"","X_Aster_subulatus","X_Asteraceae_A__prickly_","X_Briza_maxima","X_Bromus_diandrus","X_Conyza_albida","X_Conyza_bonariensis","X_Cynodon_dactylon","X_Cyperus_tenuiflorus","X_Ehrharta_calycina","X_Fumaria_capreolata","X_Hypochaeris_glabra","X_Isolepis_prolifera","X_Lactuca_serriola","X_Lotus_subbiflorus","X_Lysimachia_arvensis","X_Moraea_flaccida","X_Pelargonium_capitatum","X_Pennisetum_clandestinum","X_Phyla_nodiflora","X_Rumex_crispus","X_Schinus_molle","X_Setaria_palmifolia","X_Solanum_nigrum","X_Sonchus_oleraceus","X_Sparaxis_bulbifera","X_Stachys_arvensis","X_Typha_orientalis","X_Vicia_sativa","X_Zantedeschia_aethiopica","Acacia_saligna","Agrostis_avenacea","Baumea_articulata","Centella_asiatica","Eucalyptus_rudis","Juncus_pallidus","Lepidosperma_gladiatum","Melaleuca_rhaphiophylla","Microtis_media","Persicaria_sp_"
"X_Lysimachia_arvensis",0.0384690232502026,0.0746744992097273,0.275161644181528,0.0342963207912092,0.103293667940569,0.111609094662497,-0.0216481823491611,0.262768009889629,-0.0285920058534473,0.0821506865055529,0.36349738385833,0.165729681950395,0.182555703608055,0.142387680483721,1,0.0347629169565363,0.275220963408076,0.0395634461697701,0.214457266908592,0.367695462375356,-0.0511230767745224,0.0924388208101394,0.318673368244756,0.352679245088574,0.00418410016119009,-0.27050947545247,-0.0620138119645108,0.124803611083753,0.144193375951913,0.301474952738774,0.319409791911043,-0.331527359784159,-0.0510022839249736,-0.147583547027957,0.217898041040962,-0.314217265601471,-0.10856120194981,-0.0124552333427115,0.0517338110235308
"X_Moraea_flaccida",0.00745549904274893,0.00885117479359796,0.0471968499432348,0.00700089428126322,0.0197563523754111,0.0156745807909142,-0.00336742783378922,0.0464460835252808,0.00131139807517458,0.0237634396225752,0.061969098775724,0.0223527701689457,0.0309799024489674,0.023839246261419,0.0347629169565363,1,0.0498696277898435,0.0110963906453172,0.0450375083064466,0.0657491159722465,-0.0129223369327775,0.0431917981157101,0.0493032375527262,0.0550732009050739,0.00463650855349327,-0.0512438489173055,-0.0135953098388408,0.0180191215655461,0.0241657621903562,0.0491315749121213,0.0541593234135212,-0.0601159341158285,-0.0108182745902951,-0.0247306686475268,0.04235454664233,-0.0565570040762172,-0.0196971739705833,-0.00527596890352601,0.0103602294942434
"X_Pelargonium_capitatum",0.0367583403676952,0.196603202886524,0.884320144229384,0.130777829910503,0.264064571786194,0.253904273789324,0.0952187117119565,0.770527671302163,0.527350949531159,0.671587535843922,0.72275688928853,0.197392207974086,0.252817231510131,0.219312358892558,0.275220963408076,0.0498696277898435,1,0.193266198090739,0.193864308113784,0.584184412300905,-0.0432286819479117,0.262597312743635,0.697264655115473,0.75296057586801,0.245410437259372,-0.388200141978917,-0.231495226838683,0.769745380411993,-0.00216550467786735,0.676392495783416,0.409363855935251,-0.735440687566532,0.0273215535323896,0.0998423379358007,0.681717091066193,-0.672916397617606,0.0128019994993324,0.592581388121047,-0.157812419437302
"X_Pennisetum_clandestinum",0.00478149682675966,0.039877538566558,0.195568394418456,0.0294063093569729,0.05267075589917,0.0486402673025084,0.0296998364939822,0.168940612397356,0.156931654143659,0.174494822443963,0.13504894292462,0.0230028144707975,0.0397071784208184,0.0359243396707502,0.0395634461697701,0.0110963906453172,0.193266198090739,1,0.0158757309239036,0.0980189030426976,-0.00427614939702022,0.0605247221816256,0.136418776115905,0.146721832007154,0.0709430725986883,-0.0602379045027102,-0.052754571039141,0.192779981105975,-0.0278270888862238,0.131417687483079,0.0595033121189472,-0.146823588562394,0.0152630980796582,0.0549073168888496,0.15438851918995,-0.132377617562385,0.0228271784062662,0.167794322663123,-0.0509118205771687
"X_Phyla_nodiflora",0.0433365059949679,0.0554486398838564,0.1884925485662,0.0255809507586205,0.0899101896732088,0.0942882427551304,-0.0435356905551412,0.195196722683003,-0.13198098144823,-0.0111174758627208,0.332372429039463,0.170394338603162,0.181649801620827,0.129111893944219,0.214457266908592,0.0450375083064466,0.193864308113784,0.0158757309239036,1,0.359497460153457,-0.0654199560350159,0.0972155480353856,0.271168696601309,0.310442039838918,-0.0403972566052049,-0.283866215127308,-0.0365279522101249,0.0162493235150574,0.18862132098895,0.261465860301496,0.317310787691514,-0.289409321080633,-0.0731418034232571,-0.207072505083834,0.151235619170773,-0.273888861489721,-0.141258618163159,-0.127526017794547,0.0949214917914402
"X_Rumex_crispus",0.0649957374531892,0.145077557528727,0.586701445492426,0.0835367818715881,0.213813710549334,0.217794485045198,-0.0131828970894125,0.548022202787415,0.0644270192187397,0.261616244543176,0.687560739234695,0.278712218621625,0.318246805933246,0.241174159816101,0.367695462375356,0.0657491159722465,0.584184412300905,0.0980189030426976,0.359497460153457,1,-0.0905006202970326,0.213267044775967,0.611388389971622,0.674824721220618,0.0562432397234219,-0.488004946109615,-0.146704141883578,0.338674382664435,0.219607521745189,0.583674280519693,0.549461204775814,-0.646192868998482,-0.0720327504671663,-0.199567464619424,0.464591072402352,-0.611859930690886,-0.158459790359833,0.101281986757064,0.0468661613233217
"X_Schinus_molle",-0.0103139518808119,-0.00880100319190588,-0.0395681642178962,-0.00459498718541521,-0.0174407750813068,-0.0200782156142145,0.00946070415754818,-0.0474809565125487,0.0343977154371709,0.00739079561809358,-0.0738880339761471,-0.0446667780500971,-0.0481532132468738,-0.0328288958474785,-0.0511230767745224,-0.0129223369327775,-0.0432286819479117,-0.00427614939702022,-0.0654199560350159,-0.0905006202970326,1,-0.0308742096884924,-0.0644279388633892,-0.06563801553044,0.0137011046163987,0.0803376466208971,0.00718967579605667,0.00571891704508632,-0.0495093195576424,-0.0552062996637952,-0.0823706829410419,0.0784226277139726,0.0206444181075031,0.054226086797304,-0.0377436649586838,0.0738371908957011,0.0381436511573846,0.0415696288194439,-0.0254591608535361
"X_Setaria_palmifolia",0.0205236755664053,0.0491774696646325,0.259832329199305,0.0460716948378546,0.0837527426705884,0.078730012574006,0.0207653364013294,0.231173124410172,0.134912545608637,0.19512655083787,0.236504543499552,0.0682912423118472,0.0813264970373478,0.0751823108345046,0.0924388208101394,0.0431917981157101,0.262597312743635,0.0605247221816256,0.0972155480353856,0.213267044775967,-0.0308742096884924,1,0.216569360630332,0.234258013666559,0.0619334159798718,-0.153779342514174,-0.0672715791534462,0.199897032749456,0.0258799836234052,0.210084867898808,0.150761797441507,-0.238365705949594,-0.0088157681863866,-0.000224153440943755,0.20883060918774,-0.215860878902711,-0.0171727635849766,0.130960770764512,-0.0305106393551278
"X_Solanum_nigrum",0.0506049595951725,0.167779652074365,0.70842411656389,0.102039792305862,0.22660106692694,0.229735333991387,0.0357416512747884,0.639016431174956,0.263830735509502,0.432602835528121,0.689591754484488,0.239419276991337,0.280324668324324,0.2264951135097,0.318673368244756,0.0493032375527262,0.697264655115473,0.136418776115905,0.271168696601309,0.611388389971622,-0.0644279388633892,0.216569360630332,1,0.695309547261871,0.139345290935681,-0.428731765855843,-0.180981068465707,0.52539266128604,0.114201656386699,0.611817369807795,0.475277610442944,-0.671536025147051,-0.0253933653973023,-0.0604587826340651,0.549020405203854,-0.622774322326006,-0.0790446906203878,0.320250888360869,-0.0443279591065928
"X_Sonchus_oleraceus",0.0570898084978071,0.185619384154549,0.763760213233197,0.113478413154342,0.254601732494907,0.249109747126685,0.0289437748523512,0.685294444314262,0.266969264364581,0.455601143342226,0.772154700543192,0.263218065620106,0.309827730067062,0.249984396984472,0.352679245088574,0.0550732009050739,0.75296057586801,0.146721832007154,0.310442039838918,0.674824721220618,-0.06563801553044,0.234258013666559,0.695309547261871,1,0.147185113163844,-0.480681469590699,-0.193947331043851,0.557309908349578,0.133600964654692,0.679605801167893,0.518782475798169,-0.734043203840697,-0.03677166754802,-0.0851069170380142,0.58582944777848,-0.683391003661789,-0.09619678714772,0.323457562489582,-0.0322224464919108
"X_Sparaxis_bulbifera",-0.00363569434899914,0.0492502958893232,0.253407480256151,0.0403235982637324,0.057937250094268,0.0532722924353342,0.0566817376346888,0.207292401652841,0.271675600128254,0.272918812122473,0.120307342878121,-0.00420538784325694,0.00960385365071974,0.0257543268124868,0.00418410016119009,0.00463650855349327,0.245410437259372,0.0709430725986883,-0.0403972566052049,0.0562432397234219,0.0137011046163987,0.0619334159798718,0.139345290935681,0.147185113163844,1,-0.0115986426022982,-0.0694532552690239,0.291188908354331,-0.094698943993025,0.135408546092409,0.00439454159206603,-0.144480525720248,0.0428857065996782,0.13973055397278,0.199678263225074,-0.125158284654149,0.0721689501881151,0.292992441584777,-0.107448090330602
"X_Stachys_arvensis",-0.052410520991839,-0.10242064510563,-0.388069666062832,-0.0533805679597246,-0.146922618482195,-0.152287544148916,0.0218510638935286,-0.369635508504495,0.018373715666055,-0.133451138285066,-0.49532660934755,-0.212314843280466,-0.23804093611199,-0.185099654527664,-0.27050947545247,-0.0512438489173055,-0.388200141978917,-0.0602379045027102,-0.283866215127308,-0.488004946109615,0.0803376466208971,-0.153779342514174,-0.428731765855843,-0.480681469590699,-0.0115986426022982,1,0.0964493095801807,-0.189306580080537,-0.185175209322102,-0.412525169074031,-0.408537955774358,0.470780619813523,0.0654490122738895,0.18642602199872,-0.303506089837005,0.450841141230806,0.140828803615703,-0.000812314760216438,-0.0657634388399462
"X_Typha_orientalis",-0.00968670972879422,-0.0513484973722996,-0.236349703921053,-0.0360133921078906,-0.0690088194688124,-0.064433179520596,-0.0294301310480274,-0.206501979132346,-0.153143940758501,-0.189311390015832,-0.18433189003524,-0.04736819552057,-0.0600534297438533,-0.0534186410994558,-0.0620138119645108,-0.0135953098388408,-0.231495226838683,-0.052754571039141,-0.0365279522101249,-0.146704141883578,0.00718967579605667,-0.0672715791534462,-0.180981068465707,-0.193947331043851,-0.0694532552690239,0.0964493095801807,1,-0.214079044321569,0.0111753807079639,-0.175488290844625,-0.0970781060468343,0.197670679620995,-0.0100378743481703,-0.0396546944403448,-0.183490470242479,0.177950982809566,-0.00882492384448397,-0.171644141670738,0.0454947324406486
"X_Vicia_sativa",0.00483708280842357,0.165750313940341,0.789644488752998,0.121892638190795,0.214346703573855,0.195639510797349,0.13655199312387,0.666674303521169,0.668017531692492,0.729086384389075,0.510238687546781,0.078945788585071,0.125193844037135,0.128014321268051,0.124803611083753,0.0180191215655461,0.769745380411993,0.192779981105975,0.0162493235150574,0.338674382664435,0.00571891704508632,0.199897032749456,0.52539266128604,0.557309908349578,0.291188908354331,-0.189306580080537,-0.214079044321569,1,-0.153812821062996,0.515366700163126,0.185611448030696,-0.551829216061681,0.0864773408291827,0.270140483733246,0.603674680391352,-0.493100217383279,0.125872282643687,0.735408510528161,-0.245313878912753
"X_Zantedeschia_aethiopica",0.0344103384341074,0.0104784882935513,-0.0103506842678182,-0.0067763002472942,0.024834718849568,0.0410832693443563,-0.0664662486691948,0.0207271228817662,-0.248382139197089,-0.170923905440666,0.161328390036711,0.121200266810233,0.122680244470357,0.077125621403445,0.144193375951913,0.0241657621903562,-0.00216550467786735,-0.0278270888862238,0.18862132098895,0.219607521745189,-0.0495093195576424,0.0258799836234052,0.114201656386699,0.133600964654692,-0.094698943993025,-0.185175209322102,0.0111753807079639,-0.153812821062996,1,0.10579031154821,0.21936737834087,-0.120091683488148,-0.0787522602102034,-0.2275604152072,-0.00559854675448385,-0.122116574223615,-0.142278660446326,-0.256852915239476,0.134581572610952
"Acacia_saligna",0.0485684328024997,0.164886037380442,0.687734066308281,0.10246556087148,0.22792393263068,0.218953569658934,0.0358271018312006,0.612465714135806,0.261817161195983,0.425451132387241,0.674799196986903,0.232568700875879,0.264945383046173,0.216915625951864,0.301474952738774,0.0491315749121213,0.676392495783416,0.131417687483079,0.261465860301496,0.583674280519693,-0.0552062996637952,0.210084867898808,0.611817369807795,0.679605801167893,0.135408546092409,-0.412525169074031,-0.175488290844625,0.515366700163126,0.10579031154821,1,0.446615991163777,-0.647748628938644,-0.0207205146849457,-0.0537055418915392,0.524955486955788,-0.60016412675445,-0.0712182264982948,0.314270053265827,-0.044555516724701
"Agrostis_avenacea",0.0561640217463577,0.108745591591102,0.408935364077245,0.0538012859356191,0.153757453662191,0.166710379808835,-0.0298158900322313,0.3945872391059,-0.043597634489528,0.121492260777804,0.537548114008413,0.244911625282485,0.278353857786612,0.202545859119612,0.319409791911043,0.0541593234135212,0.409363855935251,0.0595033121189472,0.317310787691514,0.549461204775814,-0.0823706829410419,0.150761797441507,0.475277610442944,0.518782475798169,0.00439454159206603,-0.408537955774358,-0.0970781060468343,0.185611448030696,0.21936737834087,0.446615991163777,1,-0.492010325242955,-0.0752965608039061,-0.21991017611121,0.328938119739116,-0.46791045638713,-0.160809500059549,-0.0168860819655755,0.0752067458275514
"Baumea_articulata",-0.0506456312039322,-0.175329405473882,-0.745665498352677,-0.111681669044301,-0.245382313888415,-0.241829898796068,-0.0382389194422158,-0.672728017986572,-0.282270713730468,-0.46226153665677,-0.727118705524901,-0.253661050836753,-0.295730327638008,-0.238635412896128,-0.331527359784159,-0.0601159341158285,-0.735440687566532,-0.146823588562394,-0.289409321080633,-0.646192868998482,0.0784226277139726,-0.238365705949594,-0.671536025147051,-0.734043203840697,-0.144480525720248,0.470780619813523,0.197670679620995,-0.551829216061681,-0.120091683488148,-0.647748628938644,-0.492010325242955,1,0.0321801329394066,0.0637655804932019,-0.578202151169307,0.692877908732358,0.084953939292106,-0.334967391951046,0.0423571424712236
"Centella_asiatica",-0.0132448139314518,0.00161794492020179,0.0304740201901287,0.00583662883789186,-0.00447311521722205,-0.00762868237740063,0.0330537673525652,0.0152080136916781,0.116916022815596,0.0850457292497773,-0.0465873039120501,-0.0417262566761715,-0.0430477748389451,-0.0246229949212604,-0.0510022839249736,-0.0108182745902951,0.0273215535323896,0.0152630980796582,-0.0731418034232571,-0.0720327504671663,0.0206444181075031,-0.0088157681863866,-0.0253933653973023,-0.03677166754802,0.0428857065996782,0.0654490122738895,-0.0100378743481703,0.0864773408291827,-0.0787522602102034,-0.0207205146849457,-0.0752965608039061,0.0321801329394066,1,0.0977699679220033,0.0207998085854402,0.0310304359153505,0.060185580957269,0.121874687061139,-0.0626100913208146
