"","X_Arctotheca_calendula","X_Bromus_diandrus","X_Cynodon_dactylon","X_Ehrharta_calycina","X_Ehrharta_longiflora","X_Euphorbia_peplus","X_Euphorbia_terracina","X_Celery_like","X_Ficus_carica","X_Fumaria_capreolata","X_Fumaria_officinalis","X_Gladiolus_caryophyllaceus","X_Hypochaeris_glabra","X_Paspalum_distichum","X_Pelargonium_capitatum","X_Phyla_nodiflora","X_Phytolacca_octandra","X_Romulea_rosea","X_Rumex_pulcher","X_Solanum_sp","X_Solanum_nigrum","X_Sonchus_asper","X_Sonchus_oleraceus","X_Submerged_macrophyte","Acacia_cyclops","Acacia_saligna","Austrostipa_compressa","Banksia_prionotes","Baumea_articulata","Baumea_juncea","Conostylis_candicans","Cotula_coronopifolia","Dianella_divaricata","Dichopogon_capillepes","Haemodorum_sp_","Haloragis_brownii","Jacksonia_furcellata","Lepidosperma_longitudinale","Macrozamia_riedlei","Melaleuca_rhaphiophylla","Myoporum_caprarioides","Native_shrub","Persicaria_decipiens","Poaceae_sp","Podotheca_gnaphalioides","Ptilotus_stirlingii","Tetraria_octandra","Triglochin_sp","Viminaria_juncea"
"X_Fumaria_officinalis",0.000921785375663076,-0.00193781595372202,0.0141461047487745,-0.000295214976721685,-0.015036976093912,-0.0176028251748563,-0.0183855469376997,-0.026455660834412,-0.00579594719430691,-0.0545045659855514,1,-0.0439702889084841,-0.00532970780312549,-0.00107809853818528,-0.00494286624752003,-0.0220016332166061,-0.0261126223536939,-0.0244113836577039,8.47598471647752e-05,-0.00481770118107739,-0.0138930925849211,0.022663424360078,-0.0151324606384949,-0.0197554342601801,0.00822810622950423,-0.0508598900283361,0.0121277537702989,-0.0160122509939133,0.0128236655779998,0.0181609199388357,-0.0565886287174195,0.0137229673054135,-0.0119482215441155,-0.0249994533492972,-0.0471241777745915,0.0110441960231328,-0.0591064290017477,0.0349533519460906,-0.0166686606582953,0.00884101049965779,0.0041320049211512,-0.0180429465745966,-0.007159374740727,-0.0484775192040245,-0.0123612215607444,-0.0190152147401224,0.00412106808853697,-0.0153392999558322,-0.0315722348763858
"X_Gladiolus_caryophyllaceus",-0.0211432801450046,-0.0229575105258981,-0.169390891754619,-0.0304117763822923,0.0426875213685215,0.0736587091070094,0.0305553875686233,0.0578182186359068,-0.0907706575979278,0.0479596778889472,-0.0439702889084841,1,0.00522777062672428,0.0147086501863608,-0.0434165825927586,0.0104437162525855,0.0257196136169882,0.0687101776344902,0.0193792713154036,-0.0110037329132172,0.0272531705026138,-0.0189550132636878,0.0245632383709988,0.0597455443380665,-0.0840701800160371,0.08223097848687,-0.0434530775234173,0.10785720013234,-0.170201855514467,-0.131996385705325,0.226287107358525,-0.0518627130616204,0.0431515619666107,0.164329538534797,0.267691723978359,0.00116284564680032,0.216505929872864,-0.236335620865144,0.07087658598844,-0.0562390316054234,0.00157428806962177,0.0690639317072026,0.0386753233222028,0.0748814116723109,0.0501901691794116,0.0568712946529429,0.0147528410627876,0.181954340024063,0.0872091831327235
"X_Hypochaeris_glabra",0.00701670091639496,0.0110136609480773,0.016519385972802,0.003524891002162,0.0142346281606073,0.0213415617954156,0.0189922524055901,0.0289170002674603,0.0202731653364449,0.0618747323682471,-0.0053297078031255,0.00522777062672428,1,-0.00518963256337272,0.0152298125013564,0.0289882609083983,0.0284094210756156,0.0227885806254199,0.00347202705603063,0.00328494252850158,0.0146268213580504,-0.0188345049920008,0.0172294497123466,0.00343700505891308,0.00724647781820436,0.042549963973835,0.00824321796843469,0.0086151180532184,0.0106018750967353,-0.00283867947084258,0.0441629917362916,-0.00491489391794459,0.00389747300982342,0.00900682823287617,0.0246303554682173,-0.0178317595420145,0.0312574648022746,-0.00256651898398744,0.0110935787250703,0.00910527366428667,-0.00305907997079967,0.0178222131997265,0.00757003678479708,0.042881655238414,0.0175361103818065,0.0196857209659456,-0.0145837326767248,-0.00646823912865796,0.0249094046679799
"X_Paspalum_distichum",-0.0010803454894928,-0.0111721755905835,-0.0128121872912946,-0.00638433592810842,-0.00059036300318839,-0.000781630317748045,-0.00604616288485183,-0.00756148698485039,-0.0148718837805078,-0.00735676940993359,-0.00107809853818528,0.0147086501863608,-0.00518963256337272,1,-0.00484326792543149,-0.00338462139314121,-0.00698332440996714,0.00274692864939506,0.00161245241667667,-0.00867558235152291,-0.00287648924944369,0.00576268534223179,-0.00159652777911524,0.00192180137476619,-0.00727415451219825,-0.00768273618873347,-0.0121586943640461,0.00957516715069085,-0.0168476676668653,-0.00326920957763034,0.00352276299023199,0.00856643014707292,0.00364515564143753,0.00784961093518474,0.00801851966224738,0.0087567255548074,0.00377800798834745,-0.0112338119664762,-4.88514515763787e-05,-0.00722324966110741,-0.00112712077568744,0.0017325903385856,0.0055973090894706,-0.0171198874123356,0.000915515023065348,-0.00164089654831616,0.00602824588906458,0.00920736524656504,-4.37742218248493e-05
"X_Pelargonium_capitatum",-0.00205616874462376,0.0535065452781974,0.0320604650267676,0.00288626709164521,0.010443174283773,0.0181794229896876,0.0296821147783673,0.0471474681052937,0.0220926949057683,0.0628558002289939,-0.00494286624752003,-0.0434165825927586,0.0152298125013564,-0.00484326792543149,1,0.0123287748883671,0.0207431222569361,0.020187382911205,0.0134889251556127,0.00891006501874876,0.000919438317630154,-0.0353326685974131,0.0167243723477527,-0.00509092823087234,0.0227379190598635,0.0451393892144306,0.0537844878399669,-0.0178809806222105,0.0180239402779867,0.00374664060785023,0.0414705756403318,-0.00263127523347381,0.00699604747612428,-0.0185868403325194,-0.017857079905022,-0.0292040300251819,0.0193453695564419,0.048635677998601,0.00320758107310383,-0.00103762372532026,-0.0213193464847751,0.00898038562865303,-0.00752451088209787,0.0485425836703112,0.029223614495888,-0.00344478211769571,-0.0221133700242758,-0.059118728165848,0.036355519810244
"X_Phyla_nodiflora",0.0495420057207852,-0.0595227647131877,0.111517851229941,0.0251689841774099,0.00991000055096446,-0.0408960577853273,0.0148647441714067,0.0151985789516793,0.108640649460249,0.131960605000582,-0.0220016332166061,0.0104437162525855,0.0289882609083983,-0.00338462139314121,0.0123287748883671,1,0.0595422250822656,-0.00776650507063448,-0.000525483997992107,0.0334317736297509,0.0798273917086841,-0.0447669954731444,0.0221129964941916,0.0287183785649784,0.015437180543449,0.100214235769511,-0.129491561973169,-0.00655676969318416,0.0922033274938201,0.0639192800359497,0.00831361777694951,0.0441319667673448,-7.14459707729992e-05,-0.00857258524499499,-0.0296637713647301,-0.00622385417560798,0.0218743736752856,0.0393320386380619,-0.0184941502396559,0.0938934203594787,0.00792922861109682,0.0324556388265933,0.0100674273910824,0.103063981890684,0.00721961261297156,0.010157443080973,-0.0112646292580569,-0.0618527248431083,0.0186503942602353
"X_Phytolacca_octandra",0.0249260413860343,0.0247696203625069,0.0578993214619169,0.0195274075881075,0.037887239179613,0.0230292597148772,0.0349603532249086,0.0497779439217547,0.0693511967552112,0.199083024925866,-0.0261126223536939,0.0257196136169882,0.0284094210756156,-0.00698332440996714,0.0207431222569361,0.0595422250822656,1,0.0559316197149256,-0.00654131367057126,0.0390272782523931,0.051524470549787,-0.08434156509284,0.056955700075584,0.0117727378990372,0.011348875139377,0.194360271010507,-0.0571346540656552,0.0032943344030124,0.0713639657908176,0.0311065925869884,0.0854431020005872,-0.0268641569313173,0.0121796543731347,0.0402862249323831,0.0306551351972183,-0.0366499082376509,0.135248485647542,0.00928991845891949,0.0430278011805448,0.0433635711874239,-0.0209960189856797,0.0391975633828006,0.0169461240062409,0.154723248784767,0.0398488311391021,0.0343034408211409,-0.0273245796133124,-0.066123511153977,0.0617422142520811
"X_Romulea_rosea",-0.00455157583276,0.0371332626124688,-0.0292575410626187,-0.00829621232891269,0.0334500378013185,0.0788509069040934,0.0450357209594218,0.0647353395175683,0.00567363955452443,0.127241723372055,-0.0244113836577039,0.0687101776344902,0.0227885806254199,0.00274692864939506,0.020187382911205,-0.00776650507063448,0.0559316197149256,1,0.01526715714918,0.00353496191279629,0.0178378627341963,-0.0473750360305112,0.0481307947176936,0.0152172628094712,-0.0088234859905024,0.122529290155284,0.0206404554386005,0.0375952136602899,-0.0310253894707988,-0.0481855911977975,0.14070150576556,-0.0443569845815849,0.0197925567526087,0.0574904337239406,0.096526623978523,-0.0385690689765241,0.141136241971987,-0.0567642759322846,0.0544736442638741,-0.0299284784644124,-0.0204226210922824,0.0462750914138697,0.0194072431506805,0.0939070110419998,0.0536210016060191,0.0424163135750943,-0.0216756535713713,-0.00466088129583751,0.0722283712028438
"X_Rumex_pulcher",0.00474688145953968,-0.000957910750037642,0.0139870859165322,-0.00208391821745798,-0.0076385490679269,0.0387081372151417,0.00917214370153363,0.020294822456535,0.0217852939526293,0.0242370525725533,8.47598471647759e-05,0.0193792713154036,0.00347202705603064,0.00161245241667667,0.0134889251556127,-0.00052548399799211,-0.00654131367057126,0.01526715714918,1,0.00291432468661502,0.0140051128203942,-0.00227433642787742,0.0192594100683465,0.00126060220803223,0.000134621493234022,0.0247147507474149,-0.00602889179683486,0.00658223815181733,-0.00109672772701549,-0.00513852612882746,0.0340302123031952,0.00736597647887226,-0.000479291557244474,-0.0120548929513307,0.0177349813059283,-0.00973176878884746,0.0117611512249603,-0.00884033963779011,-0.00604787128663498,0.0101099401130835,-0.00382358264158933,0.0101348755033304,-0.00155703169494788,0.0236704740274137,0.0234758942838271,-0.00461910158324381,0.00902015905907666,0.00058851289252059,0.00890017586116601
"X_Solanum_sp",0.0159751872848525,0.00716329440331216,0.0557801137810762,0.0151189179842653,0.000723749918875223,-0.00733022940159276,0.00524468148958935,0.00703495984620039,0.0471091967250511,0.0756401184230671,-0.00481770118107739,-0.0110037329132172,0.00328494252850158,-0.00867558235152291,0.00891006501874876,0.0334317736297509,0.0390272782523931,0.00353496191279629,0.00291432468661502,1,0.0284786883997143,-0.0281666799952693,0.0200719171489992,-0.00539492755142507,0.0109519772972899,0.0823942335787183,-0.0453472158324298,-0.021389697410627,0.0611698306494016,0.0451025205818776,-0.00696635861361088,-0.00714275947925374,-0.00366691945451887,-0.00237811118664752,-0.0334584552833517,-0.0102285766068416,0.0296163742226116,0.0384385187285974,0.00301602003982001,0.0430650132930759,-0.00920736312107823,0.00679677275675194,-0.00186142600325657,0.0671700452287691,0.0144413524694789,-0.00875737405425626,-0.00891117713466078,-0.0614668181040014,0.00745455633747663
"X_Solanum_nigrum",0.0364702862786289,-0.0211844517231222,0.0626205699943616,0.0120684362695437,-0.00214074781878372,0.0113246148873991,0.0178140980663361,0.0210283460659597,0.0757054998007669,0.119509262770431,-0.0138930925849211,0.0272531705026138,0.0146268213580504,-0.00287648924944369,0.000919438317630154,0.0798273917086841,0.051524470549787,0.0178378627341963,0.0140051128203942,0.0284786883997143,1,-0.0336345243098733,0.040842467883871,0.00496147673809273,0.00418953280168885,0.11118636127674,-0.0786437769796889,0.00415009883317687,0.0579030322807866,0.0304182515198938,0.0472766362593252,0.00303780717958793,0.000282008922325288,0.0112206305059512,0.0114949632013253,-0.00794092732009854,0.0437172253045522,0.0111063472978943,0.00818890432038054,0.056635895080098,0.00102421945042646,0.0306846065774197,0.00555041165725382,0.0851667792904344,0.0275324046322118,0.0114762623637579,-0.0143422100577328,-0.0530535107503988,0.0218515201721347
"X_Sonchus_asper",-0.0180740364535773,-0.0500603955260262,-0.0357765113437285,-0.0151406983907222,-0.0460749657376091,-0.0186542462185769,-0.034678229157268,-0.057595886948105,-0.0492231063301155,-0.139589922604969,0.022663424360078,-0.0189550132636878,-0.0188345049920008,0.00576268534223179,-0.0353326685974131,-0.0447669954731444,-0.08434156509284,-0.0473750360305112,-0.00227433642787742,-0.0281666799952693,-0.0336345243098733,1,-0.0371175258437677,-0.0123033796411792,-0.0138359629443299,-0.149060330246467,0.0116392932538738,-0.00047040511763266,-0.0370428408045227,-0.0171075887036676,-0.0998637588230699,0.0156054890200329,-0.020959331792116,-0.0305157414138376,-0.0159664533318216,0.0305777763859327,-0.123254043822169,0.00409319498216718,-0.0325029496899632,-0.0209663621737375,0.0253425070075385,-0.0364571316973653,-0.0106269225851097,-0.126456093935331,-0.0320929198339357,-0.0296565883987275,0.0181165533004265,0.0645348367567435,-0.0648142481598665
"X_Sonchus_oleraceus",0.0161678928693805,0.024622142112163,0.0350721403066069,0.00422647909604901,0.00141376444573014,0.0512406379410903,0.030507693748824,0.0402939089084124,0.051288890439789,0.142000118661842,-0.0151324606384949,0.0245632383709988,0.0172294497123466,-0.00159652777911524,0.0167243723477527,0.0221129964941916,0.056955700075584,0.0481307947176936,0.0192594100683465,0.0200719171489992,0.040842467883871,-0.0371175258437677,1,-0.0016330279961394,0.00791775137703601,0.131266039499221,-0.0190713799014252,0.00486539493633305,0.031322675780673,0.000783854353714119,0.0915615463242339,-0.0141081015474172,0.00712882476429048,0.0146339564730002,0.0405804926872739,-0.0236747879968894,0.0774222759114661,0.00408806789444413,0.0303496309632001,0.0263854845883876,-0.0180339230843385,0.039653636340458,0.00820112321825873,0.096132499353149,0.050874217385215,0.0276188222225393,-0.0199576204491453,-0.0408971924772564,0.0400008553678638
"X_Submerged_macrophyte",-0.00291003509814489,-0.0252836025960612,-0.032570205433281,-0.000868282041855432,0.023517520131673,0.0084697459880527,0.0157494376805571,0.0222397886581835,-0.00381391338006996,0.0162115227441562,-0.0197554342601801,0.0597455443380665,0.00343700505891308,0.00192180137476619,-0.00509092823087234,0.0287183785649784,0.0117727378990372,0.0152172628094712,0.00126060220803223,-0.00539492755142507,0.00496147673809273,-0.0123033796411792,-0.0016330279961394,1,-0.0173782287104101,0.0189670857214008,-0.0255754614973472,0.0325999666087025,-0.0318468263237137,-0.0346179315254189,0.0533465618902898,-0.00716165130475332,0.00759764532659903,0.03031850142895,0.0580604209809861,-0.0101926443081973,0.0548050104832151,-0.0594974674502928,0.0124075158022814,-0.0167144103509545,0.0080806910051189,0.0104306452076771,0.00895780261336109,0.0267495092112839,-0.00211104680762354,0.0242483316492015,0.0049374689248398,0.054017934564807,0.0279664258433845
"Acacia_cyclops",0.0143314352476939,0.0172208487183866,0.0743109678574297,0.0138375654880126,-0.00998727868317682,-0.0122484370755206,0.000597982156374272,-0.00441411616009478,0.0499980204116673,0.0325308501213176,0.00822810622950423,-0.0840701800160371,0.00724647781820436,-0.00727415451219825,0.0227379190598635,0.015437180543449,0.011348875139377,-0.0088234859905024,0.000134621493234022,0.0109519772972899,0.00418953280168885,-0.0138359629443299,0.00791775137703601,-0.0173782287104101,1,0.0136487258873371,0.00968153959192009,-0.0365131274773939,0.069358213978609,0.0496905398399419,-0.0375506610764201,0.0165215038616847,-0.013262600711438,-0.0527692433652817,-0.080402284083782,-0.00913281537998327,-0.0471096050959922,0.0815457822785299,-0.0159846256052044,0.034809365392883,-0.00641530204147712,-0.00747004173827292,-0.00941226574077114,0.0137877932579493,-0.00146917574902182,-0.00829079339934058,-0.0096137105813661,-0.0754306102978928,-0.013880061351591
"Acacia_saligna",0.0528939927501875,0.0436295628955268,0.119839228367005,0.0325358127901963,0.0577065378331355,0.0803478589949535,0.0735684570851718,0.105990602810827,0.149784003039532,0.408105375191018,-0.0508598900283361,0.08223097848687,0.0425499639738349,-0.00768273618873347,0.0451393892144306,0.100214235769511,0.194360271010507,0.122529290155284,0.0247147507474149,0.0823942335787183,0.11118636127674,-0.149060330246467,0.131266039499221,0.0189670857214008,0.0136487258873371,1,-0.141303934756576,0.0137960704551355,0.127358565772059,0.0710906957773451,0.204560520405803,-0.0485651440365947,0.0145092359053277,0.0761285969952981,0.0588935813500055,-0.0709535768782284,0.295308640123842,0.0102894430529673,0.0901736889176574,0.092229017118569,-0.0569439186458751,0.0892325595347075,0.0331301632585861,0.309867532730989,0.122524249017993,0.0564694745938924,-0.0473561215619929,-0.16130737542954,0.127567867476383
"Austrostipa_compressa",-0.061375915957987,0.134156340096975,-0.124305833774065,-0.0287193457100785,-0.000905474813757916,0.0635902383825831,0.0295884933500802,0.0513108156903734,-0.111235667637762,-0.123168552944489,0.0121277537702989,-0.0434530775234173,0.00824321796843469,-0.0121586943640461,0.0537844878399669,-0.129491561973169,-0.0571346540656552,0.0206404554386005,-0.00602889179683486,-0.0453472158324298,-0.0786437769796889,0.0116392932538738,-0.0190713799014252,-0.0255754614973472,0.00968153959192009,-0.141303934756576,1,-0.00452379866140614,-0.13121727314877,-0.12592428796037,0.0742062420654753,-0.0479957301223927,0.0236538110182206,-0.0136648097050394,0.0682533755610826,-0.0167463541322258,-0.048514029346482,-0.0370945811503636,0.0144866837074773,-0.126025102092563,-0.0114647631193119,-0.0061091241831129,-0.0253977472768147,-0.0721718034436141,-0.00333885165709714,0.0130342961021718,-0.0229934724024158,0.0757869984644533,0.0209111228015565
