"","X_Arctotheca_calendula","X_Bromus_diandrus","X_Cynodon_dactylon","X_Ehrharta_calycina","X_Ehrharta_longiflora","X_Euphorbia_peplus","X_Euphorbia_terracina","X_Celery_like","X_Ficus_carica","X_Fumaria_capreolata","X_Fumaria_officinalis","X_Gladiolus_caryophyllaceus","X_Hypochaeris_glabra","X_Paspalum_distichum","X_Pelargonium_capitatum","X_Phyla_nodiflora","X_Phytolacca_octandra","X_Romulea_rosea","X_Rumex_pulcher","X_Solanum_sp","X_Solanum_nigrum","X_Sonchus_asper","X_Sonchus_oleraceus","X_Submerged_macrophyte","Acacia_cyclops","Acacia_saligna","Austrostipa_compressa","Banksia_prionotes","Baumea_articulata","Baumea_juncea","Conostylis_candicans","Cotula_coronopifolia","Dianella_divaricata","Dichopogon_capillepes","Haemodorum_sp_","Haloragis_brownii","Jacksonia_furcellata","Lepidosperma_longitudinale","Macrozamia_riedlei","Melaleuca_rhaphiophylla","Myoporum_caprarioides","Native_shrub","Persicaria_decipiens","Poaceae_sp","Podotheca_gnaphalioides","Ptilotus_stirlingii","Tetraria_octandra","Triglochin_sp","Viminaria_juncea"
"Banksia_prionotes",-0.0746114941745104,-0.857124864162612,-0.936321610594422,-0.442793545097108,-0.493432220948354,0.223213092354086,-0.603033200700729,-0.592442288273872,-0.944148538562835,-0.767322222463375,-0.691352747307524,0.102217158956342,-0.240174815944472,-0.472411021802515,-0.729737051498277,-0.933195897067884,-0.828849548626256,0.123632142951913,-0.120867637962631,-0.415270324121133,-0.758257197170605,-0.563366206472601,-0.601515067553443,-0.37757931420497,-0.693571104618426,-0.743121719827801,-0.453217964437939,1,-0.875353220801008,-0.859290836956976,0.297004956469888,-0.847859603441429,-0.0469449936509971,0.290949725040396,0.0744209558492049,-0.382261614437328,-0.0408239206027662,-0.885805869791052,0.291074875529885,-0.495636764739656,-0.408839972612445,0.0108378914949949,-0.504811976278038,-0.503148642223649,-0.455093938173896,0.130395034152187,-0.365429709110044,-0.53967013104366,-0.20962528233123
"Baumea_articulata",-0.201789554733586,0.272246604139869,0.247657134250772,-0.108116302124817,-0.180383945323702,-0.864560492075353,-0.472205629116715,-0.0843853060238599,0.233607152415093,-0.141949197562455,-0.290974683876368,-0.815301669292237,-0.193223524542761,-0.071972081632239,0.206912290962426,-0.00999460603764725,-0.0514960625031683,-0.85861414377525,-0.414809471934959,-0.132667108499792,-0.213160980217261,-0.398384294299458,-0.154190916079912,-0.298007238320666,-0.22264887522321,-0.0669024303000596,-0.284507070885118,-0.875353220801008,1,0.266709201434526,-0.855963330734177,-0.0674284022642098,-0.620172393194769,-0.868867908207985,-0.821084843254644,-0.264381440247087,-0.721074623770177,0.349225460756363,-0.869090438823769,-0.030370675982584,-0.248626681146054,-0.734301864396657,-0.386188648757261,-0.161067668193425,-0.375576482968034,-0.841338213761957,-0.208384094763862,-0.578425925592006,-0.402304586555715
"Baumea_juncea",-0.192018464733217,0.269866917178303,0.141239087043396,-0.0989770836571037,-0.187819622306501,-0.845020605344677,-0.488842676017453,-0.133614040962956,0.196116769954987,-0.190875987829455,-0.228193020131555,-0.784451107244697,-0.209021384629644,-0.0897758019020806,0.202430086383061,-0.0647903557006101,-0.0749666658340848,-0.827922717654746,-0.401865062746768,-0.157944607491058,-0.235858592890946,-0.370297831036309,-0.211674677319422,-0.343177954230367,-0.169682220965964,-0.0961131210913482,-0.208213987935037,-0.859290836956976,0.266709201434526,1,-0.844965646575094,-0.0896165014177543,-0.628145404501616,-0.855623136768123,-0.78196672638294,-0.233669668613978,-0.730468603673427,0.346123351550776,-0.847472629990229,-0.0490675497397243,-0.229958457577206,-0.721291658853128,-0.42624734111894,-0.199367921477144,-0.424147061877624,-0.832396715319145,-0.168497792435481,-0.504392791376686,-0.4325088999914
"Conostylis_candicans",-0.0743662366356889,-0.846965929755093,-0.918115299432536,-0.491293009681893,-0.464724047083221,0.184871781773469,-0.567985237620843,-0.60650484839049,-0.928826483204893,-0.756510701011765,-0.758422897302469,0.06630395570308,-0.212982990240788,-0.467281304052449,-0.733834361525419,-0.927153879321536,-0.792976371789156,0.106829019678296,-0.126166425264273,-0.328894577774392,-0.735806776741589,-0.546161764060822,-0.552505522834546,-0.376430987494238,-0.736439156712484,-0.715238031566029,-0.517931501692094,0.297004956469888,-0.855963330734177,-0.844965646575094,1,-0.82199788170216,-0.0371117244474272,0.239816773584991,0.0517298423072276,-0.383255994183902,-0.0475994179414863,-0.877945641513024,0.200152578284135,-0.479178969201278,-0.422374098620863,0.010171106463025,-0.464200507718498,-0.409849239385277,-0.396363498940216,0.122778382086394,-0.356041763280468,-0.520607216308417,-0.199361892397716
"Cotula_coronopifolia",-0.131778470975114,-0.0769645960658893,-0.0778839070444671,-0.129487787630745,-0.132746050620114,-0.820118749119339,-0.377659871554353,-0.167655111026632,-0.0714674858153646,-0.216396733752521,-0.302583216321539,-0.752980546123183,-0.124885134944098,-0.0450828367087075,-0.0644290147179078,-0.0646819189192118,-0.0849138043848258,-0.786815759008725,-0.299563658305656,-0.11516616750345,-0.209000330463509,-0.325961176703765,-0.162656290296962,-0.236576270980368,-0.278941578356238,-0.153942901541644,-0.304585637531766,-0.847859603441429,-0.0674284022642098,-0.0896165014177543,-0.82199788170216,1,-0.438469526832224,-0.871605861092065,-0.73823247391543,-0.141925399466824,-0.703247826526806,-0.103941779880925,-0.85659973401777,-0.0591872661402158,-0.164485654551209,-0.585184438069393,-0.365357671397553,-0.154549137803632,-0.258435913289035,-0.796335594985401,-0.123992860264055,-0.369530540081667,-0.277967394379299
"Dianella_divaricata",-0.0247911439545881,-0.575697803766908,-0.678456536714497,-0.337550021408404,-0.244833326384024,-0.0370873913914313,-0.289062165774716,-0.287562553893618,-0.663592719454416,-0.542194140219964,-0.480290736831671,-0.0641729438112327,-0.0915463286446909,-0.185868418226244,-0.490182775395692,-0.586689102148774,-0.382570036462357,-0.0575958327714039,-0.0558124255011549,-0.151543220373975,-0.434664607786972,-0.327231570934821,-0.307081593398191,-0.156745438925377,-0.489290513365875,-0.441854377754704,-0.37465768705205,-0.0469449936509971,-0.620172393194769,-0.628145404501616,-0.0371117244474271,-0.438469526832224,1,-0.0369888074547735,-0.0580678795094666,-0.178417163657736,-0.107148965736321,-0.683560780452963,-0.0438344803862718,-0.292590673032353,-0.179879896976795,-0.051230938053331,-0.242972764689679,-0.214433258274972,-0.215569343050178,-0.0522126416935738,-0.148052358279244,-0.22531742630478,-0.113627383598049
"Dichopogon_capillepes",-0.0760056563534823,-0.860819285068577,-0.914156393964752,-0.500767446288877,-0.483839050923208,0.201466412445217,-0.542630373137585,-0.578004321562641,-0.928427898786446,-0.742743922758585,-0.748508018918935,0.100452098043366,-0.210568512978054,-0.47693659185497,-0.73313271586458,-0.930045024008366,-0.800477740555916,0.119226056344819,-0.113465362982404,-0.372120409055063,-0.73740045288665,-0.606590268455504,-0.536221757688711,-0.343574701769178,-0.74121641497488,-0.725890895805013,-0.509486451862051,0.290949725040397,-0.868867908207986,-0.855623136768123,0.239816773584991,-0.871605861092065,-0.0369888074547735,1,0.0560635856802311,-0.389542232232908,-0.0199486956280207,-0.88292065942986,0.235890312917309,-0.493946594647434,-0.397627037805646,0.0144518947592564,-0.475743687791119,-0.40949041451737,-0.429325934634803,0.113278113425958,-0.375200441302004,-0.565942900204038,-0.200194626634336
"Haemodorum_sp_",-0.0482628173474444,-0.778435069661942,-0.906916079361215,-0.391007982519757,-0.473386030451584,0.0468244218379349,-0.536014818400982,-0.607076854584101,-0.903533522027071,-0.796942287458541,-0.597479194465327,0.025761113980955,-0.205505831705007,-0.370951358610434,-0.663030277918888,-0.88128426933963,-0.748013541587624,0.0305432958243201,-0.107381888182903,-0.346339961428573,-0.757218937839775,-0.407224456852593,-0.622154504616914,-0.354169253558663,-0.601528829593957,-0.742135347969383,-0.403857384284747,0.0744209558492049,-0.821084843254644,-0.78196672638294,0.0517298423072276,-0.73823247391543,-0.0580678795094666,0.0560635856802311,1,-0.278630441986797,-0.167993579610189,-0.831807674331428,0.0582774281859495,-0.46083083800773,-0.301081924553939,-0.00667230308827583,-0.512536409655429,-0.455925922910472,-0.431347661496843,0.025823454515065,-0.236078063763272,-0.374820406720477,-0.239514041300086
"Haloragis_brownii",-0.0395225915533512,-0.230149172961431,-0.518283674951687,-0.095780112033048,-0.307657532122794,-0.365447872758334,-0.33404168502505,-0.29569797791996,-0.456215108046121,-0.574556143241539,-0.151055721712307,-0.27831183266028,-0.106683525022948,-0.121719916333566,-0.203150899951252,-0.385563503283211,-0.236384505242821,-0.330120678052997,-0.131377760681888,-0.187761102687253,-0.345537804517862,-0.0745272104795507,-0.366638981547554,-0.223458546199406,-0.127545323697534,-0.483708076713105,-0.137711318810291,-0.382261614437328,-0.264381440247087,-0.233669668613978,-0.383255994183902,-0.141925399466824,-0.178417163657736,-0.389542232232908,-0.278630441986797,1,-0.54748674287499,-0.230500964203552,-0.362240466844094,-0.175643047200365,-0.0429323283022674,-0.23849573382924,-0.409553683210703,-0.36461531803962,-0.36635583233139,-0.338986007111187,-0.0884817814043408,-0.131730733638192,-0.228292282790477
"Jacksonia_furcellata",-0.0791104775722782,-0.738569729108319,-0.532414005754011,-0.592933045384219,-0.306682204969561,-0.0816038376506661,-0.347425394889893,-0.158489239104288,-0.668655406292474,-0.205854484229352,-0.838169965171467,-0.212446114963432,-0.0916372864701168,-0.283852177672762,-0.640253921021734,-0.702467279393008,-0.444830616286164,-0.116161383075201,-0.178924504202691,-0.0715079200759367,-0.31205055366234,-0.693813742401114,-0.0951437605356089,-0.183532953876267,-0.858638798575402,-0.296098397668879,-0.672782141065754,-0.0408239206027662,-0.721074623770177,-0.730468603673427,-0.0475994179414863,-0.703247826526806,-0.107148965736321,-0.0199486956280207,-0.167993579610189,-0.54748674287499,1,-0.783204245188823,-0.0304258886085138,-0.326870688303112,-0.49323168618765,-0.147029140003226,-0.109700870716873,-0.0741375037978173,-0.0738155278038883,-0.115526406759959,-0.467859545104141,-0.681058827919956,-0.0274139688651069
"Lepidosperma_longitudinale",-0.250150463596782,0.339452046722995,0.130701543584263,-0.0623252203593666,-0.248411789526892,-0.875984422831629,-0.563521865502787,-0.229165673888396,0.174844331721614,-0.289588058774522,-0.140170374766895,-0.833743979296023,-0.238893045003546,-0.118587272774505,0.252493128612396,-0.102613678257338,-0.127987262728885,-0.875358980018403,-0.454422764645114,-0.203005137446951,-0.296442233247104,-0.342892364732773,-0.301212570614322,-0.475911684493857,-0.0641087850974921,-0.168757078718143,-0.168133503244869,-0.885805869791052,0.349225460756363,0.346123351550776,-0.877945641513024,-0.103941779880925,-0.683560780452963,-0.88292065942986,-0.831807674331428,-0.230500964203552,-0.783204245188823,1,-0.878210000156463,-0.0794558757700022,-0.245543002750001,-0.783009914495424,-0.591091276651019,-0.247264159685158,-0.501732313220034,-0.865892707193464,-0.188603174175232,-0.567155219058434,-0.525522027262239
"Macrozamia_riedlei",-0.0780791133441817,-0.846815493604345,-0.913229520134012,-0.503503760771585,-0.45825115115996,0.205977077426473,-0.569395135599835,-0.589293754113685,-0.932673979094713,-0.737443961194254,-0.760719566590381,0.0765510949185087,-0.200592427433058,-0.46314385264746,-0.730468664959476,-0.920594082140233,-0.801362777998321,0.104536938452572,-0.110318271932917,-0.354918848205213,-0.745601547766139,-0.567425863245885,-0.530905315090901,-0.374506333091383,-0.753378277658674,-0.719466796062821,-0.528731095006665,0.291074875529885,-0.869090438823769,-0.847472629990229,0.200152578284135,-0.85659973401777,-0.0438344803862718,0.235890312917309,0.0582774281859495,-0.362240466844094,-0.0304258886085138,-0.878210000156463,1,-0.493518993280974,-0.431442018829853,0.000264708058136812,-0.421420777969248,-0.394728036012282,-0.378140397410295,0.108574573240812,-0.385235056106248,-0.551240072629206,-0.210522327837599
"Melaleuca_rhaphiophylla",-0.0859407519128192,-0.0936040970132516,0.0238314359481675,-0.161786860969251,-0.0378391181491658,-0.493861351140773,-0.162311993423354,-0.0223398432554401,0.00169305171092981,-0.0350868598485238,-0.292629912184696,-0.459949482526989,-0.0534751917860842,-0.0243514072285052,-0.0592701677956356,-0.0247663874882038,-0.0156452160744774,-0.485150058774596,-0.183677114635244,-0.0328987148562532,-0.0308971855780832,-0.313209363795499,-0.0368605007805894,-0.0871867679198226,-0.26514742960471,-0.0197733936242484,-0.29306272636513,-0.495636764739656,-0.030370675982584,-0.0490675497397243,-0.479178969201278,-0.0591872661402158,-0.292590673032353,-0.493946594647434,-0.46083083800773,-0.175643047200365,-0.326870688303112,-0.0794558757700022,-0.493518993280974,1,-0.169146786322618,-0.385453124529955,-0.102527083899994,-0.0461181337967075,-0.117238327825147,-0.485215053871067,-0.150438023474698,-0.33024096312736,-0.124399362130638
"Myoporum_caprarioides",-0.0345522984813526,-0.241704619758223,-0.481312704765468,-0.113021813319135,-0.245458593917576,-0.398696843549789,-0.299507441635839,-0.289335048968321,-0.426893815864449,-0.601929450060321,-0.179052551208376,-0.333266820139625,-0.11560560475983,-0.139108467166293,-0.215868705233682,-0.361759672691889,-0.212462943486328,-0.341305099176448,-0.127030995401351,-0.167846817100222,-0.347366269657634,-0.101209324682366,-0.384004688606126,-0.225167618333181,-0.165966573583952,-0.437691188996225,-0.193532256758237,-0.408839972612445,-0.248626681146054,-0.229958457577206,-0.422374098620863,-0.164485654551209,-0.179879896976795,-0.397627037805646,-0.301081924553939,-0.0429323283022674,-0.49323168618765,-0.245543002750001,-0.431442018829853,-0.169146786322618,1,-0.241917678092778,-0.388986996729775,-0.274731395776246,-0.293832038353827,-0.36414687483943,-0.0850596666003622,-0.178740027444177,-0.208208840885354
"Native_shrub",-0.0511814543689043,-0.706101932619584,-0.857070365265485,-0.372084760252422,-0.382051302816102,0.00690083358713324,-0.470580760771477,-0.485842746441462,-0.844027512968371,-0.728692416460714,-0.546296738495611,-0.0110807367053725,-0.165792174541375,-0.309304424396815,-0.610862601467251,-0.814465264450009,-0.530463318334562,-0.00163150894357487,-0.0868372998444862,-0.26562654200987,-0.615930626942668,-0.345314868407253,-0.49857955243578,-0.258096636502365,-0.522969137310662,-0.621993627772782,-0.351654018593429,0.0108378914949949,-0.734301864396657,-0.721291658853128,0.010171106463025,-0.585184438069393,-0.051230938053331,0.0144518947592564,-0.00667230308827583,-0.23849573382924,-0.147029140003226,-0.783009914495424,0.000264708058136812,-0.385453124529955,-0.241917678092778,1,-0.423831744710948,-0.399947456121682,-0.306131244402223,0.00082380189802742,-0.193128109828065,-0.2717562261947,-0.195824319613085
"Persicaria_decipiens",-0.0619869363621501,-0.569031343383828,-0.135020838350114,-0.479025665652211,-0.142800791262948,-0.481807383171718,-0.138556944267946,-0.012287247779346,-0.33336932519998,-0.0226444998034065,-0.848244441721387,-0.467309712674812,-0.038049675471177,-0.136812250187444,-0.458170826156993,-0.361977157197753,-0.160338192788333,-0.495430771862641,-0.188014162079673,-0.0314758234772267,-0.0486524287730955,-0.707485316236691,-0.0124554971155135,-0.0393491970953916,-0.866291036022278,-0.0852763684612123,-0.716863043730222,-0.504811976278038,-0.386188648757261,-0.42624734111894,-0.464200507718498,-0.365357671397553,-0.242972764689679,-0.475743687791119,-0.512536409655429,-0.409553683210703,-0.109700870716873,-0.591091276651019,-0.421420777969248,-0.102527083899994,-0.388986996729775,-0.423831744710948,1,-0.0174392541491362,-0.0268550653643526,-0.474021697960154,-0.318416271897551,-0.612586039509525,-0.0372533827234144
"Poaceae_sp",-0.0489434963704958,-0.232930657163703,-0.0192849136022307,-0.370862717074647,-0.0153057575654808,-0.421633613670273,-0.0521659284791981,0.00100048528986843,-0.0460716639338401,0.0283338021643234,-0.637863675313717,-0.472618210981563,-0.0247501664372468,-0.0439450169348808,-0.163523563302996,-0.0842501565376293,-0.0347718369871849,-0.455871413295354,-0.184142184418802,-0.00587698182321624,0.00177364297690715,-0.549923520513493,0.0051153944801003,-0.053185419437426,-0.643602165685436,0.00226586782912823,-0.560504482063827,-0.503148642223649,-0.161067668193425,-0.199367921477144,-0.409849239385277,-0.154549137803632,-0.214433258274971,-0.40949041451737,-0.455925922910472,-0.36461531803962,-0.0741375037978173,-0.247264159685158,-0.394728036012282,-0.0461181337967075,-0.274731395776246,-0.399947456121682,-0.0174392541491362,1,-0.012966817537125,-0.483995337152206,-0.211138809900998,-0.489089228799033,-0.00930081677952634
"Podotheca_gnaphalioides",-0.0499405065021468,-0.444153617645271,-0.125772963274466,-0.457306087521626,-0.101919483903459,-0.409696605795896,-0.0853249621094808,-0.0316428297302723,-0.25523673436985,-0.0362021987896464,-0.738834892726934,-0.455805812942484,-0.0278503941985851,-0.0863179008389063,-0.354701819939441,-0.274910600142753,-0.113829614709953,-0.477454922680435,-0.140837519433321,-0.0283510089498912,-0.0359470635387752,-0.632715317034338,-0.0113506269087555,-0.06490367539399,-0.789003782185865,-0.0747611185255847,-0.661778251311045,-0.455093938173896,-0.375576482968034,-0.424147061877624,-0.396363498940216,-0.258435913289035,-0.215569343050178,-0.429325934634803,-0.431347661496843,-0.36635583233139,-0.0738155278038883,-0.501732313220034,-0.378140397410295,-0.117238327825147,-0.293832038353827,-0.306131244402223,-0.0268550653643526,-0.012966817537125,1,-0.43982126984934,-0.279498901512018,-0.506167256754563,-0.016742638226564
"Ptilotus_stirlingii",-0.0650387710243854,-0.820224615666351,-0.923496000765585,-0.424402809076916,-0.489153218716743,0.0952238924646475,-0.577553976760516,-0.624667220215907,-0.929610511154563,-0.786328635835861,-0.69921610969058,0.0351039437538,-0.207400913387626,-0.42478002269018,-0.692219701221764,-0.918677137276764,-0.783704456581078,0.0739764339266128,-0.114343275677369,-0.37597673022154,-0.738981338978538,-0.519049678903676,-0.646255408759866,-0.363841630606185,-0.650379881440086,-0.755024976230224,-0.447861909544113,0.130395034152187,-0.841338213761957,-0.832396715319145,0.122778382086394,-0.796335594985401,-0.0522126416935738,0.113278113425958,0.025823454515065,-0.338986007111187,-0.115526406759959,-0.865892707193464,0.108574573240812,-0.485215053871067,-0.36414687483943,0.00082380189802742,-0.474021697960154,-0.483995337152206,-0.43982126984934,1,-0.290042834993089,-0.478251256998898,-0.242984730572494
"Tetraria_octandra",-0.0428601408823988,-0.150535337538568,-0.38731550680634,-0.0893780757409814,-0.158412008292637,-0.336965584001557,-0.252177304014303,-0.278725747522702,-0.292667695212491,-0.436389528488619,-0.129148038938092,-0.263487268406325,-0.115345871185381,-0.0973803842081189,-0.128451949113275,-0.260420135175496,-0.177095758405126,-0.319977677840727,-0.103487330690625,-0.154792986916482,-0.34600719176508,-0.125090918319758,-0.297458339551387,-0.19877377806131,-0.153636035428291,-0.349064397148074,-0.0871574821459963,-0.365429709110044,-0.208384094763862,-0.168497792435481,-0.356041763280468,-0.123992860264055,-0.148052358279244,-0.375200441302004,-0.236078063763272,-0.0884817814043408,-0.467859545104141,-0.188603174175232,-0.385235056106248,-0.150438023474698,-0.0850596666003622,-0.193128109828065,-0.318416271897551,-0.211138809900998,-0.279498901512018,-0.290042834993089,1,-0.125332283517403,-0.213056873690486
"Triglochin_sp",-0.0491143768142878,-0.544556444116421,-0.83404088385721,-0.199746336845954,-0.452867025632199,-0.551006888853762,-0.510433766839752,-0.567121423809408,-0.778971574790994,-0.759042124638959,-0.327948862097473,-0.429004462419642,-0.199664715531221,-0.25516333643616,-0.454977006611421,-0.716255808317696,-0.518604771040739,-0.497844380903733,-0.182235663818961,-0.363386961113816,-0.661745850221287,-0.228951088811571,-0.604274317806821,-0.39523589875616,-0.33040090244797,-0.70052294920708,-0.22887464137328,-0.53967013104366,-0.578425925592006,-0.504392791376686,-0.520607216308417,-0.369530540081667,-0.22531742630478,-0.565942900204038,-0.374820406720477,-0.131730733638192,-0.681058827919956,-0.567155219058434,-0.551240072629206,-0.33024096312736,-0.178740027444177,-0.2717562261947,-0.612586039509525,-0.489089228799033,-0.506167256754563,-0.478251256998898,-0.125332283517403,1,-0.399212956614876
"Viminaria_juncea",-0.0374469006604139,-0.452925019256839,-0.209933530151718,-0.390519778004788,-0.0859473815437367,-0.221856591525032,-0.0906893335270054,-0.0415919864447776,-0.290676457504507,-0.0465087218663397,-0.644486812956936,-0.242574765326764,-0.0258131438192636,-0.0998140440580789,-0.346795221131442,-0.29167847724322,-0.139124981038457,-0.214896460525693,-0.117155298441946,-0.0199549911100628,-0.094950005894196,-0.444647741616933,-0.0246551849442138,-0.0807847931006821,-0.686093344879658,-0.0948261269890747,-0.556779456942976,-0.20962528233123,-0.402304586555715,-0.4325088999914,-0.199361892397716,-0.277967394379299,-0.113627383598049,-0.200194626634336,-0.239514041300086,-0.228292282790477,-0.0274139688651069,-0.525522027262239,-0.210522327837599,-0.124399362130638,-0.208208840885354,-0.195824319613085,-0.0372533827234144,-0.00930081677952634,-0.016742638226564,-0.242984730572494,-0.213056873690486,-0.399212956614876,1
