"","coefficient","posterior.mean","lower","upper","sd","coefVar","qcd","qcd2","gini","model","species"
"1","intercept","-1.72604209286347","-2.60035437074319","-1.11201483965928","0.493967943500357","-0.286185340173759","-0.172955873890328","-0.400913660988625","-0.151005611166104","boral","X_Arctotheca_calendula"
"2","meanGW","0.319841600909879","0.108831255615162","0.70873319001948","NaN","NaN","NaN","NaN","NaN","boral","X_Arctotheca_calendula"
"3","intercept","-2.27450204994073","-4.16526468416908","-0.0381288264920059","1.52531690885406","-0.670615754729177","-0.495473126382237","-0.981858074246297","-0.358388895032326","boral","X_Briza_maxima"
"4","meanGW","0.59424546996919","0.275652137837444","0.842618536709782","NaN","NaN","NaN","NaN","NaN","boral","X_Briza_maxima"
"5","intercept","-1.44304424890378","-2.24773216069494","-0.946482069673881","0.467904261674076","-0.324248034687448","-0.243551945517207","-0.407377213040219","-0.167816125966774","boral","X_Hypochaeris_glabra"
"6","meanGW","0.0689010162741836","-0.386130367539375","0.541396732327358","NaN","NaN","NaN","NaN","NaN","boral","X_Hypochaeris_glabra"
"7","intercept","-1.40456066202338","-2.56234824143195","-0.088806973575429","0.873246668240454","-0.621722287866494","-0.435604077689101","-0.933005074110546","-0.331571159826362","boral","X_Lagurus_ovatus"
"8","meanGW","0.557286741246728","0.00356387614979487","1.02795063902674","NaN","NaN","NaN","NaN","NaN","boral","X_Lagurus_ovatus"
"9","intercept","-3.24167529610359","-5.36285380804368","-1.79208427490144","1.28677546745544","-0.396947673631011","-0.273734642195107","-0.499063652507868","-0.20737847202906","boral","X_Lolium_rigidum"
"10","meanGW","0.757633503588272","0.0175594683783136","1.23914997068634","NaN","NaN","NaN","NaN","NaN","boral","X_Lolium_rigidum"
"11","intercept","-2.85029809213406","-4.61257254601198","-1.13832509379715","1.18213870312362","-0.414742130441006","-0.213698168671013","-0.604122637858345","-0.222591140928412","boral","X_Medicago_polymorpha"
"12","meanGW","0.653826613480787","0.195550203994206","1.13292335954523","NaN","NaN","NaN","NaN","NaN","boral","X_Medicago_polymorpha"
"13","intercept","-2.47919650186637","-4.7766653291758","-0.907460925719713","1.21355921728211","-0.489496986773147","-0.236220689101148","-0.68070345906263","-0.243871118920855","boral","X_Medicago_sp_"
"14","meanGW","0.52193974041855","-0.050887327774138","0.885633195702423","NaN","NaN","NaN","NaN","NaN","boral","X_Medicago_sp_"
"15","intercept","-1.94417098918852","-2.85163402123402","-1.19470164933479","0.629635937862252","-0.32385831357614","-0.251505112642685","-0.40948959918254","-0.172958290795987","boral","X_Moraea_sp_"
"16","meanGW","0.589443560365214","0.166058750338208","0.98497126407826","NaN","NaN","NaN","NaN","NaN","boral","X_Moraea_sp_"
"17","intercept","-3.13749162393386","-5.10168743679147","-1.56934249677095","1.25999527520022","-0.401593191704019","-0.316579023973885","-0.529505185136262","-0.211769622371708","boral","X_Ornithopus_compressus"
"18","meanGW","0.731951640418966","0.174326475555963","1.65107155266712","NaN","NaN","NaN","NaN","NaN","boral","X_Ornithopus_compressus"
"19","intercept","-2.24388070085907","-3.9639388519706","-1.13424982909149","0.971864259660347","-0.433117615962502","-0.261871461098291","-0.555038112534042","-0.226707642693745","boral","X_Trifolium_sp_"
"20","meanGW","0.665578758233403","0.13962457880704","1.01950350819507","NaN","NaN","NaN","NaN","NaN","boral","X_Trifolium_sp_"
"21","intercept","-3.02453414334118","-4.8874975968727","-1.58776109609018","1.07285790328725","-0.354718397095718","-0.2143601829695","-0.509591455298703","-0.187373534274859","boral","X_Unknown_grass"
"22","meanGW","0.596422518646507","-0.0727911295347917","0.961442359446841","NaN","NaN","NaN","NaN","NaN","boral","X_Unknown_grass"
"23","intercept","-1.70301394252403","-2.9088499358272","-0.738617839134036","0.761195540924378","-0.44696964711646","-0.282468583233767","-0.594996921313781","-0.231884066183681","boral","X_Zantedeschia_aethiopica"
"24","meanGW","0.756699028565732","0.213752849033982","1.19373735824232","NaN","NaN","NaN","NaN","NaN","boral","X_Zantedeschia_aethiopica"
"25","intercept","-0.196786698339825","-1.14770266539835","0.484735304930535","0.619258064341983","-3.14684920051153","-2.78489946057249","-2.46232027045339","-1.66348392586964","boral","Acacia_pulchella"
"26","meanGW","-0.0456567082592486","-0.664987677988937","0.479625881148051","NaN","NaN","NaN","NaN","NaN","boral","Acacia_pulchella"
"27","intercept","-2.38796407946103","-3.49452483339474","-0.975813074643555","0.79180243722896","-0.331580547646961","-0.136710045612617","-0.563427600008086","-0.171860657586614","boral","Acacia_saligna"
"28","meanGW","0.592333441646735","0.313366248759826","0.830012617138114","NaN","NaN","NaN","NaN","NaN","boral","Acacia_saligna"
"29","intercept","-0.554851841531865","-1.38311603452944","0.16459240132027","0.47823402913647","-0.861913024954798","-0.317114316284113","-1.27015052779369","-0.431911906444656","boral","Amphipogon_laguroides"
"30","meanGW","0.354581688898256","-0.183254394753971","0.908604481263023","NaN","NaN","NaN","NaN","NaN","boral","Amphipogon_laguroides"
"31","intercept","-1.21757703451243","-1.90349695779381","-0.719720339758235","0.412433741105598","-0.338733180254795","-0.185435245981551","-0.451268989092235","-0.178618789084231","boral","Aotus_gracillima"
"32","meanGW","-0.0305178295029198","-0.375640734533981","0.479707521355887","NaN","NaN","NaN","NaN","NaN","boral","Aotus_gracillima"
"33","intercept","1.88595387159628","1.35447294065414","2.24927899324449","0.315402496978391","0.167237651847462","0.118266524573438","0.248298459217844","0.0892326676201819","boral","Astartea_scoparia"
"34","meanGW","0.351831007045395","0.132041727126245","0.486805453775629","NaN","NaN","NaN","NaN","NaN","boral","Astartea_scoparia"
"35","intercept","-0.694829385946427","-1.38787570176338","0.212311479461809","0.5774931767316","-0.831129466329344","-0.482554205793302","-1.36120779355829","-0.440100161148733","boral","Baumea_articulata"
"36","meanGW","0.862892531845079","0.389189958115263","1.14846755224177","NaN","NaN","NaN","NaN","NaN","boral","Baumea_articulata"
"37","intercept","-2.33836010769197","-3.7672618280335","-1.09119989089886","0.994054018120291","-0.425107328358186","-0.373872957055592","-0.550804368120595","-0.227924731661361","boral","Burchardia_umbellata"
