"","X_Avena_barbata","X_Bromus_diandrus","X_Conyza_parva","X_Cynodon_dactylon","X_Ehrharta_calycina","X_Ehrharta_longiflora","X_Euphorbia_peplus","X_Fumaria_capreolata","X_Hordeum_leporinum","X_Hypochaeris_glabra","X_Lactuca_serriola","X_Lotus_angustissimus","X_Pelargonium_capitatum","X_Rumex_crispus","X_Sonchus_asper","X_Sonchus_oleraceus","X_Symphyotrichum_squamatum","X_Unknown_shrub","X_Vicia_sativa","Acacia_saligna","Azolla_sp_","Banksia_littoralis","Centella_asiatica","Eucalyptus_rudis","Melaleuca_rhaphiophylla","Persicaria_decipiens"
"X_Sonchus_asper",0.00515043448408859,-0.0315547200044064,0.0148492008762626,-0.080247877283004,-0.00826638985808394,-0.0491620111352506,0.0341251276270538,0.00687065979261218,0.0417335389885197,-0.00194207970565856,0.0477036975085194,0.00318606183992458,-0.003158686255585,0.00409109944097748,1,0.0166268689135236,0.015794627135058,0.00537237416393913,-0.0516485183052736,0.00529700194221989,0.0150869188292852,0.0254174779888658,-0.00846109737188808,-0.0430639011628503,-0.0156283392095013,0.0120895456948574
"X_Sonchus_oleraceus",0.113327460948168,0.275805818549377,0.154354946655389,0.0844454041885048,0.282589119700203,0.313814292814291,0.104102494879622,0.243222399968788,0.110253253788398,0.0298373703335959,0.111553590756522,0.0559776422008781,0.323745494838086,-0.0352527265088441,0.0166268689135236,1,-0.0326479875887228,0.0720159304528647,0.30766037534837,0.00619082707490331,-0.0384620510741014,0.0158624266163827,0.0812817596379209,-0.0198415203355848,0.0750887797877161,-0.0491834884835351
"X_Symphyotrichum_squamatum",-0.0244231504589834,-0.0631910003171206,-0.0108456661822916,-0.06108029845474,-0.0602876165926629,-0.0835773675019358,-0.00312842438981899,-0.0471624664215008,-0.00619357315103331,-0.00303504866368115,0.00993456781193331,-0.0032631614531651,-0.0647015004052749,0.0156795266968155,0.015794627135058,-0.0326479875887228,1,-0.00608330182582561,-0.0876937139494715,0.00137252028305594,0.0196520570152486,0.0123929899856643,-0.0112923375724959,-0.040147197287453,-0.0331603286255038,0.0215825038532834
"X_Unknown_shrub",0.0335868448752446,0.0827131266766434,0.0394474583435152,0.0517443934001341,0.0716235848032342,0.0885825531890395,0.00933973904167409,0.0578726492836469,0.00498349562364725,0.00914004662863544,0.0196657355712979,0.0139741452544232,0.0878919665346869,-0.00663315880960792,0.00537237416393913,0.0720159304528647,-0.00608330182582561,1,0.0913939317008392,0.0048151499680978,-0.01428928097368,0.00423291343796499,0.0222374712908903,0.015292402786118,0.0278767518890845,-0.0200886863218956
"X_Vicia_sativa",0.243916386184369,0.604588855842974,0.143366489825547,0.400883809474588,0.457281110786569,0.687291973482511,0.124866947056141,0.414545699531929,0.0332300703332851,0.0609965670139931,0.0527822662803799,0.0486157063414086,0.497564356759816,-0.0583654856304948,-0.0516485183052736,0.30766037534837,-0.0876937139494715,0.0913939317008392,1,-0.00402522537495957,-0.134668243454748,-0.0130875377310405,0.0563326428085959,0.110436580009285,0.158355938180709,-0.132806083226814
"Acacia_saligna",0.00193963560917629,-0.00277544495492239,0.00889973968142757,-0.00590182531715139,0.0159923728909926,-0.00514474165417531,-0.010035605443218,-0.0020815691687559,0.00555095016751911,-0.000772771902301255,0.00758539205723932,0.00141050416304484,-0.000532565151422638,0.000666969053974724,0.00529700194221989,0.00619082707490331,0.00137252028305594,0.0048151499680978,-0.00402522537495958,1,0.000962723836248105,-0.00274399088882289,0.000207120815711702,-0.00742770008149633,0.00955187346270736,0.00254459422843183
"Azolla_sp_",-0.0359198256867408,-0.122379041591429,-0.0283352036133205,-0.0871410073999623,-0.0854182160006987,-0.141856019590569,-0.0386895941576388,-0.084622324944945,0.00294482312872607,-0.0131469790829846,-0.0113374042964857,-0.0117013078549183,-0.093780903962215,0.0169265888579701,0.0150869188292852,-0.0384620510741014,0.0196520570152486,-0.01428928097368,-0.134668243454748,0.000962723836248105,1,0.00792392037986239,-0.00274534587975905,-0.0268216456394643,-0.0263965290261044,0.0414697516297343
"Banksia_littoralis",0.0175619677475813,0.00455143429860055,0.0215429896980871,-0.0562374337793677,0.00379797533615701,-0.00514252329673113,0.0536110466426963,0.0384751853289257,0.0280965467688135,0.00109656012224293,0.0470730361160662,0.000141729265733771,0.0122222290850364,0.00368955231214661,0.0254174779888658,0.0158624266163827,0.0123929899856643,0.00423291343796499,-0.0130875377310405,-0.00274399088882289,0.00792392037986239,1,-0.0152079346755445,-0.0447920328406932,-0.0137033367272464,0.00589639152839101
"Centella_asiatica",0.0140896789500198,0.0437456822852958,0.0292961004305811,0.0504019603366714,0.0570327116509834,0.0416332423090205,-0.0646712876436188,-0.00433790319133614,-0.0171211730910916,0.00780765725548712,-0.0024573512802407,0.00724551439930413,0.0771202937904489,-0.0091864622156912,-0.00846109737188808,0.0812817596379209,-0.0112923375724959,0.0222374712908903,0.0563326428085959,0.000207120815711702,-0.00274534587975905,-0.0152079346755445,1,0.044572731910563,0.0662899905082166,-0.0100006921230581
"Eucalyptus_rudis",-0.0134786662334982,0.0287094233358716,-0.0410935109194221,0.153608425584771,0.0551084099963872,0.0804024499809562,-0.0761673656629954,-0.0603926252553104,-0.0418012138691677,-0.0193545677129274,-0.0660489287408374,-0.000669695184798404,0.0566370098404001,-0.019216393426411,-0.0430639011628503,-0.0198415203355848,-0.040147197287453,0.015292402786118,0.110436580009285,-0.00742770008149633,-0.0268216456394643,-0.0447920328406932,0.044572731910563,1,0.157132823739738,-0.0263399237092488
"Melaleuca_rhaphiophylla",0.0344695406440239,0.0940391628683857,0.02726636299538,0.131949913100945,0.138816914631496,0.15653386027771,-0.0290096427140979,0.049596508493545,-0.0120137228904164,0.00195212649862378,-0.00934255220031317,0.024766956841611,0.161183439034647,-0.0335163056525689,-0.0156283392095013,0.0750887797877161,-0.0331603286255038,0.0278767518890845,0.158355938180709,0.00955187346270736,-0.0263965290261044,-0.0137033367272464,0.0662899905082166,0.157132823739738,1,-0.0340354193106847
"Persicaria_decipiens",-0.0422205617730266,-0.121658497828014,-0.0143465057621358,-0.0854783647776434,-0.0863183953949139,-0.14069487823315,-0.0369899440405662,-0.0752516529145323,0.00174704534943485,-0.0108237304610657,-0.00538154888900404,-0.000859971899100219,-0.0795704435237862,0.0148644452092288,0.0120895456948574,-0.0491834884835351,0.0215825038532834,-0.0200886863218956,-0.132806083226814,0.00254459422843183,0.0414697516297343,0.00589639152839101,-0.0100006921230581,-0.0263399237092488,-0.0340354193106847,1
