"","X_Acacia_longifolia","X_Arctotheca_sp_","X_Avena_fatua","X_Briza_maxima","X_Briza_minor","X_Bromus_diandrus","X_Carpobrotus_edulis","X_Conyza_bonariensis","X_Ehrharta_calycina","X_Ehrhata_longiflora","X_Euphorbia_sp_","X_Fumaria_capreolata","X_Gladiolus_caryophyllaceus","X_Hypochaeris_glabra","X_Lolium_rigidum","X_Lotus_suaveolens","X_Pelargonium_capitatum","X_Pentaschistis_airoides","X_Petrorhagia_dubia","X_Poa_annua","X_Romulea_rosea","X_Solanum_nigricans","X_Sonchus_asper","X_Sonchus_oleraceus","X_Trifolium_sp_","X_Ursinia_anthemoides","X_Vulpia_myuros","X_Wahlenbergia_capensis","X_Watsonia_sp_","Acacia_cyclops","Acacia_saligna","Agrostis_avenacea","Angianthus_sp_","Aster_sp_","Baumea_articulata","Centella_cordifolia","Cotula_coronopifolia","Epilobium_billardierianum","Eucalyptus_rudis","Exocarpus_sparteus","Isolepis_cernua","Jacksonia_furcellata","Juncus_sp_","Lepyrodia_muirii","Lobelia_alata","Melaleuca_teretifolia","Podolepis_lessonii","Podotheca_angustifolium","Sedge_B","Sonchus_sp_","Villarsia_capitata","Viminaria_juncea"
"X_Romulea_rosea",-0.164533003607511,-0.0067992834353195,0.0805009531530404,0.0158584243064695,-0.169728951025004,0.0556800042589244,0.17280422985789,-0.189570968090404,0.146556920916508,-0.000795767236718587,-0.0391413796536713,-0.0525487605880914,-0.0229992101115839,-0.14824518749828,-0.0238399841968346,-0.166501218149455,0.0848110586775731,-0.0403163890781277,0.0260379649997671,-0.0179504848960897,1,-0.059296455620774,-0.0540195243956257,-0.0515918693836976,0.188480749288422,-0.0385376520686604,0.0713224448459566,0.149926672644092,-0.00779561547580065,0.0226257008900093,0.0821477160568419,-0.208517613427976,-0.0487896676742927,0.0230667185640624,0.0274969943659447,-0.0384458147772341,0.00337023382855709,-0.12692935869184,0.0699982790152071,0.0945584822997941,-0.0504377098358387,0.084680195127808,-0.0817686106950658,-0.162208883953899,-0.19269772844735,-0.0900709065465286,-0.155328060686727,-0.0344740663183049,-0.0614420325922025,0.0590578726584061,-0.208739223427508,-0.0736569344419766
"X_Solanum_nigricans",0.178927657666461,0.0249704487581396,-0.0687142427340294,-0.0185068383325284,0.157295645171625,-0.0291024774604443,-0.163989188364994,0.180851464964704,-0.110230303823587,0.0445709984006213,0.0711219424962688,0.0790620319860332,0.0445627124426837,0.163175555461692,0.0371747647387643,0.200222337439378,-0.0709274725390751,0.0407579853394803,-0.0144362812530713,0.0180989476443312,-0.059296455620774,1,0.0482603839158728,0.0797985444508375,-0.167440306309656,0.0794166626845329,-0.0479341770542127,-0.139916632882195,0.0298635954583805,-0.0320431672109088,-0.0743088150610436,0.223190730024393,0.0496696843924074,-0.00881598827408197,-0.034741269136255,0.0366979494082647,-0.00667964532120924,0.141177357716683,-0.0562867173601658,-0.0784499281052296,0.064328522372971,-0.0422631728494045,0.108704655061058,0.160031305385449,0.197471051102866,0.0726372318452616,0.126512096126563,0.0489021543418001,0.0751057701221252,-0.0247394697334078,0.213351793822637,0.0667991104575534
"X_Sonchus_asper",0.140610256771974,-0.021617336078912,-0.0986236955556549,-0.00626909800323526,0.186711927471697,-0.0911476801314449,-0.154335538825896,0.198130613296544,-0.187334506349137,-0.0553229303624953,0.000357728166462354,0.0216864137580737,-0.00842765000464767,0.119489462038388,0.00729956013973061,0.114330850703357,-0.0857669378710449,0.0448481266032289,-0.0458110530590388,0.0259814708269533,-0.0540195243956257,0.0482603839158728,1,0.00871091590777784,-0.192770917195617,-0.0236864023752043,-0.0920136917029879,-0.132337869018538,-0.0163220063119583,-0.0163776389759146,-0.0859962918136115,0.177124211410519,0.0327339547214947,-0.0390605898319523,-0.000791016615178364,0.044016285568561,0.0040576799041805,0.118611906085276,-0.0851506825728611,-0.114710918853703,0.0446397914817287,-0.140908422212886,0.0492409290761249,0.145760498565626,0.184563887009512,0.114957259346716,0.189875428232687,0.0106640443987643,0.0389844519403934,-0.102797316859589,0.199909362502998,0.0670125553230806
"X_Sonchus_oleraceus",0.251964383735779,0.184514572996701,0.0487322726435534,-0.0516004381661079,0.03433648095709,0.246873049436252,-0.100207441601691,0.0581710284596159,0.228159269640777,0.416109004958649,0.327083020118546,0.263051349396841,0.244838260342806,0.303591973424833,0.140678977172918,0.470152218034063,0.03322419775925,0.0138321663882345,0.0976470273230832,-0.00863147671125613,-0.0515918693836976,0.0797985444508375,0.00871091590777784,1,-0.0084910718250703,0.459573755224422,0.161186600847475,-0.112786385466024,0.199229064049695,-0.0819855517391636,0.0106535597790284,0.320524162157159,0.113067459945588,0.1096102542237,-0.1660050760433,0.0148319723745541,-0.0547703803831099,0.176018054587256,0.0728518796157885,0.0820049038872683,0.0936729040101692,0.342358943964955,0.278518850227412,0.15767583199623,0.20065467471257,-0.144336761962411,-0.145934019276666,0.159630002240374,0.197397482250089,0.276121326551935,0.185919904494352,0.0483401219939466
"X_Trifolium_sp_",-0.44978618195715,0.0825409607732543,0.310080113217892,0.0274871109638551,-0.588995739627019,0.334457782043148,0.563617221966345,-0.641430244524999,0.650597831554178,0.214162367583322,0.0206729891513331,-0.05901155804333,0.0460615028652076,-0.360081733067794,-0.0103273489015316,-0.3415236074194,0.330350450369112,-0.142468110601676,0.154577398930773,-0.0702899362634631,0.188480749288422,-0.167440306309656,-0.192770917195617,-0.0084910718250703,1,0.109397473229785,0.349695384834905,0.465464607794899,0.0769374080060169,0.0363341314783,0.290592241827136,-0.567544762835362,-0.0903784210960532,0.14291796856401,-0.0100848419019844,-0.129983357423247,-0.0238297401187467,-0.371533152225481,0.293418126430958,0.385982567683795,-0.129689489532281,0.493935571887107,-0.137981716291289,-0.479607263354,-0.580673041960583,-0.403060153396464,-0.638921790223582,-0.0331607896036548,-0.109049382788778,0.361023254186566,-0.641195966641718,-0.224031360062537
"X_Ursinia_anthemoides",0.279395860115372,0.279565030521001,0.126814808526838,-0.0659258464034482,-0.0627736894337325,0.401838459165783,-0.0389031081043799,-0.0361918584814713,0.442648566413097,0.621404439665026,0.444186339523455,0.35220836305052,0.343884784865309,0.365091858026346,0.193895041579047,0.602864386939506,0.103806395946064,-0.00441582029870798,0.167899898932434,-0.0251831768003314,-0.0385376520686604,0.0794166626845329,-0.0236864023752043,0.459573755224422,0.109397473229785,1,0.286940068433657,-0.0801071995657301,0.303642703512035,-0.102058636535737,0.0670904588203993,0.341992970554269,0.142551643150432,0.183583450642782,-0.241118859394332,-0.00289221397621522,-0.0809942536149828,0.169678188726583,0.163033167587513,0.190178953836236,0.106852272794475,0.582170264586413,0.375529956692118,0.140778955646227,0.177846057928116,-0.284152492827173,-0.327742118930205,0.222106954770375,0.247970121531608,0.464503815791267,0.141135386669995,0.0263980489342387
"X_Vulpia_myuros",-0.110937898788179,0.135862161027803,0.185930872116922,-0.0137264794554938,-0.293849285307363,0.299545206083443,0.245539500376002,-0.305243282891425,0.45884830977132,0.319307263618396,0.169249831261844,0.100794378385372,0.141768733980559,-0.0389806910381479,0.0637978532419381,0.0563477892222832,0.191628677527488,-0.0685068132978768,0.130920116997174,-0.0417788813947718,0.0713224448459566,-0.0479341770542127,-0.0920136917029879,0.161186600847475,0.349695384834905,0.286940068433657,1,0.186196914520219,0.142984269081483,-0.0224559479334895,0.158551192385956,-0.139932569729697,0.0100785305851732,0.12912832662397,-0.0869064697679309,-0.0631405708069951,-0.0423008921260289,-0.108207946514826,0.192390521980719,0.244707591309133,-0.0222878323445837,0.432397865078641,0.0644732973099587,-0.172356827972574,-0.209563037471786,-0.283327178839409,-0.41085217083135,0.0628632900646613,0.0408595963897402,0.324480843617967,-0.249985136198335,-0.0904201654439706
"X_Wahlenbergia_capensis",-0.39508052090285,-0.00418585955631347,0.194073959368276,0.0375731623125239,-0.403589723879051,0.148547909224515,0.416351198608525,-0.45315208542041,0.365216113638639,0.00848659691198532,-0.0944535182325942,-0.125980591998559,-0.0521109240617838,-0.343518571456647,-0.054206292310497,-0.392879704095475,0.214047136770426,-0.103382017823546,0.0686480780765283,-0.0458102081803998,0.149926672644092,-0.139916632882195,-0.132337869018538,-0.112786385466024,0.465464607794899,-0.0801071995657301,0.186196914520219,1,-0.0142584885467844,0.0513823614441025,0.198747891743785,-0.497236766572024,-0.0987473985399977,0.0576591316069151,0.0501560736599645,-0.092935045919665,0.00217687884354565,-0.309833876589341,0.175109267666273,0.237315141894251,-0.121836443870553,0.2170320536911,-0.190886486356734,-0.379023640721402,-0.462591510542927,-0.227702502618347,-0.384130814383387,-0.072262899062484,-0.140953789955532,0.148650971096537,-0.498440183693654,-0.165399008246296
"X_Watsonia_sp_",0.0976703834569045,0.12675390316215,0.0705020917544478,-0.0294432417261737,-0.0544411467910353,0.190560476045945,0.00894433012838707,-0.0430040617186748,0.225404143956509,0.281335663062191,0.198923134984607,0.155893732173743,0.149262587348089,0.145201500982078,0.0852748305171388,0.249173768757236,0.0635780203218108,-0.00845196542067114,0.0854597592321317,-0.0106043384972463,-0.00779561547580064,0.0298635954583805,-0.0163220063119583,0.199229064049695,0.0769374080060169,0.303642703512035,0.142984269081483,-0.0142584885467844,1,-0.047034405895609,0.0408492778281736,0.123604925745922,0.0566158336802248,0.0875114265358921,-0.106740741301173,-0.00683149483405296,-0.0374742573681622,0.0634424715551931,0.0855765011191297,0.102401085179264,0.0440330635497079,0.279149170342779,0.157774339225083,0.0325496355349695,0.0498667322111769,-0.140114402160256,-0.172183886182292,0.0969939094629116,0.104557328664171,0.22311303862949,0.0344358333196924,-0.00197876208792964
"Acacia_cyclops",-0.0873908619842508,-0.040981233219845,0.0062779559554552,0.0134496533169316,-0.0380224533959561,-0.0414543634137515,0.0569775227387445,-0.0508609750021235,-0.0199368067750058,-0.0913767176012779,-0.0789240878181221,-0.0697618686158611,-0.0576597459505601,-0.0912527076580164,-0.0339253409124938,-0.133787487427828,0.00920185936117347,-0.0116425213768597,-0.0134798307406585,-0.00125861725040397,0.0226257008900093,-0.0320431672109088,-0.0163776389759146,-0.0819855517391636,0.0363341314783,-0.102058636535737,-0.0224559479334895,0.0513823614441025,-0.047034405895609,1,0.0144175364075295,-0.111601026218768,-0.0352936914033922,-0.0176192445640209,0.0411346296837022,-0.0115252008708871,0.0140677230482825,-0.0608774482589147,-0.00223876254739978,0.00476135014909494,-0.0327052386849195,-0.055143404799034,-0.0749681327669584,-0.065716220964008,-0.0812471859023851,0.0139347650456695,0.000852826392684805,-0.0417174661131737,-0.055764062723208,-0.0427734627443833,-0.0811548053079066,-0.0263562600595476
"Acacia_saligna",-0.185434108305502,0.0441491853015535,0.138750916943791,0.0107478101609049,-0.255915231259338,0.154358010711626,0.241164101716889,-0.280209984197255,0.293847015592966,0.108547980558954,0.0170959887038022,-0.0156617727072315,0.0277013529388809,-0.145783572593905,0.00192389671452093,-0.131376053400891,0.143458184498305,-0.0617222014972036,0.0721526902008873,-0.0334930829676186,0.0821477160568419,-0.0743088150610436,-0.0859962918136115,0.0106535597790284,0.290592241827136,0.0670904588203993,0.158551192385956,0.198747891743785,0.0408492778281736,0.0144175364075295,1,-0.238381351245664,-0.0366405288377267,0.0663904412018308,-0.0138324330257679,-0.0585024986129456,-0.0124539065057241,-0.156411075649787,0.131720442414119,0.175581051689502,-0.0552370216473693,0.232089022968035,-0.0499312604244647,-0.205064548010313,-0.252136660003829,-0.185241610964683,-0.286829384961407,-0.00765870775687542,-0.0413419264483495,0.172137384477858,-0.276319210288704,-0.0951715774422533
"Agrostis_avenacea",0.631392168772714,0.102470101427954,-0.225583477505735,-0.0721678211957772,0.534417173050145,-0.0517223753764116,-0.569885142437993,0.611904602326546,-0.333863941286595,0.212346726162629,0.289703664143432,0.292404176437404,0.193524641020902,0.601243379866873,0.141278252661335,0.745215291452081,-0.244482953377678,0.138071297670791,-0.0396956151054054,0.0523036316005235,-0.208517613427976,0.223190730024393,0.177124211410519,0.320524162157159,-0.567544762835362,0.341992970554269,-0.139932569729697,-0.497236766572024,0.123604925745922,-0.111601026218768,-0.238381351245664,1,0.188809570632825,-0.0160632778258927,-0.144877154436696,0.128591520392546,-0.0320067172207331,0.482431743843455,-0.176637171833911,-0.250871023769115,0.206725426025165,-0.0895710497822489,0.393537806937022,0.571510969306595,0.701617017964693,0.204621867479506,0.404085576836904,0.179190948655067,0.282810728011451,-0.0437675822584348,0.732301317531397,0.241280878391301
"Angianthus_sp_",0.153874505283118,0.0604256368035817,-0.0261574509225327,-0.0213309159765328,0.0923781881468621,0.032103740177622,-0.104848011512043,0.105911521218105,-0.0111992712128865,0.114110960125976,0.107634256461299,0.095244698731545,0.0813032956850152,0.151399158384233,0.0487390191957424,0.207941247895708,-0.0265198903737659,0.0243583571374018,0.0187900055367957,0.00889217495757829,-0.0487896676742927,0.0496696843924074,0.0327339547214947,0.113067459945588,-0.0903784210960532,0.142551643150432,0.0100785305851732,-0.0987473985399977,0.0566158336802248,-0.0352936914033922,-0.0366405288377267,0.188809570632825,1,0.020537925030024,-0.0492082329626691,0.0266577389800677,-0.013104980050973,0.109635769621358,-0.0158893047859169,-0.0248506677643221,0.0512394321796143,0.052417553800062,0.111547418219209,0.129424524053717,0.159686950891759,0.00520339046182065,0.0373458195031297,0.0605497056905219,0.0827233435796683,0.0460257848260004,0.152972433504102,0.051354275619777
"Aster_sp_",-0.0132873744888235,0.0802899546020597,0.0836180152959612,-0.0134340055232226,-0.119090280525536,0.153172894153313,0.0890811707270401,-0.1214463777607,0.222066754960179,0.185630760900724,0.11058185238404,0.0739566330183739,0.0888483600350153,0.0238586803884051,0.0434272038387851,0.0861222580823753,0.0842835756169947,-0.0266967902728596,0.0702100563041291,-0.0201237358346427,0.0230667185640624,-0.00881598827408197,-0.0390605898319523,0.1096102542237,0.14291796856401,0.183583450642782,0.12912832662397,0.0576591316069151,0.0875114265358921,-0.0176192445640209,0.0663904412018308,-0.0160632778258927,0.020537925030024,1,-0.0587281502770659,-0.0256915341095184,-0.0234694167681493,-0.0222784194270951,0.0920584839417744,0.114517062273008,0.00251740589016722,0.231795903557387,0.0671674440148092,-0.0513858625367671,-0.0602498709852293,-0.136177756809203,-0.191040230149913,0.0469552571076708,0.0416171986998895,0.1816081990383,-0.080293973106993,-0.0331170855139435
"Baumea_articulata",-0.114578934375705,-0.0993885757760873,-0.0392859624595874,0.022761659643099,-0.00206613207925243,-0.132789611722435,0.0397556143330049,-0.00386818795962694,-0.135611767612098,-0.219391566491827,-0.164362405989119,-0.130886026822419,-0.124924271298088,-0.142969982927085,-0.0707813401646607,-0.229959811255093,-0.0263273657269302,-0.00431095452097757,-0.0556397656153497,0.00656128560723575,0.0274969943659447,-0.034741269136255,-0.000791016615178364,-0.1660050760433,-0.0100848419019844,-0.241118859394332,-0.0869064697679309,0.0501560736599645,-0.106740741301173,0.0411346296837022,-0.0138324330257679,-0.144877154436696,-0.0492082329626691,-0.0587281502770659,1,-0.00360838305282582,0.0304495050458042,-0.0705185307753807,-0.046018360033927,-0.0556416508358015,-0.043363969965106,-0.193757891498646,-0.142294767361795,-0.0620658948036403,-0.0841898322679273,0.0947035171820808,0.0982617647421508,-0.0791777457821682,-0.0954850264011138,-0.150593054450126,-0.0683939452818296,-0.0178167181071923
"Centella_cordifolia",0.103553599385054,-0.00724499891461904,-0.0625941133493741,-0.0073169103013776,0.12180883534601,-0.0566545467334298,-0.113357259002867,0.136330961868365,-0.120598791185008,-0.0250375799976583,0.00957754413337664,0.0240774956454044,0.00217519012431242,0.0880166347727425,0.00882921085898701,0.0905286508518065,-0.0647213151221669,0.0338823446710618,-0.0276685023160164,0.016949633836889,-0.0384458147772341,0.0366979494082647,0.044016285568561,0.0148319723745541,-0.129983357423247,-0.00289221397621522,-0.0631405708069951,-0.092935045919665,-0.00683149483405296,-0.0115252008708871,-0.0585024986129456,0.128591520392546,0.0266577389800677,-0.0256915341095184,-0.00360838305282582,1,0.00312610205469304,0.0840754420612013,-0.0561853864039357,-0.0734098191452485,0.0333045106748811,-0.0853542325448042,0.0387736009580513,0.103486005972534,0.127697141534834,0.0757132943336888,0.123399625437348,0.0123427314204197,0.0303716938863457,-0.0584070447472073,0.138901177725236,0.0505977648338965
