"","X_Acacia_longifolia","X_Arctotheca_sp_","X_Avena_fatua","X_Briza_maxima","X_Briza_minor","X_Bromus_diandrus","X_Carpobrotus_edulis","X_Conyza_bonariensis","X_Ehrharta_calycina","X_Ehrhata_longiflora","X_Euphorbia_sp_","X_Fumaria_capreolata","X_Gladiolus_caryophyllaceus","X_Hypochaeris_glabra","X_Lolium_rigidum","X_Lotus_suaveolens","X_Pelargonium_capitatum","X_Pentaschistis_airoides","X_Petrorhagia_dubia","X_Poa_annua","X_Romulea_rosea","X_Solanum_nigricans","X_Sonchus_asper","X_Sonchus_oleraceus","X_Trifolium_sp_","X_Ursinia_anthemoides","X_Vulpia_myuros","X_Wahlenbergia_capensis","X_Watsonia_sp_","Acacia_cyclops","Acacia_saligna","Agrostis_avenacea","Angianthus_sp_","Aster_sp_","Baumea_articulata","Centella_cordifolia","Cotula_coronopifolia","Epilobium_billardierianum","Eucalyptus_rudis","Exocarpus_sparteus","Isolepis_cernua","Jacksonia_furcellata","Juncus_sp_","Lepyrodia_muirii","Lobelia_alata","Melaleuca_teretifolia","Podolepis_lessonii","Podotheca_angustifolium","Sedge_B","Sonchus_sp_","Villarsia_capitata","Viminaria_juncea"
"X_Euphorbia_sp_",0.0162485636783671,0.035934981873737,0.0512842120942298,0.0944999067587406,0.0525019703745084,0.0289926924512199,0.0614049007392729,0.0891419530588696,0.0586005132963288,0.134384871331737,0,0.059946376975345,0.0203249187234009,0.0830080411447976,0.0664128880614031,0.18541628038835,0.0239746408853962,0.0303001039856475,0.0282773799521451,0.0388799933420287,0.0235963956139571,0.0248197207649207,0.0307325531525452,0.0386765591911858,0.0273576029050023,0.0110528744401299,0.0640851547011837,0.156891387355976,0.0321751964784772,0.0535464347755517,0.0365634303888834,0.0801261339974026,0.114216404363651,0.0211459337226385,0.0932445304042473,0.0326880907947608,0.0312004848161949,0.0389344811616392,0.0661583723999559,0.0542734918362767,0.0692509696346883,0.06002734625472,0.128960568938398,0.0792081634597107,0.0581480658685979,0.0296217170714685,0.0970982819124479,0.0619483055484407,0.0806617150201465,0.108996979918952,0.116530549162637,0.0375954109665449
"X_Fumaria_capreolata",0.0213316924054356,0.0153273473990747,0.0227667609432556,0.0518082842824533,0.021184620048684,0.0129704832344524,0.0513740967695074,0.0459805179951167,0.0480835196117863,0.0560315105465736,0.059946376975345,0,0.0190513337807464,0.0321425531603538,0.0311746344240661,0.0930320860646444,0.0108136941651153,0.0406324163735961,0.016001475698476,0.0243319289575094,0.0131400368150295,0.0278777888704949,0.0101774247151743,0.0240217516431284,0.0318484742081985,0.00348714358596258,0.0523056492797344,0.0867648382295288,0.0151648095715386,0.0391003065797964,0.044121973771616,0.0320014880213512,0.0353705447267971,0.0114843348457578,0.0480429944690901,0.00800874613361473,0.00744191939194369,0.0172942180437569,0.0412039887255064,0.0549016521125984,0.0283589002524271,0.0547441157174398,0.050795736453443,0.0554081988083846,0.0404658930221864,0.008953210815767,0.0917710044190164,0.0271095992430533,0.062660277330018,0.07951826688449,0.0971703611720372,0.0218759897346646
"X_Gladiolus_caryophyllaceus",0.0103572971142672,0.00889912698119037,0.015911110466777,0.0396975769010337,0.0147710864382374,0.0136370444068895,0.0359259409692768,0.0312234571230991,0.0226384866115072,0.0204855544589876,0.020324918723401,0.0190513337807464,0,0.0143710868766414,0.0216326416230749,0.0472942688328164,0.00912408768994362,0.0169836055355055,0.015890051841358,0.0186837325738011,0.0168188448126997,0.0323472421635211,0.0231197691940098,0.0134046393574161,0.0181497552728072,0.00919369088649433,0.0314145755435895,0.0367728243395535,0.0157287368366617,0.0279447374926389,0.028957012260522,0.0142225933097155,0.0420021965152118,0.00412603457414102,0.0460453243105425,0.00719613622439742,0.00994432056445619,0.0187033740631501,0.0225715653026552,0.0312132180450436,0.0307961063953455,0.0257397236337863,0.0188626626000118,0.0188639133238334,0.0168422326766784,0.00731812299820984,0.0578360371667587,0.0171941202965402,0.0168131756046299,0.0260227244166032,0.0425199610858321,0.0075112859049345
"X_Hypochaeris_glabra",0.0414831915433231,0.0266067319120515,0.0324520067555316,0.0903231547551083,0.0379478232047497,0.0221731587280194,0.0941341805191278,0.0494851920691944,0.0973186795749392,0.0507287530335104,0.0830080411447976,0.0321425531603538,0.0143710868766414,0,0.0597458757075149,0.150400978828934,0.0290397967164038,0.034683939677475,0.0378406111891438,0.0381358869503014,0.0249327903630617,0.0282164864830927,0.0205261182144637,0.0292076635190923,0.0777166034691574,0.00979921709988303,0.037047290184664,0.121463051843094,0.0268234819002954,0.0500220996582776,0.0759516959078113,0.0494467094365985,0.0876493576441362,0.0127251977289181,0.0620774614956991,0.0538835343078567,0.0453145864717915,0.0229996858783979,0.102714284622198,0.0956598547355664,0.0483564231219532,0.069936134844166,0.114847921281992,0.0413026427082138,0.0268881635611144,0.0199092380097918,0.108072035188026,0.04306482477169,0.0652380895749491,0.0931255232408576,0.12544790813852,0.0153003464662869
"X_Lolium_rigidum",0.016948582721105,0.017809730955016,0.0182894840761936,0.0328491991869918,0.0249999559537869,0.0184261990443279,0.0534504828946773,0.0384136119012635,0.0619582692362088,0.0442155254597704,0.0664128880614031,0.0311746344240661,0.0216326416230749,0.0597458757075149,0,0.0886816378701425,0.013643426441762,0.0261995375160096,0.018680024281088,0.0323667747457291,0.0113921158759645,0.0140546800918911,0.0235016087114205,0.0186982000012631,0.0446039340707296,0.0124719844554297,0.0366995801857683,0.0733700210358236,0.0172680113368315,0.0427088928778305,0.0393287867178096,0.0328286863737456,0.0452620137050152,0.0143857748000291,0.0365076948046275,0.031591955678775,0.0190639905614551,0.0165357001781254,0.0434254071242264,0.044275292011641,0.0375167557576981,0.0407020560317357,0.0590132046214477,0.0458929495819279,0.0260520782271652,0.020945975842393,0.0880878964180733,0.0261161156956413,0.0503211601749271,0.0731258644390749,0.0817394516142625,0.0230273824464668
"X_Lotus_suaveolens",0.0288174467574903,0.056961615943847,0.0754096224850147,0.113570855658071,0.0336195576275964,0.0540931058871327,0.130065911031795,0.109366393302208,0.136958765161662,0.144660719039198,0.18541628038835,0.0930320860646444,0.0472942688328164,0.150400978828934,0.0886816378701425,0,0.0447764796309373,0.0730092562380126,0.0752568662546279,0.0875361400894593,0.0475120750600935,0.0443894420963043,0.0590324229742103,0.0581505229580091,0.0917825173286771,0.0261346989973738,0.110119174244925,0.229405614983801,0.0537324857937787,0.12280406323049,0.108675204811277,0.112630385347148,0.198667414856226,0.0266695860041577,0.13776283668076,0.108292647143597,0.0662749694632787,0.0535070881584146,0.152345094820768,0.153538137878402,0.118753582864414,0.0629641206622419,0.180529704290955,0.13817637034868,0.0860123721585934,0.0493529870941843,0.175684494293304,0.082695005084781,0.158617049375578,0.163557960582561,0.216625469162847,0.0532999991574473
"X_Pelargonium_capitatum",0.0118387404670856,0.0106614418281568,0.0111008946516644,0.0247926155755623,0.0135654254337037,0.00837623482809697,0.0287952187197048,0.0135797447456025,0.0273073186781156,0.016259701257799,0.0239746408853961,0.0108136941651153,0.00912408768994362,0.0290397967164038,0.013643426441762,0.0447764796309373,0,0.0129182645626319,0.0174311974252134,0.00979011515521686,0.0113249575603471,0.0140216720148777,0.00852740932677658,0.00943381076934191,0.0213938332529023,0.00460734543705985,0.0210174032580961,0.0382034304056193,0.00668888941644951,0.0200576242161153,0.0227372352835497,0.00883880636806915,0.0308892304718454,0.00553789582083871,0.025128678870449,0.0117561596562526,0.0142465507466989,0.00580674404011194,0.0235339232939526,0.0276819445273808,0.0183875822381476,0.0271914935895518,0.0320868197150748,0.0159434080288051,0.0110560004350538,0.00827570618347733,0.0398089090172753,0.00986543870611131,0.0178517509364997,0.0348568023934081,0.0492713235111724,0.00703127562864534
"X_Pentaschistis_airoides",0.02192153393784,0.0125230376438024,0.0161835700595892,0.0514066228277249,0.0179503556041383,0.00958314909761495,0.0634498804744826,0.0483106265632815,0.0604420959742774,0.0281230740647715,0.0303001039856475,0.0406324163735961,0.0169836055355055,0.034683939677475,0.0261995375160096,0.0730092562380126,0.0129182645626319,0,0.0192090563077441,0.0217509861002362,0.0155187929432193,0.0271983292436902,0.0165050331229663,0.0232372431075443,0.0373265864111003,0.00635947707629566,0.0561871961806297,0.0866680753636359,0.0135651624551317,0.0454719872258486,0.0518143654318041,0.0108912824643427,0.0272193574029661,0.00998507897305473,0.0372760013674683,0.0177332720733809,0.0163268321707016,0.0113437719619189,0.0440706202244475,0.0682332590777265,0.0423393802597075,0.0502498541616892,0.0432518912179307,0.0552120038692508,0.0387891212464977,0.013012146841587,0.0953802657632672,0.0189736581308466,0.0634228446349526,0.0599362978724564,0.121271335635983,0.0149486158626557
"X_Petrorhagia_dubia",0.0320186148040852,0.0183753815871382,0.0234503274737205,0.0309320585260991,0.0361193498413367,0.0203376978561749,0.0642713906859617,0.0688537044816828,0.0739009288821346,0.0512845646452528,0.0282773799521451,0.016001475698476,0.015890051841358,0.0378406111891438,0.018680024281088,0.0752568662546279,0.0174311974252134,0.0192090563077441,0,0.0206913805268856,0.0273617719419608,0.0252942021002783,0.022750376260141,0.0132900092784506,0.0414563539282995,0.0111573545882622,0.0672092335818489,0.0762332209989251,0.0114747090292948,0.0320601862943131,0.045070688241861,0.0178967273813697,0.0794271262752938,0.0150138259992918,0.0472910601904016,0.0293485500594169,0.0197429938508183,0.0183525712752207,0.0391841933100518,0.0579657787308818,0.0571996399092616,0.0588458519932186,0.0616092111963059,0.018383889951739,0.0198168324413167,0.0119197289309679,0.0783649607258937,0.0180609897537728,0.0273159146982889,0.0655960649517142,0.135712537146847,0.015620037998975
"X_Poa_annua",0.0300300496027967,0.0197971744310559,0.017950456145907,0.033056019866477,0.0261637778629791,0.0133104566988526,0.060593955761027,0.0577552751107058,0.0761677534172283,0.0348848209569358,0.0388799933420287,0.0243319289575094,0.0186837325738011,0.0381358869503014,0.0323667747457291,0.0875361400894593,0.00979011515521686,0.0217509861002362,0.0206913805268856,0,0.0146192987171748,0.0286552033423258,0.0149056442779044,0.0181537296658302,0.0506422988854239,0.0057219397452283,0.0462775392838081,0.0847224356020154,0.0120606310158669,0.0337484568956672,0.0483903976008539,0.0128950386134271,0.0351099261540554,0.00961281197368827,0.0233681469050298,0.0239612805653985,0.0109108542389123,0.0161848526333611,0.0470736192028295,0.0591311923788815,0.0364157643726278,0.0554683908415095,0.0390583335262173,0.0480615771141709,0.0355124727563688,0.0138764625340064,0.0797700884106619,0.0173103044956576,0.0520131807751748,0.0505959596629252,0.116911437836891,0.00915472348843584
"X_Romulea_rosea",0.014451941448424,0.015033122354228,0.0144468511235443,0.0227697174905066,0.0101246220044742,0.0131228653359741,0.019305424105956,0.0261520045458717,0.0305854476977393,0.0217341074102557,0.0235963956139571,0.0131400368150295,0.0168188448126997,0.0249327903630617,0.0113921158759645,0.0475120750600935,0.0113249575603471,0.0155187929432193,0.0273617719419608,0.0146192987171748,0,0.0120463028495583,0.013606920321924,0.00784544717124654,0.0189250367701337,0.00608015886519286,0.0159884667512464,0.0243037119650798,0.0107919371237821,0.0146057660861692,0.0226778913385405,0.0160680000993145,0.0517818015326317,0.00650605717479979,0.0360851003588518,0.0185412789672838,0.0161036876772698,0.00939505104061476,0.0300242996830022,0.036690845250349,0.0174566223531715,0.0315302200906037,0.0358760321042103,0.0138576680098814,0.0100705763729642,0.0064791714089855,0.0332710895185045,0.0154960059950766,0.0252585580124093,0.0436561623944493,0.0310346313531628,0.00964039196509406
"X_Solanum_nigricans",0.0226918176922453,0.0161523402761133,0.0215883377887676,0.030786001940601,0.0178876860803103,0.0134815521952829,0.0207501989479928,0.0377482934118975,0.0522800637257131,0.0343147624451276,0.0248197207649207,0.0278777888704949,0.0323472421635211,0.0282164864830927,0.0140546800918911,0.0443894420963043,0.0140216720148777,0.0271983292436902,0.0252942021002783,0.0286552033423258,0.0120463028495583,0,0.0167224348220143,0.0177375836138729,0.0279086229915816,0.00665823223525592,0.0287288949048866,0.0344406170384907,0.0184977720822677,0.0324409441940528,0.0302325059389822,0.0151565956901663,0.0429027658841967,0.0138322227220158,0.0477096579811514,0.0298001075857054,0.0310130279165754,0.0119115335044713,0.0394866936764474,0.0454502317944009,0.0177342431018782,0.0524398064354051,0.0343978579562273,0.0408612013394488,0.0283734785781604,0.0120782867595234,0.0520501278008904,0.0180922225586069,0.0492551478065002,0.0652278050724846,0.0425713547993606,0.0133563509472497
"X_Sonchus_asper",0.0212840532951386,0.0187883339352764,0.0156222397158484,0.0464029532076178,0.0241678078194223,0.0106247966453614,0.0360059955166926,0.036446081301821,0.0536281973843487,0.0229856464101094,0.0307325531525452,0.0101774247151743,0.0231197691940098,0.0205261182144637,0.0235016087114205,0.0590324229742103,0.00852740932677658,0.0165050331229663,0.022750376260141,0.0149056442779044,0.013606920321924,0.0167224348220143,0,0.0156492862365377,0.0207543823966545,0.0102549356741913,0.0298615625020227,0.0489529819317859,0.00929930887155235,0.026361506829408,0.0422858914328841,0.00995510636866308,0.0521129120971166,0.0107760619684508,0.0351600392690713,0.01672727989399,0.0269613721174158,0.0155592873221538,0.0365630502317936,0.0401917625821227,0.0363027184220509,0.0539287537812469,0.0405753249123321,0.0191784433337154,0.0192720222509866,0.0139622492891179,0.0520079500475475,0.0122329827502911,0.0210179235964518,0.0703479944119437,0.0563462892412555,0.0121386686186388
"X_Sonchus_oleraceus",0.0109801874507691,0.014107457322686,0.0128267267567977,0.0321325303161639,0.0153441841937728,0.010001249553793,0.0287178820958387,0.010917326436301,0.0217812503782839,0.0328013006601087,0.0386765591911858,0.0240217516431284,0.0134046393574161,0.0292076635190923,0.0186982000012631,0.0581505229580091,0.00943381076934191,0.0232372431075443,0.0132900092784506,0.0181537296658302,0.00784544717124654,0.0177375836138729,0.0156492862365377,0,0.0102837967054184,0.00782632933506165,0.0287921524602873,0.0556804214675254,0.00954417956612268,0.0262858503281138,0.0265728675258938,0.014352356354407,0.0337145405130136,0.00908115386198113,0.0346118454169124,0.00906478336661383,0.0155644612294725,0.00771717813112003,0.0159590080675519,0.036451181443881,0.0256389877983479,0.0285632389719413,0.0393099840095974,0.0425262485046793,0.0252004999408892,0.0159812154732099,0.05181037365411,0.0184167201464494,0.0409913911476937,0.0346139378279519,0.0694746798513101,0.0108114736673632
"X_Trifolium_sp_",0.0719167197097781,0.0261889958161343,0.0223775033079705,0.0356363024679535,0.106114857588584,0.0383072821362786,0.11418590238745,0.140358688298646,0.193455245628444,0.107270301447092,0.0273576029050023,0.0318484742081985,0.0181497552728072,0.0777166034691574,0.0446039340707296,0.0917825173286771,0.0213938332529023,0.0373265864111003,0.0414563539282995,0.0506422988854239,0.0189250367701337,0.0279086229915816,0.0207543823966545,0.0102837967054184,0,0.00909013595848865,0.112756793298523,0.0992314006827493,0.0103989893127876,0.0749406557949108,0.0988138136031359,0.0175592512994899,0.0498792266662055,0.0342020096358824,0.0374419816398991,0.0521297001000995,0.0180663248567438,0.0259040910105573,0.0941947012859607,0.122931369150925,0.0542263134124574,0.164582707041966,0.0528144649676346,0.041312051217633,0.0392517796817203,0.0202419660450414,0.179231682859304,0.0147978769568426,0.0531529000009901,0.162344282322321,0.207505491660556,0.0142857657271665
"X_Ursinia_anthemoides",0.00502737603039562,0.00402637853863305,0.0093623570808016,0.0260559677825231,0.0125416597205375,0.00503858802990094,0.0143075166520386,0.0125858544014082,0.0161354300460213,0.0106419946058744,0.0110528744401299,0.00348714358596258,0.00919369088649433,0.00979921709988303,0.0124719844554297,0.0261346989973738,0.00460734543705985,0.00635947707629566,0.0111573545882623,0.00572193974522829,0.00608015886519286,0.00665823223525592,0.0102549356741913,0.00782632933506165,0.00909013595848865,0,0.0132669255479548,0.0226783760136096,0.00420351695179296,0.0107556065696989,0.0200762875204692,0.00696799225869945,0.0205646458431531,0.00404178839703622,0.0146261800244683,0.0090131228737158,0.00509251384866776,0.00852144247437998,0.0135580409511881,0.0263246093557712,0.017643524900841,0.0148340641378566,0.0148826268647209,0.00814330515625795,0.00817933504113519,0.00541651477982007,0.0184634198320054,0.00766235512881452,0.00960758065715675,0.0168856600437392,0.0277673280523983,0.00605524909118264
"X_Vulpia_myuros",0.0619709645755576,0.0425365818288535,0.0216608075828678,0.0434146245824401,0.0932882152498392,0.0368034796838155,0.065379551703576,0.124188261310105,0.160125499164528,0.129257276975334,0.0640851547011837,0.0523056492797344,0.0314145755435895,0.037047290184664,0.0366995801857683,0.110119174244925,0.0210174032580961,0.0561871961806297,0.0672092335818489,0.0462775392838081,0.0159884667512464,0.0287288949048866,0.0298615625020227,0.0287921524602873,0.112756793298523,0.0132669255479548,0,0.0754830916203544,0.0195518046514489,0.0544744201743855,0.0768596830359417,0.0290281966100028,0.0818103063002369,0.0335297601045583,0.0863292686668845,0.0502864885954887,0.0200165446456511,0.0303806059259366,0.0727001158464935,0.104932801165784,0.0615595283982663,0.166689658952506,0.105343196041631,0.0599869974635898,0.0486579550263013,0.0242323993690853,0.160990513383048,0.0346118453644763,0.0702050907033143,0.187813950243553,0.128384843900714,0.0246813053002794
