"","X_Aira_sp_","X_Briza_maxima","X_Briza_minor","X_Carpobrotus_edulis","X_Disa_bracteata","X_Gladiolus_caryophyllaceus","X_Hypochaeris_glabra","X_Sonchus_oleraceus","X_Unknown_Bromus_grass","X_Ursinia_anthemoides","Acacia_pulchella","Adenanthos_obovatus","Allocasuarina_fraseriana","Astartea_scoparia","Banksia_attenuata","Banksia_ilicifolia","Boronia_sp_","Caladenia_flava","Caladenia_sp_","Calytrix_angulata","Chamaescilla_corymbosa","Dasypogon_bromeliifolius","Eriochilus_dilatatus","Euchilopsis_linearis","Gompholobium_tomentoseum","Hibbertia_stellaris","Hibbertia_subvaginata","Hypocalymma_angustifolium","Hypolaena_exsulca","Kunzea_ericifolia","Lagenophora_huegelii","Lepidosperma_longitudinale","Lepidosperma_squarrosa","Leucopogon_racemulosus","Levenhookia_pusilla","Lomandra_sp_","Macrozamia_riedlei","Melaleuca_preissiana","Orthrosanthus_laxus","Patersonia_occidentalis","Pericalymma_ellipticum","Phyllangium_paradoxum","Platytheca_galioides","Podolepis_gracilis","Podotheca_gnaphalioides","Poranthera_microphylla","Pterostylis_nana","Pterostylis_vittata","Pulteneaea_reticulata","Restionaceae","Restionaceae_sp_","Schoenus_sp1","Scholtzia_involucrata","Siloxerus_filifolius","Stylidium_brunonianum","Stylidium_piliferum","Stylidium_repens","Thelymitra_sp1","Thelymitra_sp2","Thysanotus_thyrsoideus","Trachymene_pilosa","Unknown_native_herb","Unknown_native_shrub","Xanthorrhoea_preissii"
"Acacia_pulchella",0.187717718193889,0.0979381179043945,0.0572643284022368,0.122139493907783,0.192825272484451,0.118947918110597,0.192362089021397,0.153568961640504,0.177730213626523,0.206108359968952,0,0.230847822210654,0.16921817839833,0.0567320252032043,0.10670757348689,0.161188181542837,0.117298651476655,0.16380159344552,0.148805331370949,0.113303647042414,0.219134232914707,0.24056861927697,0.184526235171368,0.229588309263902,0.139808522369079,0.183735648483342,0.167977902351507,0.0834002579567973,0.201437060615318,0.179087553919737,0.203064059339218,0.149966865368005,0.104899503652711,0.144457612871515,0.171694666959476,0.0558534247317937,0.220332318679483,0.0851439303933427,0.150760392681862,0.213262393800733,0.0794801358979331,0.17050649706836,0.122341861759601,0.123932658940896,0.183105588702926,0.158506084468646,0.0966323843759343,0.109613581772023,0.119020849662019,0.143391030098419,0.139365329834594,0.0888395636868401,0.163483924600837,0.170601787487884,0.114088533572904,0.15533790272897,0.161456057628066,0.174817842977425,0.146737634177182,0.137859685217763,0.158004267058425,0.181678561158441,0.139732296820679,0.228761314109527
"Adenanthos_obovatus",0.211997015292801,0.132620025537951,0.115024879625711,0.18349241126066,0.237845074982128,0.184520161157597,0.149003521452471,0.198966191235781,0.197887939580384,0.152784486194991,0.230847822210654,0,0.251807482577732,0.0946918913101746,0.135842042428802,0.082400581378295,0.193624872654415,0.274485648612131,0.231156926745498,0.202321410268109,0.0994054320856583,0.0450209668436295,0.23254656193383,0.0629452750604895,0.197911227806824,0.1704838076134,0.0816332409702974,0.119112519619188,0.137896911814132,0.200461991081947,0.14298308322632,0.139625834407858,0.152426398276859,0.186519711225337,0.155798572979257,0.104950965505805,0.130871542869789,0.0803036527409634,0.236864662402666,0.134241127185023,0.112144486021165,0.177641010537227,0.217867834712525,0.175461845118314,0.212017666968118,0.185794032571653,0.144351875628623,0.174671806264631,0.150898467062033,0.197742135303345,0.21353030159061,0.128088118726899,0.175919721727251,0.124487182585162,0.167302938353483,0.185086854905717,0.2108633665924,0.190205303591907,0.22747097104759,0.195930327704859,0.1530506998625,0.226370282642019,0.195514718090771,0.0469854387836116
"Allocasuarina_fraseriana",0.200696429097325,0.101910971902673,0.0675517384982532,0.124963060908777,0.210294347912709,0.133455166497983,0.207750789075643,0.173039617511759,0.197518487451161,0.219174574398697,0.16921817839833,0.251807482577732,0,0.06226720885258,0.11977831360064,0.176668536432304,0.12814678802664,0.189155753859565,0.154888180180151,0.144745980933392,0.232628520211971,0.257412926716713,0.210209806098838,0.250562522157959,0.146901076275158,0.211815295848614,0.191417712879812,0.0912799557371314,0.223561898546196,0.214047140109155,0.218789402082251,0.170616258717143,0.111950942628896,0.168729368714192,0.20049218404343,0.0654843220846931,0.234783630178929,0.0908090580031716,0.18061332582001,0.227314099644105,0.0865220621259444,0.192198802146207,0.146231049926462,0.135760596496037,0.203148674685661,0.192420384845297,0.103146038733327,0.126414633044886,0.134925598295317,0.141904838046186,0.144435999099374,0.0977779269763448,0.182956834910513,0.191272091454736,0.120625677981163,0.185435331295427,0.180825950041663,0.199472000441886,0.155571907767292,0.148214988229686,0.174761468101397,0.198843248258294,0.162438394273764,0.249343043448208
"Astartea_scoparia",0.0880165137403988,0.0435859329418938,0.022058465321345,0.053014171646127,0.0901712374004686,0.0637691187762864,0.0980614955688866,0.0817704713210007,0.0948970525273328,0.100857690821004,0.0567320252032043,0.0946918913101746,0.06226720885258,0,0.0545411392706425,0.0654044296500131,0.0581838236454959,0.0559936610904665,0.0629868546493517,0.0538926298233431,0.10018904425743,0.100410262882019,0.0911868127740093,0.0935026847675367,0.0486147214410141,0.0795534079015081,0.0689569357881152,0.0359987575882404,0.0830448085719091,0.0811106650589972,0.0975219775684062,0.0630009608036369,0.0367622913565131,0.0762034381626542,0.0885706541079549,0.0213899658758133,0.0928748356142935,0.036775103169489,0.0639896158093703,0.0883266028750462,0.0307061768304021,0.0843729073721016,0.0534016214997618,0.0549879570277217,0.0918472459557456,0.08788455668994,0.048072793848919,0.0553397964592303,0.0571665985435123,0.0587217443695478,0.0501813588488479,0.0343631327079795,0.0835646407685283,0.0748649598599972,0.0528414433746724,0.0837039288429518,0.059632916143396,0.0891535913679661,0.0649189940099096,0.0698822027508179,0.0840642407257132,0.0893438187358899,0.0728853660645242,0.0943230749628081
"Banksia_attenuata",0.173951959633604,0.110108997315058,0.0467844042548279,0.12493776956614,0.174014440512525,0.148007550013821,0.162380755081321,0.175343494226597,0.175880757655651,0.164034819268793,0.10670757348689,0.135842042428802,0.11977831360064,0.0545411392706425,0,0.108934800638087,0.136701934355545,0.103337794259954,0.132925955653593,0.127338699694621,0.152101447025408,0.140741736323718,0.181173726203347,0.136435684176007,0.0864911907862682,0.160520125271122,0.120572282195727,0.0780330382017711,0.119662927047112,0.16402321959586,0.155063096698382,0.0965684946421446,0.0673757967838451,0.163301884754186,0.174846792856895,0.0477693202663285,0.143623357004744,0.0618949540884052,0.126587508075862,0.132073283107392,0.0661442063132481,0.170971903509455,0.123325627582344,0.130474523813204,0.173032986840834,0.17259685129319,0.121298128790475,0.141983607346771,0.116874966342011,0.129903735251999,0.110430538642761,0.0689663444695922,0.173128366111011,0.145659821676991,0.108739583126547,0.175519489937983,0.0985551371276031,0.175414242804582,0.146975129209388,0.163547964523709,0.149912920736404,0.175817662042352,0.162883171484249,0.135376997641384
"Banksia_ilicifolia",0.154412564203835,0.0946251597193474,0.0820056077013821,0.130531345477806,0.182309633500677,0.152953115125229,0.14335066134517,0.163977570181339,0.167309493679907,0.152738568977512,0.161188181542837,0.082400581378295,0.176668536432304,0.0654044296500131,0.108934800638087,0,0.161119944431873,0.185417768007395,0.162143760342981,0.163718442176169,0.127325719863031,0.0910166842587052,0.179985723280285,0.084761856004793,0.133675654060761,0.127432270600464,0.0789108007800933,0.0770147148799217,0.112653607760506,0.155898545102184,0.149444390286703,0.106731774999077,0.101892458715646,0.150285899774042,0.121934326139119,0.0743188409876458,0.13057916291827,0.0626193917570371,0.177550199185925,0.121092018814901,0.0805929292429074,0.144811003208929,0.174840236041337,0.127174832285058,0.169198818344494,0.150541529602178,0.125026070619546,0.139885307005337,0.113372487884966,0.14019315540396,0.14622674627475,0.0907761361499796,0.143032041442675,0.100773596019992,0.117349285558396,0.147747963500184,0.149489676481183,0.15083769584086,0.157578846036346,0.153555621259572,0.137154701377936,0.177503793875591,0.165178553970826,0.0814975861574353
"Boronia_sp_",0.169476238677461,0.102576899834383,0.0531064722801498,0.135822876069466,0.185310379143218,0.179058969852724,0.18867329237478,0.213539760507972,0.214925198641543,0.187524799736036,0.117298651476655,0.193624872654415,0.12814678802664,0.0581838236454959,0.136701934355545,0.161119944431873,0,0.116057222149852,0.123170250290257,0.159243948643884,0.165127717472348,0.184788922735,0.20523006678174,0.196549219191586,0.0863800310336117,0.236726623617373,0.185447737170182,0.0788132264581304,0.167323713387536,0.230264243324018,0.177459805672127,0.118612720977225,0.0693329115642505,0.200989806208206,0.251833805060066,0.0561411111694694,0.171768482042169,0.0659045981328899,0.187192662005,0.162825768584888,0.0877166720963834,0.234646967995294,0.168775810076523,0.130069899064228,0.226954127447579,0.218197991346474,0.139111002874318,0.153139644681564,0.160384611279321,0.13534571199486,0.110998614382932,0.0775749098555464,0.233615482651399,0.22045903128577,0.128700176002532,0.230228762380406,0.124673105161427,0.238837743112472,0.137162056011156,0.174842865872335,0.187973556911066,0.21502152964375,0.201777405959101,0.189420547487808
"Caladenia_flava",0.187243278224743,0.087812274951406,0.0571482557387706,0.117070298160895,0.194403693260216,0.127610592128407,0.205457720907768,0.14847293907225,0.178704188771211,0.218843692330136,0.16380159344552,0.274485648612131,0.189155753859565,0.0559936610904665,0.103337794259954,0.185417768007395,0.116057222149852,0,0.146013868429548,0.128436024399976,0.246722307736438,0.283878058813005,0.188304177358568,0.271847027753726,0.140946574595039,0.202145121559737,0.195485742157541,0.087223261793505,0.234466014203092,0.196964251176759,0.224383205004988,0.177633953997226,0.117964260746306,0.148716237071481,0.177054982380242,0.0578327474037488,0.256212198178802,0.0891080641140744,0.172266987881201,0.241413305819951,0.0771223329221313,0.17007258261312,0.136003680094468,0.114983857858615,0.179271413475821,0.16697598049576,0.0982225681737315,0.111493718594231,0.124296598392958,0.126678116412771,0.140008434044478,0.0936785928481115,0.162339901927273,0.181122096294799,0.114388688099978,0.160320517224608,0.185847777279012,0.1749567778959,0.140119399176554,0.132069608185197,0.16401106908193,0.175836771063387,0.146515054670143,0.271200295002037
"Caladenia_sp_",0.221270496452879,0.117204574795165,0.0482685821522225,0.136486900320741,0.230448587444888,0.13552634281462,0.240627492931522,0.192638410586586,0.230037981289408,0.245729417333088,0.148805331370949,0.231156926745498,0.154888180180151,0.0629868546493517,0.132925955653593,0.162143760342981,0.123170250290257,0.146013868429548,0,0.121221541329578,0.248426719164231,0.24538164046784,0.2287622081232,0.228675969969976,0.123894076643817,0.190572643539237,0.168230198690579,0.0986119266057173,0.195581295552563,0.203517506795265,0.240751323640679,0.149984567001384,0.0984133383119202,0.185883037240807,0.221954441540843,0.0533642982030416,0.226847093709604,0.0979208344968924,0.1524633135477,0.210450934893631,0.0762262552012231,0.204476976017128,0.127963957020389,0.133796877297936,0.228414141846681,0.213825992953158,0.111098510031972,0.134746910562014,0.13835927948621,0.158103456106945,0.143657564495124,0.0869509235882842,0.207693444137395,0.187300273940472,0.131869196144506,0.203356668114041,0.156491373979537,0.219808319206544,0.182577312723009,0.17027428132541,0.20724922419909,0.217406167902166,0.165470749919754,0.231645875568324
"Calytrix_angulata",0.156349192195016,0.093421716754445,0.0589068199692703,0.116432403985615,0.169630499002148,0.164163570311193,0.176286746767124,0.191809953306597,0.207467138672335,0.175168038307835,0.113303647042414,0.202321410268109,0.144745980933392,0.0538926298233431,0.127338699694621,0.163718442176169,0.159243948643884,0.128436024399976,0.121221541329578,0,0.161483901042906,0.190724862582104,0.191735182684221,0.206499609095577,0.0924392937290619,0.237922127687283,0.192069844217479,0.0701153305313793,0.168148478363872,0.239571620916918,0.169026229602338,0.128597826516242,0.0729103538940048,0.183453743941718,0.248835564109175,0.055069344403015,0.173092963373824,0.0623811885667847,0.189199073645049,0.163955516630314,0.0859646288648403,0.236287612236254,0.146029986211292,0.112529622857593,0.214530091930224,0.213522904283267,0.126496843572381,0.139650894989665,0.151039680930537,0.118265959229838,0.105423829576777,0.0769417032170134,0.216957752895709,0.222789860709988,0.119786474342601,0.2203071955002,0.138963357403375,0.235530834886124,0.127378431764174,0.164718228555826,0.180471185662594,0.205794170063298,0.199319706383072,0.197039386688106
"Chamaescilla_corymbosa",0.244415725707854,0.169076218097643,0.0988935054629682,0.207358452113887,0.230439674201201,0.17007589680884,0.0792655779501779,0.209206973899226,0.167190488012299,0.0774493886449273,0.219134232914707,0.0994054320856583,0.232628520211971,0.10018904425743,0.152101447025408,0.127325719863031,0.165127717472348,0.246722307736438,0.248426719164231,0.161483901042906,0,0.0759922284012659,0.219705331077573,0.117919569290077,0.189920445782385,0.197590687893424,0.133550320621842,0.123485852641134,0.148167362897013,0.204739310185607,0.0692978151155559,0.144085505810624,0.146013928766572,0.190620917214854,0.163931688534293,0.0915537264930652,0.130470368967086,0.0786481636748797,0.200979247992752,0.135007517942702,0.121507413217913,0.18637311049873,0.172063658076464,0.202548694729639,0.173747693615968,0.182695614172161,0.153836240973855,0.190212714901543,0.158595643972945,0.230202175050427,0.223312260841503,0.132502591142588,0.181582381480907,0.165082996695616,0.159399862075077,0.190442748871022,0.192302492260076,0.181551303730169,0.250871061860477,0.218983283099884,0.111686065224832,0.206724433098048,0.177865274598823,0.0981770610871638
"Dasypogon_bromeliifolius",0.223602607744565,0.14428491333868,0.11485834512151,0.190010782531298,0.241075854505002,0.174521260239746,0.123435606455163,0.1981418258145,0.190472749341298,0.132707129021301,0.24056861927697,0.0450209668436295,0.257412926716713,0.100410262882019,0.140741736323718,0.0910166842587052,0.184788922735,0.283878058813005,0.24538164046784,0.190724862582104,0.0759922284012659,0,0.230479591953056,0.0677537673758293,0.206836277968665,0.178369697891464,0.0909609609319972,0.123447327638006,0.142419821185538,0.199994009244589,0.117847882892659,0.143171960262828,0.157970848811132,0.184571962874043,0.156800587292407,0.107036491959346,0.127904196009283,0.0797409627710957,0.230197135300812,0.133805559073399,0.119667367181782,0.180853450868559,0.208176722350336,0.18282529625797,0.203602152282967,0.184625679860768,0.14506045998089,0.176611206963524,0.157943494945097,0.211926197521795,0.22580034814144,0.13300275290031,0.172870139946158,0.13516712014737,0.169960442004885,0.183864960676645,0.216226044529902,0.190138875325337,0.24041486524172,0.200241981333278,0.144839074387391,0.223963578340307,0.183355634951866,0.0451747788551607
"Eriochilus_dilatatus",0.270455387425583,0.177784766686637,0.0829142167233847,0.21407470149359,0.256268975409786,0.21988271813838,0.210946835797006,0.263424701106466,0.241591398561125,0.217271331324743,0.184526235171368,0.23254656193383,0.210209806098838,0.0911868127740093,0.181173726203347,0.179985723280285,0.20523006678174,0.188304177358568,0.2287622081232,0.191735182684221,0.219705331077573,0.230479591953055,0,0.236290778265913,0.155238944729612,0.242118677668795,0.198978278663313,0.122380903083843,0.213582801032926,0.250679657018619,0.212753600741974,0.169263067941278,0.121818696243403,0.236262671336769,0.229984642470063,0.0812225763375473,0.228748539123564,0.0987712922827644,0.20734614031423,0.214222541685132,0.115701109600029,0.236972656887012,0.193021701591638,0.217669584594518,0.231343426384279,0.23907590982951,0.19013730910639,0.217425898857803,0.175453870663713,0.228671676285304,0.190005745194641,0.125351172373526,0.24215816386381,0.219313390342587,0.165548510998145,0.240351569906619,0.177550732840005,0.236324305763871,0.242910184580059,0.253349319050603,0.194106304390809,0.241298754701215,0.242159996106259,0.225707845836273
