"","X_Aira_sp_","X_Briza_maxima","X_Briza_minor","X_Carpobrotus_edulis","X_Disa_bracteata","X_Gladiolus_caryophyllaceus","X_Hypochaeris_glabra","X_Sonchus_oleraceus","X_Unknown_Bromus_grass","X_Ursinia_anthemoides","Acacia_pulchella","Adenanthos_obovatus","Allocasuarina_fraseriana","Astartea_scoparia","Banksia_attenuata","Banksia_ilicifolia","Boronia_sp_","Caladenia_flava","Caladenia_sp_","Calytrix_angulata","Chamaescilla_corymbosa","Dasypogon_bromeliifolius","Eriochilus_dilatatus","Euchilopsis_linearis","Gompholobium_tomentoseum","Hibbertia_stellaris","Hibbertia_subvaginata","Hypocalymma_angustifolium","Hypolaena_exsulca","Kunzea_ericifolia","Lagenophora_huegelii","Lepidosperma_longitudinale","Lepidosperma_squarrosa","Leucopogon_racemulosus","Levenhookia_pusilla","Lomandra_sp_","Macrozamia_riedlei","Melaleuca_preissiana","Orthrosanthus_laxus","Patersonia_occidentalis","Pericalymma_ellipticum","Phyllangium_paradoxum","Platytheca_galioides","Podolepis_gracilis","Podotheca_gnaphalioides","Poranthera_microphylla","Pterostylis_nana","Pterostylis_vittata","Pulteneaea_reticulata","Restionaceae","Restionaceae_sp_","Schoenus_sp1","Scholtzia_involucrata","Siloxerus_filifolius","Stylidium_brunonianum","Stylidium_piliferum","Stylidium_repens","Thelymitra_sp1","Thelymitra_sp2","Thysanotus_thyrsoideus","Trachymene_pilosa","Unknown_native_herb","Unknown_native_shrub","Xanthorrhoea_preissii"
"Banksia_attenuata",-0.0292862763263143,-0.0122190306612351,-0.0892943604631602,-0.00996836835565367,-0.0353562310125838,-0.0123772044309554,-0.108118458976656,-0.0411979352986365,-0.0109328332479454,-0.0640843282598732,-0.00113941717605113,-0.00610629654061057,-0.08632470189041,-0.0342201823415316,1,-0.12974952980957,-0.00410859261817676,-0.00310471585547364,-0.0913102960474869,-0.0398395725551364,-0.0774781408569504,-0.00556741012865612,-0.0399671722090306,-0.00483196319768054,-0.0214809667849128,-0.056760703171535,-0.167388077989583,-0.0471422415097688,-0.0782089590867077,-0.0563646675060063,-0.0281351230413748,-0.0637294982330169,-0.00218146464741786,-0.0643167635154712,-0.104263087761872,-0.0088922265988182,-0.0577367138449295,0.00856483824052028,-0.102225653113835,-0.0239267027481746,-0.0303079172700861,-0.0505473246675715,-0.0419720499435359,-0.027179908658978,-0.0390673236479132,-0.0262441128848009,-0.0565623676186271,-0.0385042215402735,-0.0757811878978364,-0.0226404670372605,-0.00748938550129301,-0.0446073985011469,-0.0166843291018696,-0.0117863522950177,-0.05118311172022,-0.118245351246416,-0.0375155354194445,-0.0244297165090436,-0.0373859603269955,-0.0279866524897478,-0.112845469618384,-0.0831776182362695,-0.0287373945773771,-0.0459184814677356
"Banksia_ilicifolia",-0.29253565095954,-0.0746494810163784,-0.0704143217645629,-0.0340049656370974,-0.13888589787574,-0.0520156218118118,-0.240385028304786,-0.0966130210719331,-0.187849852826896,-0.197010525116313,-0.211033048325128,-0.571589187335299,-0.322292851902415,-0.0895338783413191,-0.12974952980957,1,-0.00781074690398331,-0.100811942088567,-0.12041501964261,-0.000851592478085189,-0.369599985811402,-0.504387643350859,-0.0806088260297843,-0.247969586945852,-0.147942181617039,0.0280030998662462,0.0658128260870775,-0.149132282727303,-0.413583181559937,0.0461934527544045,-0.259621668327122,-0.384775093205333,-0.180193754716483,-0.0432187344657159,0.0298989311758256,-0.0905351566389728,-0.44920757281214,-0.149396689477752,-0.250187910751998,-0.532310355437266,-0.235583905254344,0.00811441910428232,-0.0191883563681213,-0.0645528500227399,-0.0310808689198791,-0.0136747941437385,-0.0631348937094841,-0.0767553909508231,0.0398070149316531,-0.0753321359603042,-0.119620896160371,-0.223231587287385,-0.017450557751994,0.0137035510517384,-0.06350429910599,-0.0434532570711337,-0.300284296961029,-0.00585195150358664,-0.0361831786522631,-0.0815124153501846,-0.0619194540123218,-0.220130985721863,0.00160692703872991,-0.60385191976035
"Boronia_sp_",-0.0212347840085785,-0.000941971474346869,-0.0348182059867422,0.000125684468934908,-0.000673677710659336,0.000282389545359449,-0.00155699677634256,-0.000246696155550683,-0.00129979216922098,0.00652210092976241,-0.0313142221969668,-0.0838339296329617,-0.0406908074332301,-0.00197367215491486,-0.00410859261817676,-0.00781074690398331,1,-0.0157462201252108,-0.000527835865246074,-0.00486212352072227,0.00264242641767816,-0.060359821287029,0.000438337993933057,-0.0342269965584001,-0.00275794237619232,-0.00565554053391366,-0.00661425607688897,-0.00500628007671649,-0.0919378301278642,-0.00308813635200131,0.00663366996670615,-0.0821844676878064,-0.00436191522442154,0.000419788975002502,0.00403900967510429,-0.0174204215430671,-0.0809210112776199,-4.08103637992059e-05,-0.0663997732682563,-0.0894077998113867,-0.0444959428781945,-0.000986477238792324,-0.000375679075182315,-0.00203817590852881,-0.00208531313135562,0.00090323655043907,0.00164465492066133,-0.00473123206492872,-0.00457618459388794,-0.00413209682884424,0.00118320203710175,-0.0142195398865654,9.97658138024069e-05,-0.00131681791612831,-0.00355518468493112,-0.00138019564296426,-0.0188280660195304,-0.00108862844229851,-0.000641935734741594,-0.00210242048980494,-0.000770755117314832,-0.0017326699036715,-2.79715160250901e-05,-0.0778721597536666
"Caladenia_flava",-0.0293479263104676,-0.00320717094830521,-0.0204320208298407,-0.0140269351522463,-0.0096895066958375,-0.0059705047149257,-0.0450685421008047,-0.00780848453033829,-0.00693854148721926,-0.0429789574615679,-0.00391006940859485,-0.00142354477035058,-0.0354982534259912,-0.015151572719855,-0.00310471585547364,-0.100811942088567,-0.0157462201252108,1,-0.0262695501486047,-0.0241692114201811,-0.021706051906038,-0.000295783692783127,-0.0188886840706372,-0.0045879848929782,-0.0264047211047497,-0.0273796744052555,-0.12763556333999,-0.00630188694633254,-0.00475983005618006,-0.0486261542656369,-0.0437162384120855,-0.0436732156483436,0.000231837306631504,-0.0379081830072311,-0.033691682785613,-0.00818237352966644,-0.0302079765040428,-0.00183282414741695,-0.0260547095641119,-0.0207825140344535,-0.0150637319711142,-0.0226443941025553,-0.0507679058663735,-0.0184747917653031,-0.0105508341937092,-0.0159454301301259,-0.0137629073120133,-0.00314011337367092,-0.0280022591890108,-0.0140461212348763,-0.00962919771393593,-0.0270007298538339,-0.00818964434140532,-0.0501277736247261,-0.0170540564000244,-0.0320772186526185,-0.013036795094297,-0.0129715621098419,-0.00825216698448057,-0.0225751420524282,-0.0133547935659521,-0.0395563263074883,-0.0125068492602761,-0.0577973357791603
"Caladenia_sp_",0.021805109505042,0.00909894360492355,-0.045391344801043,-0.000690883230141516,0.01177134878209,0.00640756470528424,0.0582121862553823,0.0163113024699146,0.0126227809848923,0.00691598994640237,-0.0359880965229648,-0.0635750285236335,-0.048582519277859,0.028493946680215,-0.0913102960474869,-0.12041501964261,-0.000527835865246075,-0.0262695501486047,1,-0.0217593297334139,0.0390651576482921,-0.00458208525820199,0.00480739920374506,-0.0718568071880358,0.00907867407786737,-0.0273733732135313,-0.170712262671537,0.0461186253315895,-0.0446766196027438,-0.0198107022041805,0.0157848402112666,-0.0367596415948095,-0.0215673991279593,0.0244186231656689,0.0270091630381504,-0.0497789342594474,-0.0141682036882016,-0.018912924010853,-0.0587362922079089,0.0196197911059586,-0.067943180714518,0.0116215983631321,-0.0175763167699769,0.0152698349118658,-0.01158407546697,0.0295306165257511,0.0142553185580333,0.016964696813612,-0.0284595759540202,0.000320377846328011,-0.00501995555719455,0.0109925738820361,0.0091948401422442,0.00281767645445295,0.0232276705163957,0.0382814410184397,-0.115101589384587,0.0251966633558541,0.017219805524277,0.0115985446577776,0.0737820631453563,0.05922045224807,-0.00111220733234351,0.0146611469333108
"Calytrix_angulata",-0.10139005595664,-0.0302830256104833,-0.0512351205504896,-0.0184958248384013,-0.0320058724676765,-0.0175204739618242,-0.0727282957144476,-0.038057137398381,-0.0475815555326543,-0.0905922141092063,-0.0483337351438423,-0.168338906300487,-0.0998429348420751,-0.0166572040450452,-0.0398395725551364,-0.000851592478085189,-0.00486212352072227,-0.0241692114201811,-0.0217593297334139,1,-0.121749594447261,-0.165200027945025,-0.0395620813020905,-0.0683194443601358,-0.0516705963640566,0.0173719831728883,0.00893691498377021,-0.0603251910243342,-0.116607409074283,0.0104110589046114,-0.101920433459375,-0.114703303231497,-0.0416672570531857,-0.00632220557651092,-0.0174978263181439,-0.032618791548947,-0.11038295600671,-0.0400954141203211,-0.0538445888722337,-0.168310022875129,-0.064505125387282,0.010032875942427,-0.00865861708381686,-0.0107401057889326,-0.0041228732688702,-0.036379938881694,-0.0136655368319335,-0.0146466304467638,0.00507778298439848,-0.0156853917123706,-0.0146623354704377,-0.0517855510330442,-0.00717815113175589,0.00690217151502071,-0.0573545910627724,-0.0289226928836059,-0.0646705917384772,0.00931872767710566,-0.0189023975145487,-0.0214072740944389,-0.0725368689423939,-0.0618763810410885,-0.000931072858560121,-0.167817033812709
"Chamaescilla_corymbosa",0.011921449280887,0.00202243990264739,-0.139606423211456,-0.0148035172891089,0.0215925587365255,-0.00515230513261085,0.0588211504275537,0.0280947120646475,0.00580161903560585,0.0285652445236459,-0.0425510186718013,-0.0632192968291521,-0.0829527742302832,0.022991111644437,-0.0774781408569504,-0.369599985811402,0.00264242641767816,-0.021706051906038,0.0390651576482921,-0.121749594447261,1,0.0160554838265501,0.0158053824976838,-0.103681619545884,0.00135509712082798,-0.0634436885608543,-0.482415134723677,0.0342537962016834,-0.0300008541842199,-0.123206366349574,0.0186849035923907,0.00973023686728977,-0.0186380898209145,0.0170805886906331,0.0673711813184418,-0.0525481659325519,0.0101950362206762,-0.0154926442052092,-0.189293563136811,0.0159002873992115,-0.0496205101811553,0.0150163329706001,-0.0474198612283104,-0.00911899084482186,-0.0293898009482619,0.0280314998840407,0.0257258073677183,0.0257114699078459,-0.0868007662125352,0.00706648317453062,-0.00173285012887087,-0.00578725258297996,0.0034928577774472,0.00497410976590882,0.0255512468907262,-0.0509877022530781,-0.108535998632776,0.0189168888587453,0.0228986381810773,0.00647016657996832,0.0989371707705651,-0.02185126668688,-0.0101025908627453,0.00350461950276467
"Dasypogon_bromeliifolius",-0.0217827022214685,-0.0159596305226326,-0.0926473731436783,-0.0760165529891003,-0.00452177490554969,-0.0726098866871872,-0.0272402204268748,-0.017289601698607,-0.0746122751347944,-0.00483878548438013,-0.0285350362229609,-0.00384298915359762,-0.0689499812115689,0.00202101253357167,-0.00556741012865612,-0.504387643350859,-0.060359821287029,-0.000295783692783127,-0.004582085258202,-0.165200027945025,0.0160554838265501,1,-0.0131116602333249,-0.0204233388906321,-0.0284477687223555,-0.262467829202575,-0.652527690056786,-0.00732552042528063,-0.00999635313536565,-0.302532823153809,-0.002641449315997,-0.0430591476774485,-0.00059122731097043,-0.0252676657912151,0.0178619921492983,-0.0144378916675943,-0.0201234865561437,-0.00112756230149824,-0.027527724961245,-0.0119377357783366,-0.00286553660084631,-0.208219451553292,-0.274426060402533,-0.0729476883648644,-0.0831009763498345,0.00226192500344043,0.00303951689149548,-0.00640117819319103,-0.235972027012195,-0.0854736076321068,-0.0229727945502539,-0.0551351657209319,-0.0307698193089614,-0.269291067630428,-0.021199078523369,-0.123623049877799,-0.00772436727550812,-0.0789788397678771,0.00658514929528078,-0.025906976317938,0.0276253448306977,-0.143934321368916,-0.0737328707870185,-0.0588312612888977
"Eriochilus_dilatatus",0.0125892237193522,0.00438293132594426,-0.0680482905188853,-0.00198704298841592,-0.00614249807719706,-0.00162605039381336,0.0366861776585689,-0.00616234971719387,0.00352580910022532,0.0343581605014128,-0.0133792765438772,-0.0326771669565299,-0.0347794630636247,-0.00117792580945502,-0.0399671722090306,-0.0806088260297843,0.000438337993933056,-0.0188886840706372,0.00480739920374506,-0.0395620813020905,0.0158053824976838,-0.0131116602333249,1,-0.048159324687799,0.0147471755794887,-0.0150473880968141,-0.118223672121211,0.00443298357664543,-0.0212716522756019,-0.0225076844582108,0.0142098975679193,-0.0154472315586532,-0.0117487064200345,0.0157856012304203,0.0195996357273189,-0.0276042962654748,0.00738564622635743,-0.00642283203074463,-0.0738149022234285,0.00618732804974533,-0.0259181179501419,-0.00198488491237298,-0.0246101273517692,-0.010501094628479,-0.00534114246705118,-0.00309094501375794,-0.00153967864784341,-0.0036925977323724,-0.0121899797432203,-0.000519480001933717,0.00526404056756847,0.0204076854850724,-0.00297556933565183,-0.00885956648706119,0.0164435695143524,-0.00543606672656285,-0.0676425331331085,0.000680021109761825,-0.00815223782152697,0.0159570711553209,-0.00273179902951816,-0.00480682777802345,-0.0122371705856449,0.0382155397223612
"Euchilopsis_linearis",-0.0616583511591704,-0.0123866358191274,-0.0454441623482876,-0.0333500283717934,-0.047684943896585,-0.039169298025488,-0.116177776872405,-0.0421266195287546,-0.0467354579438823,-0.0990814116048142,-0.0279578054142051,0.00511429158220625,-0.0628837797220313,-0.0486447769218854,-0.00483196319768054,-0.247969586945852,-0.0342269965584001,-0.0045879848929782,-0.0718568071880358,-0.0683194443601359,-0.103681619545884,-0.0204233388906321,-0.048159324687799,1,-0.0973256201043574,-0.13790425181878,-0.314898078660723,-0.0585215072269558,-0.0425420515264311,-0.150215479365773,-0.105310392921352,-0.0853143860217811,-0.000519185748993953,-0.0890187710864498,-0.0997671990169274,-0.0152630615214617,-0.0605816326935777,-0.0367198216768153,-0.0337745360075621,-0.0450978748921044,-0.03281444095304,-0.107909366348873,-0.124361368511427,-0.0638656488071626,-0.0397036995147572,-0.0490836658272586,-0.0408593116199488,-0.0431788052032299,-0.125950598907011,-0.0510259697850556,-0.0198371695401227,-0.0593239370139253,-0.0273977532656943,-0.128950323663392,-0.0193821717323149,-0.0907103565149305,0.00711578266961948,-0.04414338818751,-0.0481910399588948,-0.0464490772889941,-0.12394663231587,-0.113688389753495,-0.0494980817643903,-0.119148515614767
