"","X_Anagallis_arvensis","X_Arctotheca_calendula","X_Avena_barbata","X_Avena_fatua","X_Briza_maxima","X_Bromus_diandrus","X_Carpobrotus_edulis","X_Centaurium_sp_","X_Cirsium_vulgare","X_Conyza_albida","X_Conyza_bonariensis","X_Conyza_sumatrensis","X_Ehrharta_calycina","X_Ehrharta_longiflora","X_Erodium_sp_","X_Euphorbia_peplus","X_Fumaria_capreolata","X_Galium_murale","X_Geranium_molle","X_Hypochaeris_glabra","X_Moraea_flaccida","X_Pelagonium_capitatum","X_Poa_annua","X_Rumex_crispus","X_Senecio_vulgare","X_Solanum_nigrum","X_Sonchus_asper","X_Sonchus_oleraceus","X_Trifolium_sp_","X_Ursinia_anthemoides","X_Vulpia_bromoides","Acacia_cyclops","Acacia_saligna","Banksia_littoralis","Baumea_articulata","Baumea_juncea","Baumea_vaginalis","Cassytha_sp","Centella_cordifolia","Daucus_glochidiatus","Eucalyptus_gomphocephala","Juncus_pallidus","Koala_feed_eucalyptus","Lepidosperma_gladiatum","Lepidosperma_longitudinale","Melaleuca_rhaphiophylla","Myoporum_capraroides","Opercularia_hispida","Patersonia_occidentalis","Podotheca_sp_","Rhagodia_baccata","Scaevola_sp","Spyridium_globulosum","Trachymene_pilosa","Xanthorrhoea_preissii"
"X_Conyza_bonariensis",0.0345481940409054,0.0638226724319344,0.163843950105917,0.0527244406505165,0.0588266746980425,0.0646614380244915,0.0429560788447671,0.0719541141012075,0.1567356769689,0.0789591832151593,0,0.0752346823140216,0.0319542582835624,0.0426736790134322,0.0660522890862662,0.0287422380691761,0.122607680013907,0.115582343238911,0.127768092816232,0.0538142984900338,0.0656147647844931,0.168219917518055,0.0437302383343877,0.0772518055705753,0.0574375443253593,0.130760464752267,0.145452887627231,0.0889571758213764,0.0475840385866294,0.0474237303258096,0.0666920696234387,0.0457407459225554,0.10801930175047,0.147259046082572,0.161341743212809,0.145126804354224,0.134696352201605,0.104210480128517,0.146658317486008,0.0724502134188829,0.107809357055211,0.132384992575218,0.11868913711606,0.179074145031601,0.148188335839429,0.159187996008996,0.0328331430950296,0.174277964775456,0.100380752722666,0.0482264958163452,0.0609543204224196,0.0335490153304782,0.102709345305131,0.0749078536995465,0.180243951714964
"X_Conyza_sumatrensis",0.0329181689340222,0.0624896133215448,0.134255475511607,0.0543996103037698,0.0639167378099218,0.0574882493513557,0.046551721084446,0.0561290659671133,0.138026908637237,0.0749747106754858,0.0752346823140216,0,0.0283298242425963,0.0355613393253287,0.058718490397479,0.0298942352784361,0.134027153017145,0.0690917014803475,0.114554120236849,0.0504539689801175,0.0512794273877852,0.152140425549069,0.044245218124136,0.0647970494706093,0.0561220054147415,0.108838831739109,0.123270444994071,0.068902149347781,0.048551437335542,0.0329961778233304,0.0546683690728,0.0438033344400348,0.0843598698359855,0.154462582289069,0.164236761877742,0.1604146279624,0.136164506878922,0.086456319447488,0.160687656581135,0.0712582153824533,0.116487808675196,0.138577522374675,0.13630310271862,0.156091541565222,0.153495576449935,0.14112583990843,0.0281918329901688,0.158195873428981,0.0949367643385917,0.0474035846369504,0.0590040097797361,0.0313224333662959,0.103892493306036,0.0606782494498681,0.16501791467879
"X_Ehrharta_calycina",0.0131156835126524,0.0284564225037643,0.0579422354249002,0.0213993957715896,0.0256459139339818,0.0263081168220698,0.0154949851666844,0.0251372259634415,0.0579474757905234,0.0293045973465846,0.0319542582835624,0.0283298242425963,0,0.0163504373187715,0.0246730126398961,0.0136940263857135,0.0445143325844229,0.0349468632550601,0.0465242739712702,0.0228451229431994,0.0292369079065837,0.0689477940627577,0.0157428943419968,0.0306940388867012,0.0203230562663782,0.0469100045433418,0.0526211774657925,0.0310381853057265,0.0184476506661145,0.0175593984210456,0.0251426554791122,0.0184412042779381,0.0400112481703822,0.0534181870558371,0.0563759534819616,0.0540959174438962,0.0500780355710999,0.0380774666659634,0.0548834654057763,0.0282994251736587,0.039762870637718,0.0557315864572026,0.0461760935588422,0.0659038080749905,0.0592307133882726,0.0559546354722371,0.0165021869281386,0.0692570956224075,0.0365317651859134,0.0198155999778826,0.0249627742086933,0.0122255922851607,0.0372415362429727,0.0267909195786961,0.0712905214642572
"X_Ehrharta_longiflora",0.0184226855477716,0.0370906217131524,0.0950344926026486,0.0299813211251583,0.0363288306467038,0.0328150504793678,0.0341559234217192,0.0346151667604425,0.0849265879291139,0.0493089559377915,0.0426736790134322,0.0355613393253287,0.0163504373187715,0,0.0393389323820386,0.0171800579733437,0.103320164776689,0.0482303591103699,0.0651926590742491,0.0338440389375729,0.0357418801916391,0.0863342965857046,0.0257829764454723,0.0373896148891089,0.0336187084097622,0.0648106699844543,0.0674888574908382,0.0489004633393905,0.0309335163066825,0.0237588843634312,0.042091994757889,0.0276754687599253,0.0529559899554261,0.107904754321402,0.12170669676175,0.109336190911808,0.107100975342973,0.0491447168108957,0.111673939430587,0.0373115149969522,0.0889341829758138,0.0718519105723029,0.0983990652216534,0.0847579961831605,0.0971189601036615,0.10240103378393,0.0172904258109214,0.090837827118019,0.0629179942411524,0.0264841789847286,0.0353952678969505,0.021652372987401,0.0774288017147314,0.0335666564895744,0.0946454298218417
"X_Erodium_sp_",0.0286610506439501,0.0621985614592873,0.138721151423431,0.0396163931423282,0.0527917277079173,0.0458308989977676,0.052157919897867,0.0532807845743396,0.120690967121683,0.0753291583831026,0.0660522890862662,0.058718490397479,0.0246730126398961,0.0393389323820386,0,0.0240099400203399,0.129192837731817,0.0797227884402552,0.0996338651533581,0.0489491123133266,0.0535957262244391,0.113218932543723,0.0360403137965286,0.0499054931331845,0.0497652690978756,0.100463396459684,0.0940656546457109,0.0779485245419068,0.0481476577044325,0.0376865955185527,0.0680703625864883,0.0362785622409553,0.0829106523540476,0.132164340451389,0.153835331292371,0.133757716595819,0.129312163955134,0.0628061988321611,0.135002530816199,0.0542777192613476,0.113908410237758,0.104552626290823,0.126105955036373,0.12635966667088,0.119451511580519,0.13959583902498,0.0242683736155761,0.124935933037637,0.0911971610274745,0.0413289710122984,0.0576998588131288,0.0318769200017901,0.10229171671617,0.052894778961299,0.12850996431104
"X_Euphorbia_peplus",0.0211824071969504,0.0242125998182214,0.0501794070754106,0.0284606116696747,0.0334847383054307,0.0267584135061762,0.0219519084100071,0.0199969509681539,0.0658868490047815,0.0269832956648102,0.0287422380691761,0.0298942352784361,0.0136940263857135,0.0171800579733437,0.0240099400203399,0,0.0551608131433524,0.0244784680382183,0.0383961050133683,0.0293566427101227,0.0241268846443812,0.0712533709755515,0.0150294307681146,0.0323811672927333,0.023321223720988,0.044242178329846,0.0535264867380491,0.027418587919962,0.0235897723047103,0.0192354665378976,0.025909050612433,0.0213786435322499,0.0365059587552636,0.0727567746312572,0.062900209845308,0.0758347637569309,0.0620045076191877,0.0393175468694444,0.0731914981212404,0.0359245551170183,0.0473428523960317,0.0618026294101507,0.0554921243620726,0.0642389438326885,0.0762155350274241,0.0475585837677938,0.0143414016017049,0.0756335440533586,0.0420819807432528,0.0214247086237509,0.0232371053694785,0.0143090850142166,0.0457758577077595,0.0303874543150283,0.0781060504752361
"X_Fumaria_capreolata",0.0836355968590709,0.135765595268901,0.195135758136602,0.082660076420342,0.100064048103179,0.0792041030841439,0.122635730736837,0.0909452569817495,0.228011455320996,0.150058950971259,0.122607680013907,0.134027153017145,0.0445143325844229,0.103320164776689,0.129192837731817,0.0551608131433524,0,0.129034097309784,0.1856314570027,0.106312705937229,0.0982019702106592,0.165166209140561,0.0737086964150314,0.110466400057358,0.135758871701056,0.155475725552473,0.168328645172697,0.137985099052428,0.109230305751086,0.0915730745249997,0.13704195239856,0.0939938101923317,0.148554315595132,0.200576481972932,0.178516290724109,0.191140883369488,0.19006008918575,0.119793374232983,0.194542098557358,0.124883401866572,0.161932476564396,0.201473270900755,0.199532337981065,0.165071567241064,0.159614328782526,0.146882679796165,0.058506380033242,0.159843457549053,0.214670905475955,0.0992090477963913,0.102574665466992,0.0687965125024517,0.151726526795947,0.125998172983532,0.146278551553684
"X_Galium_murale",0.0264691383644455,0.0850786598681859,0.161897982428964,0.0350993727472061,0.0428336874991981,0.0481150023900805,0.0443692638712452,0.0780992416893282,0.120574665016097,0.100731284288933,0.115582343238911,0.0690917014803475,0.0349468632550601,0.0482303591103699,0.0797227884402552,0.0244784680382183,0.129034097309784,0,0.123597531994549,0.0514553797048184,0.0724892803295525,0.114920381545698,0.0436570938968117,0.070143778379994,0.0543095216492586,0.127665815222697,0.111214092145485,0.102746744361729,0.0447957974904267,0.0522865434663873,0.0808626616839282,0.0409075991858211,0.114699473249022,0.119022440060513,0.161220618655296,0.114308548796904,0.135740956072737,0.0867574843395403,0.115871830745859,0.0618573925327489,0.113113041641462,0.121830071949835,0.126208209796776,0.15345523875591,0.084430588361755,0.167433198744233,0.0366750274160943,0.119769598533224,0.0941269423485211,0.0433322878138723,0.0692263491355779,0.0393567618016132,0.100833223829405,0.0740017246418576,0.120053724628085
"X_Geranium_molle",0.0401096975667117,0.0979307249061811,0.215058099900963,0.0670735006601678,0.0734753665800814,0.0818536856694498,0.0688513740436797,0.0912867038476041,0.197097041501826,0.107342201299495,0.127768092816232,0.114554120236849,0.0465242739712702,0.0651926590742491,0.0996338651533581,0.0383961050133683,0.1856314570027,0.123597531994549,0,0.071392078011026,0.100052724893998,0.199275376751771,0.0592847443140135,0.0986696933146901,0.0794075434658077,0.158034179747362,0.169101830052721,0.106091019508963,0.0631261160872624,0.0685595764152583,0.0991144583043912,0.0597130864140733,0.148903322512605,0.197584622576419,0.216281532878398,0.195941172010084,0.198122064409368,0.124495532550957,0.203502481740383,0.0970727824522661,0.165581130918255,0.174297934535064,0.188586806376727,0.217522628260648,0.180809521696942,0.19915926284911,0.0385212718923974,0.200639740216976,0.145612255361656,0.0758309483727488,0.0954048170226874,0.051871945490824,0.134106019056281,0.0927907865745924,0.206807485625725
"X_Hypochaeris_glabra",0.0364505272052829,0.0461233737767217,0.0866755380948967,0.0537295160061691,0.0605523908085078,0.0439477881621879,0.042052132982228,0.0373299771857195,0.10512992760138,0.0592046906268903,0.0538142984900338,0.0504539689801175,0.0228451229431994,0.0338440389375729,0.0489491123133266,0.0293566427101227,0.106312705937229,0.0514553797048184,0.071392078011026,0,0.0429071175391367,0.12054934670296,0.0290666750296739,0.0608832110994252,0.0563877745688603,0.0756566316762127,0.092111020950119,0.0590912451547205,0.0494556708509538,0.0287639041959623,0.0479542474035481,0.0460155554153086,0.060130806455052,0.128367199486895,0.124368678889381,0.133943851647299,0.115539208012253,0.0666406922215412,0.134279792318629,0.0613487721159789,0.0921761822340261,0.106004302598484,0.108981229145496,0.103331405927009,0.130314519782611,0.0889677162640841,0.0246861256872791,0.123273007129789,0.0833013610761576,0.0412821361773034,0.0436889775239033,0.0245507497093513,0.0905411438456657,0.0507579665073103,0.125400374854943
