"","X_Anagallis_arvensis","X_Arctotheca_calendula","X_Avena_barbata","X_Avena_fatua","X_Briza_maxima","X_Bromus_diandrus","X_Carpobrotus_edulis","X_Centaurium_sp_","X_Cirsium_vulgare","X_Conyza_albida","X_Conyza_bonariensis","X_Conyza_sumatrensis","X_Ehrharta_calycina","X_Ehrharta_longiflora","X_Erodium_sp_","X_Euphorbia_peplus","X_Fumaria_capreolata","X_Galium_murale","X_Geranium_molle","X_Hypochaeris_glabra","X_Moraea_flaccida","X_Pelagonium_capitatum","X_Poa_annua","X_Rumex_crispus","X_Senecio_vulgare","X_Solanum_nigrum","X_Sonchus_asper","X_Sonchus_oleraceus","X_Trifolium_sp_","X_Ursinia_anthemoides","X_Vulpia_bromoides","Acacia_cyclops","Acacia_saligna","Banksia_littoralis","Baumea_articulata","Baumea_juncea","Baumea_vaginalis","Cassytha_sp","Centella_cordifolia","Daucus_glochidiatus","Eucalyptus_gomphocephala","Juncus_pallidus","Koala_feed_eucalyptus","Lepidosperma_gladiatum","Lepidosperma_longitudinale","Melaleuca_rhaphiophylla","Myoporum_capraroides","Opercularia_hispida","Patersonia_occidentalis","Podotheca_sp_","Rhagodia_baccata","Scaevola_sp","Spyridium_globulosum","Trachymene_pilosa","Xanthorrhoea_preissii"
"X_Conyza_bonariensis",0.0130899780318571,0.026717329696971,0.0426214971223644,0.0132874474488134,0.0243526984031208,0.00855763252486305,0.112733520978546,0.243303078138038,0.596911519093479,0.223861754623844,1,0.246577623997657,0.00840723785316237,0.0832023192124013,0.176344656871246,0.0148797821909011,0.227979455245603,0.437744599397771,0.0194462714024776,0.0425473522089065,0.0131094730837306,-0.00616078489161835,0.0320902267922457,0.0130060210874819,0.138667452415105,0.512285516210213,0.581254783098794,0.30575817676705,0.0635579472606406,0.0988992718947449,0.186123934876078,0.0479777925069342,0.0166322253014591,0.20552821764212,0.470218160162677,0.165343181685457,0.32127514448418,0.00127412745051953,0.181910912271957,0.0289587768991611,0.210812562634855,0.507843145574393,0.249550645293238,-0.0133983055398676,0.0415632132378336,0.607865422136035,0.0220461301812537,-0.00366036407048852,0.217298642037829,0.0868758066780526,0.0102960671640691,0.0510914909754123,0.18699505247199,0.0253914178250363,-0.00950208805029718
"X_Conyza_sumatrensis",0.0191825140624943,0.0342471987105556,0.133727557029223,0.00515537690212733,0.0162262158900309,0.00881444998839127,0.127873051656141,0.155657241604089,0.522168890648933,0.166583246197008,0.246577623997657,1,0.0102475185905922,0.0758037406182111,0.124821410956359,0.011059380970391,0.385835498086077,0.205832153433194,0.0761045377103387,0.0338356195740229,0.0282415601598436,0.00219025412478965,0.0515535296387191,0.0115449089226376,0.181935732894828,0.408955268858236,0.467018458982886,0.170810339600592,0.0462189415505304,0.0566640369944956,0.108900702062369,0.0300565994132983,0.0619055546465629,0.137569576820485,0.31585041901171,0.120267588090114,0.206878883117963,0.00785074145662543,0.124553746275439,0.0218154774035643,0.338610931706766,0.551561822538387,0.42788506344732,0.0219023571994391,0.037825084741139,0.4628977822681,0.021523415118823,0.00259464768483924,0.149750846632981,0.0720251876460151,0.0341122627385542,0.0644849707872666,0.153686078586025,0.033156038670944,0.00033701121887863
"X_Ehrharta_calycina",0.0444605241882777,0.0899193236409185,0.196337019550462,0.0754311691232077,0.0812841968857019,0.0892667673388463,0.0326459762040727,0.00938042864030398,0.0177001610287026,0.0469034480407859,0.00840723785316237,0.0102475185905922,1,0.0397035171473458,0.031193668465653,0.0495742345337242,0.0995055520534335,0.0118364028746033,0.16735188480636,0.0626415250682302,0.0951192541828285,0.265538213263316,0.0435923516830222,0.103971713206885,0.0296314754165576,0.014474160966515,0.0119081231321858,0.0295890887050216,0.0516589895021707,0.0277193255632869,0.0388618980321502,0.0557455315695465,0.146868698429238,0.148667351904746,0.0886555441503493,0.157457141926556,0.0979576320550951,0.139763729348934,0.161944825333082,0.0947392438032444,0.0890536136415672,0.0152902835225726,0.0928310160648125,0.25758896383002,0.212100044829715,0.0386982957646302,0.0522580089979256,0.25966496254949,0.085829149905574,0.0501272407910085,0.0759777793341426,0.0338459571699322,0.0846486069339502,0.0952984266976306,0.270554257375883
"X_Ehrharta_longiflora",0.0408735830624133,0.113513112032544,0.237643630218773,0.0577464591540231,0.0643321155461046,0.0781373001416877,0.102418132188674,0.0567655708898554,0.195151673889132,0.0638567802895042,0.0832023192124013,0.0758037406182111,0.0397035171473458,1,0.0481521772929701,0.0333926423571506,0.298140378035872,0.0823545822899633,0.180240296007947,0.0513550361020074,0.0959602177229133,0.170354554909322,0.0755734709350516,0.0678582345912737,0.0870954036248421,0.109546148709254,0.153734283439763,0.0841375180982661,0.0451673807816569,0.047057757703158,0.0514157475921587,0.0351920010220542,0.136851514136368,0.154116004263051,0.181736839471687,0.162185344312987,0.146447644109825,0.11268339587856,0.160145687436764,0.0650907196409117,0.232822970892283,0.149325442727176,0.261964769101397,0.188119426406915,0.152365238427697,0.133932103762356,0.0343795582037626,0.169697805133848,0.0739000898261289,0.0635348624154757,0.0951892284308699,0.0612947597672299,0.112871101778458,0.0921702271742396,0.175417852509787
"X_Erodium_sp_",0.0697786631623802,0.0389451954527503,0.0427255436096554,0.118106251324316,0.162993818037918,0.091937094285173,0.0138619501846891,0.163316975799863,0.244531575975317,0.268220298661541,0.176344656871246,0.124821410956359,0.031193668465653,0.0481521772929701,1,0.0584994769916903,0.0055318133695396,0.293374126737607,0.0578356644009549,0.154536210058014,0.0534926201739435,0.247005351204914,0.00998933685947311,0.10565622274822,0.056777503635585,0.307765603362969,0.219268324351697,0.277120096554948,0.162115284052319,0.0960708584410836,0.221982132289543,0.121407121844187,0.0519690653183321,0.507842837226588,0.626878040256684,0.499590505663633,0.530908063724624,0.0927678567001931,0.479984548371397,0.127489805492662,0.000440632445440638,0.201723658921562,0.0113816914942525,0.142410426161489,0.361659324084241,0.53314178553294,0.0414461312255013,0.268690460123251,0.285279292223308,0.0806756070746716,0.0359579170786739,0.0127497665801646,0.423659732217192,0.0722631923197921,0.277820349431309
"X_Euphorbia_peplus",0.0670119511303127,0.0829407884685839,0.150722345010398,0.106444903910334,0.114910518282752,0.0989856647970457,0.0134850337184887,0.0210885980064413,0.0108755405210632,0.0802688098162287,0.0148797821909011,0.011059380970391,0.0495742345337242,0.0333926423571506,0.0584994769916903,1,0.0416904431920625,0.0374685118614069,0.128112084967857,0.101667978972532,0.077145296378252,0.276266936545048,0.0344666045441737,0.120369924861139,0.0102096484546492,0.0285334387861107,0.00907237701936155,0.0548487072571648,0.0790752678206883,0.037671082481587,0.071106818137708,0.0807903184627637,0.125708270262458,0.240837645967702,0.18880046044418,0.264690478621836,0.20438595131728,0.137112942954628,0.25936379069144,0.118939735637838,0.0437620254246273,0.011991434962571,0.0330575299808483,0.23230867459293,0.285273486538798,0.0778473032746848,0.0462729736266728,0.288868637017249,0.141880398325247,0.0497120749565165,0.0671930055980131,0.0184001006031407,0.146303505535523,0.0935225346463676,0.298415019044622
"X_Fumaria_capreolata",0.0705197828095861,0.440589158915491,0.672067256082203,0.0138377613619474,0.00158771537851746,0.108712312326684,0.443173426112206,0.04243178364467,0.712124330047217,-0.0286330086973598,0.227979455245603,0.385835498086077,0.0995055520534335,0.298140378035872,0.0055318133695396,0.0416904431920625,1,0.00531970580023686,0.630839200709601,0.0325996508056233,0.314128614517527,0.104033665839124,0.256816465095314,0.121256571575789,0.507511975266495,0.254836511284194,0.53355378255381,0.0592675804819778,0.0217866745565431,0.0819631512850423,-0.00311309003397089,0.00679118394752187,0.479050679420356,-0.174345702485336,-0.269635097893618,-0.192878544672705,-0.163590913791139,0.222627416869865,-0.193338819332153,0.0731461593280899,0.7681134430623,0.609972497209636,0.881244493518782,0.36066742041051,-0.139443291338306,-0.136406508657905,0.0993135991406029,0.0492883613139667,-0.00139977550187003,0.201725456719033,0.329285461136855,0.239065110729713,-0.133232893292027,0.362180379513784,0.0125471316702406
"X_Galium_murale",0.0483456377214647,0.0147610934140874,-0.0202473188421413,0.0492061459012154,0.0834537634324164,0.0270625874178539,0.0278614649632589,0.287409995418288,0.39714215871512,0.388357525850403,0.437744599397771,0.205832153433194,0.0118364028746033,0.0823545822899633,0.293374126737607,0.0374685118614069,0.00531970580023686,1,-0.00372125747418017,0.134519445516057,0.00657310781742648,0.0236863286969135,0.000306269523731903,0.0396719503838312,0.0881672672788949,0.478950589117172,0.385033430461844,0.406607973713042,0.130216475495343,0.138763000280977,0.30272585723532,0.10354113373423,2.15546233994662e-05,0.386664433222059,0.60734446655705,0.383616138145752,0.480569881996174,0.0112401073756943,0.390060353196099,0.0698718608434839,0.00336168100038619,0.405108544913838,0.0219173174739952,-0.00703420296401231,0.156220882438226,0.6496729496837,0.0336904762350299,0.0268020938290529,0.309219897987903,0.0870793057369247,0.00284352114723815,0.0137041422120539,0.37033049209942,0.0348847102076752,0.0227325986512842
"X_Geranium_molle",0.105755606536898,0.374398365569093,0.784651097648723,0.214867174150284,0.202937395796162,0.275681460899499,0.208204949536151,-0.000980996129687118,0.209356422725856,0.0326822536986902,0.0194462714024776,0.0761045377103387,0.16735188480636,0.180240296007947,0.0578356644009549,0.128112084967857,0.630839200709601,-0.00372125747418017,1,0.175186117958861,0.373035803829993,0.717652041716096,0.207827895916175,0.340228920020543,0.154591908276457,-0.0049484280701319,0.0863501946405425,0.0350920753212481,0.121185291719914,0.0918255656920067,0.060175498948718,0.138250752785434,0.560431101234117,0.333988319895784,0.0862522647598554,0.322634759054518,0.157077651606634,0.470493628758943,0.306066506727368,0.297310364221757,0.568940611634731,0.200554429508736,0.624577839519233,0.792243647144644,0.490904133000517,-0.0207342498463294,0.121201583286641,0.701800187862706,0.186115847162906,0.158174452816733,0.362059855719599,0.161377892500058,0.146605776315012,0.338486063257463,0.736625786226376
"X_Hypochaeris_glabra",0.124310424517565,0.107827817139079,0.190552016943513,0.20207725387158,0.211138058331322,0.156228890071534,0.0135786843818724,0.0692441112272204,0.0103044521133512,0.203756783640851,0.0425473522089065,0.0338356195740229,0.0626415250682302,0.0513550361020074,0.154536210058014,0.101667978972532,0.0325996508056233,0.134519445516057,0.175186117958861,1,0.108634822754467,0.453806965485099,0.0384289647640758,0.211218991726209,0.0175171347309348,0.0883473891828239,0.0119103507402131,0.177293835210915,0.186967850532136,0.0750656797203825,0.165585305908798,0.157704005853312,0.165213534354529,0.475453251516662,0.442404836744845,0.52110740349736,0.410201374007543,0.211257041476471,0.515568153608897,0.233837851240177,0.0267907385477189,0.00915504864169933,0.0169910564908886,0.353420306763208,0.519514877199116,0.22949951089551,0.0803580062682641,0.487781225545638,0.293840227107406,0.100236258161602,0.105610889872349,0.0212783969990332,0.344617180677552,0.141078068455587,0.499272284739321
