"","X_Bromus_diandrus","X_Conyza_sp_","X_Cynodon_dactylon","X_Cyperus_sp_","X_Ehrharta_calycina","X_Ehrharta_longiflora","X_Fumaria_sp_","X_Geranium_molle","X_Lactuca_serriola","X_Pelargonium_capitatum","X_Phytolacca_octandra","X_Rumex_crispus","X_Solanum_nigrum","X_Sonchus_asper","X_Sonchus_oleraceus","X_Typha_orientalis","Baumea_articulata","Baumea_juncea","Centella_asiatica","Dipogon_lignosus","Eucalyptus_rudis","Hardenbergia_comptoniana","Jacksonia_sternbergiana","Lepidosperma_longitudinale","Melaleuca_rhaphiophylla","Persicaria_decipiens","Rhagodia_baccata","Solanum_symonii","Spyridium_globulosum"
"X_Phytolacca_octandra",0.200983888477011,0.138831858898491,0.16601857947124,0.0903208065378053,0.0604476493134417,0.190806310309832,0.0979563889263077,0.077573707521763,0.174653952044294,0.154595486673262,0,0.182295614786713,0.202437148960272,0.201676232737125,0.205582356363347,0.0890618923151132,0.132574306137196,0.199762082621632,0.155018699096004,0.0720244822910226,0.105560569741136,0.107244418755375,0.166854152226922,0.20353922921947,0.134104152190809,0.0990829793777045,0.184535795596697,0.139983312992444,0.206921477339816
"X_Rumex_crispus",0.287480974933603,0.173691556792278,0.258192692709634,0.147165772130204,0.114635322222672,0.270323954678939,0.142558600719009,0.133011976212601,0.260801688579781,0.219173972765109,0.182295614786713,0,0.297870368701762,0.297162298876331,0.304591480964274,0.154581416327519,0.223305585091024,0.300220149273406,0.25046442942792,0.113199840364338,0.156349398819735,0.138893478818661,0.238526089732597,0.302468837080759,0.221833854074431,0.172731080441451,0.257835935785632,0.192616596316867,0.294935807094467
"X_Solanum_nigrum",0.111620581074704,0.210903681628481,0.166187128374458,0.188838417060781,0.120867093789242,0.106793243283559,0.186723374130908,0.147983199088104,0.250644654295258,0.0889042983604188,0.202437148960272,0.297870368701762,0,0.264662910246033,0.14406506898473,0.125884722839079,0.145907599022774,0.0650506615259483,0.267927530408809,0.13943938268484,0.103354561213388,0.194966743674168,0.283958209069844,0.0621499671262805,0.147167321707965,0.224675630641613,0.130435010761209,0.192681101719274,0.163130022257058
"X_Sonchus_asper",0.188723722532974,0.226070212012075,0.253696310436372,0.166286263247994,0.103336289224328,0.182933744990896,0.164989954490013,0.144494433552709,0.26092302862506,0.186175515090188,0.201676232737125,0.297162298876331,0.264662910246033,0,0.242516646574922,0.149692043466194,0.214342724034437,0.277487829392855,0.257022087222536,0.140989466054582,0.140255930411674,0.19257462772763,0.270243763663219,0.270054042285163,0.215393633424807,0.173359136479161,0.236324704730641,0.224307352688767,0.242303984860606
"X_Sonchus_oleraceus",0.109750323094171,0.228989643818898,0.195846027338555,0.171462723290837,0.107573615491609,0.106242221900381,0.184965935143649,0.140126058712274,0.250713287722007,0.112145788793355,0.205582356363347,0.304591480964274,0.14406506898473,0.242516646574922,0,0.135420863278027,0.177548751823212,0.151871606686752,0.25826409558693,0.135811794648144,0.11179535313865,0.197015822943268,0.284021374297894,0.141460403784116,0.188931020697751,0.206625316552954,0.150858075395437,0.204363163973692,0.16219017034246
"X_Typha_orientalis",0.0982203491186412,0.0693708142900817,0.120769433360784,0.0993286253957947,0.0723686792911791,0.0949386203749442,0.0769071460687454,0.0876756155206679,0.129178891550489,0.0915262768172382,0.0890618923151132,0.154581416327519,0.125884722839079,0.149692043466194,0.135420863278027,0,0.113513908417053,0.126024464115195,0.14595773406832,0.0826808305425182,0.0693989289344117,0.095488861806773,0.134596892820403,0.124721284511328,0.0939746898097716,0.0953329278962465,0.120112651325174,0.110244362453158,0.127142455717065
"Baumea_articulata",0.127336800721103,0.104510603428664,0.155775336453562,0.149439126012381,0.108430472546457,0.12322610690445,0.118264819629731,0.123293656284796,0.186752072493571,0.12078687950396,0.132574306137196,0.223305585091024,0.145907599022774,0.214342724034437,0.177548751823212,0.113513908417053,0,0.145191923804589,0.210428693101849,0.118449246580918,0.0951138157628075,0.143012938494541,0.198757328351038,0.145417399996778,0.12650681215309,0.152253241089282,0.153356222561909,0.152413677058181,0.170627482565333
"Baumea_juncea",0.114282557396098,0.200334622664911,0.161937035195502,0.194872258854465,0.127508186918522,0.108501671999014,0.185011969694131,0.153877206834823,0.258019188222175,0.0876661249576396,0.199762082621632,0.300220149273406,0.0650506615259483,0.277487829392855,0.151871606686752,0.126024464115195,0.145191923804589,0,0.274288425223503,0.145601149700917,0.105696869136912,0.195631570022833,0.281504575433428,0.0334436082478485,0.141117500733298,0.229546163307244,0.12862638511423,0.19612086654264,0.166755425028893
"Centella_asiatica",0.195908077803653,0.139519732558772,0.243912375075009,0.161811882517766,0.132386056612606,0.186195407701864,0.139922674761093,0.145619870593095,0.222949740047111,0.192400705765458,0.155018699096004,0.25046442942792,0.267927530408809,0.257022087222536,0.25826409558693,0.14595773406832,0.210428693101849,0.274288425223503,0,0.12614415302119,0.139491475919989,0.143707667175915,0.239798154047729,0.271428440476933,0.188266101520739,0.190789194879829,0.230512709793112,0.16996466827151,0.243929743231429
"Dipogon_lignosus",0.133410946477883,0.0757093176623805,0.127214555835447,0.069279851283256,0.0567920661068071,0.124891580957424,0.0579711943590757,0.0518533731278266,0.12351120540025,0.103046421446886,0.0720244822910226,0.113199840364338,0.13943938268484,0.140989466054582,0.135811794648144,0.0826808305425182,0.118449246580918,0.145601149700917,0.12614415302119,0,0.0734977732082527,0.0539977996259535,0.101489536446102,0.144348937538179,0.116097872485813,0.0779772354676324,0.121692060343741,0.105700498614295,0.135584627916515
"Eucalyptus_rudis",0.10432374341462,0.11716899415904,0.113435227310095,0.0935918298189226,0.0590155752496548,0.0988736359786055,0.0952648539982521,0.0717941623545211,0.132964562170034,0.0869266626441683,0.105560569741136,0.156349398819735,0.103354561213388,0.140255930411674,0.11179535313865,0.0693989289344117,0.0951138157628075,0.105696869136912,0.139491475919989,0.0734977732082527,0,0.0968214736145599,0.149024775873099,0.104384557760433,0.101092411959295,0.106292460152058,0.100752160458572,0.106573159205803,0.117111723637195
"Hardenbergia_comptoniana",0.195183648354933,0.102891470310306,0.163243259014882,0.0697548870260552,0.0611647776738073,0.182500677062986,0.0847866828843148,0.0613599963263557,0.158042025471498,0.140637525833671,0.107244418755375,0.138893478818661,0.194966743674168,0.19257462772763,0.197015822943268,0.095488861806773,0.143012938494541,0.195631570022833,0.143707667175915,0.0539977996259535,0.0968214736145599,0,0.123537974193957,0.197155067556574,0.141908114080064,0.0889995956822521,0.16592266387819,0.118119825788806,0.194855439286547
"Jacksonia_sternbergiana",0.264215762182547,0.178829371519237,0.237041574352175,0.138361075041004,0.0998707599555555,0.247668111331862,0.141218817539348,0.11657139897909,0.227531435495002,0.216358656753963,0.166854152226922,0.238526089732597,0.283958209069844,0.270243763663219,0.284021374297894,0.134596892820403,0.198757328351038,0.281504575433428,0.239798154047729,0.101489536446102,0.149024775873099,0.123537974193957,0,0.285028321870669,0.199385778581951,0.173375057804094,0.248204367323032,0.16797880021542,0.281312186034028
"Lepidosperma_longitudinale",0.107982697180274,0.209526036345099,0.164723181692995,0.192930305678025,0.123793880020754,0.102018043928088,0.189568259898482,0.15116310671813,0.255983309922591,0.0840203906346837,0.20353922921947,0.302468837080759,0.0621499671262805,0.270054042285163,0.141460403784116,0.124721284511328,0.145417399996778,0.0334436082478485,0.271428440476933,0.144348937538179,0.104384557760433,0.197155067556574,0.285028321870669,0,0.142856323630465,0.227843087068482,0.126256601328697,0.196333468995769,0.160763032329282
"Melaleuca_rhaphiophylla",0.147216315458536,0.0990195644571852,0.134032028792551,0.142866820501272,0.108522472117361,0.140578800373397,0.111244241656648,0.127344909957137,0.192251276822973,0.125507057625883,0.134104152190809,0.221833854074431,0.147167321707965,0.215393633424807,0.188931020697751,0.0939746898097716,0.12650681215309,0.141117500733298,0.188266101520739,0.116097872485813,0.101092411959295,0.141908114080064,0.199385778581951,0.142856323630465,0,0.133442312835142,0.154602200032222,0.167942933972138,0.176281804805687
"Persicaria_decipiens",0.145401468758666,0.115799763827585,0.199100161095416,0.113335383450342,0.0836294023942248,0.142054564355965,0.102284936467042,0.084787683233659,0.14379625338341,0.155731877986623,0.0990829793777045,0.172731080441451,0.224675630641613,0.173359136479161,0.206625316552954,0.0953329278962465,0.152253241089282,0.229546163307244,0.190789194879829,0.0779772354676324,0.106292460152058,0.0889995956822521,0.173375057804094,0.227843087068482,0.133442312835142,0,0.185574639993456,0.110179583196429,0.194182428422429
"Rhagodia_baccata",0.134781178453427,0.200623041802715,0.163645793333264,0.156360129754419,0.0952487224829016,0.12839949966199,0.161616249665251,0.120103200368418,0.226524577257774,0.104666334041734,0.184535795596697,0.257835935785632,0.130435010761209,0.236324704730641,0.150858075395437,0.120112651325174,0.153356222561909,0.12862638511423,0.230512709793112,0.121692060343741,0.100752160458572,0.16592266387819,0.248204367323032,0.126256601328697,0.154602200032222,0.185574639993456,0,0.179334111157934,0.164251863204713
"Solanum_symonii",0.208296039057307,0.147155581003269,0.170419452705483,0.110619408079231,0.078746067743358,0.192606840975191,0.112725419760428,0.0951443135230578,0.198413228945392,0.148465112129087,0.139983312992444,0.192616596316867,0.192681101719274,0.224307352688767,0.204363163973692,0.110244362453158,0.152413677058181,0.19612086654264,0.16996466827151,0.105700498614295,0.106573159205803,0.118119825788806,0.16797880021542,0.196333468995769,0.167942933972138,0.110179583196429,0.179334111157934,0,0.207648750039821
"Spyridium_globulosum",0.132399058555713,0.231603438883746,0.193211043050319,0.164081349131253,0.0965242459321762,0.126430021818824,0.178428928076991,0.137355004992486,0.253538782192228,0.126248148071464,0.206921477339816,0.294935807094467,0.163130022257058,0.242303984860606,0.16219017034246,0.127142455717065,0.170627482565333,0.166755425028893,0.243929743231429,0.135584627916515,0.117111723637195,0.194855439286547,0.281312186034028,0.160763032329282,0.176281804805687,0.194182428422429,0.164251863204713,0.207648750039821,0
