"","X_Avena_barbarta","X_Avena_fatua","X_Briza_maxima","X_Bromus_diandrus","X_Conyza_bonariensis","X_Conyza_albida","X_Conyza_sumatrensis","X_Cotula_turbinata","X_Cynodon_dactylon","X_Cyperus_sp_","X_Datura_sp_","X_Ehrharta_calycina","X_Ehrharta_longiflora","X_Euphorbia__peplus","X_exotic_herb","X_Ficus_carica","X_Fumaria_capreolata","X_Fumaria_muralis","X_Fumaria_officinalis","X_Gladiolus_caryophyllaceus","X_Hypochaeris_glabra","X_Lactuca_serriola","X_Lagurus_ovatus","X_Nymphaea_sp_","X_Orobanche_minor","X_Paspalum_distchum","X_Pelargonium_capitatum","X_Pentaschistis_airoides","X_Phyla_nodiflora","X_Poa_annua","X_Romulea_rosea","X_Rumex_crispus","X_Senecio_sp","X_Setaria_palmifolia","X_Solanum_laciniatum","X_Solanum_nigrum","X_Solanum_sp","X_Sonchus_asper","X_Sonchus_oleraceus","X_Symphyotrichum_squamatum","Acacia_cyclops","Acacia_saligna","Austrostipa_compressa","Banksia_attenuata","Banksia_menziesii","Banksia_prionotes","Baumea_articulata","Centella_asiatica","Centella_cordifolia","Dianella_divaricata","Dianella_revoluta","Eucalyptus_sp","Exocarpos_sparteus","Gompholobium_tomentosum","Hakea_prostrata","Hakea_trifurcata","Haemodorum_spicatum","Hardenbergia_comptoniana","Hibbertia_sp_","Isolepis_sp","Jacksonia_furcellata","Jacksonia_sternbergiana","Juncus_pallidus","Lachnagrostis_filiformis","Lemna_disperma","Lepidosperma_longitudinale","Lobelia_alata","Macrozamia_riedlei","Melaleuca_rhaphiophylla","Microtis_alba","Myoporum_caprarioides","Paspalum_distichum","Persicaria_salicifolium","Rhagodia_baccata","Solanum_symonii","Spyridium__globulosum","Submerged_macrophyte","Thysanotus_patersonii","Villarsia_capitata","Villarsia_parnassiifolia","Viminaria_juncea"
"X_Datura_sp_",0.00948532942128441,0.00608475725510671,-0.00146795758011626,-0.0216905083571618,-0.0115974135004587,-0.148381576614506,-0.0202775550513459,-0.0083961416914874,-0.0656305672265445,-0.232933782334288,1,-0.0195418174582236,-0.152575167570654,-0.0201306579594312,-0.00337206319284616,-0.192435832622554,-0.0302889072671658,0.00167560184030168,-0.0525915276530094,-0.0128386476399428,0.00468090880384765,-0.0464179418315289,-0.0417016019577446,-0.0447071214606255,-0.0777253013185076,-0.0495587693122637,-0.0876981686504266,-0.0742307077248163,-0.0118677779779801,-0.0228763108033894,-0.00263376129165618,-0.0359254954244128,-0.0125704601882212,-0.0420673847837938,-0.0272528886873246,-0.0312333210729945,-0.0285515344513636,-0.0236098071888985,-0.174647918160608,-0.0163933763704335,-0.0510201268694576,-0.0308159377185508,-0.0263153030655812,-0.0164635157267792,-0.00677642344155171,0.00186147157911441,-0.127914920088009,-0.0158441270643821,-0.0742683149046515,-0.0591056387946167,-0.00863709538720167,-0.0136793170375546,-0.0187269202516529,-0.00210131155875716,-0.00671206858219148,-0.000928926133770069,-0.00193056931367407,-0.0209299425880327,-0.0474647608367566,-0.00924421490726002,0.0175966020426528,0.00481990697578012,-0.0255440793472658,-0.0183197589441581,-0.097284498103121,0.0153589746562552,-0.056776548829765,0.015174883368534,-0.13424701752002,0.00685578275949777,-0.142275905986647,-0.0304798229880983,-0.0274898851675144,-0.0387599655139101,-0.0496655457739396,-0.221461288253931,-0.0178315585880999,-0.000178329208525457,-0.0229152530851419,-0.0235837748695832,0.0018871134139849
"X_Ehrharta_calycina",-0.00883084917198528,-0.0119130413919969,-0.0129565572724996,-0.032071428136881,-0.000336448205979996,-0.318055565874066,-0.00259851055365799,-0.00193455217932184,-0.137553259546501,-0.428880742188844,-0.0195418174582236,1,-0.292114897632418,-0.0118213332009497,-0.0145430747686589,-0.381533432277463,-0.0620465079454757,-0.00307570560107691,-0.00459898162761218,-0.00359513994319668,-0.0221003626208367,-0.0173556256900946,-0.048926583660527,-0.0955136404683967,-0.0748119193010488,-0.0936065468778038,-0.205234037492582,-0.172205498590627,-0.0193033716047828,-0.0350266076138808,-0.0085230057783144,-0.0380689681682647,-0.00342132713757252,-0.08060845857742,-0.0137656182777846,-0.042067910426667,-0.0687192565262509,-0.0506566305765468,-0.395032634141836,-0.0316267867250811,-0.113189371350154,-0.0463310703097628,-0.0160049540991761,-0.00368076705325076,-0.0230524908358064,-0.00772512451063519,-0.258495407715263,-0.0300052691105563,-0.0692496094933729,-0.0122049858283077,-0.00750538517064554,-0.0238802962043956,-0.011572375841774,-0.0112708089746265,-0.0295769540322723,-0.00834424646209414,-0.0261634064535132,-0.0365307616519625,-0.060631812814871,-0.00657761204069343,-0.0089801677352338,-0.00497020585699195,-0.0172591574875379,-0.0117428217446442,-0.180662773072495,-0.0367578834505782,-0.0969350755463024,-0.033797481331986,-0.237162327779508,-0.0102633144807453,-0.342186209315368,-0.0260074222655877,-0.0321088744189363,-0.0754726136054471,-0.0745943372437304,-0.498875020794905,-0.0307031279887121,-0.0127123139480071,-0.0131941422931921,-0.0512097814658855,-0.0113394533559137
"X_Ehrharta_longiflora",-0.0758111067880308,-0.313190743190824,-0.019488436424005,-0.00924622742933551,-0.127517947496168,-0.0680421697122603,-0.0175480859811995,-0.0229786729223034,-0.00415673457969101,-0.0400153058684433,-0.152575167570654,-0.292114897632418,1,-0.120308535885215,-0.0531949513706056,-0.012443633620834,-0.00547545706219192,-0.0702895944008764,-0.398786775443883,-0.310876215796005,-0.0830967131060471,-0.324505127304192,-0.0504936371456659,-0.00779341435018844,-0.138975602733249,-0.00814709165202441,-0.14031096557289,-0.0375854170178929,-0.0885032930278976,-0.196587449236376,-0.102413267103246,-0.0221570414862679,-0.195256501431798,-0.0231411859432448,-0.500432733003067,-0.00747638034634976,-0.00584930446850376,-0.028378417404437,0.0134896475621398,-0.147444694657892,-0.0844164652718681,-0.140004004785063,-0.141601171162031,-0.53122389710162,-0.0328677767026526,-0.181685350272788,-0.0147539293034283,-0.00167495346820771,-0.277518411071216,-0.483219008140095,-0.0573810766446506,-0.0299692015500292,-0.0877136121738386,-0.104750007416582,-0.0551515963403693,-0.0346803940057839,-0.44524931379091,-0.00823826311327452,-0.434004661596695,-0.0632227486352209,-0.424917097792811,-0.107291372173128,-0.00885164940871641,-0.177509974542828,-0.000580093164462794,-0.543516667731106,-0.143972373364666,-0.482087893181202,-0.0354479778259613,-0.237922690626656,-0.000440775820009807,-0.118690917413155,-0.0221317041470307,-0.00228733512149852,-0.0234237836114418,-0.0324331471911552,-0.0054521673336759,-0.304845073240342,-0.115216962019147,-0.00430074043822073,-0.109469396470532
"X_Euphorbia__peplus",0.010866221407694,0.00238758553970872,-0.00830221163191518,-0.0113641950639091,-0.0381094188495832,-0.0662347919360623,-0.00273461924854177,-0.00707509108163504,-0.00740939124605854,-0.0950606002093522,-0.0201306579594312,-0.0118213332009497,-0.120308535885215,1,-0.00742802232355897,-0.0952384587375538,-0.0181432966886065,-0.000356565115303038,-0.0713157450072693,-0.0625006405012827,0.00464570555727423,-0.10239805996319,0.0018943661512186,-0.0169234575197418,-0.159633988785193,-0.0122579585414104,-0.250910136619398,-0.0589409945599034,-0.0502286456022887,0.00975206827436671,-0.016872549386869,-0.000667177286568068,-0.00253089730605877,-0.0288869688071646,-0.22408923716801,-0.00673458440279967,-0.00990351632877861,-0.013068362777202,-0.0642400012256387,-0.106546003023134,-0.121077328550473,0.010048798194377,-0.000565241628412806,-0.0331325176185327,-0.00178519568523548,0.00239620940210484,-0.116454343210212,0.000330399516464574,-0.302717430293195,-0.0510705744069226,-0.00473976955284292,0.00248940974470501,-0.00622364701024243,-0.00567756961659733,0.0164814343932354,0.000395710409636499,-0.0483724912374507,0.00227243023316145,-0.277228891881782,-0.000765909961751464,-0.110408579626143,0.00335978087736499,-0.00554157514394312,-0.110095696285321,0.000538613253387547,-0.0824685151243266,-0.229877891137465,-0.057904568717878,-0.0985334736573583,-0.00511152409708663,-0.154722826967175,-0.0479316609935654,-0.0522732239132945,-0.0229959400540446,-0.00795360578296499,-0.209479459233847,-0.00687875921778645,-0.00171137260511035,-0.0488018752969431,-0.0154258280741304,-0.011156648707748
"X_exotic_herb",-0.00445131045428055,-0.00717395938397263,-0.00170696495655386,-0.0118985075262746,-0.00977803641334035,-0.0443035711315714,-0.00760511479815523,-0.00985185547264469,-0.0408443274741037,-0.0929034728127655,-0.00337206319284616,-0.0145430747686589,-0.0531949513706057,-0.00742802232355897,1,-0.0980540563744409,-0.0302096118106327,-0.00207352779225947,-0.0134666416747736,-0.00642768780147958,-0.00344762708223558,-0.0193312409947171,-0.0291577008193226,-0.0235537538307203,-0.00846207925202602,-0.025097398922061,-0.0402342745742816,-0.0178052540482202,-0.00126896437837111,-0.00415040541374053,-0.00211993115426392,-0.0171082938396785,-0.0115475040367723,-0.0303380234775419,-0.017455097832533,-0.0307264985515496,-0.0226298422937692,-0.0221160371002792,-0.051692509975431,-0.00463216664614418,-0.011511148286295,-0.0215378324124954,-0.00388982545405064,-0.0159262701163213,-0.016923675696235,-0.00675777280418463,-0.0575284842615397,-0.00699005136495796,-0.0251961589460141,-0.0118730834083416,-0.00379478832624635,-0.00388319475788226,-0.0150468481448576,-0.00371078787400846,-0.00826659219839312,-0.00486349163213754,-0.0113649352961795,-0.00988993881328778,-0.00390777509554562,-0.00212916908689775,-0.025107122244933,-0.00502847217665032,-0.0387250256464972,-0.00381469854387232,-0.0311212431420702,-0.022996696502881,-0.00279707459955334,-0.00563549199645349,-0.0760135581480494,-0.00504770916545031,-0.0639840018422929,-0.0372705755289266,-0.0143241005000745,-0.0104186797359192,-0.0208867586996443,-0.0780219254093669,-0.0110780278950784,-0.00713347118607598,-0.00894815328786463,-0.0276220918010276,-0.00572944392422627
"X_Ficus_carica",-0.0827844396318081,-0.408803688571102,-0.0355049071821045,-0.027703902693096,-0.176354313649431,-0.0811334002301423,-0.0320887986290765,-0.0339031200568853,-0.0126596608624823,0.0473737556340143,-0.192435832622554,-0.381533432277463,-0.012443633620834,-0.0952384587375538,-0.0980540563744409,1,0.0129001320154422,-0.0639407971008173,-0.580963349630923,-0.398158139525217,-0.109095482322044,-0.378702632925057,-0.0487075606608382,0.00217721334184184,-0.187556156462977,0.0143638109436056,-0.246964325847715,-0.0489150417387922,-0.100364229915012,-0.156321112260678,-0.153818908470876,-0.0271573603838994,-0.252631315443037,-0.00649911452446138,-0.694856542595749,0.00537810814229848,-0.0230811435718202,-0.0229739532250506,-0.108453507590875,-0.195667112046585,-0.126933793899222,-0.128345677899832,-0.193491425404934,-0.667023892744105,-0.0251630874959699,-0.20401202642194,-0.0120500481116938,-0.00362156005373371,-0.309818595953222,-0.570197734459101,-0.0827341876642633,-0.0449561637857894,-0.104624814560364,-0.144324797108873,-0.106991145381827,-0.0452144200305135,-0.553387939566883,-0.0100636516820789,-0.449180334338069,-0.0608079231944678,-0.487728166593697,-0.136697438073883,-0.00642003391852426,-0.220502021277151,-0.00330601837511137,-0.678661144151921,-0.279803800262361,-0.570962769179338,0.0220847454365723,-0.182263678440375,0.0051709493901026,-0.140718151977561,-0.0602964311900549,3.26104537956538e-05,-0.0298010223997844,0.0265866217258143,-0.00991481642038127,-0.285435557662398,-0.102546894113186,0.00393222944468642,-0.127522211323614
"X_Fumaria_capreolata",-0.0262671025465701,-0.0657355606593175,-0.00714709999380623,-0.00948208041220724,-0.0341980955037547,-0.0110157808781632,-0.00366506557888672,-0.0164332715533717,-0.00484643288916594,0.0138397384997188,-0.0302889072671658,-0.0620465079454757,-0.00547545706219192,-0.0181432966886065,-0.0302096118106327,0.0129001320154422,1,-0.0129391998524083,-0.133460905855197,-0.0738275925486717,-0.0280595246627592,-0.0660800953833994,-0.0200871494070979,-0.00616888003326416,-0.0505682885586911,0.00592493084640312,-0.0606310894670571,-0.0128349973594292,-0.0204473149284531,-0.0288045224551892,-0.0237696589535044,-0.00565777555888795,-0.0567696243022392,0.00161517201501971,-0.163106496943017,0.00154353791194314,-0.00927699000468415,-0.00809798024795912,-0.037187701961064,-0.0430328470734737,-0.0612746060529137,-0.0330187817722853,-0.0359780450513074,-0.136006460197187,-0.00755537205609106,-0.0305189553329234,-0.00866377650032238,-0.00239618293472321,-0.0825681048747721,-0.0883919160610265,-0.025102657842355,-0.0159688553466591,-0.0129960148613758,-0.0255292876957848,-0.023503430341228,-0.0112756535753832,-0.0824345796856946,-0.00623778184415807,-0.0890937128284691,-0.012215826819199,-0.0873702204263382,-0.0214049507722957,-0.00454542749342768,-0.0332956766065741,-0.00111190803966459,-0.128710016833325,-0.068637389483802,-0.105255263234397,0.00565564196007917,-0.0352431964211583,0.0018471043100016,-0.0503032920808064,-0.019748526489506,0.000379413527502393,-0.00880445449323175,0.0154042633466785,-0.00409010123901581,-0.0510542411049742,-0.0268430610174696,-0.00271849053819035,-0.038755819752949
"X_Fumaria_muralis",0.00424317386385991,0.00419487333211102,-0.00269664803800704,-0.00784607043668963,-0.00163773521685035,-0.0504751040164528,-0.00311467185489106,-0.00084929808438599,-0.0273581921176017,-0.0613521460514957,0.00167560184030169,-0.00307570560107691,-0.0702895944008764,-0.000356565115303038,-0.00207352779225947,-0.0639407971008173,-0.0129391998524083,1,-0.00888750456621266,0.00216804873896587,0.000183900114480695,-0.00311247953940515,0.000577650230070765,-0.0188553909221383,-0.0562891200825475,-0.0124597751608016,-0.0535262291133452,-0.0283255729845811,-0.00435885516249622,0.0013979197129165,0.0015157804166558,-0.0055553918916292,-0.00162206465154201,-0.0125967352849147,-0.000523684331993452,-0.00973845811521097,-0.0116059780021432,-0.00852132113939923,-0.0681149665317974,-0.00910639177976332,-0.0253307362686576,0.000164016651077898,0.00119195230213548,0.00177399871923133,-0.00107933049809319,0.000942043502866199,-0.0680488545637548,-0.00401619260084006,-0.0548518454578166,0.00288917164220248,0.00170524274027738,0.00135454882724648,-0.00407428925808396,-0.000711717549502961,0.0020014716155089,0.000150026018536115,0.00221529482528072,-0.00351410596462139,-0.019177136795624,0.000578806585514319,0.00517778998438508,0.00132773931762482,-0.00958455138721962,-0.0100086607481748,-0.0236997432950926,0.00364674441271284,-0.0275864222449008,0.00498142808992469,-0.0518857302035506,0.00131237345742243,-0.0799859413384095,-0.0160020028281998,-0.0142091971673918,-0.0235977759870322,-0.00676242247674839,-0.0957200105005841,-0.00578097325240165,0.00198640558336568,-0.00598300334013788,-0.0106510841583301,0.000540427623966221
"X_Fumaria_officinalis",-0.00524644485176886,-0.00399365599224267,-0.0263793288957466,-0.0971584601792821,0.000237303648670613,-0.29216317598075,-0.0274341792045941,-0.020510116915596,-0.330028737019022,-0.653249488236527,-0.0525915276530094,-0.00459898162761218,-0.398786775443883,-0.0713157450072693,-0.0134666416747736,-0.580963349630923,-0.133460905855197,-0.00888750456621266,1,-0.000195710701132596,-0.00889324552212042,-0.0151063494270138,-0.238068461498858,-0.223479905876071,-0.0504109359845597,-0.206020520682981,-0.0364772053719388,-0.154171303819914,-0.0088934579346436,-0.0447163675671149,0.000172466968632139,-0.124341782744886,0.000627331858605643,-0.0830976240073465,-0.00780021664465562,-0.129451982967035,-0.157329395287663,-0.0179920723149742,-0.418626251507757,-0.00205806305586597,-0.0399741946303521,-0.179836543430692,-0.0050421893487379,-0.000630292561672165,-0.123162333326431,-0.00758857942441417,-0.394891248493363,-0.0501893816494134,-0.019110002598372,-0.00461093086281568,-0.0255357874244556,-0.0488771825055741,-0.0125375327564358,-0.00821783950891539,-0.0966369831352614,-0.0368054721043824,-0.000728308894242497,-0.107874710987859,-0.00069260144650158,-0.00151211482968238,0.00531024359773421,-0.0216616111266239,-0.0564514333464992,-0.0222539856306118,-0.254185789246698,-0.00915817672246045,-0.00623753094060805,-0.00743240191479627,-0.245922174755182,-0.00420460823948268,-0.459983849307916,-0.0262884062193196,-0.112113918203091,-0.134651219501899,-0.167756616794135,-0.513721787947869,-0.0765271334386325,-0.00223610091832195,-0.0238331485437099,-0.144175567719906,-0.0160158183352779
"X_Gladiolus_caryophyllaceus",0.0173696890240567,0.00982473087177565,-0.0186182623288777,-0.0619973770220927,0.00134518296852371,-0.291871036418485,-0.00741662375552544,-0.00760206139182888,-0.184358785474707,-0.469774438892627,-0.0128386476399428,-0.00359513994319668,-0.310876215796005,-0.0625006405012827,-0.00642768780147957,-0.398158139525217,-0.0738275925486717,0.00216804873896587,-0.000195710701132596,1,-0.0166073096125921,-0.0346256000913514,-0.162045376342989,-0.138203982136815,-0.0194366748783781,-0.123741246489224,-0.0836244363457191,-0.148230329914655,-0.0224964387018402,-0.0550897772069601,0.0143625930208419,-0.0878500332549959,-0.00574844580138074,-0.0824913446364741,-0.0213456772047255,-0.0839491775169669,-0.0907360456303447,-0.0400399800589971,-0.336603789212484,-0.0190480162627081,-0.0889819199567212,-0.12298708454512,-0.00540640871500684,0.00891528302635637,-0.0892216764755688,0.00194973359111719,-0.250399050524427,-0.0371416189252126,-0.0424141822438978,0.00588805914387226,0.00219557503011193,-0.0323483796552856,-0.0517862462961451,-0.00165000664805958,-0.0677505437381494,-0.0234117261838656,0.0233573199263216,-0.0644673335463569,-0.0314473267460858,0.00303298610500612,0.0170396934672391,0.00345752785780287,-0.0349340219944255,-0.0220111079489019,-0.210549841370599,0.00733802757875179,-0.0361224651285963,-0.00548076088409069,-0.183204442579014,0.000844053936144497,-0.275272099540213,-0.018384045628412,-0.0288848017879798,-0.0833339067433367,-0.116282954099118,-0.394395830357976,-0.0443613496721782,0.0136251025082972,-0.0174462458702755,-0.0836191889682999,-0.0246050326879082
"X_Hypochaeris_glabra",0.0197850317559014,0.0176623963149477,-0.0189527224724469,-0.00840874793316531,-0.0209941100635908,-0.0628871540113574,-0.00395356414642124,-0.0198661518447785,-0.0459460203860025,-0.117653228213437,0.00468090880384765,-0.0221003626208367,-0.0830967131060471,0.00464570555727423,-0.00344762708223558,-0.109095482322044,-0.0280595246627592,0.000183900114480695,-0.00889324552212042,-0.0166073096125921,1,-0.052122311640178,-0.00324685778711684,-0.0203322452218893,-0.150244314099455,-0.0283850370519232,-0.12052710507146,-0.034639761158742,-0.0194125350561739,0.00854315562855941,-0.0152245496710531,-0.0105608221585441,0.000585971168709676,-0.0456237394970541,-0.04707629268313,-0.0352716778427272,-0.0220159329329347,-0.0208649341339956,-0.0865337722885089,-0.0449635373782354,-0.1089385067773,0.00653315433392309,0.0160515911317494,0.00893612426825249,0.00563428801348085,0.00565119570072014,-0.132986337788779,-0.00157044989639038,-0.132890957881824,-0.00647733321647193,0.00105763781678306,0.00316091949307576,-0.0198476464148099,-0.0109481354558533,0.0248237688371197,-0.00581174087781405,0.0212599331071756,-0.00274193944021407,-0.102181417489755,0.00938355301367092,-0.0146906295314106,0.00883142265977132,-0.0414950188046143,-0.0338868294223489,-0.0156154832416416,0.0585959109857004,-0.119405731074542,-0.00255548704048838,-0.10828853659692,-0.000794113115950732,-0.162449165204149,-0.04301240922529,-0.0387354198065042,-0.0205828563717973,-0.0179706097714759,-0.144154778356514,-0.00869479959656778,0.00787117899478551,-0.0168884662596477,-0.0180067546405082,0.00531267085612034
"X_Lactuca_serriola",-0.0232133661484962,-0.0159300905090859,-0.0455651589107946,-0.0404462804785392,-0.00904080030947086,-0.121383222123525,-0.0492870149023846,-0.0457263435049577,-0.244221140442655,-0.396390531286072,-0.0464179418315289,-0.0173556256900946,-0.324505127304192,-0.10239805996319,-0.0193312409947171,-0.378702632925057,-0.0660800953833994,-0.00311247953940515,-0.0151063494270138,-0.0346256000913513,-0.052122311640178,1,-0.163627595515206,-0.14116463136344,-0.0398740937140113,-0.116165714954916,-0.0794592389620582,-0.044900054412945,0.0114568675936839,-0.0583998307768694,-0.0413129506309487,-0.0779284907397321,-0.0462788727879262,-0.0652944067581731,0.0109951515503019,-0.107042885547849,-0.0612566050651745,-0.0368435547859063,-0.228128504107511,-0.00046705611339492,-0.0604997837000685,-0.11719034096554,-0.00090107029088077,-0.0154815904556754,-0.0913463237981148,-0.0667471086176459,-0.391245505500702,-0.0246963247829262,-0.0750265937475638,-0.0222401930330144,-0.0519331298554078,-0.0803840367775965,-0.0241147174595446,-0.00995539066790616,-0.0938416014510844,-0.0311319551280815,-0.0431775189667664,-0.121240793407402,0.00903526430236034,-0.0136212335411778,-0.0890408147526216,-0.0395978620146702,-0.0631353985890046,0.0076608965008188,-0.105347011040783,-0.0221610791978506,0.00632875245326197,-0.0576524226935976,-0.167440566142215,-0.0201195804250218,-0.366918794401527,-0.0533083508823037,-0.14992411397637,-0.0478738074938176,-0.110607989601115,-0.396831343110591,-0.0376518567164134,-0.0238673623899802,-0.0169544998800006,-0.0573423510363203,-0.0153470999039537
"X_Lagurus_ovatus",0.00966105299537097,-0.0984810321111686,-0.00350961436740581,-0.00634064513201202,-0.0681703546260231,-0.0106745642112963,-0.00260784952594904,-0.00080100976329795,-0.0265399875933718,-0.0572982116234646,-0.0417016019577446,-0.048926583660527,-0.0504936371456659,0.0018943661512186,-0.0291577008193226,-0.0487075606608382,-0.0200871494070979,0.000577650230070765,-0.238068461498858,-0.162045376342989,-0.00324685778711684,-0.163627595515206,1,-0.027524833935015,-0.255728209267603,-0.0163186218396952,-0.315426530837568,-0.0139867114511526,-0.0769752792060587,-0.000799251960547048,-0.0493781451011105,-0.000975285013855848,-0.0192111330493884,-0.0100379451135237,-0.394507101120754,-0.0122105667209239,-0.0162717441599082,-0.0235595375274245,-0.0368743823842913,-0.163792800182917,-0.222667136856403,0.0020452620004226,-0.0221977215770873,-0.0912721349950869,-0.0021992256757634,0.00159743568057632,-0.0505807171273194,-0.00225869682530883,-0.41107500613548,-0.124107683519964,-0.0332133912277429,-0.00349578957394099,-0.00927618088210798,-0.000234753615731078,-0.00430171135041838,-4.53522818538048e-05,-0.0987831474063423,-0.0102273772743286,-0.400806034919811,-0.00291747367177889,-0.21320460065716,0.00411876696878406,-0.0124480941952882,-0.176821692065509,-0.00576969633357376,-0.166196833340093,-0.285608717810402,-0.112632372724406,-0.0446953675457844,-0.018297095495228,-0.0805801687373857,-0.0997827779848158,-0.0623354873263829,-0.0116544537747602,-0.0110470315565291,-0.0672010367852793,-0.00507861446776251,-0.0680863052976162,-0.0767230538357806,-0.0085801454488863,-0.0366818262769111
"X_Nymphaea_sp_",-0.0102020900425192,-0.0909749961659869,-0.00423149202483816,-0.00616272344950422,-0.0563646602250305,-0.024595266829912,-0.00476304504486057,-0.00207772061854036,-0.00434001828688048,0.024706888376592,-0.0447071214606255,-0.0955136404683967,-0.00779341435018844,-0.0169234575197418,-0.0235537538307203,0.00217721334184184,-0.00616888003326416,-0.0188553909221383,-0.223479905876071,-0.138203982136815,-0.0203322452218893,-0.14116463136344,-0.027524833935015,1,-0.164671243986378,-0.00990300366317158,-0.232730108121299,-0.0122398907053223,-0.0432323781054047,-0.0311203479761425,-0.0745770123931865,-0.00316692164175,-0.0479773341353971,0.000624828879510573,-0.320321403371529,-0.0132878979742447,-0.00894341298960401,-0.0208179465866312,-0.045798159065548,-0.103557742772327,-0.157265284255359,-0.0224715597498535,-0.0383952614861451,-0.177796924753045,-0.0062197716467608,-0.0450871866828242,0.0066876122691604,0.00113579628994032,-0.221372870140926,-0.22921065250468,-0.0225809591082584,-0.0177366421768715,-0.0601129427602085,-0.0648918094066097,-0.013526076346511,-0.00680064715699151,-0.120500506129247,0.0048423247813333,-0.317944222892167,-0.0115364210628673,-0.232166449602553,-0.00881099063615888,-0.000520291006374902,-0.0680441003364673,-0.000815208212193007,-0.151788853542446,-0.206154538552067,-0.212975264930739,-0.00876128857970532,-0.0823455237858171,0.00232342334452507,-0.104944506372174,-0.0329681229601875,-0.00368564155607626,-0.000531204489163593,-0.0377125063393605,-0.00283727787524298,-0.0763668330956925,-0.0958619641264145,-0.0105075368419439,-0.0574663831495087
"X_Orobanche_minor",-0.135978502130367,-0.12135359431088,-0.0588705099834759,-0.0432790322559902,-0.0307150848176063,-0.0476980586490138,-0.0396682296449116,-0.10219311278159,-0.211546982911947,-0.213417094316787,-0.0777253013185076,-0.0748119193010488,-0.138975602733249,-0.159633988785193,-0.00846207925202602,-0.187556156462977,-0.0505682885586911,-0.0562891200825475,-0.0504109359845597,-0.0194366748783781,-0.150244314099455,-0.0398740937140113,-0.255728209267603,-0.164671243986378,1,-0.130585326556338,-0.0804806327670437,-0.00950750442012984,0.00170194535384398,-0.0886224613241912,-0.0396320760170156,-0.157642226846634,-0.151130499182823,-0.105645269562435,-0.0411024019260086,-0.163337730585151,-0.0561596885372482,-0.0342340514864944,-0.14081407793744,0.00673001412169791,-0.018840011319992,-0.159064948581271,-0.0743623185498854,-0.235883203711776,-0.1454065092487,-0.276093214118823,-0.0971575131560525,-0.0333892968932293,-0.000759994813959837,-0.219523485167319,-0.0672919060441722,-0.0864160995837182,-0.145278806945333,-0.078288982429456,-0.168975256208182,-0.040799681715262,-0.230039263239357,-0.157560913497596,-0.00492018864258583,-0.0447337440915756,-0.270784589947822,-0.23608395879087,-0.063719342540177,0.00523392340430303,-0.0663768608842697,-0.405707086290738,0.000838765196093456,-0.306926161081824,-0.125035255663314,-0.105216597003392,-0.10760160602145,-0.0516637364450396,-0.041594235543245,-0.0304837062972699,-0.146382736026164,-0.118887757148165,-0.0255465889726308,-0.126368148849657,-0.0239159600652593,-0.0791305494963389,-0.0569213124652052
"X_Paspalum_distchum",-0.0151245112840667,-0.110923079217564,-0.00926694777042763,-0.00762419746083143,-0.0565568744585577,-0.0273650399100142,-0.00570639204693463,-0.00811755452759884,-0.00609199639476297,0.0130218224829565,-0.0495587693122637,-0.0936065468778038,-0.00814709165202441,-0.0122579585414104,-0.025097398922061,0.0143638109436056,0.00592493084640312,-0.0124597751608016,-0.206020520682981,-0.123741246489224,-0.0283850370519232,-0.116165714954916,-0.0163186218396952,-0.00990300366317158,-0.130585326556338,1,-0.168899803602922,-0.0169833631258321,-0.0355208356729465,-0.0465141474718876,-0.0485879618778899,-0.00445407848878375,-0.0610966570960898,-0.00184953779777803,-0.250297915947597,0.0013094278095775,-0.0120486038269188,-0.0149394934143119,-0.02002263910855,-0.0780061141625171,-0.124581839452148,-0.0367301894487378,-0.0406031635079183,-0.164787640215512,-0.00931920074650468,-0.0169504820237995,-0.0107455338185174,-0.0021939397630675,-0.170088793877687,-0.142512310796146,-0.0265335435810422,-0.0172463266409272,-0.0125282103513957,-0.0415465995533924,-0.0235764327722901,-0.0142138680432071,-0.130443694176786,-0.0100135664507368,-0.192817952063575,-0.0137674411002298,-0.132685030586032,-0.00997029313883614,-0.00640514009604061,-0.0799342588733036,-0.0013340359469744,-0.173542609626041,-0.147202044729801,-0.140327751495719,-5.54946444093402e-05,-0.0484532824284148,-6.22019945999922e-05,-0.0826501221490498,-0.0283759528106679,0.000703265389271032,-0.00470691366612215,0.0148263843762532,-0.00460566843738475,-0.0711327262468192,-0.0580892090311825,-0.000429416485469945,-0.0455277323911256
