"","X_Avena_barbarta","X_Avena_fatua","X_Briza_maxima","X_Bromus_diandrus","X_Conyza_bonariensis","X_Conyza_albida","X_Conyza_sumatrensis","X_Cotula_turbinata","X_Cynodon_dactylon","X_Cyperus_sp_","X_Datura_sp_","X_Ehrharta_calycina","X_Ehrharta_longiflora","X_Euphorbia__peplus","X_exotic_herb","X_Ficus_carica","X_Fumaria_capreolata","X_Fumaria_muralis","X_Fumaria_officinalis","X_Gladiolus_caryophyllaceus","X_Hypochaeris_glabra","X_Lactuca_serriola","X_Lagurus_ovatus","X_Nymphaea_sp_","X_Orobanche_minor","X_Paspalum_distchum","X_Pelargonium_capitatum","X_Pentaschistis_airoides","X_Phyla_nodiflora","X_Poa_annua","X_Romulea_rosea","X_Rumex_crispus","X_Senecio_sp","X_Setaria_palmifolia","X_Solanum_laciniatum","X_Solanum_nigrum","X_Solanum_sp","X_Sonchus_asper","X_Sonchus_oleraceus","X_Symphyotrichum_squamatum","Acacia_cyclops","Acacia_saligna","Austrostipa_compressa","Banksia_attenuata","Banksia_menziesii","Banksia_prionotes","Baumea_articulata","Centella_asiatica","Centella_cordifolia","Dianella_divaricata","Dianella_revoluta","Eucalyptus_sp","Exocarpos_sparteus","Gompholobium_tomentosum","Hakea_prostrata","Hakea_trifurcata","Haemodorum_spicatum","Hardenbergia_comptoniana","Hibbertia_sp_","Isolepis_sp","Jacksonia_furcellata","Jacksonia_sternbergiana","Juncus_pallidus","Lachnagrostis_filiformis","Lemna_disperma","Lepidosperma_longitudinale","Lobelia_alata","Macrozamia_riedlei","Melaleuca_rhaphiophylla","Microtis_alba","Myoporum_caprarioides","Paspalum_distichum","Persicaria_salicifolium","Rhagodia_baccata","Solanum_symonii","Spyridium__globulosum","Submerged_macrophyte","Thysanotus_patersonii","Villarsia_capitata","Villarsia_parnassiifolia","Viminaria_juncea"
"Hakea_trifurcata",0.0287007821195856,0.050107136502089,0.0320116714246773,0.0103945760565295,0.0104003776680038,0.0273081051540179,0.0100510956083109,0.0230137083692476,0.0336431847447973,0.0455103472741155,0.0471904585709871,0.0513412755340092,0.0236817128717366,0.0359719473693456,0.0194982622409421,0.0427968308970451,0.0108903230682123,0.0153872331732647,0.0540859699159908,0.0336551546575906,0.0390288614109577,0.0433197889337851,0.0453136744552508,0.0392334526676556,0.0129687679046386,0.0249664497567837,0.0151100848870202,0.0184260641061973,0.00506027422671656,0.0537430267700636,0.0393889897118602,0.0244468781058715,0.0331711478042585,0.0232540467245725,0.0362871936345135,0.0274378237576692,0.014572046599769,0.00733855758000229,0.0352862660288062,0.0124108433497324,0.0105583370991195,0.0372445470086607,0.0307129019599591,0.073450526697458,0.0251818209163238,0.0408692706131781,0.0266323964964734,0.00666316412764817,-0.00714522995615821,0.0712532888207641,0.0313533734239104,0.0297880059194017,0.0141157137600415,0.0186534695569829,0.0394236228076237,1,0.0674021014844717,0.0245543807455268,0.0163194780516109,0.0198768754816075,0.0839884205183092,0.0248906851726225,0.00914207313299279,0.00263755962912779,0.0234288744736874,0.0981732530547111,0.000228365664240099,0.0813143287991091,0.0129924107317198,0.0373287302056606,0.0163772359676213,0.0129513316452748,0.0230398136441458,0.00741139938783671,0.0277259639347424,0.01360764110276,0.00858717368848798,0.0701481689697774,0.0021084216941995,0.0126157118422552,0.026960385781391
"Haemodorum_spicatum",0.125087331448962,0.44916824141437,0.0915452908290581,0.0358258215938968,0.148172623077656,0.0622015520517246,0.0576680373944993,0.0811742552408261,0.0979885020789712,0.00506782868087942,0.238694945222921,0.458891674432964,0.0198621016220303,0.150960436351946,0.0589238077668658,0.0197551178818114,0.0122742725834575,0.0781114652142672,0.306749943163664,0.384395186574502,0.154983659582719,0.206595671697816,0.0877159235103629,0.050136218040638,0.116572202180134,0.0598658885308816,0.0421720865150215,0.0637625413265142,0.111397891316099,0.21365447870295,0.153781966648739,0.101630972480773,0.288373051245282,0.0824005671866387,0.54944692221971,0.0784463582909273,0.0348416932134621,0.0187791983312547,0.106065978896132,0.118011818675753,0.0358265578055687,0.172645811214049,0.238111136575458,0.761326692693401,0.0875950177202243,0.27762281271929,0.0589208537171085,0.0178619184566582,0.221251731439399,0.659275062420204,0.11094005830269,0.0745823162356041,0.148560142342056,0.168298749330628,0.172642864630667,0.0674021014844716,1,0.0874215443325447,0.424670040423703,0.0731942756654379,0.531068140474347,0.20691068135641,0.0291553242357905,0.174291409183694,0.0235179563697312,0.758112508746978,0.0734924477248624,0.643811117335154,-0.0234917174792836,0.20569306893568,0.0160014676647851,0.112600755530003,0.122183102312951,-0.000617102359080755,0.0397650620772288,-0.0482335856481002,0.0380768837138504,0.274187904742016,0.0777049432729637,0.0339435806496205,0.141275474168795
"Hardenbergia_comptoniana",0.0691502611940211,0.0630040287353636,0.0537257282008365,0.0321365049585619,0.0117155865660152,0.0173750270017324,0.0344264767119608,0.0736421371090799,0.11988262528831,0.0904148317804645,0.0759920258513665,0.0806508810681598,0.0692994581066069,0.123961256850691,0.0260195633834767,0.104038841372479,0.0365164976834024,0.0281862556885742,0.0112934069663175,0.0341139642409632,0.0769795296916369,-0.0203392474829834,0.178422476897384,0.11212246377483,0.0103585062735958,0.0809367810530198,0.0296556292973697,0.0151416966153371,0.0023873926901142,0.108793586492601,0.0490599562508164,0.0772841600635423,0.0732601926860296,0.0528993153193881,0.00153843571225529,0.125838441202975,0.0397090692573682,0.0104438159275007,0.109687441580077,-0.00493047806563118,0.0416494026623017,0.119909856465889,0.0640298500701982,0.0652236416232297,0.0852506548843467,0.141323350552162,0.0693706927336144,0.0180465109878078,-0.0101101162626252,0.0609966473730955,0.063233791108229,0.0622332729228696,0.0484949508515265,0.0403384005220036,0.123268859861428,0.0245543807455268,0.0874215443325447,1,0.00367245672068768,0.0173890963650199,0.148184584239075,0.090731065633601,0.0263169155733917,-0.00350090575416322,0.0605563170917331,0.165164137935878,-0.00426209145214501,0.119519254407761,0.0144513300066646,0.0409575076172389,0.0509637672369197,0.0290133907847585,0.0785672913253377,0.0212469411706911,0.0917443613934094,0.0673229147527087,0.0283034071022489,0.0565382594376976,0.00739964723562822,0.0446561698129914,0.0522113663063026
"Hibbertia_sp_",0.0115372471485048,0.251577881628841,0.00296085627010846,0.0160161931344757,0.137596279228695,0.0309826835859231,0.00410988903876102,-0.00226951857222569,0.0127557428089789,-0.0143093231311078,0.160466138825281,0.243500491126717,0.0141487434621116,0.0705159273097536,0.0231245994641599,-0.0167138908580555,-0.00329709129533356,0.0551600229677926,0.369296827693148,0.325991808820936,0.0802465038457616,0.348988193820788,0.0602717903353613,-0.00301182576457431,0.256361067703888,-0.000315190704756252,0.400045344229723,0.0308309317729809,0.125539601270159,0.0937216538234878,0.163453380223303,0.00780530629766763,0.105563514027107,0.00814587906548237,0.688246624949501,0.00159772898058346,0.0256086719086554,0.0375889544781234,0.0452056845872399,0.231010986828552,0.189061861180232,0.0684005368636388,0.105004415939065,0.502792143321194,0.0174517401028391,0.119197551731727,0.016031557744231,-0.000858939050043642,0.51437722673847,0.537776483873713,0.02725198951567,0.0368732761601587,0.108765405053867,0.129986876129634,0.0276073935361954,0.0163194780516109,0.424670040423703,0.00367245672068768,1,0.0310925129863249,0.548678581204281,0.0197643783441841,0.00846904491678046,0.24568222554788,0.00324835209294207,0.504329067928096,0.347968444913806,0.513302207194556,0.00277701666843571,0.20224513307715,0.0070149561950381,0.102888572125271,0.0496568243015279,0.00367159185255242,0.00403309363858809,0.0462300880465113,0.0159339405176506,0.213255151612803,0.19173192990857,0.00475482072164619,0.0563638017099815
"Isolepis_sp",0.0270791537489726,0.0729132460181444,0.0127408518103988,0.00812764981928596,0.0135085287093133,0.0332912755164698,0.0101414742906759,0.022399587441862,0.0100825882884011,-0.0156146887530799,0.0377207487782041,0.058407280119248,0.00555081493019665,0.0409896096782534,0.0182781716309996,-0.0109844277760892,-0.00179841291623058,0.0195985349363217,0.0798559138012521,0.0424809776011589,0.036901142600781,0.0856559587192917,0.0221081314681402,0.0154616051613846,0.0580669346042763,0.00861300231848062,0.00517945096766097,0.0179723361265053,0.0146588806200552,0.0737716903510813,0.0275224670659963,0.0233345641672453,0.038250798666492,0.0128719225705413,0.0464721628757162,0.0163314753991942,0.00984076389775655,0.00832386214336625,0.0390814090526167,0.0224331474392603,0.00717901342181353,0.0558319284951602,0.0525655669977374,0.0872399258059186,0.0204946229547963,0.0425654401924811,0.0147996770616737,0.0031880184073241,0.0101892275089377,0.120122102016107,0.0217913020409722,0.0262816913034976,0.0222827042954287,0.0218095926605593,0.0321446648314443,0.0198768754816075,0.0731942756654379,0.0173890963650199,0.0310925129863249,1,0.114994014625141,0.0324800595069444,0.00643755933219312,0.00977406224588363,0.0037738684643167,0.119466390134761,0.0361663538753037,0.100935428717583,-0.00868983501188441,0.072454563193089,-0.00309005726116914,0.0135784759975972,0.0249026182764314,-0.000194278504586692,0.0121105891883113,-0.0240241626389096,0.0095263582993582,0.101717259079872,0.0098979880149745,0.00551316302194612,0.0277749242124388
"Jacksonia_furcellata",0.176140413655512,0.416856514264554,0.0675882670842783,0.0217770739849665,0.140302556561116,0.0181144815639287,0.0218131414314126,0.118785530657824,0.0444486504372155,0.033433983180651,0.193576019661234,0.331706672131648,0.0324990723343999,0.185575251752518,0.0787168501378541,0.110604972201297,0.0304839885301976,0.102059498085026,0.493951297558503,0.332730998306025,0.187098543099956,0.499737412855878,0.130661907808182,0.0244878210613591,0.0862203340139112,0.00604735080393179,0.219925712575489,0.0271723748895918,0.10022470587623,0.395637322141175,0.158227752862081,0.050890953563619,0.256799693239148,0.0725573621015696,0.588204753527912,0.0166079546710511,0.024085898013827,0.0412701640049959,0.131868730794747,0.182186528791253,0.0802719556241029,0.315340632682361,0.205842500228503,0.648654335582346,0.0600713306238913,0.34664898320212,0.0199638183703948,0.0188446325476113,0.308632870427078,0.606212818007451,0.163806303121215,0.104454733792657,0.187952063048128,0.151915062854029,0.186263782288589,0.0839884205183092,0.531068140474347,0.148184584239075,0.548678581204281,0.114994014625141,1,0.244929244592732,0.0130978364895477,0.199505820043344,0.0237944667084173,0.708848377020504,0.23819054170064,0.571335789858353,-0.0178299276750099,0.41161231053128,0.0614615280870942,0.106909637644606,0.142161774385979,0.00281067381205891,0.0419882303197005,-0.0246705133729547,0.0421850036790039,0.559632228832392,0.166361166265578,0.0666826765168163,0.153253127586913
"Jacksonia_sternbergiana",0.107684225919775,0.125863565602294,0.0387499832562287,0.0186692017837636,0.0231179807799369,0.0133343287425757,0.0284337923515125,0.059802886793289,0.0372061317603914,0.00160511513356973,0.0465832002131257,0.136030951822979,0.0138604582911908,0.1946170656896,0.0168047592983729,0.0255327007402769,0.00283377364153422,0.0482760509847659,0.111104548446866,0.0569012037878903,0.110125830060124,0.0190069114883874,0.169547360897693,0.0610245352646716,0.00810917087167676,0.046734938440947,0.00633718193197739,0.0134611010584443,0.00187043550559053,0.0593512596137984,0.0503504477057106,0.0805638058817426,0.122362603060615,0.027712720085123,0.112329669425885,0.0959096607070812,0.0146973041358257,0.00623360520528847,0.0312967101637374,-0.0012830424662904,0.0207364936460517,0.128275370217828,0.104034059755405,0.276131690246231,0.115509674148523,0.225503108054271,0.0458990970559131,0.0207999897047171,-0.00658236927134092,0.230440709689363,0.0411904970773711,0.0924097291638808,0.118192732004875,0.0738617978083893,0.128759416838926,0.0248906851726225,0.20691068135641,0.090731065633601,0.0197643783441841,0.0324800595069444,0.244929244592732,1,0.0143446959047905,-0.0039352245492858,0.0362704604738867,0.332126317139749,-0.00159150607092568,0.267423635563871,-0.00668526894640378,0.095838619068257,0.0147376847593042,0.0361187232643482,0.0319365411830897,0.0163810657826361,0.0834901876423183,-0.00488579614248241,0.012576479115072,0.12457893552017,0.010138564317504,0.0258548222324648,0.0827720448897343
"Juncus_pallidus",0.00852043936152621,0.003700330493874,0.0150883205362579,0.0099770384837077,0.00919905160851083,0.0323857948777996,0.0101310208227026,0.0145907097118336,0.0422095387953794,0.0693595517384943,0.0187809636020156,0.010708579130799,0.0434114606253487,0.029741358799964,0.00614941614880551,0.070552029348859,0.0220937293989246,0.00103597162126015,0.00726623971198511,0.00614491323397328,0.0171823305584261,-0.000498118441518735,0.039192774079733,0.0214369987889967,0.0112648174207953,0.0189499099826918,0.0364758593368179,0.0131584669460166,0.00668078353712918,0.0188589810388201,0.0130393025720057,0.0176789565936921,0.00798637384625319,0.0253031559482115,-0.00283169921904929,0.0263800064420528,0.0152284353281693,0.0163386264579954,0.0339010196401799,0.00131934814814974,0.0180271978985791,0.028077463000785,0.00631239479088573,0.00370658734292561,0.0203436887417885,0.0132923843042661,0.037697741595949,0.00582248576307181,0.0220905751949348,0.00521649187214593,0.0108645278503139,0.0199622516745159,0.0089513663730181,0.00330853140122411,0.0169060928494443,0.00914207313299279,0.0291553242357905,0.0263169155733917,0.00846904491678046,0.00643755933219312,0.0130978364895477,0.0143446959047905,1,0.0017919878567034,0.0257067538473717,0.0428788941168351,0.00308952625232534,0.00416985033125693,0.0455724779420028,0.00320647862132768,0.0494718042663573,0.0271272035281612,0.0256012230767925,0.0110457037219723,0.018952016897531,0.0553645829352241,0.00882091142333742,0.0110237519295619,0.00741239519644487,0.0178428031673901,0.0121633726625684
"Lachnagrostis_filiformis",-0.0014235035384565,0.127306806919731,-0.000643488807328271,0.00668645554238812,0.0633065857389293,0.0275665984511533,0.00344530438870108,-0.0049213909847104,0.00529951988485174,0.00645333844643513,0.0598828393290835,0.0929955375454008,0.0154437164714094,0.0146037443105214,0.0256420496623847,0.00616479217173688,0.000747656768802346,0.0114480259712895,0.196197701183182,0.138368272975115,0.0212113583225352,0.0825730490565018,-0.000799289838837649,-0.00263271402945499,0.0847111587421556,0.00158174377502427,0.0949718161366273,0.0165843892304152,0.0522560772936338,0.0125850658806517,0.0179575568725691,0.00249759117988914,0.078684333060165,0.00129762819421381,0.287111290259113,0.00456486674640112,0.0128831312072095,0.00851859165112972,0.0204340161206974,0.0845488292908514,0.0667154034821763,0.0194330547892553,0.0279385145626098,0.210225894480205,0.00790473509736505,0.00476970978688352,0.00945586841998611,-0.000858539179537599,0.211317952968087,0.189265515055077,0.0251885727763792,0.0154658388905313,0.0470990188664173,0.020064979651903,0.00274110463201883,0.00263755962912779,0.174291409183694,-0.00350090575416322,0.24568222554788,0.00977406224588363,0.199505820043344,-0.0039352245492858,0.0017919878567034,1,0.00071076131354917,0.237002337547585,0.10632272717453,0.190803537852838,0.0178226287205336,0.0372006162125346,0.0176444754559706,0.0295876692765337,0.0237685568666571,0.00304490169665938,-0.00131451217682891,0.0223268928578283,0.00593219290615119,0.0695538685745497,0.0472186894421148,0.00519690304516251,0.0359168291068898
"Lemna_disperma",0.0147979541384857,0.0142011231645336,0.0208001921574422,0.0577945805986452,0.000355310836002434,0.209901285087052,0.0142412655077133,0.0234548256246542,0.140642403252119,0.374022368553314,0.0266437345391095,0.00418737964891966,0.24625186367165,0.108975355494267,0.00991052377644554,0.304161105997528,0.0543504268109064,0.00574488178968674,0.00178482196855159,0.00208572723696729,0.0285183624122533,-0.00233805924519522,0.189668690698208,0.115581246919867,0.00945701658002989,0.113840885777521,-0.00126338194777569,0.10792342813835,0.00209127407707274,0.0626492978450101,0.00765756646700003,0.0896157448877891,0.018664168758595,0.0689096053695209,0.00276113709228419,0.0930272988554026,0.0797646175901152,0.0255587284007019,0.22453365645643,-7.60448059952703e-05,0.0609401366583276,0.138310526949968,0.0069441270944096,0.0049791782253253,0.103351927416208,0.00862831275806984,0.183760704714371,0.0352900478129425,-0.00156007916863688,0.00826344155350735,0.0154496341748327,0.0455202854976644,0.0127689155705201,0.00651182243157315,0.0669089221174112,0.0234288744736874,0.0235179563697312,0.0605563170917331,0.00324835209294207,0.0037738684643167,0.0237944667084173,0.0362704604738867,0.0257067538473717,0.00071076131354917,1,0.0730410360803848,0.00280554035505556,0.015381305434425,0.11309461664839,0.00267749792230696,0.176479392386878,0.0105160818472385,0.0326815660106301,0.0702474249441414,0.108896889759202,0.252064780134251,0.0367795246049201,0.00767206670988344,0.00235497935694871,0.0664830390789997,0.0241592380986479
