"","coefficient","posterior.mean","lower","upper","sd","coefVar","qcd","qcd2","gini","model","species"
"1","intercept","-2.54623794269174","-5.70239799466751","0.557568433284048","1.61397430694144","-0.633866254162891","-0.410491870661745","-1.2167490396452","-0.355822077939488","boral","X_Alternanthera_pungens"
"2","meanGW","0.937422944510635","-0.916752868472468","3.00201027034371","NaN","NaN","NaN","NaN","NaN","boral","X_Alternanthera_pungens"
"3","intercept","-2.5103068001815","-5.76616136618901","0.592898187587325","1.63420320657982","-0.650997402573128","-0.412929468483587","-1.22921632521606","-0.366090474454707","boral","X_Arctotheca_calendula"
"4","meanGW","0.704830481778449","-1.18995013374605","2.74616638694822","NaN","NaN","NaN","NaN","NaN","boral","X_Arctotheca_calendula"
"5","intercept","-1.05145539059624","-3.92797727587833","2.03527332073487","1.52258275972832","-1.44807166651637","-0.92077128903259","-3.15065152181246","-0.814394314844411","boral","X_Asparagus_asparagoides"
"6","meanGW","-0.432542756806506","-2.24363671309033","1.48972699095859","NaN","NaN","NaN","NaN","NaN","boral","X_Asparagus_asparagoides"
"7","intercept","-1.96746772693219","-5.07504286589899","1.06264674418556","1.59667826183626","-0.811539747249581","-0.541508921455981","-1.52968187185455","-0.456394212583899","boral","X_Avena_barbata"
"8","meanGW","0.65692653780666","-1.39000654899902","2.80458936034832","NaN","NaN","NaN","NaN","NaN","boral","X_Avena_barbata"
"9","intercept","-1.67898352794167","-4.50319068432283","1.08816090041637","1.4732800005289","-0.877483296298358","-0.601878040451593","-1.63727754618387","-0.496765067289701","boral","X_Briza_maxima"
"10","meanGW","0.220392473506827","-1.4808049436175","1.87951696381603","NaN","NaN","NaN","NaN","NaN","boral","X_Briza_maxima"
"11","intercept","-1.01679699477975","-3.40463371365635","1.8713426667275","1.34973117712763","-1.32743427061368","-0.87167183357174","-3.44094905592224","-0.742274549240559","boral","X_Briza_minor"
"12","meanGW","0.235931448145568","-1.44634806053306","2.18947117330277","NaN","NaN","NaN","NaN","NaN","boral","X_Briza_minor"
"13","intercept","-0.989248576910396","-3.27737227785566","1.67349308751237","1.32510118628","-1.33950274704315","-0.923962271005875","-3.08680690863527","-0.757466342857568","boral","X_Bromus_diandrus"
"14","meanGW","-0.778188542177888","-2.15553014347622","0.948410814852437","NaN","NaN","NaN","NaN","NaN","boral","X_Bromus_diandrus"
"15","intercept","-1.67269421797798","-4.50329822028799","1.6993165986712","1.5413475182062","-0.921475964727996","-0.629056410642179","-2.21207399190539","-0.516963205354979","boral","X_Carex_divisa"
"16","meanGW","0.0351564458559231","-1.58568946418446","2.85149995535905","NaN","NaN","NaN","NaN","NaN","boral","X_Carex_divisa"
"17","intercept","-2.41960409467239","-5.48739901900738","0.643633343190553","1.60376764454774","-0.662822338612751","-0.447687459298773","-1.26575742356984","-0.374973462094487","boral","X_Carpobrotus_edulis"
"18","meanGW","1.02771892052638","-0.809257653331594","3.07366232625806","NaN","NaN","NaN","NaN","NaN","boral","X_Carpobrotus_edulis"
"19","intercept","-2.81485639958377","-5.96540834528933","0.231389436834754","1.60483919799574","-0.570131818530083","-0.391708696622446","-1.08070759463091","-0.321500915322152","boral","X_Cerastium_glomeratum"
"20","meanGW","1.11387643800096","-0.750989054131393","3.17847131398956","NaN","NaN","NaN","NaN","NaN","boral","X_Cerastium_glomeratum"
"21","intercept","-0.983440947358568","-3.70407547570197","1.84253020656845","1.409419508005","-1.43315113306048","-0.986769365334235","-2.97957066864786","-0.811771671779063","boral","X_Cirsium_vulgare"
"22","meanGW","0.0599785193572802","-1.59011826382407","1.76561540559333","NaN","NaN","NaN","NaN","NaN","boral","X_Cirsium_vulgare"
"23","intercept","-1.90393212858781","-4.69773234644724","1.05488170350131","1.53645749851074","-0.806991738539734","-0.583390500415863","-1.57915177255153","-0.457271188011797","boral","X_Conyza_bonariensis"
"24","meanGW","0.501437845296412","-1.28651572990147","2.3335193175171","NaN","NaN","NaN","NaN","NaN","boral","X_Conyza_bonariensis"
"25","intercept","-2.93418710557818","-6.33510269183541","0.260832970557459","1.7189252199732","-0.58582672410541","-0.403597370959202","-1.0858812606374","-0.33055169644203","boral","X_Crassula_sp_"
"26","meanGW","1.4711479502623","-0.544588554013108","3.63989097062745","NaN","NaN","NaN","NaN","NaN","boral","X_Crassula_sp_"
"27","intercept","-1.52587026671799","-4.43043970820871","1.48934289011544","1.49522903348621","-0.979918847689663","-0.644238800676089","-2.01278059324887","-0.551134976320568","boral","X_Cynodon_dactylon"
"28","meanGW","0.138513178270128","-1.63042740171342","2.05167754088071","NaN","NaN","NaN","NaN","NaN","boral","X_Cynodon_dactylon"
"29","intercept","-3.04238007648785","-6.47997336124393","0.246452430539262","1.71348300935364","-0.563204782530559","-0.361718256215331","-1.07907326638635","-0.316398916655504","boral","X_Cyperus_sp_"
"30","meanGW","1.3505111008794","-0.626565305523229","3.53589943914274","NaN","NaN","NaN","NaN","NaN","boral","X_Cyperus_sp_"
"31","intercept","-2.10176998352776","-5.11858663484003","1.20159481374745","1.59707914210532","-0.759873418415021","-0.475622489397684","-1.61352939634798","-0.426992848586132","boral","X_Ehrharta_calycina"
"32","meanGW","0.934249934575235","-0.953193510777967","2.81716003226891","NaN","NaN","NaN","NaN","NaN","boral","X_Ehrharta_calycina"
"33","intercept","-1.0348647685445","-3.13442715173625","1.31407860287974","1.13926349609309","-1.10088151681443","-0.742043496369499","-2.44376592461395","-0.624334742688773","boral","X_Ehrharta_longiflora"
