"","X_Aira_sp_","X_Bromus_diandrus","X_Carpobrotus_edulis","X_Cerastium_glomeratum","X_Conyza_parva","X_Conyza_sp2","X_Cortaderia_selloana","X_Crassula_sp_","X_Ehrharta_longiflora","X_Exotic_sp1","X_Hypochaeris_glabra","X_Lactuca_serriola","X_Lotus_angustissimus","X_Lysimachia_arvensis","X_Medicago_sp_","X_Phytolacca_octandra","X_Polypogon_monspeliensis","X_Solanum_nigrum","X_Sonchus_asper","X_Sonchus_oleraceus","X_Symphyotrichum_squamatum","X_Trifolium__glomeratum_","X_Unknown_grass1","X_Unknown_grass2","Astartea_scoparia","Austrostipa_sp_","Banksia_menziesii","Baumea_articulata","Beaufortia_elegans","Caladenia_sp1","Callistachys_lanceolata","Cassytha_racemosa","Cotula_australis","Eucalyptus_rudis","Euchilopsis_linearis","Eutaxia_virgata","Hypocalymma_angustifolium","Hypolaena_exsulca","Isolepis_cernua","Juncus_pallidus","Kunzea_glabrescens","Lepidosperma_longitudinale","Lobelia_sp_","Loxocarya_sp_","Melaleuca_preissiana","Melaleuca_rhaphiophylla","Microtis_media","Nutsyia_floribunda","Podotheca_gnaphalioides","Pteridium_esculentum","Pterostylis_sp1","Pterostylis_sp2","Pultenaea_reticulata","Scaevola_alata","Senecio_sp_","Stylidium_repens","Trachymene_pilosa","Waitzia_suaveolens"
"X_Lotus_angustissimus",0.137879723433399,0.123551170701496,0.252403737244652,0.131564189932604,0.243037515626923,0.299994607280662,0.258456720353489,0.174152192368734,0.164790568921144,0.220792219417393,0.21138574930791,0.243651543711459,0,0.30711367095912,0.166671718651745,0.13427931356747,0.187886609355934,0.278822240194203,0.229207419927374,0.363256322030499,0.258161011532611,0.185768766788832,0.27195773906755,0.223774697550594,0.284202955355414,0.0729138400126789,0.323901669279397,0.187233799677894,0.26090101298284,0.191552360179362,0.316154316184234,0.205869497975179,0.133554004754857,0.167186802045191,0.250400174486828,0.405759228926797,0.237017683096867,0.286171210979258,0.218501452634577,0.26347414338141,0.292773131935885,0.266361118215136,0.177218848841997,0.26012855570797,0.326644771892072,0.343422911260431,0.277465726073197,0.235321795802721,0.23131002377956,0.392055817531343,0.240357750594652,0.219818022089433,0.247200939789252,0.163848376083838,0.255273495589238,0.266340701355324,0.188139925990678,0.193853607315608
"X_Lysimachia_arvensis",0.161029874374049,0.145275893988823,0.262471460787209,0.156367905347235,0.270916333278014,0.281235081792827,0.260846754988839,0.196505068271419,0.18637809180965,0.234239571588947,0.189757471766994,0.279228714719425,0.30711367095912,0,0.179449761393587,0.179625089837354,0.179461864363931,0.228223047017753,0.277181830718879,0.310117473477237,0.247079326368532,0.207240838431035,0.270133899943044,0.290603455950167,0.203129826148534,0.093889967407541,0.349071924772035,0.213227041915638,0.287310715771317,0.233813016681736,0.304969243922284,0.225781088057386,0.159696714329908,0.175319881118438,0.204920467814799,0.29519832809835,0.188668538094161,0.190886193188873,0.229040703286018,0.268821116117365,0.196073745474001,0.236466863555495,0.209966843046285,0.286716399717903,0.270204008421079,0.300182110055884,0.272571019020378,0.210537867844536,0.255717876370975,0.312260062927946,0.258550164879566,0.23840280557552,0.20333560205304,0.177236797929707,0.294695443316643,0.264410566097207,0.180079257066314,0.226727704625267
"X_Medicago_sp_",0.0771736178756449,0.057990089100025,0.155384984986992,0.0693394574685836,0.148949137078225,0.156200400040565,0.16497583869514,0.0872273252740642,0.0942584286673452,0.123873428079639,0.126285509405827,0.141014797984562,0.166671718651745,0.179449761393587,0,0.0807629571029748,0.101230142946789,0.165488552516216,0.140066449631597,0.187804219553485,0.148438557101994,0.10315071323173,0.15658509209909,0.140747001135571,0.158327896033239,0.0459148377022757,0.186420806256572,0.099639657898223,0.164175224548868,0.114478653564294,0.169479324172451,0.130408885912616,0.0780118274241072,0.0949712893262521,0.158827488462034,0.218175359986496,0.153294841867046,0.173376582996622,0.123777905331714,0.165513510560898,0.173825527258982,0.166184185781549,0.104268044660128,0.16036871744308,0.172035560772934,0.180294528021799,0.176095905611377,0.15414651482873,0.150264025609819,0.203830317102562,0.135027818073727,0.126671114440518,0.155550644870813,0.0834269202427461,0.166145851994589,0.137540436839734,0.112500796843304,0.0965653789325113
"X_Phytolacca_octandra",0.0696579059211387,0.0601036466060235,0.143005643117323,0.0681006669810411,0.155830661696815,0.152213550968626,0.17990088245395,0.0912249776027499,0.0784548129831315,0.12172188731216,0.124442041602347,0.141435778929033,0.13427931356747,0.179625089837354,0.0807629571029748,0,0.0824720333028357,0.163994801904688,0.117755753901934,0.178936535500819,0.14713071159795,0.0928356268818688,0.145009038264033,0.125911724160987,0.161641561579238,0.0366072077728262,0.180445587160548,0.0921007276409493,0.168344548259885,0.0887380957207265,0.176172299101794,0.142695991330728,0.0643283234049054,0.108855969158688,0.184986566267982,0.214024926908887,0.17836019224923,0.198352761926564,0.146847278030956,0.188000327334374,0.189976522238418,0.191290680829135,0.0890681960100635,0.170442390817426,0.163773655035322,0.172036250066728,0.164181066423676,0.18266952129606,0.161593245858329,0.195775755262594,0.116404773032758,0.104671749946522,0.188695630003346,0.0888832534634283,0.152911521771734,0.14227407655501,0.11002114635851,0.10750992695938
"X_Polypogon_monspeliensis",0.0828578435843062,0.0704664811570288,0.152297696655775,0.0868802573712006,0.181590983906504,0.213542259522023,0.194045596902744,0.096253802157318,0.108126345112585,0.154686527103015,0.126470380356608,0.164160993874892,0.187886609355934,0.179461864363931,0.101230142946789,0.0824720333028357,0,0.169518751575449,0.14854788194797,0.245791989355774,0.151327939334253,0.129913634784837,0.154469701483358,0.159010740319775,0.164676650529725,0.0466381287318666,0.242459689837676,0.114483378298057,0.207025345494591,0.119638965387751,0.244899311067076,0.153185584874219,0.082008021318286,0.134504564016318,0.163279361088738,0.239398113954736,0.155184900891675,0.158793675941058,0.140899900608924,0.199966854595149,0.158908032619667,0.187631415088553,0.116748891107143,0.209557113647165,0.215508329676835,0.236671373527489,0.171673215876186,0.177031536184068,0.177555213096997,0.248254442436051,0.146080452523247,0.154146619543671,0.167767763542438,0.112103018663466,0.19792793703695,0.189674106228334,0.116996214179474,0.105264314721226
"X_Solanum_nigrum",0.141722625451818,0.136489818618976,0.230614792580108,0.14773203739986,0.230139929092573,0.279332559263648,0.221495851774267,0.173494527689882,0.165580682376177,0.214093592503231,0.174035177037375,0.249092574866696,0.278822240194203,0.228223047017753,0.165488552516216,0.163994801904688,0.169518751575449,0,0.261607411783151,0.318126958496965,0.21781140090992,0.194092320436605,0.247708095724697,0.267900550557741,0.205354889081015,0.0835746421389793,0.338849502214969,0.191152390097199,0.264997587722114,0.214053270769612,0.302312104970431,0.193873453861984,0.145719813904708,0.159946182483201,0.161992780850443,0.309353599696438,0.138436676846685,0.150683409338239,0.191535041563527,0.231919355388987,0.171850415420076,0.184875989867423,0.192567692080937,0.263133826392303,0.276497837042713,0.299466830393049,0.242233987495665,0.16503841722672,0.23059445901414,0.328874416595754,0.239099164210089,0.229271310578943,0.15343139417641,0.161058106824475,0.273372098777298,0.269067941229425,0.168209196171014,0.20894491679629
"X_Sonchus_asper",0.113157569861198,0.08888929402696,0.229540225125061,0.115107928502414,0.223944679848518,0.223426557483387,0.247748484117617,0.130156713522079,0.140985362101137,0.189324665184475,0.191483983801465,0.207066498553872,0.229207419927374,0.277181830718879,0.140066449631597,0.117755753901934,0.14854788194797,0.261607411783151,0,0.27024020919717,0.227979799740753,0.155087183613845,0.223072466430715,0.214062916470413,0.241842928639043,0.0644565565968098,0.241580236057861,0.155302560972083,0.213963768509129,0.161744566043415,0.232084435476459,0.189063892523445,0.113264056444226,0.140881985645919,0.241429850474793,0.324174256351485,0.228309523296014,0.267181776505249,0.193730595272698,0.251584975211197,0.268809304799386,0.262123581523514,0.149930828709374,0.214549224094183,0.244684025934194,0.25091284683335,0.267823381469402,0.228115447109439,0.20491593301313,0.294759802297115,0.193241100699383,0.191660865641788,0.239771602206257,0.138554996409036,0.232420464774788,0.198293802813369,0.172265609010572,0.13928122016534
"X_Sonchus_oleraceus",0.152329810854456,0.116363086196794,0.315716718054576,0.194510140680648,0.307399363577827,0.129071581377803,0.277862453537994,0.174820579004561,0.207540403919112,0.265062019970371,0.215912990968186,0.322616926728163,0.363256322030499,0.310117473477237,0.187804219553485,0.178936535500819,0.245791989355774,0.318126958496965,0.27024020919717,0,0.249950337791688,0.263398598639328,0.240717713440995,0.325855754293594,0.142990580815626,0.10582365405254,0.117218134585545,0.239201910024886,0.182023223110243,0.259050249058719,0.109081289093603,0.210361726811054,0.189282337995934,0.157666393602891,0.219684870473043,0.113637335242373,0.190960133501721,0.196211021875536,0.203735200923133,0.287155802313326,0.18378430505553,0.297367105981799,0.219706744744532,0.16840945745961,0.0989689340999012,0.0865474344479559,0.336191494658824,0.193837666743971,0.221019565504157,0.0784563232897514,0.266724441398525,0.283561448017658,0.202611977765126,0.210509183162267,0.315156307299729,0.238683589335112,0.200939073196037,0.190824886416364
"X_Symphyotrichum_squamatum",0.136731739386466,0.122122107727484,0.220834854462174,0.126878098994175,0.239483595810838,0.228965310072221,0.260079616103189,0.164748027126007,0.143449298773916,0.207466176772569,0.175827778112428,0.232412979525987,0.258161011532611,0.247079326368532,0.148438557101994,0.14713071159795,0.151327939334253,0.21781140090992,0.227979799740753,0.249950337791688,0,0.171809693158011,0.226968941608062,0.245195065498913,0.194808712778457,0.0763279538633813,0.26554994595848,0.178615915441541,0.251933361885772,0.198514837761902,0.263232859642028,0.210282617387437,0.125380136261286,0.157846259662806,0.229458588809028,0.260301497479198,0.217976467782078,0.22743021678355,0.213049643981794,0.264573841467067,0.219523919402878,0.249635987355338,0.169436023329929,0.249521032070706,0.220610994290721,0.238840927673173,0.248000353845857,0.230694640740646,0.234375595852989,0.258781255458928,0.205787339973407,0.193272171538782,0.233232474330778,0.155002332413397,0.258971576769144,0.216446171915363,0.162023327637051,0.197464410107257
"X_Trifolium__glomeratum_",0.084894124910694,0.0770194747903576,0.176355545169452,0.0926214047424112,0.184469537043956,0.2255118347087,0.220207247017197,0.104741632772574,0.117329176964042,0.156322866141368,0.143641673223714,0.180182193227865,0.185768766788832,0.207240838431035,0.10315071323173,0.0928356268818688,0.129913634784837,0.194092320436605,0.155087183613845,0.263398598639328,0.171809693158011,0,0.175945702823667,0.164120281751134,0.191463465937633,0.050414252973808,0.258226400880119,0.126407987777335,0.218074677896883,0.117566815682386,0.251064998282054,0.169563090406655,0.0834836843986331,0.13457551369034,0.198455147441453,0.28243611889739,0.191746134154527,0.210543133806415,0.166730006461193,0.218625273290263,0.211493359788631,0.216027119607347,0.119556692817002,0.228353095801642,0.229935572178505,0.252504330637344,0.200611336119052,0.199778163327772,0.19311159038041,0.279351730804547,0.161875211329976,0.157663133549588,0.202592327202046,0.109768737196253,0.216486523766834,0.194033843072102,0.126313187306246,0.117757628397708
"X_Unknown_grass1",0.133662923899545,0.098962013297181,0.251841550990112,0.13857704693545,0.241433949641847,0.211810637824578,0.244617012369737,0.13650717664573,0.163498308736638,0.188430210672491,0.194873880629941,0.224180993699415,0.27195773906755,0.270133899943044,0.15658509209909,0.145009038264033,0.154469701483358,0.247708095724697,0.223072466430715,0.240717713440995,0.226968941608062,0.175945702823667,0,0.254747248170958,0.221627543080544,0.0760532680661468,0.236402525851679,0.16783401583162,0.211704444388885,0.198034860308942,0.20944934252655,0.194233334406876,0.132626857765891,0.14206405364501,0.216199966538536,0.294125914814769,0.198341027442001,0.239102673404247,0.184812393710163,0.239610261915977,0.245235350987313,0.251420953764497,0.172067869955284,0.200717473733878,0.223471246687967,0.228938630734036,0.272667873316755,0.199219318768312,0.213872839488844,0.261578208679004,0.223099912624083,0.210226164008669,0.209937702679466,0.14554011001921,0.254641844677061,0.197397348613812,0.175350099692949,0.162793313374832
"X_Unknown_grass2",0.136002167728616,0.108402396186256,0.23172255276549,0.116832548323268,0.228820504192647,0.267595244194842,0.259140048288141,0.159145929485631,0.15499094597243,0.200234761877931,0.205433341348519,0.214468678041951,0.223774697550594,0.290603455950167,0.140747001135571,0.125911724160987,0.159010740319775,0.267900550557741,0.214062916470413,0.325855754293594,0.245195065498913,0.164120281751134,0.254747248170958,0,0.275947968035261,0.0635540624346639,0.291736992942604,0.162931132314851,0.248130836730974,0.177113071990538,0.285263442105678,0.201871863245978,0.113727730742717,0.157350849893168,0.255261899594433,0.378687112834179,0.24477515832789,0.289897453409847,0.208121920293553,0.254771775288162,0.295440292375414,0.274782791302162,0.158350594414529,0.243685789745014,0.29211392336104,0.308609418391309,0.270074448841911,0.245968080125434,0.226176379718966,0.353550856881715,0.216169556294275,0.200980562692388,0.25487751040274,0.142280462148308,0.235048178391577,0.228878986637165,0.184284520993056,0.174005819088919
"Astartea_scoparia",0.130271301649855,0.104160286307285,0.236092447548838,0.149098744083573,0.244903358685733,0.165418780588073,0.22068325944125,0.150898768597099,0.162461089620241,0.200378572973992,0.162305951670815,0.236013784616673,0.284202955355414,0.203129826148534,0.158327896033239,0.161641561579238,0.164676650529725,0.205354889081015,0.241842928639043,0.142990580815626,0.194808712778457,0.191463465937633,0.221627543080544,0.275947968035261,0,0.089066836286131,0.202174377752548,0.186193350370369,0.207206330232781,0.209122309570172,0.176889825683002,0.185174558939472,0.147973901270759,0.142512081554537,0.152734417677204,0.101633233747729,0.133226836015634,0.105365843322902,0.165802065549184,0.234663564461329,0.100731416375791,0.204012529929268,0.175886501019365,0.194534782342358,0.128626797975363,0.143943962144465,0.238070558796884,0.152145731319679,0.206603795999438,0.128066525069201,0.210205716481653,0.219818610496376,0.148296567309955,0.15844415846378,0.256161816938326,0.191408604661219,0.152698728503079,0.176760974931761
"Austrostipa_sp_",0.0360754876299546,0.0261632915045655,0.0754532964019446,0.0330220823511549,0.0753679859496596,0.0874908725826756,0.0825247955012863,0.0413382985498581,0.0464152924877134,0.0578426332612154,0.0656595015081007,0.0672557936619732,0.0729138400126789,0.093889967407541,0.0459148377022757,0.0366072077728262,0.0466381287318666,0.0835746421389793,0.0644565565968098,0.10582365405254,0.0763279538633813,0.050414252973808,0.0760532680661468,0.0635540624346639,0.089066836286131,0,0.0946414808487477,0.044000089412207,0.0802107517518272,0.0503882137302043,0.0920060406682955,0.0668670754124116,0.0319011193373476,0.0503513782098843,0.0869419346401983,0.123094589721141,0.0831720497337517,0.0982985154909211,0.0687991092377554,0.0833375337653069,0.0981566400469332,0.0888316869628794,0.0446914864229977,0.0839292033579198,0.0941810373412308,0.0994128496925045,0.0857212140220846,0.0830380232764574,0.0742742633806124,0.11460578422345,0.0643206191292525,0.0561200726448531,0.0860096346809828,0.0404367316285715,0.0802748050109431,0.0678519210255247,0.0588857243606208,0.0486144007040065
"Banksia_menziesii",0.150754725536053,0.135322136942415,0.307401274441751,0.183412453042733,0.293924473691928,0.11439668332301,0.272529341841378,0.203218036391081,0.202900813767863,0.286246784939033,0.225832576871935,0.315030004162132,0.323901669279397,0.349071924772035,0.186420806256572,0.180445587160548,0.242459689837676,0.338849502214969,0.241580236057861,0.117218134585545,0.26554994595848,0.258226400880119,0.236402525851679,0.291736992942604,0.202174377752548,0.0946414808487477,0,0.242403127062422,0.147222261616385,0.257685480136633,0.0851289867091361,0.200291781103641,0.182020332203913,0.143799754386787,0.262236561255711,0.219614538646441,0.234815418857023,0.266209839580685,0.2345646355332,0.279692312448528,0.263881284632124,0.323308443659725,0.229945859341008,0.145255988594358,0.129453529754711,0.0997806025377137,0.351983745931423,0.224797342659672,0.207835801567064,0.151482454695484,0.265844407269799,0.271669533567176,0.24089406722887,0.219536413306222,0.274935042031242,0.257230906864593,0.207903995642837,0.216771093984909
"Baumea_articulata",0.0795772166018487,0.0881918673264349,0.171061168669103,0.0914553007810021,0.188379454980906,0.20809538897197,0.228387933546682,0.113544731520188,0.117061080537836,0.158623183679003,0.134934751775254,0.18434402126767,0.187233799677894,0.213227041915638,0.099639657898223,0.0921007276409493,0.114483378298057,0.191152390097199,0.155302560972083,0.239201910024886,0.178615915441541,0.126407987777335,0.16783401583162,0.162931132314851,0.186193350370369,0.044000089412207,0.242403127062422,0,0.221195828027949,0.140212751934607,0.240112824436893,0.174966047349177,0.0741496624626142,0.136075716291284,0.214625915864671,0.260603071278126,0.206789573858718,0.222726107012712,0.182171765377588,0.224903418758094,0.212407102968442,0.227252506129273,0.124581151796972,0.23074846669122,0.211695311456777,0.2294034554894,0.200045106653898,0.217718993738308,0.202489696220468,0.250289982847177,0.14928114999443,0.144536920257036,0.21703098810435,0.117935778759863,0.204907128039474,0.186921606097669,0.128213461730938,0.134618157011786
