"","X_Aira_sp_","X_Bromus_diandrus","X_Carpobrotus_edulis","X_Cerastium_glomeratum","X_Conyza_parva","X_Conyza_sp2","X_Cortaderia_selloana","X_Crassula_sp_","X_Ehrharta_longiflora","X_Exotic_sp1","X_Hypochaeris_glabra","X_Lactuca_serriola","X_Lotus_angustissimus","X_Lysimachia_arvensis","X_Medicago_sp_","X_Phytolacca_octandra","X_Polypogon_monspeliensis","X_Solanum_nigrum","X_Sonchus_asper","X_Sonchus_oleraceus","X_Symphyotrichum_squamatum","X_Trifolium__glomeratum_","X_Unknown_grass1","X_Unknown_grass2","Astartea_scoparia","Austrostipa_sp_","Banksia_menziesii","Baumea_articulata","Beaufortia_elegans","Caladenia_sp1","Callistachys_lanceolata","Cassytha_racemosa","Cotula_australis","Eucalyptus_rudis","Euchilopsis_linearis","Eutaxia_virgata","Hypocalymma_angustifolium","Hypolaena_exsulca","Isolepis_cernua","Juncus_pallidus","Kunzea_glabrescens","Lepidosperma_longitudinale","Lobelia_sp_","Loxocarya_sp_","Melaleuca_preissiana","Melaleuca_rhaphiophylla","Microtis_media","Nutsyia_floribunda","Podotheca_gnaphalioides","Pteridium_esculentum","Pterostylis_sp1","Pterostylis_sp2","Pultenaea_reticulata","Scaevola_alata","Senecio_sp_","Stylidium_repens","Trachymene_pilosa","Waitzia_suaveolens"
"X_Lactuca_serriola",0.444059776424305,0.0252324522222103,0.543679925590014,0.349112139119502,0.81708968349752,0.776804262775985,0.906923126195071,0.0524750067243463,0.373452212861486,0.717835767223603,0.21125691949705,1,0.764855918107511,0.789455479561219,0.246692452622129,0.143048577224531,0.574140022618935,0.714808953681566,0.556887363533218,0.831921772954202,0.213108816271834,0.577377664259922,0.545690931811336,0.667273152185392,0.335436860489665,0.156818548659332,0.225988186610199,0.666838298048815,0.0367976786679116,0.682379121934951,0.919046689931083,-0.0214206431999394,0.375158059015617,0.573148815715952,0.00711246215761523,0.673410749440532,-0.0139645995005611,0.119981918132789,0.00292976808874416,0.891383909446972,0.198215774159195,0.897066465806503,0.634209775543379,-0.00150024042113562,0.707509632032014,0.814126864614769,0.781197085942335,-0.0484536533495497,-0.0162837077782904,0.787805323972383,0.408854061962964,0.571906600007336,-0.0225185575741429,0.578873776913388,0.869204149981788,0.106655451254597,0.240493089518232,0.0804540041061728
"X_Lotus_angustissimus",0.464446599879902,0.0409332561602026,0.55724267822774,0.365801243090227,0.765261377368873,0.737424517420382,0.841590387615362,0.0815525996913475,0.354715808844095,0.718020812036432,0.286780156735764,0.764855918107511,1,0.807003837420371,0.326377704468414,0.140239914108178,0.587462031387167,0.714580443498502,0.527619104424985,0.805493701458142,0.287768378741701,0.569237535904396,0.679602777190947,0.652872191493516,0.431476178335915,0.164780593323691,0.31347255250953,0.635099755546231,0.130447092771792,0.630310382640841,0.861069385584301,0.0385729445633334,0.39862752426473,0.524484265482222,0.0690926066123063,0.703323343437308,0.0772586681750769,0.25239723780557,0.0528123262484027,0.83181151679804,0.294773147176629,0.834030182037559,0.580188000219548,0.0990107357935105,0.689363349802963,0.781704719923392,0.77979228083544,0.0266046302770966,0.0854273469111036,0.801308303781229,0.468486273413098,0.55060631828702,0.059112566700082,0.555170082092805,0.81493350379814,0.237128867281627,0.29158770877969,0.0940478462786003
"X_Lysimachia_arvensis",0.585159445397648,0.0986976346576589,0.753260152063813,0.359221644349116,0.811896328590909,0.550929094430501,0.881991993132537,0.0662375168711272,0.145748094227605,0.736731517097351,0.0206776220279333,0.789455479561219,0.807003837420371,1,0.0948736702651756,0.179459640936569,0.362666635859135,0.834234699537676,0.466401363235995,0.521151659561623,0.0217992183085242,0.508691802799819,0.847701756417403,0.753356834282981,0.0529887933402076,0.188992627842512,0.607289338983357,0.704098533045113,0.302445574831919,0.747727823716828,0.73862898469164,0.127209657508263,0.377108329042604,0.488634326086412,-0.0938331990362044,0.248504995883351,-0.117343752558972,-0.119980409438249,0.0121372984314019,0.862017574533639,-0.0843638586334411,0.899026134311199,0.718975141138552,0.288801737975357,0.41621462595944,0.56713271613495,0.861711700907532,-0.0564600053370747,0.184173599164102,0.465736632801815,0.717972571867565,0.371750443863207,-0.105896280835344,0.591726721189796,0.800046349411924,0.450803996521731,0.0448952222518378,0.0803690141874795
"X_Medicago_sp_",0.0353868716120767,0.150653998240627,0.133193125563868,0.155194287679492,0.270387278459409,0.520165957942755,0.22107398370339,0.282986876236207,0.31955442972048,0.204149218469606,0.436319559845879,0.246692452622129,0.326377704468414,0.0948736702651757,1,0.206473534271944,0.302128544175095,0.128472018967864,0.408412650695845,0.66234177348276,0.514473969399365,0.26627648190916,0.0403686513083249,0.223797478258332,0.562085103521846,0.0897629700578989,0.187384360666242,0.132731924937939,0.326334124312482,0.124106872621072,0.538134231049928,0.347971757187676,0.15734805969121,0.228037973134275,0.4988031399887,0.801931766328532,0.495264779899874,0.608564473816682,0.367875503970634,0.273139635832523,0.600994087538812,0.162021236985918,0.11627321966264,0.307804426140709,0.631136839099757,0.649729641184152,0.122713446720199,0.468554681963494,0.355645380933856,0.727720654068892,0.0643188695349156,0.417795627023642,0.48578312989529,0.158919042025323,0.412605948995266,0.183441508009824,0.400616807913444,0.303700966186021
"X_Phytolacca_octandra",0.0743976755908888,0.183567340007829,0.179872185379311,0.126063787986645,0.113451046938882,0.26071182555753,0.11611587105373,0.294553322453935,0.212266899113099,0.108575913410798,0.395069889674696,0.143048577224531,0.140239914108178,0.17945964093657,0.206473534271943,1,0.121343788286363,0.155424369524785,0.296810723305716,0.356034627035179,0.503970408759156,0.180764348521613,0.212284236923178,0.174737719028473,0.465165824479585,0.0772818961235911,0.488981240505914,0.0726726579469758,0.544587688326749,0.109390221196312,0.21478271344335,0.499315219847414,0.1196343166033,0.0872646173210445,0.667040822185919,0.583938468355087,0.666614019640475,0.696523589938127,0.505902128212118,0.116065790878628,0.628762665906342,0.118811500929342,0.0858718115028192,0.545289764564474,0.353634560989513,0.337911782202,0.147817868464255,0.682767312209054,0.587200928346407,0.432805832161905,0.240133932827682,0.242485851217755,0.706022632763178,0.0781152806949107,0.150728060169025,0.413871776020886,0.350214940679788,0.371148899476398
"X_Polypogon_monspeliensis",0.158536119809596,0.0462336744507488,0.272659242479218,0.242174478600181,0.60921304628547,0.730202032877243,0.65235245945035,0.124189785716316,0.37293479255229,0.55599109926075,0.31778729692079,0.574140022618935,0.587462031387167,0.362666635859135,0.302128544175095,0.121343788286363,1,0.39227909323458,0.479653122717797,0.825429900743061,0.363995328872079,0.422858055174082,0.125924518799267,0.37837528086988,0.500354851153167,0.0983274314309307,0.0920190248437754,0.341240539695966,0.0645894329609898,0.26992527905074,0.854998708866041,0.0751494291854697,0.18876847196711,0.480595362383866,0.170471370732807,0.744582718169832,0.14190830236254,0.297422895548936,0.122950225268416,0.683617899136677,0.356823506360719,0.631676669522288,0.325530644920205,0.058863584396341,0.720886455170777,0.8034478408874,0.42569165985775,0.108872250896708,0.0720824433871557,0.824088537015376,0.0803740683263464,0.534068372847428,0.121755565991758,0.389740175092721,0.680119783489896,0.0561889928543912,0.32506123952201,0.152839866870505
"X_Solanum_nigrum",0.493427413150642,0.106500774318855,0.716268348300621,0.316300362331716,0.727152181685535,0.57838232541205,0.811263349288604,0.0721080239093519,0.157460822085523,0.710482336992689,0.046844701963355,0.714808953681566,0.714580443498502,0.834234699537676,0.128472018967864,0.155424369524785,0.39227909323458,1,0.438422712294482,0.574463844082911,0.019471473509093,0.42965518076762,0.778185032094301,0.670996054500453,0.117205038897674,0.152983366905436,0.537443672412057,0.621353836312953,0.255794276877044,0.679194912164881,0.74421185252748,0.0652928251127367,0.327997317129941,0.500117431157674,-0.188162939965866,0.288149104268184,-0.245798317883482,-0.242121044696659,-0.0301154757808558,0.802041074310299,-0.13284197900608,0.82634142148274,0.640027563492588,0.226547873766597,0.46365952619226,0.583565295041137,0.802883684105662,-0.163064915872652,0.16509735223235,0.500931389594708,0.632672817678584,0.389237905325632,-0.210383687519308,0.559196518960059,0.726230082719913,0.430894061958058,0.062651291331713,0.0534900467787191
"X_Sonchus_asper",0.220495712653498,0.100136813703566,0.312017865001693,0.321215222167709,0.538284143180277,0.671465057645451,0.609076559355989,0.21833628057698,0.464316793706375,0.499417430222621,0.444908583090893,0.556887363533218,0.527619104424985,0.466401363235995,0.408412650695845,0.296810723305716,0.479653122717797,0.438422712294482,1,0.726391968157353,0.488804978865872,0.494789898235059,0.291573203292631,0.485865386501076,0.562406009881678,0.142278466927332,0.220631005577881,0.386434952256451,0.178335341250523,0.372318343118761,0.700678695329954,0.246838702707689,0.311522034119655,0.419770261207306,0.394863876800693,0.757388145807482,0.352135235181159,0.500273731505363,0.321960135053752,0.61184096192906,0.543564323813821,0.552826970475127,0.35902499155977,0.154904767411816,0.663577964367258,0.71156211043914,0.49716389312305,0.293173267168828,0.219234872612831,0.761911460762104,0.213414847696905,0.538163902726038,0.330956438329423,0.408815033526543,0.628204048115887,0.130532502494863,0.414652928758287,0.224664647700706
"X_Sonchus_oleraceus",0.263210402414753,0.115550800965682,0.500036459328424,0.544295106069201,0.782096446165233,0.870765865895645,0.783180317617798,0.26784557902761,0.719972449410462,0.745807625634591,0.550728123127243,0.831921772954202,0.805493701458142,0.521151659561623,0.66234177348276,0.356034627035179,0.82542990074306,0.574463844082911,0.726391968157353,1,0.605697574766368,0.745237594746082,0.0368742129936041,0.629941641783469,0.664807097642208,0.243592022732319,-0.494701273159458,0.680803693621888,-0.132633236077366,0.635008096590225,0.897979582208014,0.156516252319995,0.554418958536075,0.622923655918191,0.300811977051373,0.885641937094928,0.249012010752594,0.48245234180367,0.238416142172125,0.79406249523238,0.559132796911364,0.693458024453933,0.546101031640151,-0.177369187833898,0.847730093023038,0.895428113608852,0.632878498423849,0.110456777738831,0.071284354962564,0.914658913255242,0.0327724340446724,0.787273749104186,0.211541435378176,0.608279625757094,0.834894246332543,-0.0347266373944327,0.553201073103409,0.376214285082844
"X_Symphyotrichum_squamatum",-1.27500202946781e-05,0.440255409203782,0.220180955560807,0.248102914935332,0.193712478216555,0.487482325358525,0.086752459375531,0.641093202518343,0.493993725531601,0.145862433740437,0.632305255679929,0.213108816271834,0.287768378741701,0.0217992183085242,0.514473969399365,0.503970408759156,0.363995328872079,0.019471473509093,0.488804978865872,0.605697574766368,1,0.39301603736316,0.0770741538673798,0.278410159418509,0.698731639773262,0.178963442824889,0.590740474352921,0.167483293916102,0.714396018956997,0.156095851329784,0.388362115741086,0.707325513552728,0.242201762816633,0.170584880884751,0.831722539790333,0.823735332210933,0.818006654567178,0.844674351370513,0.759827291710241,0.112415500214621,0.816156539814579,0.0447825532412615,0.112054114666914,0.722562796124943,0.577305111773686,0.566136475561774,0.0900607522905442,0.829449811460391,0.73479972081905,0.699093012628921,0.264021615204396,0.505500284910544,0.850627103859434,0.149899559364085,0.253159736776841,0.529975888535388,0.5645539228951,0.701765867114926
"X_Trifolium__glomeratum_",0.217271552292463,0.0863801212221552,0.306853680440147,0.232680453133381,0.54498502446569,0.67695231909175,0.617495831209684,0.149393652428572,0.327346060653709,0.489218477845455,0.324749395666974,0.577377664259922,0.569237535904396,0.508691802799819,0.26627648190916,0.180764348521613,0.422858055174082,0.42965518076762,0.494789898235059,0.745237594746082,0.39301603736316,1,0.313785393160227,0.486461568016392,0.44483282434097,0.123662627326241,0.237101486051848,0.356730458266228,0.2176452388255,0.304853367482133,0.756354015709472,0.185346899435332,0.249082841416379,0.409566683508579,0.285151742112747,0.719422190433588,0.27338858484216,0.410143931171784,0.213987419532467,0.631639378361458,0.438515881432135,0.610619762873235,0.334018529346252,0.208417600040916,0.639367979875267,0.74094685820362,0.50338637270526,0.238090964737813,0.212267162080224,0.769449979138153,0.184225071518966,0.47800592441963,0.273042198738834,0.315278553335821,0.665128424501753,0.186966809849631,0.312280501843522,0.158454850269322
"X_Unknown_grass1",0.477348271262222,0.168047163549276,0.730197827874008,0.265083839251057,0.595140418569335,0.0702958892755535,0.645108249147527,0.143415461238663,0.0482507220283328,0.434780258638715,0.0636803481293937,0.545690931811336,0.679602777190947,0.847701756417403,0.0403686513083249,0.212284236923178,0.125924518799267,0.778185032094301,0.291573203292631,0.0368742129936041,0.0770741538673798,0.313785393160227,1,0.672744741005626,0.0140801547935142,0.14906692511682,0.730044743122691,0.475239206339648,0.530317600894974,0.608292900194148,0.198992826763939,0.31997900613043,0.25726953730376,0.255839831492023,0.135221006648448,0.0102967769125507,0.122752488696057,0.0511709792425776,0.172790778922596,0.602154030405171,0.0380084995403414,0.745980998039453,0.554802272508168,0.490231524319808,0.0125406201518282,0.0452808741664271,0.7837584165112,0.202718884904483,0.412097238079231,0.0118693612902213,0.764330487002424,0.226343175435974,0.165239330537849,0.373927531768417,0.57725988758054,0.602958242147896,0.0423859900614815,0.135016470258403
"X_Unknown_grass2",0.426507080060351,0.0709356823470216,0.536884115995011,0.364647054603031,0.668929501189955,0.599703935072865,0.74719395147929,0.0927242662485823,0.303952228447329,0.592970833117682,0.26387119195707,0.667273152185392,0.652872191493516,0.753356834282981,0.223797478258332,0.174737719028473,0.37837528086988,0.670996054500453,0.485865386501076,0.629941641783469,0.278410159418509,0.486461568016392,0.672744741005626,1,0.408529308157753,0.128415918842236,0.394954017872473,0.500006605011256,0.247237013869486,0.555672780538788,0.706204225003318,0.110416927737327,0.316284042070882,0.447237283060698,0.201431503390917,0.623663414714342,0.188762077453367,0.302227639033848,0.159384452236715,0.7482418221859,0.335065153009962,0.780016738136898,0.533210754336383,0.176138694227373,0.555744951057708,0.625204810609397,0.729474765486257,0.152853941502226,0.162046951694189,0.641014574733269,0.498885900055282,0.448312096273993,0.192370177052174,0.472208555575197,0.694410615172253,0.310155216909215,0.235854530882193,0.175187835761257
"Astartea_scoparia",0.000369575427175486,0.30423936449697,0.247624195107743,0.35475209175826,0.312334064770517,0.559535600481616,0.196670281394532,0.503931763896208,0.582449407066043,0.269381596933756,0.607021360126837,0.335436860489665,0.431476178335915,0.0529887933402076,0.562085103521846,0.465165824479585,0.500354851153167,0.117205038897674,0.562406009881678,0.664807097642208,0.698731639773262,0.44483282434097,0.0140801547935142,0.408529308157753,1,0.209029103525202,0.192351834719028,0.274610930763407,0.410127094867246,0.247817031757272,0.501116729151011,0.50940577559971,0.329802241610349,0.289576587045315,0.627490336531687,0.801234179701694,0.599807418338009,0.70987406097583,0.551693614300592,0.269870384903297,0.718163260809538,0.119931288024556,0.163734813830089,0.391164267408634,0.653287167303427,0.628044506577756,0.219978654945437,0.5657257283393,0.48963084352947,0.728252056641121,0.100346245479981,0.589448987365178,0.611613422167366,0.229685500608104,0.399206808791383,0.261970568408051,0.567890346617013,0.575477172924822
"Austrostipa_sp_",0.0711714501177177,0.0547064224721545,0.146660423809129,0.0741454763980373,0.146845656034572,0.192355969537319,0.177522149071066,0.0803405281289499,0.100510769999834,0.10091453774516,0.157516153685152,0.156818548659332,0.164780593323691,0.188992627842512,0.0897629700578989,0.0772818961235911,0.0983274314309307,0.152983366905436,0.142278466927332,0.243592022732319,0.178963442824889,0.123662627326241,0.14906692511682,0.128415918842236,0.209029103525202,1,0.18847649985884,0.0946891634509715,0.160843111945324,0.107137085277197,0.196000205720959,0.137579828431001,0.0611989457998951,0.106095802665913,0.187499281117342,0.274564778183321,0.179539972091758,0.218606598429729,0.150407539767398,0.165127004628119,0.216815297014781,0.17175437327946,0.104981889874762,0.173577104853807,0.213785737206091,0.216157793332938,0.170367175144108,0.165567313308923,0.153559345019637,0.257140178527001,0.143622443398264,0.136164868617864,0.17778242476402,0.0922169449609,0.164565999150747,0.131676362335341,0.138473357881391,0.115603584612667
