"","X_Aira_sp_","X_Bromus_diandrus","X_Carpobrotus_edulis","X_Cerastium_glomeratum","X_Conyza_parva","X_Conyza_sp2","X_Cortaderia_selloana","X_Crassula_sp_","X_Ehrharta_longiflora","X_Exotic_sp1","X_Hypochaeris_glabra","X_Lactuca_serriola","X_Lotus_angustissimus","X_Lysimachia_arvensis","X_Medicago_sp_","X_Phytolacca_octandra","X_Polypogon_monspeliensis","X_Solanum_nigrum","X_Sonchus_asper","X_Sonchus_oleraceus","X_Symphyotrichum_squamatum","X_Trifolium__glomeratum_","X_Unknown_grass1","X_Unknown_grass2","Astartea_scoparia","Austrostipa_sp_","Banksia_menziesii","Baumea_articulata","Beaufortia_elegans","Caladenia_sp1","Callistachys_lanceolata","Cassytha_racemosa","Cotula_australis","Eucalyptus_rudis","Euchilopsis_linearis","Eutaxia_virgata","Hypocalymma_angustifolium","Hypolaena_exsulca","Isolepis_cernua","Juncus_pallidus","Kunzea_glabrescens","Lepidosperma_longitudinale","Lobelia_sp_","Loxocarya_sp_","Melaleuca_preissiana","Melaleuca_rhaphiophylla","Microtis_media","Nutsyia_floribunda","Podotheca_gnaphalioides","Pteridium_esculentum","Pterostylis_sp1","Pterostylis_sp2","Pultenaea_reticulata","Scaevola_alata","Senecio_sp_","Stylidium_repens","Trachymene_pilosa","Waitzia_suaveolens"
"X_Hypochaeris_glabra",-0.421968932196051,-0.0823104341503512,-0.563802831449938,-0.247794811805915,-0.570102056679324,-0.310675929216019,-0.632061455487145,-0.052655888604408,-0.079856941359451,-0.516610777269905,1,-0.557436227392007,-0.564030330682341,-0.689141509055928,-0.0756614422066122,-0.133974868358011,-0.228305982547188,-0.653274484732881,-0.300801824116007,-0.264657014257499,-0.0274150873621297,-0.305220599069576,-0.643727489443083,-0.548298095248752,-0.0417349584225866,-0.103850234355129,-0.44572206716238,-0.415568244647664,-0.238934087082745,-0.513970449679577,-0.427382984500313,-0.0989810664306637,-0.2636961036775,-0.332698166774569,0.0529803785537924,-0.129995952020731,0.0627191466075443,0.0891683748341984,-0.0112004601856106,-0.619492957336884,0.0519160179313081,-0.664147426439272,-0.488926494880038,-0.204816587887477,-0.219172465697721,-0.28985269370428,-0.675389443461168,0.0360274129550521,-0.148078126338028,-0.231825575962729,-0.520664506871618,-0.251124277413421,0.0726107671008765,-0.417605655402312,-0.543515923709344,-0.376616570745098,-0.0278981938809417,-0.0513421794277003
"X_Lactuca_serriola",-0.0782782212070475,-0.442932742774847,-0.392968095311723,-0.130931784772819,-0.018201987207631,-0.214911278059631,0.0255273338371425,-0.608799801858056,-0.282118201175145,-0.0760209671574339,-0.557436227392007,1,-0.118157122882844,-0.289376406161501,-0.351374006522011,-0.4626170867257,-0.134733415463571,-0.245104439915815,-0.272653458598057,-0.357035742025298,-0.706436063651721,-0.169494166562594,-0.400184021873075,-0.17035286083206,-0.574891344894294,-0.134444965730452,-0.898105667842307,-0.115222721878007,-0.859390334472811,-0.145647079152121,-0.129828458126153,-0.760468971973169,-0.152057204894922,-0.00731024535583197,-0.863602204319354,-0.646429187712905,-0.835614733208183,-0.824989417893009,-0.800909031322439,0.00678664842461746,-0.776074990920974,-0.0526281622250927,-0.0796563925098158,-0.901743622412218,-0.356681672494324,-0.304266831186967,-0.165355558047878,-0.889322403598501,-0.809644171399141,-0.478338797045366,-0.645182182641255,-0.313184115399644,-0.886890619124434,-0.0630582291711803,-0.0344792157232731,-0.816617416315463,-0.460843464036212,-0.680708981848757
"X_Lotus_angustissimus",-0.122999532916248,-0.470669179543415,-0.466455264870359,-0.179595491713913,-0.136928837778802,-0.368300651298799,-0.0953208981206927,-0.635831853434435,-0.374967395661267,-0.132592072351499,-0.564030330682341,-0.118157122882844,1,-0.372155478880973,-0.4120342792249,-0.406469377002331,-0.23560574004028,-0.359560277881295,-0.351915906839255,-0.493462424768253,-0.723985837960937,-0.209868184493356,-0.482097752714142,-0.207308021970234,-0.635294663868037,-0.152786769171444,-0.844907641082271,-0.11438636143106,-0.820023367482939,-0.176553397231345,-0.260821398768593,-0.716075480657115,-0.163543616174211,-0.0850552469805111,-0.823415663060559,-0.745270952112243,-0.784867908222296,-0.818381412984031,-0.751803233247813,-0.119294380372885,-0.788518885690459,-0.125583778898645,-0.132759487923144,-0.835368813562263,-0.496581602783962,-0.43751142303863,-0.324169542707536,-0.822091916505384,-0.764825098895162,-0.590980041786487,-0.62672136107263,-0.408833647471174,-0.837241426806811,-0.0989838908729373,-0.109544558396269,-0.767247185463053,-0.485506833889468,-0.643691397533028
"X_Lysimachia_arvensis",-0.00380529208821146,-0.496224673023452,-0.262223895257007,-0.286096058142112,-0.211976243069951,-0.550712361609872,-0.0907627973176397,-0.735486147168323,-0.614443128060102,-0.150119716100887,-0.689141509055928,-0.289376406161501,-0.372155478880973,1,-0.614551180476817,-0.582073495606867,-0.430803922474264,-0.0279210010618007,-0.57987716789519,-0.682025549265601,-0.835990495454607,-0.430104261365463,-0.101990598668677,-0.333809852130314,-0.750618096121603,-0.208198910989789,-0.71383178095431,-0.190371999354941,-0.775881491945501,-0.194623780295329,-0.444018653384514,-0.742084380190391,-0.319676341661109,-0.170599107188902,-0.87616714572772,-0.879468788157985,-0.829091374450292,-0.882458194835661,-0.804838622194626,-0.134807414737124,-0.861732833557949,0.0153794241557043,-0.10307751945847,-0.799014059834065,-0.649543172863766,-0.626199272388099,-0.197675328413086,-0.863406469675468,-0.78106934036345,-0.7676126048989,-0.314522570958167,-0.58434805188645,-0.868830718462752,-0.121536798663748,-0.267948549472725,-0.635307648968197,-0.62972934357709,-0.780410467106268
"X_Medicago_sp_",-0.263986019366158,-0.091367065116121,-0.516962605908657,-0.134918630243602,-0.367752810926173,-0.127559426269389,-0.438500345235171,-0.103161342988759,-0.0345771532734195,-0.304338717896618,-0.0756614422066122,-0.351374006522011,-0.4120342792249,-0.614551180476817,1,-0.127821192146961,-0.0846658951580226,-0.545269320141434,-0.176922619932639,-0.0952696232717675,-0.077500974572904,-0.169885866289344,-0.567648035490751,-0.40794455564161,-0.0535313212403423,-0.100260047405335,-0.599209929913373,-0.284676459528816,-0.413269635978725,-0.347453065925202,-0.184493703525964,-0.224817699810846,-0.179550759133058,-0.194887405051362,-0.165973275750801,-0.0740493970014272,-0.151123039026242,-0.0889946448847177,-0.153284237742201,-0.434308902506685,-0.0801381278574294,-0.522520176860761,-0.298664909528929,-0.377226938245301,-0.0857431471177438,-0.11425329011931,-0.613335885554831,-0.176436892104786,-0.309157121243418,-0.084869552798726,-0.457117905538526,-0.121848214492299,-0.153344838177083,-0.215382247769412,-0.3728544263823,-0.428169691270624,-0.0612176845369575,-0.093391356854974
"X_Phytolacca_octandra",-0.21719867806265,-0.0382791245762712,-0.451382538857062,-0.149956658361341,-0.524659217894697,-0.395678400419103,-0.63714917682144,-0.0581201165614005,-0.121501965234343,-0.382253124463077,-0.133974868358011,-0.4626170867257,-0.406469377002331,-0.582073495606867,-0.127821192146961,1,-0.218020306414558,-0.528667271318097,-0.242974076699074,-0.398070679532207,-0.144285529751308,-0.211487565663149,-0.459787853789144,-0.361172159028646,-0.20883474429959,-0.074591154662696,-0.278178718338694,-0.29079349392694,-0.143094375082673,-0.259927870224374,-0.535844938890829,-0.0887405040480833,-0.136437769777873,-0.367597875173317,-0.0965611710836635,-0.355953270335274,-0.0945612406092912,-0.140135568023002,-0.0755094151943698,-0.698761959528614,-0.156266050843015,-0.710916349045541,-0.27196325219658,-0.147582761069483,-0.3421845831553,-0.428144394691762,-0.534675402574943,-0.0972490818768447,-0.104389410806958,-0.387612069299426,-0.278929318926591,-0.182801432086565,-0.109737333234422,-0.305995260953023,-0.485654286550604,-0.173888437624987,-0.119223304234866,-0.0692010380867619
"X_Polypogon_monspeliensis",-0.196119958326599,-0.231146353080137,-0.37438275899566,-0.117484923534494,-0.115915654810846,-0.0828895576735506,-0.0920748601651684,-0.290018474767227,-0.0766989140925552,-0.0901994179238807,-0.228305982547188,-0.134733415463571,-0.23560574004028,-0.430803922474264,-0.0846658951580226,-0.218020306414558,1,-0.360318160098112,-0.118466995929367,-0.0941106453040848,-0.325185583151595,-0.147659873453625,-0.505441117140985,-0.306719933939035,-0.192770648229244,-0.0838329487819367,-0.844147944215553,-0.148188665995021,-0.733915000465675,-0.244921723663626,-0.0651156051860014,-0.530138119068811,-0.134928693514487,-0.0397783032533141,-0.520063551281661,-0.190815039085371,-0.505362026210272,-0.396330427797447,-0.507514131340745,-0.105831302572588,-0.328760332933878,-0.159508216301657,-0.176852876287706,-0.745190960330394,-0.0909688023410104,-0.0881421589163069,-0.341447377251795,-0.610790958858174,-0.621537660080859,-0.114567051692968,-0.537169704120845,-0.114094083905286,-0.547246550406155,-0.107997661125989,-0.144578023946501,-0.689405316672869,-0.155094339534506,-0.306558273003008
"X_Solanum_nigrum",-0.0281310935323229,-0.48886021216009,-0.217946608186412,-0.281269237821996,-0.126552958270676,-0.491726168232433,-0.0299007364438283,-0.618421709184189,-0.558535981908611,-0.117530836247256,-0.653274484732881,-0.245104439915815,-0.359560277881295,-0.0279210010618007,-0.545269320141434,-0.528667271318097,-0.360318160098112,1,-0.566579419466404,-0.637249923766838,-0.756903065843093,-0.422588039364118,-0.15690228297244,-0.365969817627346,-0.687094948448137,-0.197234998596857,-0.731764480134284,-0.151202539897271,-0.743122840331573,-0.201325850393018,-0.412565631274753,-0.683794694278274,-0.303431256453098,-0.163212881685256,-0.805671948561386,-0.849049998185443,-0.773803846657886,-0.824271312714602,-0.731325162202915,-0.0895295086554336,-0.807640972687443,0.078900642189688,-0.13274081310583,-0.757590218649142,-0.592479454697905,-0.542537134771773,-0.100885439824657,-0.792109713457701,-0.7141226875331,-0.733070965177411,-0.366690872077291,-0.573029189279576,-0.80925536960616,-0.133591929314378,-0.291169425912664,-0.61360921318084,-0.59053214873573,-0.717253491146532
"X_Sonchus_asper",-0.259672447903241,-0.278686872581079,-0.556702137364693,-0.161387816191606,-0.345267048506987,-0.223519151708864,-0.316764667227684,-0.357552271681348,-0.145263895410747,-0.285494025685173,-0.300801824116007,-0.272653458598057,-0.351915906839255,-0.57987716789519,-0.176922619932639,-0.242974076699074,-0.118466995929367,-0.566579419466404,1,-0.329138602150354,-0.427091380842943,-0.181384524841181,-0.617956324950588,-0.398216313865322,-0.34057262239093,-0.133001628278806,-0.727543744181466,-0.306362131310037,-0.645608921468409,-0.325541956543045,-0.218628444399039,-0.472096454225592,-0.184222826535276,-0.116709422726399,-0.523406804456904,-0.42194746316057,-0.509878783827121,-0.483694055890834,-0.445621240462198,-0.358038305880042,-0.447026751333615,-0.43167388807553,-0.3163722084791,-0.643076888510846,-0.270222102845375,-0.292996972304341,-0.535305928811351,-0.568210906923403,-0.573949609038425,-0.369010761292186,-0.597876963055059,-0.236565029913859,-0.554229327246914,-0.211395998272046,-0.270290201772729,-0.630300174320945,-0.242223585497278,-0.33438224067383
"X_Sonchus_oleraceus",-0.402137681926238,-0.397306261081744,-0.70498924573916,-0.267497116036683,-0.370981373020107,0.38407855731303,-0.233011192751868,-0.472685836101448,-0.098880594244384,-0.302831744570877,-0.264657014257499,-0.357035742025298,-0.493462424768253,-0.682025549265601,-0.0952696232717675,-0.398070679532207,-0.0941106453040848,-0.637249923766838,-0.329138602150354,1,-0.349365379045632,-0.302685643480926,-0.784272453761155,-0.552462425454414,0.0960392773940399,-0.2033406228311,-0.916385432236058,-0.399158385436741,-0.833602875407763,-0.519170907826737,0.489948720184796,-0.640797839827438,-0.290997429174562,0.0105982397574749,-0.527173351497327,0.470145860172004,-0.486577046374054,-0.274258815085489,-0.564115179588918,-0.256551282087118,-0.138883143077624,-0.46468734039901,-0.380506133028035,-0.841959053873061,0.458021800543892,0.559297826743422,-0.620495384915141,-0.630024645662499,-0.740065123533403,0.615100617589543,-0.848355258923083,-0.263901576802568,-0.572636046251037,-0.285303790981944,-0.330056302797697,-0.839568486850314,-0.219797856574885,-0.448620509472397
"X_Symphyotrichum_squamatum",-0.481207993844489,-0.0835442763873395,-0.643527314596805,-0.300959703218712,-0.730772126201235,-0.427214167838059,-0.828527470327372,-0.0575630588161314,-0.0902875225043662,-0.680494155396302,-0.0274150873621297,-0.706436063651721,-0.723985837960937,-0.835990495454607,-0.077500974572904,-0.144285529751308,-0.325185583151595,-0.756903065843093,-0.427091380842942,-0.349365379045632,1,-0.39459255757183,-0.740324231629122,-0.667987740972175,-0.0191033197161492,-0.156835279190347,-0.458043891145579,-0.594126703028398,-0.28683599644603,-0.65320073981438,-0.63629458448748,-0.0742945521636313,-0.297261868395745,-0.443215921509476,0.0328336731497956,-0.11173191988566,0.0396316603950921,0.0510227505947539,-0.018275213436286,-0.838376698833846,0.0386613417282475,-0.856675824927503,-0.603194222879786,-0.233003896396618,-0.253023979656189,-0.378462151410923,-0.809156533089006,0.0203138255603816,-0.164078718598025,-0.264616380565361,-0.591342953532636,-0.285665458952763,0.0274867235315685,-0.553426962869176,-0.729520142431461,-0.340269024410409,-0.0348678343585129,-0.0513684406850745
"X_Trifolium__glomeratum_",-0.132802283798551,-0.230050017622118,-0.468584031334038,-0.0998713896585784,-0.253021921251043,-0.21632446621858,-0.28145993169331,-0.298897567494216,-0.150443400942015,-0.240064414930404,-0.305220599069576,-0.169494166562594,-0.209868184493356,-0.430104261365463,-0.169885866289344,-0.211487565663149,-0.147659873453625,-0.422588039364118,-0.18138452484118,-0.302685643480926,-0.39459255757183,1,-0.502014456198327,-0.252243939727446,-0.391818920956699,-0.0908861244667603,-0.764886362265926,-0.141720171464786,-0.682772909147228,-0.187637422527865,-0.238545911665122,-0.493090494006407,-0.144132747282966,-0.136947399307286,-0.56212126366745,-0.459513581308131,-0.507714354791762,-0.53060909632271,-0.46109358784347,-0.273928332448658,-0.514196872500478,-0.337155060163272,-0.193823893869125,-0.686983529891581,-0.302796503320167,-0.280106883518359,-0.422229917393387,-0.571769448925707,-0.570049822872728,-0.373013567661155,-0.503038810771613,-0.214465009835903,-0.547353233969183,-0.148584617787253,-0.20629717180659,-0.635320132275509,-0.244861718689577,-0.321051079881925
"X_Unknown_grass1",-0.0415770527245205,-0.244510990632364,-0.272923119370643,-0.345595220258467,-0.3981729028211,-0.699328007706749,-0.331843961638388,-0.406933794509771,-0.595473170091222,-0.350490833272539,-0.643727489443083,-0.400184021873075,-0.482097752714142,-0.101990598668677,-0.567648035490751,-0.459787853789144,-0.505441117140985,-0.15690228297244,-0.617956324950588,-0.784272453761155,-0.740324231629122,-0.502014456198327,1,-0.375746284367623,-0.718884523019106,-0.178232069666749,-0.135104116827567,-0.264215405074214,-0.351716103319674,-0.268404617705218,-0.626791440568283,-0.505830648651903,-0.291061194565106,-0.346025252191323,-0.667356804471423,-0.918700265100623,-0.626116450046567,-0.784056674790213,-0.566753983482288,-0.403553812492828,-0.805362844718566,-0.231469542031886,-0.194521238700296,-0.364165099168853,-0.735514973247054,-0.736573731417228,-0.266039887690656,-0.599062391539759,-0.498417406558224,-0.845084764238138,-0.0785275457924435,-0.643441846699909,-0.636793603714974,-0.268555318328304,-0.524100375263863,-0.241890867721394,-0.603703399531734,-0.514179847802662
"X_Unknown_grass2",-0.114484133579982,-0.387631206285421,-0.414877691286735,-0.132350959180072,-0.214239012528829,-0.406715844268868,-0.221300458699508,-0.564695017303722,-0.401623076659515,-0.195982630562156,-0.548298095248752,-0.17035286083206,-0.207308021970234,-0.333809852130314,-0.40794455564161,-0.361172159028646,-0.306719933939035,-0.365969817627346,-0.398216313865322,-0.552462425454414,-0.667987740972175,-0.252243939727446,-0.375746284367623,1,-0.619788379404019,-0.134665773161875,-0.696051451770324,-0.180075721860336,-0.676954575347187,-0.168390589794945,-0.361800466530162,-0.630491316615675,-0.153264567303466,-0.154654557804665,-0.744600391698472,-0.733440288176732,-0.732857036873388,-0.774874358926342,-0.649028089086939,-0.200546780783946,-0.743083326808053,-0.226307756292062,-0.123180518972404,-0.712561235256471,-0.526519961990944,-0.507711301208869,-0.297524202609505,-0.749839532791134,-0.664298156492541,-0.627051195135168,-0.475029102032348,-0.427165953852649,-0.758301787618469,-0.138321470363962,-0.173250518335562,-0.588501505275002,-0.499644226968853,-0.572871402507515
"Astartea_scoparia",-0.473477561510955,-0.127689833435597,-0.636511972050238,-0.308663074804956,-0.60441306341859,-0.084370936047336,-0.612781504082374,-0.123669483998346,-0.0539700318769427,-0.544813025314799,-0.0417349584225866,-0.574891344894294,-0.635294663868037,-0.750618096121603,-0.0535313212403423,-0.20883474429959,-0.192770648229244,-0.687094948448137,-0.34057262239093,0.0960392773940399,-0.0191033197161492,-0.391818920956699,-0.718884523019106,-0.619788379404019,1,-0.153512415431811,-0.5905321959239,-0.529804201230931,-0.399694381765517,-0.597320762759576,-0.200192492333318,-0.214188703737739,-0.313209005134175,-0.279544741418248,0.0527429873179547,0.419202243811372,0.0776566964768687,0.299206155326192,-0.0691747758102806,-0.609648281221238,0.321063163218308,-0.669886974898168,-0.557329296075941,-0.379385801480549,0.155195897610173,0.0794074774252827,-0.710514816180361,-0.0286539424452324,-0.297542746145802,0.230931717209375,-0.656624646390183,-0.274032758205299,0.0355195670685185,-0.446429671523027,-0.576286709046372,-0.512007464071726,-0.028517939227434,-0.132629535323462
"Austrostipa_sp_",-0.0787873549880782,-0.0531425823167179,-0.178438733509946,-0.0678761768516552,-0.162683814329627,-0.168482728311225,-0.165363544870073,-0.0793397678519656,-0.0878293631832597,-0.137994154815084,-0.103850234355129,-0.134444965730452,-0.152786769171444,-0.208198910989789,-0.100260047405335,-0.074591154662696,-0.0838329487819367,-0.197234998596857,-0.133001628278806,-0.2033406228311,-0.156835279190347,-0.0908861244667603,-0.178232069666749,-0.134665773161875,-0.153512415431811,1,-0.200349909082773,-0.102718758385795,-0.164958988651208,-0.100997285660178,-0.183964688706453,-0.136379194173061,-0.0764360757952972,-0.0990819271280561,-0.165185219122091,-0.219508423319607,-0.167886400944919,-0.17833325801178,-0.141500690198646,-0.173003659233901,-0.176290932670885,-0.189074383896456,-0.0956098458293763,-0.165655823171627,-0.180064230911596,-0.1964271559559,-0.188337994941072,-0.162207016970999,-0.152409933090284,-0.220665350013982,-0.161507363516469,-0.122294951608331,-0.16504034078963,-0.089793585036618,-0.170317477545384,-0.144817779208774,-0.104721721392822,-0.104751974984266
