"","X_Alternanthera_pungens","X_Arctotheca_calendula","X_Asparagus_asparagoides","X_Avena_barbata","X_Briza_maxima","X_Briza_minor","X_Bromus_diandrus","X_Carex_divisa","X_Carpobrotus_edulis","X_Cerastium_glomeratum","X_Cirsium_vulgare","X_Conyza_bonariensis","X_Crassula_sp_","X_Cynodon_dactylon","X_Cyperus_sp_","X_Ehrharta_calycina","X_Ehrharta_longiflora","X_Epilobium_ciliatum","X_Euphorbia_peplus","X_Ficus_carica","X_Galium_murale","X_Geranium_molle","X_Grape_Vine","X_Holcus_lanatus","X_Hypochaeris_glabra","X_Lolium_perenne","X_Lotus_suaveolens","X_Lysimachia_arvensis","X_Malva_arborea","X_Medicago_polymorpha","X_Medicago_sp_","X_Moraea_flaccida","X_Myrsiphyllum_asparagoides","X_Paspalum_dilatatum","X_Pelargonium_capitatum","X_Petrorhagia_dubia","X_Phalaris_sp_","X_Plantago_major","X_Poa_annua","X_Poaceae_sp_","X_Raphanus_sp_","X_Romulea_rosea","X_Rumex_crispus","X_Senecio_vulgare","X_Silybum_marianum","X_Solanum_nigrum","X_Sonchus_asper","X_Sonchus_oleraceus","X_Stellaria_media","X_Symphyotrichum_squamatum","X_Trifolium_sp_","X_Typha_orientalis","X_Vicia_sativa","X_Vulpia_myuros","Acacia_saligna","Banksia_attenuata","Banksia_littoralis","Baumea_juncea","Cassytha_racemosa","Centella_asiatica","Epilobium_billardierianum","Eucalyptus_gomphocephala","Gahnia_trifida","Hardenbergia_comptoniana","Juncus_pallidus","Lachnagrostis_filiformis","Lepidosperma_gladiatum","Lobelia_alata","Macrozamia_sp_","Melaleuca_preissiana","Melaleuca_rhaphiophylla","Myoporum_caprarioides","Opercularia_hispida","Rhagodia_baccata","Spyridium_globulosum","Xanthorrhoea_preissii"
"Baumea_juncea",0.0841759229261116,0.0504831928627052,0.0164419744983747,0.0350639018662235,0.00597792940066894,-0.00281190369521235,0.0645916036782764,-0.000151748329441549,0.0279535641841173,0.0173374827530273,0.079039301142408,0.18312387450963,0.0164698695138267,0.0118304954675461,0.0322917290430801,0.0460705864862055,0.152877770440897,-0.00448972862317259,0.120352535908719,-0.000249991969839022,0.0465574154312457,0.118574004755444,0.0169565295912111,0.0386751825278381,0.0553451682923055,0.0437619668027018,0.0473962808196042,0.00574534357980243,0.146245168023728,0.0151523288291328,0.011440800899776,0.104746425168905,0.00299053136202051,-0.00616966467435652,0.048726783782636,0.0129302218407982,0.0610134102579885,0.137188281070045,0.0300533558595731,0.0127260152269922,0.0185002501934486,0.0203085435902695,0.0563899627700273,0.140723504078521,0.00623163392231557,0.151470253463556,0.112564501225223,0.00821063889008746,0.0280280518703261,0.0236211270306214,0.221031489152712,0.0567032368828066,0.052651098827717,0.142372484535383,0.272818666282601,0.0530256728801702,-0.00226048932844969,1,0.163092615291126,0.00334097310646669,0.0734354383346748,0.22481028589769,0.0818766305226056,0.295232621559875,0.0754009433389995,0.125106786809072,0.0641988987694138,-0.0046293824930872,0.31360460717667,0.0428664153924678,-0.000331567173268494,0.259109564382782,0.0177993559146193,0.0664562614054242,0.0478730304579044,-0.0010324479037733
"Cassytha_racemosa",0.117743750179993,0.0586853869372698,-0.047249912179653,0.0277771791984558,-0.0003496730579653,0.00709271425459491,0.0130035435445062,0.0899676092778341,0.0514247714432208,0.00707772390691072,0.166972329718644,0.145899226539417,0.000920379474331485,0.034843062919692,0.0794581540324585,0.070044842465396,0.0833237872092884,0.0874475670642894,0.0925648632425833,0.0295642942459661,0.0342917388807139,0.11258598016962,0.0375821675845192,0.0931123876395953,0.0496971267058587,0.0753133711404062,0.113457732653268,0.0187747235899299,0.0955977153927959,-0.0119395245806277,-0.0199848673863741,0.116793738468011,0.0384231313533075,0.0538988889964504,0.106018521397253,0.0560047268011234,0.068825570952424,0.146916954484323,0.048920564144627,0.0313914923471182,0.0180906604504059,0.047666469364791,0.151342954926589,0.100876503811599,0.0371377257201389,0.0951727669365932,0.0197790191560854,-0.0121612591122135,0.0248710456372446,0.0273658698049924,0.152417172543888,0.0668678350247632,0.138206253769243,0.121644747331728,0.421806825672048,0.106717220176292,0.0138294620539071,0.163092615291126,1,0.139234880832841,0.198360824675355,0.198323997588671,0.12421964181142,0.354850846866214,0.0493631897409246,0.263555421846661,0.147611880271407,0.100284228045054,0.416407186260365,0.107660577957042,0.037585405254374,0.229404741239884,0.100684890198782,0.0499856321952047,0.018267850088042,0.0823335757539477
"Centella_asiatica",-0.00185879116129234,0.0107227042929746,0.0243101178732007,0.00108565687171835,0.0069850426438203,0.0613126980648447,0.00269365089978559,0.247005357943565,0.0538572615928182,0.015734234293441,0.139696435641343,-0.000298839934827563,0.0208163450542049,0.0447560664352367,0.0852065762713751,-0.0020201488575708,0.00134080281280465,0.246635608083997,0.0132931557113978,0.0600050776509275,-6.41924081704015e-05,0.011018738882747,0.0475026930567798,0.050399567419502,0.00191259628516711,0.000749820330686444,0.105365260254232,0.118896456764293,0.021137033673916,0.0099841980719157,0.014536574336542,0.0110431718098761,0.0453573992040505,0.241368182124961,0.0237488138766881,0.00144860473921365,0.000813608489873296,0.121032955040738,0.0242525209419731,0.0121418727819561,0.0155531006110446,0.0440703397364131,0.132293456736655,0.0390011341866431,0.0244034139633929,0.0217878062040022,0.0113434278825268,0.0241353575879898,0.0133103286127945,0.019511874488454,0.0038828749337877,0.0594621104001506,0.0466402743331973,0.0132888578716502,0.0932178377914512,0.0636580460726063,0.0635255998355145,0.00334097310646669,0.139234880832841,1,0.17015855321311,0.00763722441169381,-0.00044684812318741,0.125943913781468,0.00664201169484119,0.340370385590503,0.14425146426919,0.347821217055033,0.0474994098091822,0.10736171708947,0.03157046061548,0.0676618657089004,0.179081032418229,0.00210899575006924,0.0168136243441231,0.136221378411929
"Epilobium_billardierianum",0.0357331712892112,0.00199327010531356,0.00127553784967349,0.000683342798492988,0.004197078951552,0.0337697477939956,-0.000338840385798867,0.171193627040025,0.0283677772697294,0.00131094399290214,0.117956034088085,0.00168950951409648,-0.0070095772724528,0.0308124463161585,0.0690867736029791,0.0204907966250868,0.00119905607954577,0.173232691887197,0.00352153279227534,0.0428390642930665,0.00858571681856517,-0.000217033453949919,0.0302165011081457,0.0547828332770355,0.00915781089322074,0.0113823532200537,0.0698383259745571,0.0603758116299125,-0.00233088565260771,-0.000637820874824092,-0.000385458446578345,0.00316859144117893,0.0284752133633557,0.135938892515792,0.043869563816998,0.00199984526607976,0.00524370601726556,0.140687496385909,0.0168689944871705,0.00591561116106933,0.00241380891248299,0.0369757403253495,0.0797681162334566,0.041588162188619,0.019404664060665,0.00632523821084499,0.000137285927864853,0.00412206585465978,0.00247367951163908,0.0220435352363914,-0.0039672472161526,0.0511888135631759,0.0376827037333798,0.00463087186013765,0.204914301807907,0.0651033138313677,0.0503713155178935,0.0734354383346748,0.198360824675355,0.17015855321311,1,-0.00297728082312545,-6.42940059097164e-05,0.195900274529447,0.000828744296626516,0.297137508072107,0.0896477568092752,0.206187285903743,0.166926910803925,0.0779961715782081,0.00407983815893661,0.140330417621178,0.142619015194695,-0.000885268029907285,-0.00384887603558696,0.0945479510279637
"Eucalyptus_gomphocephala",0.166186045014172,0.0976225395362812,0.0855797215026974,0.123968011148504,0.0222231111758564,-0.00999583783875803,0.366913109476566,-0.00151296930190321,0.029496087331026,0.0673381711050842,0.119542047818984,0.475287602643001,0.079891944502523,-0.00450543452984699,0.0235832727934235,0.0928771019687,0.583083137003516,-0.0140513731638739,0.507195943553907,-0.00155138205674915,0.0822885656824301,0.530634924144896,0.0143360157404057,0.0329705436228539,0.127784896348057,0.0647372816908386,0.0544619083622778,0.0373005785629466,0.393626650520537,0.080117570777505,0.033976211680588,0.278140989522056,0.00262953631637143,-0.0198895323430923,0.0973793784313446,0.0564655873238864,0.16017689770039,0.0495096123631533,0.0642502868799222,0.0608186496872745,0.0642770124511153,0.01742889721733,0.0214244094387576,0.271778962394998,0.0227612650036023,0.313021241275362,0.446905226834913,0.117654265460514,0.0598720554387821,0.0260102321074587,0.512794055063306,0.0217943864406708,0.133773387707972,0.311918671190768,0.313167814137825,0.061676465925878,0.00550759125975157,0.22481028589769,0.198323997588671,0.00763722441169381,-0.00297728082312545,1,0.15820787009709,0.388265009167752,0.196737488002454,-0.00718762662432141,0.0369535690391451,-0.0308248506731964,0.515962973950081,0.0443705575852311,0.0195218623033792,0.254446495844949,0.00128662159891981,0.233703650133043,0.205577163848689,-0.0237395839139191
"Gahnia_trifida",0.0594735064613777,0.0354484295949647,0.0445508138551688,0.0405351554484437,0.000399747501638326,0.00064363143185271,0.11552362787412,0.000219075362096724,0.015013282308609,0.0210626501881577,0.0392415473092254,0.141681087148645,0.0171805226341682,0.00252328429862766,0.0103024440777415,0.0285000301971261,0.176999082225137,0.00236478817248953,0.162446725108474,0.00367347499644221,0.0233492824137356,0.169445378986953,0.00414182453709991,0.0118280702920512,0.0391450527767439,0.0506971341185146,0.0122639712765868,-0.000667253112539011,0.107961203911136,0.0119842674443116,0.0213703197854145,0.0794097844154585,0.0098758842285222,0.00236410376550449,0.02196164032659,0.0183549261113903,0.0495886940835868,0.0222853793577819,0.0154143348854673,0.019794901129863,0.0210125502552528,0.0205772432706244,0.0252020268851161,0.0753922603449124,0.00845756547373245,0.120394411362315,0.146911028506787,0.0682214753107696,0.0228920799707176,0.00535822138998425,0.191673310708295,0.0125427429349252,0.0473575368200395,0.105568257171656,0.143262907628295,0.0333804180747862,0.0134045498579094,0.0818766305226056,0.12421964181142,-0.00044684812318741,-6.42940059097164e-05,0.15820787009709,1,0.148161512591722,0.0578974095615445,0.00428357960253942,0.0267481109708266,0.011310264267746,0.222340514774095,0.0202788805062641,0.00447420253732255,0.114174588412958,0.0119553170316864,0.0631489685075865,0.0620144953002141,0.00553271832104706
"Hardenbergia_comptoniana",0.128436349657694,0.0417603652956083,0.0175737535504205,0.0599407792285526,0.00458072014498763,0.00404080907225245,0.0594236370315946,0.0592615832134839,0.0468493525800761,0.0211695171719969,0.190786555157922,0.269229179999627,0.00890677160681438,0.0380858535453678,0.0768308903231782,0.0929017356780588,0.213515441077853,0.0300726285618331,0.115733244166723,0.0312828881254562,0.0741297190159365,0.164101871316272,0.0448650031741615,0.0926792469974509,0.0380504818613924,0.083153488248078,0.110268365669936,0.0127121203367148,0.191916952061474,0.0103100031212322,0.0295340954621758,0.0842171201645619,0.021775947199431,-0.000601831413780872,0.0924067288482885,0.0144328931863685,0.0802425619415731,0.241873455996979,0.0485663823442906,0.0406982884456182,0.0324745737950095,0.0316609338221467,0.160029218116295,0.218007007320996,0.0340983841791382,0.293424717755543,0.170292533394265,0.0090307170437099,0.0341307757486733,0.0374445044694169,0.412510530486008,0.0982832901045149,0.148643399254422,0.244185009510447,0.54976886052898,0.0934906167533157,0.0662069025544124,0.295232621559875,0.354850846866214,0.125943913781468,0.195900274529447,0.388265009167752,0.148161512591722,1,0.096213172036299,0.345086287161046,0.110398707577363,0.093595335719707,0.63229592844891,0.10676182891178,0.0212953729868997,0.445304030747111,0.0966106835403661,0.104117824186387,0.0613443058692005,0.0181422985983832
"Juncus_pallidus",0.0299955633734283,0.024858851705745,0.0448856739562656,0.0383114289979746,0.0105323225701678,0.00984341000904598,0.144121853252626,0.00953645128636859,0.0123981792761477,0.02948006256809,0.0207825726310394,0.183064517331693,0.0319843270179741,0.00949643245051239,0.00734256455589876,0.0300696658624722,0.230355257278578,-0.00947122685936859,0.210453472465958,0.00474294171790174,0.0279170768487974,0.217754527988433,0.0154802184329806,0.00424510446524449,0.0295202011436409,0.0165799615876342,-0.004642550828496,0.0217628963693508,0.145370640804107,0.017388023251466,0.032434067602658,0.119115958612161,0.0024467320821221,-0.00825995898764844,0.0126370083754156,0.0142819930741751,0.0354161976180434,0.00633201214215458,0.00447428341593231,0.0129459550333352,0.0322915188448316,0.0038294393348424,0.00768396893777459,0.0991158157794026,0.00874175260491851,0.0784148810827123,0.147161799876982,0.0552367527694577,0.0188420696259903,0.00633584469383113,0.174258752938649,0.00169355647568775,0.0101504523610937,0.114970074694502,0.0762820495920502,0.012116719362577,0.0501143024721806,0.0754009433389995,0.0493631897409246,0.00664201169484119,0.000828744296626516,0.196737488002454,0.0578974095615445,0.096213172036299,1,-0.0031319412950825,0.00426225832280362,-0.0141969627417229,0.160164374316958,0.00120763147448189,0.0156020131183505,0.0697868405694421,-0.000834336664552793,0.086755634760677,0.0639243914241269,-0.0153497316053669
"Lachnagrostis_filiformis",0.0251995521270135,-0.00243048510544279,-0.0104488461670327,0.00457196420412456,0.0091533108206377,0.132449634719026,-0.00129659889622492,0.380903959998941,0.0716023349687431,0.0273583129419451,0.18045688250558,0.00151983742883453,-0.01305911448423,0.0385817763095735,0.142344169047685,0.0227076587807824,-0.00264174706111773,0.381704105713689,-0.00425241763671425,0.0892947802066612,0.0185283315261286,-0.00862798967183889,0.0723628551921357,0.105342196696587,0.00305447686583722,0.0303989610034838,0.165431954638938,0.138702602185818,-0.00917718691421755,0.0319638261581709,-0.00904324504484766,-0.00205605601244439,0.0531414989618437,0.33123672348785,0.0709361185231899,0.00227283704960905,-0.00346843705953479,0.313430871741119,0.0376858806733577,0.0170425500598071,-0.00543881447779434,0.0823374164583477,0.152335634163267,0.0508728306668634,0.0371727081644006,-0.00268521190556652,-0.00659314784309776,-0.00150376054709081,-0.00385453122442633,0.0475027365712449,-0.00623668603385075,0.109650208370957,0.0905590323725386,-0.000513708400280039,0.348934994232144,0.0857615694820531,0.127667301790641,0.125106786809072,0.263555421846661,0.340370385590503,0.297137508072107,-0.00718762662432141,0.00428357960253942,0.345086287161046,-0.0031319412950825,1,0.215711405728083,0.486825670390157,0.149000790025931,0.117254582709022,0.036071515672515,0.300025847778346,0.303176549443469,-0.00137100263303634,-0.00818020475388685,0.196170897456739
"Lepidosperma_gladiatum",0.0700246151000945,0.0172842927941149,-0.0272712188738928,0.0156393360362279,0.0038214531072734,0.0561386105251872,-0.00179289066380794,0.13943593725244,0.0333062249845391,0.0102143972335859,0.108144839415972,-0.00567749816882387,-0.0118700207271066,0.0170532248351373,0.0553597084240987,0.0305427306287783,-0.00279014765895336,0.141496497905773,0.00013622989946984,0.0447756420905392,0.00777729482138112,-0.0193210881209504,0.0269169604126862,0.0722223774493052,0.000197990194656444,0.0357530603794358,0.120761875981248,0.0659046987924452,-0.0202612163790203,0.0110151646498872,-0.000659147077268508,0.0316150058692211,0.0418656893708907,0.128809290798264,0.0989516208244349,0.00715462942006072,0.012684729582607,0.108824804537034,0.0409438127555883,0.0224678276094101,0.000392037888944147,0.0274552004258548,0.115994887626967,0.0394622228783982,0.0324608487048267,0.00050937548024024,-0.0173741996119262,0.000622491240975256,0.00188037601276542,0.0140759868868987,-0.0197221985803984,0.0729079795436383,0.0897604131559889,-0.00764023468138933,0.207073203737251,0.0713984886621559,0.0448728706297448,0.0641988987694138,0.147611880271407,0.14425146426919,0.0896477568092752,0.0369535690391451,0.0267481109708266,0.110398707577363,0.00426225832280362,0.215711405728083,1,0.181193870979947,0.108546775499431,0.080205874540553,0.0125984482580333,0.122298887209508,0.115327384844342,-0.00214544980204444,-0.0239067653160956,0.111910259939523
