"","X_Briza_maxima","X_Briza_minima","X_Bromus_diandrus","X_Carpobrotus_edulis","X_Ehrharta_calycina","X_Ehrharta_longiflora","X_Gladiolus_caryophyllaceus","X_Hypochaeris_glabra","X_Lolium_sp","X_Lotus_sp","X_Pelargonium_capitatum","X_Pentaschistis_airoides","X_Pinus_pinaster","X_Pinus_sp","X_Solanum_nigrum","X_Sonchus_oleraceus","X_Ursinia_anthemoides","X_Wahlenbergia_capensis","Acacia_huegelii","Acacia_pulchella","Adenanthos_cygnorum","Alexgeorgia_nitens","Allocasuarina_fraseriana","Amphipogon_turbinatus","Astartea_scoparia","Austrostipa_compressa","Austrostipa_sp","Banksia_attenuata","Banksia_ilicifolia","Banksia_menziesii","Beaufortia_elegans","Burchardia_congesta","Caladenia_flava","Caladenia_sp","Calytrix_fraserii","Cassytha_racemosa","Cassytha_sp_","Conostephium_pendulum","Conostephium_sp","Conostylis_sp","Corynotheca_micrantha","Dampiera_linearis","Daviesia_sp","Desmocladus_flexuosus","Dianella_divaricata","Dianella_revoluta","Diuris_corymbosa","Eucalyptus_rudis","Euchilopsis_linearis","Gompholobium_tomentosum","Gonocarpus_pithyoides","Haemodorum_sp_","Hibbertia_hypericoides","Hibbertia_subvaginata","Hovea_pungens","Hovea_trisperma","Hybanthus_calycinus","Hypocalymma_angustifolium","Hypolaena_exsulca","Isolepis_marginata","Jacksonia_furcellata","Lagenophora_huegelii","Lechenaultia_floribunda","Lepidosperma_longitudinale","Lepidosperma_sp","Lepidosperma_tenue","Leucopogon_sp","Lomandra_haemaphrodita","Lomandra_preissii","Lomandra_sp","Lyginia_barbata","Melaleuca_preissiana","Microlena_stipoides","Microtis_alba","Microtis_sp","Patersonia_occidentalis","Pericalymma_ellipticum","Phyllanthus_calycina","Platysace_compressa","Podotheca_gnaphalioides","Pterostylis_nana","Pterostylis_sp","Pterostylis_vittata","Rutaceae_sp","Scaevola_sp","Sedge_A","Schoenus_pedicellatus","Siloxerus_humifusus","Stipa_sp","Stylidium_repens","Tetratheca_sp","Thysanotus_manglesianus","Trachymene_pilosa","Trichocline_spathulata","Restionaceae","Unknown_native_shrub","Xanthorrhoea_preissii","Xanthosia_sp"
"Jacksonia_furcellata",0.00886873411605786,-0.00123486949559501,0.0335002268448682,0.085138223050724,0.12836313713355,-0.0390935760803751,0.00298525255531178,-0.188320885652756,-0.0572511117455081,-0.0257823587357889,0.0508761993359153,-0.0511477307876972,0.143193546097334,0.0094234506111633,-0.1019655305105,-0.0385148610315133,-0.0259584703866654,-0.0814429798270709,0.095950596843497,-0.250275281497593,-0.0744540315343501,0.0186962734292829,0.0042549520062338,0.0440818400935925,-0.338369124621161,-0.227366358996856,0.0746640703838929,0.385682336495877,0.439565739107325,0.440319150510907,-0.379440197562322,0.214568560613239,-0.0636089067418253,-0.0342244974321131,0.229840649265425,-0.459398905008292,0.00112878939870649,0.0635523507096481,0.116767287079109,-0.0984105162587764,0.240718972974951,0.452862817084062,0.0435380443776827,0.498198174629134,0.390905315240625,-0.255354356231503,-0.0291386140374385,0.347270311323262,-0.199825925231976,0.0206720558561332,0.00296307197781391,0.0440104617122342,0.269127986427266,0.0878327563690089,-0.204798600260708,-0.0684587986267522,-0.0128916823077945,-0.296538574182375,-0.37643913480203,-0.145915225193096,1,0.0922007050586883,0.173127077439949,-0.00923337456294849,0.233294326081736,0.0822783462551867,0.408452631321849,0.0615394843929704,0.500134556851567,0.0668153081084501,0.00752207735447735,-0.0172475895901076,0.114219310330523,0.0344699565094387,-0.0362533119478481,0.176662156676024,-0.401063907238559,0.0804813880101954,-0.0625831989987983,-0.0614391121177675,-0.180830755297767,0.134057545812631,0.00608478438370238,0.130643105545001,0.0637209979294695,-0.299481385471215,0.00311846710390759,0.0523605295942716,0.125344547207716,-0.108882193857553,0.0334689939978677,-0.323254676855302,-0.221994158793089,0.109014909088764,0.0334369346427287,-0.0662435194287312,0.319595832853959,0.059155821965021
"Lagenophora_huegelii",-0.0461937102060149,0.0415207972324566,0.166170875820187,-0.050140915864181,0.0130720312790287,0.1208394690117,0.0433907391064019,0.365751889476579,0.0545056960384052,0.046642632577487,0.167288866633565,-0.0997588837719122,0.0437971125733204,0.0860411967696678,0.250020731583823,0.29693048165057,-0.0439348319906263,0.0602976638130503,0.0108500094924943,-0.146003508838064,0.0276454009244785,-0.0115313551683952,-0.0268940913180282,0.0428057713867746,-0.191707406289428,0.21741188079875,0.0642716981748159,0.330844454414443,0.402561321752567,0.341094002009388,-0.289641801799308,0.292020846350348,0.255574393634979,0.0463889487994287,0.110277043565065,-0.166247332787455,-0.0437870205518401,0.0589920877920227,0.192210131926724,0.210206168043472,0.0491650305541127,0.162643084235295,0.0300146289814913,0.310590854454877,-0.0214985525043979,0.162045970250451,0.0765724733748612,0.369221883945603,-0.289006130975779,-0.00330211763418972,0.0518850931077827,0.0163545227725656,0.445368743322852,-0.251533481599952,0.0402960431658759,-0.0185897135803379,0.0757556431181796,-0.190561891454947,-0.153367714424248,0.143275568757742,0.0922007050586883,1,0.050602299969601,0.0428564335695289,-0.0531048885233054,0.0300482385494721,0.160240152242886,0.0358818983337126,0.0996766075914921,0.0827313786942213,-0.230612978955866,0.0231778404160659,0.0455894260315598,-0.000212125245709897,0.0198804409381389,0.270912475203259,-0.142240006263063,0.00512187077745235,0.0351906234611664,0.20932312062266,0.137806215104911,0.259012429953325,0.121254862328162,0.244271849696608,0.0133631760962208,0.153384278093596,0.0747476876097937,0.0569735964966951,0.11597892355362,0.0380323446306415,0.0169521918574457,0.157720121142106,0.34506669796472,0.0396586149453784,0.0420333723310131,0.0986673376243426,0.322516157126038,0.0581297819036583
"Lechenaultia_floribunda",0.00763223067775826,-0.00321361297514356,-0.00269387433614204,0.0315743013632784,0.0390658121033619,-0.00448260212717532,-1.75676737650613e-05,-0.0550729055012248,-0.0271711996071815,-0.0188940629055296,0.00561942683519155,-0.0159519963508142,0.0680637521754884,0.0022078975766797,-0.054907863099236,0.00281260700267137,-0.0104896268623854,-0.0240158577577091,0.0405011667493441,-0.0937735980564371,-0.0259984011177195,0.00567237615349344,-0.00148091535131746,0.00708886837735567,-0.121402088595552,-0.0814826196678358,0.0230444815578803,0.156729079139569,0.171562742728587,0.164593309527152,-0.155683697002115,0.0711455875347991,-0.00191773108753735,-0.0133638888610755,0.0875339366343659,-0.161274118475585,-0.00233314329568583,0.019904858548808,0.0586251418960861,-0.0313186162468256,0.0883062042101899,0.174825791400045,0.0224745943625077,0.185293761331481,0.164320490127373,-0.0863921043276239,-0.00386649694863432,0.134356679532336,-0.0713677643427728,0.00768781794194773,-0.00523256470586682,0.0108286616750928,0.124054165655382,0.0267475638930954,-0.0788439311757325,-0.0176108550962421,-0.00836688385898034,-0.116013950056857,-0.128162339546148,-0.0576424808813981,0.173127077439949,0.050602299969601,1,-0.00282083439873727,0.070975440530383,0.0275459738430494,0.14932064410916,0.0274350906060676,0.186668504930993,0.0355269600102566,-0.00913733133732722,-0.00683237367525751,0.0352377450433959,0.00935291282346569,-0.0129661064783965,0.0681440349305884,-0.16540800558986,0.0358077799506788,-0.0323323077446682,-0.0267822746017471,-0.0620874539441504,0.0468246406051646,0.00161950720847259,0.0307345054446355,0.0126853739363748,-0.104610488426868,0.00645467986628132,0.0127559178358878,0.0260870122676807,-0.0137794235869238,0.0105554119388719,-0.118105506547621,-0.0657748299263896,0.0345626431516251,0.0174387152622431,-0.00877854839966759,0.145771145371731,0.0214302698618342
"Lepidosperma_longitudinale",-0.00384103666460581,0.00140317883456157,0.0182037266874228,0.00262832395082734,0.000403634483805695,0.000703040915814816,-0.000700951832942252,0.0388239131543532,-0.00154653890272897,0.00494392531249844,0.0166014180219747,-0.00512430329863318,-0.00749175272142262,0.0015178786589155,0.0375577328628266,0.0275712604275254,-0.000162763822499785,0.00500103765609736,-0.00296883969781116,-0.0112594202810384,0.00273509232829784,-0.0025066258874853,0.00136194772799254,0.00293560030239329,-0.0128649055290213,0.0346776876257276,0.00790183400676614,0.0154993452699603,0.0254504926572745,0.0215915827696956,-0.0187348510638153,0.0168906763355132,0.0258375732424911,0.0016479094008308,-0.00271741572241563,-0.00710631006347785,-0.00221250976985086,0.0051928540660477,0.0113630902872836,0.0203085837044447,-0.00891488233163863,-0.00019901342739974,-0.0018352120189716,0.0142975679524097,-0.0190779972265285,0.0222636600396567,0.00674914386381716,0.0228994878184755,-0.0260941973011549,-0.00234650933615651,0.00543823137474253,0.00154259972495386,0.0228552714169744,-0.0225194649717024,0.0088343668433105,-0.00633770562233084,0.0091382623630112,-0.0156995909767091,-0.0166304491124519,0.0235928678393664,-0.00923337456294849,0.0428564335695289,-0.00282083439873727,1,0.00252696941244095,0.00197187305654537,-2.41291392740885e-06,0.00206401541875887,-0.0121325243522641,0.006467864296093,-0.017543022420495,0.000795217709347295,0.000354600848311469,-0.00527224658396139,0.000775417637849511,0.0231044718324391,0.00486673776777428,-0.00519063369071557,0.00479239421129544,0.0248948146064823,0.0221865619054121,0.0125864250525867,0.00414987653318739,0.0397580186109794,-0.00144586912352512,0.026187474599393,0.000833789418449148,-0.00116282582937336,0.0125195612087917,-0.00704533470268745,-0.00489996634075866,0.0153326143324243,0.0367320160260331,-0.00122304195241307,0.0044917719829486,0.00731661024646467,0.0127834381690173,0.00162149604665468
"Lepidosperma_sp",0.0367148840205672,-0.0196307893633934,-0.046590596339353,0.133990715887692,0.0569879965349288,-0.0961728846573508,-0.0431788712138138,-0.271447712211028,-0.0756860088994433,-0.0385068352809349,-0.0417375392998243,0.0228066614112564,0.0365103437178786,-0.0472102630147251,-0.0961399219461507,-0.152420520035091,0.0137917027776826,-0.0729367173855044,0.043199295348499,-0.0936565535979766,-0.0599888321929479,0.0102130335232778,0.0239310547723894,-0.0123923345624547,-0.141818912764359,-0.153669872058365,0.0296157476383201,0.0852315434979172,0.0789912194594395,0.114148670889823,-0.095247393169797,-0.0282780730656552,-0.123493121371814,-0.0431659242354291,0.0500818334686063,-0.191673627654227,0.0272718384573015,0.00734945829075376,-0.0169784837926603,-0.133467969472422,0.0887620359684412,0.182542340669779,-0.00687663724441306,0.147610060132547,0.18966201088707,-0.205400508154333,-0.047453618181012,0.048970130765023,-0.00954521540300735,-0.00274809512472851,-0.00170135235832008,0.0228249351634824,-0.0557875324739731,0.129249664824567,-0.140831725676963,-0.057983614870355,-0.0339859931601613,-0.116102203778314,-0.19214654217872,-0.109624907424742,0.233294326081736,-0.0531048885233054,0.070975440530383,0.00252696941244095,1,0.0358332510047745,0.129635968726999,0.00923857501575568,0.183647007094445,0.00542859612569812,0.0961532152726315,-0.0288925442674404,0.0460251114943281,0.00494398426700938,-0.0376597092706921,0.00362550805088541,-0.14210905834709,0.0359278537003408,-0.0421546996778969,-0.108611234395633,-0.143471179723129,-0.0714780462554663,-0.0774980432253129,0.0508940328791222,0.0165084995016965,-0.203898086409827,-0.0344396885113128,-0.0108642784450354,0.0146982195744471,-0.100649317257324,-0.0169851515396331,-0.255427080710433,-0.262979470298818,0.0321452197684064,0.0100212042597503,-0.0815274601547749,0.0326714374940587,0.00207821538784332
"Lepidosperma_tenue",0.00201331133512892,0.000600216575204929,0.0069847374923898,0.0125707157891717,0.0249500022119535,-0.00492058729378141,-0.000278800814329964,-0.0168689565258631,-0.00755688016343132,-0.00480255556002044,0.0149518533977255,-0.00678617705083366,0.0228555902125565,0.000806749835812138,-0.00601625960515116,-0.00441916770851716,-0.00393593275018735,-0.00836230542065477,0.0150599249136428,-0.0433473714013741,-0.0146835397208985,0.00378749241759896,0.000842964761821055,0.00682565553555783,-0.0618873694176144,-0.0263939334617286,0.015680200317057,0.0689417523900531,0.0810699483536429,0.081009379996415,-0.066876360559693,0.0407207718475191,-0.000212732683996941,-0.00435023350750635,0.0357950825005422,-0.0770934485124911,-0.000270484104003779,0.0127395626109374,0.0233886021369522,-0.0163321636060664,0.0368706712331286,0.0707595146128773,0.00944947207323123,0.0876984846619477,0.0602474742469215,-0.0345970269090281,-0.00432763257068394,0.0595557981057863,-0.039589293776186,0.00304637304599196,0.00234237049810487,0.00750938331286592,0.0540291601577422,0.0133461267645713,-0.0319883454205569,-0.0108812287708001,0.000707450414834782,-0.0549384909303749,-0.0689106349780166,-0.0147665738552199,0.0822783462551867,0.0300482385494721,0.0275459738430494,0.00197187305654537,0.0358332510047745,1,0.0680939398040691,0.0120629731855796,0.083086609762409,0.0105552410748889,-0.000704851191658659,-0.00157590749643605,0.0184707875003074,0.0062502056055178,-0.00514314224930037,0.0442250625667237,-0.0607527885109844,0.0146616498793809,-0.00897245795624121,-0.00291968878285713,-0.0249977058282528,0.0251071377706932,-0.00193801268249533,0.0237457804792551,0.0109299951921496,-0.0399133690602109,0.00139244603754713,0.00827726524225394,0.0231266222059397,-0.0201889096851997,0.0107482734418269,-0.0469134101331948,-0.0255008955507794,0.017460407684912,0.00862190730448211,-0.00874974432776763,0.0542816266128094,0.0100168390990025
"Leucopogon_sp",-0.00996429529863113,0.00870132869228324,0.100122274408967,0.00999193680130433,0.0866112973168746,0.0134807609926919,-0.00508890304442776,0.00945710808749719,-0.0234267061730585,-0.00103448311177599,0.0974935924090903,-0.0786916806056681,0.134395704771718,0.04697678085415,-0.0380953875502941,0.0697860711388183,-0.0503461689520874,-0.0525089370494223,0.094454794531915,-0.222128902085584,-0.0396168741368227,0.0130136173682929,-0.0057880508069765,0.0652846578061418,-0.280623764870389,-0.135661724689814,0.0695549390317707,0.403521037659526,0.472904743516375,0.437694331268245,-0.394746510280514,0.295843843874191,0.0413662172877666,-0.00851660477600162,0.218551421669871,-0.41052936965483,-0.0192880928280858,0.0816642868441527,0.204915299338638,-0.01892248136849,0.227402957646902,0.41185264320499,0.056975171009322,0.479508238541403,0.336290157598132,-0.137331411689027,0.00650816297442462,0.390014329687562,-0.231447924652234,-0.0198731566331161,-0.00446568997418254,0.0448729060790968,0.372521972979902,-0.0368390724858222,-0.104127725841963,-0.0381983944062884,0.026632184875198,-0.261744660896736,-0.317485559389245,-0.0787406348428877,0.408452631321849,0.160240152242886,0.14932064410916,-2.41291392740989e-06,0.129635968726999,0.068093939804069,1,0.0725218007671087,0.444676015075549,0.0925724934989733,-0.0437065158442512,-0.00657709038251226,0.0850235805707386,0.0535025480239863,-0.00769695308445513,0.231804087311242,-0.383244453957774,0.0649225695128551,-0.042624439423732,0.00371889149649397,-0.0722452814231245,0.217693801457014,0.0671090397058082,0.18837040651129,0.08188788503801,-0.22124360780272,0.0380194058527353,0.0453734054777271,0.142364854652079,-0.0748213207437133,0.0793189073103304,-0.202273404889116,-0.045345240205251,0.102529936520421,0.0342092763337405,-0.0255260744920947,0.362075536906396,0.0708479541373534
"Lomandra_haemaphrodita",-0.00707844146230631,0.00309524576913853,0.0197923558180196,-0.010089549004743,0.0146491734883217,0.0106148146643212,0.00722964745785364,0.034111833301054,0.000729275704360189,0.000579490544806662,0.0265842117417289,-0.0123183926182288,0.0228536665849516,0.00945143120234562,-0.00229967597197473,0.0255783325804326,-0.00967896335787087,-0.00282037789038839,0.0188368820351474,-0.0353715176460439,-0.0114698351853253,0.00144113983005333,-0.00374202014801463,0.0102047583127992,-0.0478602009605712,-0.0132308223602315,0.013701059725512,0.0759532803627563,0.0936872860818954,0.0846526234429489,-0.0730790462614169,0.0547870510833693,0.0248911788808625,0.00158747607163899,0.0400866594447149,-0.066970481957759,-0.00644217743660511,0.019512362093613,0.0423804906253228,0.00532748432283673,0.0372709027491879,0.0675176450681342,0.0148530443017922,0.0880901852744077,0.0558679670659782,-0.00510379917713535,0.00858989704318359,0.0701203796475794,-0.0490904628246685,-0.00157304254919527,-0.000649615618444234,0.00439925450088301,0.0861178035885413,-0.0124883021021734,-0.0110008082517973,-0.00579260599217434,0.00438462219453964,-0.0483265161550307,-0.0505850468707197,0.00146607886885001,0.0615394843929704,0.0358818983337126,0.0274350906060676,0.00206401541875887,0.00923857501575568,0.0120629731855796,0.0725218007671087,1,0.0776585484698659,0.0192391847186078,-0.0192316445494577,0.000342582470866088,0.0129689611983704,0.00848968125755878,-0.000231925946039127,0.0609014252203725,-0.0592216080949991,0.00913343094449558,-0.00930124558474326,0.00522821349336339,0.00351644337632185,0.0563052233450023,0.0186780545887127,0.0380990687750001,0.0134109560183107,-0.0196275228174089,0.0047397747009114,0.00973118273063448,0.0273709386449212,-0.00137290950012539,0.0150497747322814,-0.0199455850244989,0.0121533200582167,0.0120388798524549,0.00764429018142298,-0.000150155222629123,0.0695207839074635,0.0141763143922584
"Lomandra_preissii",0.000988802051700173,0.00486209136496069,0.0448811589631407,0.0322844411649971,0.125103231561451,-0.0125287107128046,0.01823908309546,-0.117430885805454,-0.0248120494308269,-0.0230354101638626,0.072671899466483,-0.0472131022628155,0.153672361190703,0.0177685243677802,-0.119298994237221,-0.0185407566398087,-0.0314993637722217,-0.0619449657797223,0.103786526451773,-0.245196090732129,-0.0703162733137755,0.0206730612058563,-0.00792262638666814,0.0643253888058449,-0.32991966271599,-0.223951454869333,0.0721336759906933,0.418236331438454,0.484822932194234,0.476260324149929,-0.408929200117123,0.235743336920356,-0.0405902760024005,-0.0171972703667777,0.23622730443198,-0.44668308062174,-0.0105574576650999,0.0739700446848377,0.149127072574108,-0.103712430389071,0.261584840877755,0.461046941860424,0.0569449565552093,0.532941427895193,0.419883597508367,-0.229424759441419,-0.0100976078551432,0.372051286727076,-0.208843700919673,0.00536540483125543,-0.00167607064316963,0.0409528470027825,0.335290045918218,0.0777063410466849,-0.186234148354417,-0.042240425696527,-0.00688515140214235,-0.284772216665866,-0.36116697337514,-0.138441554878783,0.500134556851567,0.0996766075914921,0.186668504930993,-0.0121325243522641,0.183647007094445,0.083086609762409,0.444676015075549,0.0776585484698659,1,0.0868761057485097,0.00403293798196363,-0.0130245078738813,0.101651301489676,0.0497999563531194,-0.0239535055499794,0.204930842667658,-0.412828703531008,0.0817264619591468,-0.0764417583223229,-0.0628567672928216,-0.166560409632888,0.208800333004095,0.0277816494718228,0.133961668682525,0.0813543966222507,-0.28416634413251,0.0131907642933435,0.0624203083468033,0.15167529209554,-0.0628110989064335,0.0647448384077609,-0.298591089011589,-0.171946423735376,0.101619631335354,0.0376868267104054,-0.0501424143360644,0.350021364161493,0.0760280273436463
"Lomandra_sp",-0.00976898649253854,0.00601552445039945,0.0414679211407148,-0.00702796631803744,0.00704193977127875,0.0203507236727499,0.00562950041822003,0.067629167350415,-0.00110206739946848,0.00681212739417122,0.0375603060881878,-0.0259724601369453,0.0289067420351059,0.0215117598366069,0.0268673182949614,0.068859281353383,-0.0174474871168067,0.00178613707648468,0.0207992550080727,-0.0574815529025005,0.00673307653000799,-0.000952485314055792,-0.00667190092530464,0.0151830262323101,-0.0654332899884387,0.0171907889866709,0.0146468269607528,0.108217883948383,0.135218659484623,0.115344261245166,-0.108028106261186,0.0939134300067207,0.0541043011945775,0.00398596016316933,0.0535516916019803,-0.0844327986299143,-0.0109306130204188,0.0224568649234753,0.0541791529897151,0.0442141394265589,0.0393558390717984,0.0872462285804169,0.0153842022692459,0.11429380085792,0.0485008713081201,0.00523880421577193,0.0137162084443887,0.117372605942151,-0.0778474498802388,-0.0190859846770621,-0.000423509015201722,0.00897889997023547,0.131211510783897,-0.0553292020659073,0.00027886209960335,-0.00427203739762911,0.0153500787838815,-0.0625854592954887,-0.0627732208437697,0.00856826775758061,0.0668153081084501,0.0827313786942213,0.0355269600102566,0.006467864296093,0.00542859612569812,0.0105552410748889,0.0925724934989733,0.0192391847186078,0.0868761057485097,1,-0.043272426261132,0.00519280070756011,0.0154761731927216,0.00600043068909275,0.0056714949185878,0.0843555647082041,-0.0824458139471565,0.00636995879081077,-0.00507578103479167,0.0335760678257858,0.0194025209010162,0.076597919071277,0.0351587805934748,0.0706823914673366,0.0135438880315769,-0.00884672990989856,0.0186944341363988,0.0161781273895544,0.0393071756096692,0.00557093660372898,0.01213852522115,-0.00991204305005488,0.0575028993595542,0.0140172700686213,0.0109802012794765,0.0144865681667568,0.109486400491987,0.0196921364797342
