"","X_Arctotheca_calendula","X_Acacia_longifolia","X_Avena_barbata","X_Briza_maxima","X_Briza_minor","X_Bromus_diandrus","X_Carpobrotus_edulis","X_Catapodium_rigidum","X_Cirsium_vulgare","X_Commelina_sp_","X_Conyza_bonariensis","X_Conyza_parva","X_Crassula_alata","X_Cynodon_dactylon","X_Dischisma_arenarium","X_Ehrharta_calycina","X_Ehrharta_longiflora","X_Euphorbia_peplus","X_Fumaria_capreolata","X_Galium_murale","X_Geranium_molle","X_Heliophila_pusilla","X_Hordeum_leporinum","X_Hypochaeris_glabra","X_Lactuca_serriola","X_Lysimachia_arvensis","X_Moraea_flaccida","X_Paspalum_distichum","X_Pelargonium_capitatum","X_Pennisetum_clandestinum","X_Pentaschistis_airoides","X_Petrorhagia_dubia","X_Poa_annua","X_Poaceae_sp","X_Polypogon_monspeliensis","X_Romulea_rosea","X_Rumex_sp","X_Solanum_nigrum","X_Sonchus_asper","X_Sonchus_oleraceus","X_Stachys_arvensis","X_Trifolium_campestre","X_Urospermum_picroides","X_Ursinia_anthemoides","X_Verbascum_virgatum","X_Vulpia_sp","Acacia_saligna","Anthocercis_ilicifolia","Austrostipa_compressa","Baumea_articulata","Baumea_juncea","Caladenia_latifolia","Carex_fascicularis","Cassytha_racemosa","Centella_asiatica","Cyperaceae_sp_","Daucus_glochidiatus","Dischisma_arenarium","Eucalyptus_rudis","Gahnia_sp_","Geranium_solanderi","Hardenbergia_comptoniana","Hibbertia_cuneiformis","Hydrocotyle_sp_","Isolepis_cernua","Juncus_subsecundus","Lepidosperma_gladiatum","Lepidosperma_longitudinale","Lobelia_alata","Lobelia_tenuior","Melaleuca_rhaphiophylla","Microtis_media","Myoporum_caprarioides","Persicaria_decipiens","Podotheca_gnaphalioides","Pteridium_esculentum","Rhadinothamnus_anceps","Scaevola_crassifolia","Schoenoplectus_validus","Sonchus_hydrophillus","Sowerbaea_laxiflora","Spyridium_globulosum","Tetraria_octandra","Thysanotus_multiflorus","Trachymene_pilosa","Tricoryne_elatior","Triglochin_centrocarpa","Unknown_climber","Viminaria_juncea"
"X_Conyza_bonariensis",-0.0973397328036346,-0.236032801898119,-0.0929297241725122,-0.326978181646129,-0.27072381269416,-0.285998306929333,-0.0097300291822324,-0.246441154806429,-0.256818035008626,-0.189744212842217,1,-0.0235599808884495,-0.454094443637284,-0.121185571187122,-0.452778758690737,-0.112705652562023,-0.304610224235877,-0.374847704632152,-0.477377695653993,-0.44680160840116,-0.441831963196293,-0.238099437601853,-0.413305761894651,-0.167170744181671,-0.286108997197867,-0.468105198890275,-0.513097298495114,0.00245145034884307,-0.362103995397297,-0.0556032660054955,-0.125317512366245,-0.395580255425239,-0.126152087463599,-0.331888253808973,-0.236625559905695,-0.282672932637822,-0.163458525342103,-0.00379075416906572,-0.170240253878652,-0.0348877810319908,-0.12417883745798,-0.313561135411906,-0.207371800006419,-0.296174858883774,-0.308160032083089,-0.166338723357667,-0.285884464212886,-0.237707227180213,-0.416792238227182,-0.05083042395208,-0.230876527009167,-0.530416246039628,-0.230981837929188,-0.139996609031747,-0.30698787748786,-0.0964612471395785,-0.463948462714435,-0.462886002876488,-0.0345341351350606,-0.0171532266517001,-0.241491594609087,-0.00111167350485401,-0.377012505414813,-0.266702351461944,-0.437354302483593,-0.0126719072157778,-0.0662056314732207,-0.222884100619831,-0.150515245265946,-0.379128842964806,-0.0114119104798939,-0.295955378250483,-0.0828291534249807,-0.00351907976612988,-0.470449752356268,-0.0906232526599117,-0.276495319748046,-0.277239044005014,-0.147909215461274,-0.026767376145561,-0.538838901161866,-0.0171346532807679,-0.0684397698288656,-0.41253348020479,-0.419932845290713,-0.418907471816234,-0.0212916442427641,-0.022635771785921,-0.029290039738746
"X_Conyza_parva",-0.0617471065184474,-0.130703869293475,-0.0076310423321398,-0.221403981922399,-0.217054532598709,-0.210532831344542,-0.046713214938106,-0.171694428192975,-0.131382796115596,-0.223728787762567,-0.0235599808884495,1,-0.486726248890619,-0.0574685278966672,-0.50008516831395,-0.101032534742008,-0.238907536550849,-0.300224713589215,-0.49325951091334,-0.437941540714784,-0.409466403558235,-0.222933054862463,-0.391323748431232,-0.142062045882033,-0.243171171485318,-0.49243799970607,-0.460791037156408,-0.0385367604195299,-0.441200649144051,-0.0169409852940467,-0.214044630979101,-0.319801675252235,-0.103735414689397,-0.233146143296926,-0.179423786988616,-0.281610433540236,-0.112130885323766,-0.0158596406551927,-0.134951151657165,-0.052891398315528,-0.108053346545134,-0.268706031775712,-0.120766589505925,-0.279587800203569,-0.290778771981584,-0.0984587928264698,-0.34303394951926,-0.239972000936975,-0.283928026518483,-0.0162130762632096,-0.271069412909467,-0.501596847032393,-0.351371831409056,-0.256874425967492,-0.425644906244839,-0.129584797314866,-0.314977454647582,-0.496343358224554,0.00207048630790615,-0.0036523322667487,-0.13399522271386,-0.0712217616474802,-0.224859872038246,-0.252010461898603,-0.469345611151529,-0.0316361808979511,-0.113583161413349,-0.298597141486311,-0.167375412945914,-0.256102771887914,0.0026142928554171,-0.14087226570241,-0.184341792589743,-0.0479172242806935,-0.443342661388801,-0.180354570063783,-0.377070510455688,-0.282242350763854,-0.213954673213644,-0.0114752535302215,-0.501189604777821,-0.0170649769045615,-0.0987202117625923,-0.318482279335086,-0.436413486399945,-0.382302334059459,-0.119600936788027,-0.00666566647027087,-0.136309396496729
"X_Crassula_alata",-0.16707330352981,-0.363807169014355,-0.82934528063975,-0.514651484677685,-0.0281790196809654,-0.336959049940201,-0.668823341182604,-0.188356795785425,-0.646359645044289,-0.108299339976462,-0.454094443637284,-0.486726248890619,1,-0.45040059116972,0.375293789445566,-0.046815996094133,-0.188434912466747,-0.0893073065272025,0.350120341689214,0.267060130482333,0.183136615361591,0.0252104636801839,0.0258723668625073,-0.0391345641448826,-0.117256460334139,0.374022896250192,0.121448866610655,-0.908170333863966,0.266715927249427,-0.679765390692271,-0.184414665857583,-0.0893845555119843,-0.0541858857540165,-0.0962367470273887,-0.0398997143973494,0.0289345888343151,-0.535023708426337,-0.714379707870794,-0.251149522406071,-0.556169649011711,-0.0833243477310286,-0.11861677470562,-0.443034515532504,-0.0911681224232218,-0.013105248837188,-0.107446267770319,0.0675866171524864,0.0139573535984691,-0.447224961144244,-0.839555674141284,0.0181020935273502,0.311529545381051,-0.190205424765205,-0.305005846188954,0.0689147090906084,-0.123962330426049,-0.334867268831239,0.380441081499324,-0.617865020163886,-0.753025169966112,-0.188140003717085,-0.699214711031798,-0.562458662167317,-0.01838095011362,0.136843184461665,-0.36545631954348,-0.231073747969644,-0.0959408905660694,-0.0183669322112771,-0.344994108558491,-0.55973217783697,-0.746510893566864,-0.353365164353482,-0.651183412908202,0.127497378789145,-0.478558351911913,-0.0864218159530224,0.0533951865108893,-0.127782503202755,-0.777144498329612,0.355211364218973,-0.606692894554408,-0.333815904156835,-0.173257186547168,0.208001661512269,-0.0885171160282002,-0.702582311933459,-0.776404598184211,-0.585706820571412
"X_Cynodon_dactylon",-0.00954047771307032,-0.051121524769833,-0.0648090874571759,-0.0489815260806449,-0.178849089285186,-0.0435352063979293,-0.208349761333871,-0.062202692425341,-0.0399142866304975,-0.313659783651066,-0.121185571187122,-0.0574685278966672,-0.45040059116972,1,-0.553774364848311,-0.0711814303321609,-0.163324698596273,-0.107041188667638,-0.461139142079571,-0.371775600139259,-0.25589195163948,-0.220731721769141,-0.229606315918007,-0.136745538628117,-0.161139352581812,-0.412025491415217,-0.16069038954783,-0.291865810347544,-0.539460263258582,-0.0402359973469661,-0.381353937186098,-0.17011097563999,-0.0954006844376007,-0.0914424135685642,-0.143472599689261,-0.231990947860438,-0.0541104975703006,-0.139212128863173,-0.0802663946279782,-0.200584738988246,-0.124593567342155,-0.100382911885061,-0.0402747076315064,-0.15349210394563,-0.227116888982505,-0.0360371483084522,-0.531928603777863,-0.238770077311617,-0.0785307435627597,-0.059031174050357,-0.386481140786255,-0.340205751399406,-0.681127368523399,-0.621679016316569,-0.704079712569864,-0.203921230510668,-0.0644309176813202,-0.520123445481589,-0.042144975756736,-0.056780369741939,-0.0632483266726367,-0.338590114437176,-0.0466566230378515,-0.148298817222159,-0.474346728896659,-0.119530341412647,-0.272282276496537,-0.560316532200915,-0.255291069256542,-0.0630790355704085,-0.0715931027363566,-0.0409816039808965,-0.450052768614227,-0.260828904625171,-0.269390837575031,-0.49393001402721,-0.701677968759012,-0.345610390127336,-0.363211617420323,-0.0738628626478183,-0.298744438431613,-0.128541887351308,-0.244022331295735,-0.117998784406075,-0.385700397414351,-0.262163623460088,-0.454682695307008,-0.146255840235383,-0.443618338388243
"X_Dischisma_arenarium",-0.211177820422135,-0.474667555369911,-0.836032588910154,-0.609796267750397,-0.0510801841573287,-0.425433157525547,-0.651260423805301,-0.243601220920199,-0.711842174557506,-0.069777744125909,-0.452778758690737,-0.50008516831395,0.375293789445566,-0.553774364848311,1,-0.0645632231554273,-0.270722635668453,-0.168945655929695,0.473414603222717,0.311148954663076,0.179114873186978,0.0243676948669236,-0.0151244255966791,-0.03888228039214,-0.155813540278379,0.524820728354564,-0.00258959844612888,-0.886282106714283,0.473413429352254,-0.702084806408354,-0.141407233716394,-0.167427860690018,-0.0610243832349937,-0.140234288936384,-0.0506722035413798,0.0346866523034337,-0.616618536110467,-0.709786257734046,-0.300555029897846,-0.557133316875976,-0.0866622203729192,-0.150285671191803,-0.567834612524786,-0.139155472251485,-0.0333496423083439,-0.171566879938182,0.186019938489133,0.0117237450898869,-0.578076397003396,-0.844908705128393,0.0746418803426616,0.365169827484053,-0.0998603161495814,-0.253849133733679,0.183283568492183,-0.119864359771504,-0.486262616924602,0.650364218029352,-0.625876228736479,-0.773266376826131,-0.250843066176169,-0.667112540185193,-0.691399486535698,-0.0343049006842064,0.143175129104045,-0.334230259339324,-0.210169688204234,-0.00984230507288415,-0.00461290267964242,-0.443897224166212,-0.551318439953197,-0.826600578971649,-0.318516040526928,-0.621844928762159,0.0802103213034628,-0.42574324134539,0.05163041010734,0.0720207588841816,-0.0851854585456137,-0.791952546311134,0.386614272264251,-0.597473778108591,-0.298096453235609,-0.264585747660333,0.266619639863575,-0.0779906295569548,-0.656434065979194,-0.766460095689827,-0.537063897473002
"X_Ehrharta_calycina",-0.0258741373415816,-0.057469349869849,-0.290678960675115,-0.105127744116297,-0.0243267320940494,-0.0721160853743576,-0.209862733080515,-0.0309693832842684,-0.128538169327711,-0.0869615102538517,-0.112705652562023,-0.101032534742008,-0.046815996094133,-0.0711814303321609,-0.0645632231554273,1,-0.0553908977679394,-0.0434836118405622,-0.0540053319217951,-0.0482989309891481,-0.0481390190659311,-0.031437534482166,-0.0486166245823087,-0.0190753428520183,-0.0317645646337426,-0.0499669340097047,-0.0724262426520089,-0.377652250284995,-0.0865918766804143,-0.126628416242862,-0.130089603258187,-0.0520845259489107,-0.0198750517803145,-0.0389020529728397,-0.0245956476928559,-0.0257868523767844,-0.11408891610085,-0.195505570579622,-0.0364671736467529,-0.152468825304809,-0.0391187235804367,-0.0368506566357747,-0.0756995577700058,-0.0384971534670418,-0.0370177242223186,-0.0257536027079329,-0.127039618994634,-0.0279686753023286,-0.107259696913224,-0.208401347759782,-0.083833574666442,-0.0552424119134038,-0.251855706638245,-0.26951510736074,-0.186854816812382,-0.0728240761451558,-0.111409516859627,-0.0605343870658929,-0.192343019017189,-0.155855094471022,-0.036575859449535,-0.368507633766147,-0.135676934513634,-0.0343339034301034,-0.0517141734668499,-0.109291060759352,-0.128880896657124,-0.183021333742525,-0.0431661225857306,-0.0772525395623241,-0.211094453857489,-0.155377497704831,-0.239228466558973,-0.23335683003675,-0.0486760868775463,-0.288205958602881,-0.230270183984162,-0.05194003669457,-0.141252109498407,-0.177123270527744,-0.0557167201408276,-0.267486595684035,-0.109719907908602,-0.0630561697784898,-0.0544840715341073,-0.077220291893754,-0.372157362017234,-0.277712994781761,-0.349053119161261
"X_Ehrharta_longiflora",-0.0702763439208301,-0.159331255429634,-0.471229823129929,-0.305368975787474,-0.0847847184251379,-0.197468207232812,-0.494233011713315,-0.110805586450569,-0.328608093176851,-0.232126330700159,-0.304610224235877,-0.238907536550849,-0.188434912466747,-0.163324698596273,-0.270722635668453,-0.0553908977679394,1,-0.0908155208716721,-0.211340114422585,-0.156006544683809,-0.103741022704972,-0.0836911974440242,-0.10754391601646,-0.0618951258220268,-0.102217802727148,-0.184699968011822,-0.151776935194321,-0.650179961672473,-0.363168412342354,-0.289476572665249,-0.382059920159227,-0.126248375412303,-0.0771420067518682,-0.0917531010214908,-0.0717775183887514,-0.0851139983418137,-0.183800834446575,-0.438282662149436,-0.135788817111021,-0.398380737650027,-0.121236022896278,-0.115584492741836,-0.189579580438237,-0.0697215932265625,-0.0986524540173418,-0.0710972485734188,-0.397998084613101,-0.0890847398594883,-0.271696944641726,-0.432631658547617,-0.302024135168381,-0.127833666955289,-0.614172267768905,-0.607574451201897,-0.52025787871245,-0.182967990824989,-0.2719797764158,-0.246412430787219,-0.345259441896264,-0.342418788333002,-0.0967417366589502,-0.583334005306456,-0.362201060858611,-0.0899201872311086,-0.180344700395747,-0.244815017376827,-0.311472035630696,-0.504810455322476,-0.156300071705872,-0.186599960355727,-0.346357284302671,-0.354546766728064,-0.562518821068433,-0.523877512563147,-0.109173245464025,-0.618638383067064,-0.57865784758827,-0.233130062758508,-0.377941121841275,-0.435268988165319,-0.121814729364194,-0.395254166829196,-0.355891590220023,-0.152741031304339,-0.197777567130102,-0.190323101353989,-0.679876453137394,-0.453019010213687,-0.605421943591643
"X_Euphorbia_peplus",-0.0385778876431325,-0.0573931061912443,-0.522992123055323,-0.069067872061322,-0.0391472686341246,-0.061567177893576,-0.6110884768308,-0.0263156846945052,-0.223210037125595,-0.260362047354802,-0.374847704632152,-0.300224713589215,-0.0893073065272025,-0.107041188667638,-0.168945655929695,-0.0434836118405622,-0.0908155208716721,1,-0.0960488530678154,-0.0770353916560227,0.00130780946208434,-0.0733030915874416,-0.0109993756072173,-0.0510342471714079,-0.0423037651050133,-0.0683387999900022,0.0397594571703472,-0.829198720615924,-0.291497544032455,-0.341287741051761,-0.421408380577395,-0.0129007887652147,-0.0638966328182028,-0.00263588067490509,-0.0437768587838585,-0.05153041676037,-0.186727204767084,-0.544383053411193,-0.133665185829712,-0.479721312565838,-0.1263167741309,-0.00509721451478257,-0.0755848323884225,-0.0323392822727161,-0.0662835650925888,-0.0147503659943569,-0.405734598810413,-0.0862936725222739,-0.0396877149792196,-0.534210869018184,-0.285820179518714,-0.00513963752881097,-0.741343926205996,-0.729447141105517,-0.57390532122963,-0.235440339689555,0.00162098722437529,-0.132823416469455,-0.401375066086314,-0.392131445939158,-0.0306625456364147,-0.745833588921482,-0.0783750533696536,-0.0847854881274687,-0.110454448729629,-0.33526677154602,-0.365449611934128,-0.554639189586955,-0.170492232041316,-0.0516682035380206,-0.414416409531455,-0.231344166254339,-0.665997029060551,-0.654821823581662,0.008349552243518,-0.735718731298676,-0.669959941061137,-0.196486279540704,-0.423500598994892,-0.502024766014208,0.00828153024817617,-0.504075652297538,-0.423091954929275,0.00591356682624234,-0.110801366891213,-0.102329784101789,-0.84872724549944,-0.539568734007224,-0.787354235349154
"X_Fumaria_capreolata",-0.159939116411662,-0.376654476401396,-0.834859165832003,-0.552416546704199,-0.0385806926105796,-0.341062429178042,-0.660710042531811,-0.218806800091088,-0.668772439119984,-0.104858376415573,-0.477377695653993,-0.49325951091334,0.350120341689214,-0.461139142079571,0.473414603222717,-0.0540053319217951,-0.211340114422585,-0.0960488530678154,1,0.275153915343343,0.161759352606177,0.0293747085244309,0.0252533468070297,-0.0392658518925316,-0.130576946206958,0.48230433174346,0.12142446297454,-0.908501471942382,0.317036565368829,-0.718186984777624,-0.178728090249932,-0.0912553832848699,-0.0542271580138002,-0.101170919500231,-0.0463210094684095,0.0351956176290438,-0.565173974085307,-0.719490177590642,-0.265026279763181,-0.557476024821887,-0.0801501240760539,-0.114994582011259,-0.503428597507723,-0.0852538380588958,-0.0149306792465579,-0.122113731069674,0.0988060048200513,0.0137388537692915,-0.462694120822212,-0.826801635352753,0.0381109898813745,0.359698503040691,-0.175529926085339,-0.294918147619922,0.0997938278648266,-0.123621913004138,-0.384613475100956,0.468208198157973,-0.629052995095302,-0.752715330263564,-0.199765585372,-0.710090810133938,-0.61588660871744,-0.0288691404407909,0.143344489353868,-0.359170947586537,-0.228369350256334,-0.0750884448912498,-0.0208711189380477,-0.347923735410745,-0.566030682015079,-0.767750171212889,-0.35653570156245,-0.659569918403221,0.115531665814415,-0.462391508257036,-0.0271305178635415,0.04591368021612,-0.133668771313004,-0.792087240726598,0.389680644003226,-0.616137717960536,-0.312052676355315,-0.195114936063517,0.229763129969525,-0.0687640181010747,-0.713142507363333,-0.775509676217652,-0.565999812422625
"X_Galium_murale",-0.13645875405955,-0.244249537894084,-0.773902459492644,-0.465729015055638,-0.0354095691954611,-0.298002598157704,-0.647702401326905,-0.165052392120347,-0.589670143029188,-0.145487793174333,-0.44680160840116,-0.437941540714784,0.267060130482333,-0.371775600139259,0.311148954663076,-0.0482989309891481,-0.156006544683809,-0.0770353916560227,0.275153915343343,1,0.166733092010797,0.00273231224375099,0.0136979078887168,-0.0419602313210837,-0.0828643882853437,0.30770217042349,0.0625501275055489,-0.87814635851254,0.173491304087008,-0.59660563502214,-0.293681342287337,-0.0574303532861777,-0.0524015141382444,-0.0770318030019514,-0.0327637323693436,0.021982176874457,-0.466382583956928,-0.687921032897024,-0.232660997841211,-0.540560183157452,-0.089921071054797,-0.0858927280897608,-0.397083634510661,-0.0561909718812261,-0.00301853575743882,-0.0874094834810251,-0.0341259441059364,-0.000401521088852853,-0.412521699099893,-0.772364162860007,-0.0579455797355463,0.263605940373459,-0.366743597345123,-0.461105719825067,-0.10154854741985,-0.15390115497479,-0.369192291144924,0.307911898787813,-0.579187309287574,-0.712799693937794,-0.152483669531783,-0.716945401131173,-0.557948507383256,-0.0296586075066626,0.106209547816762,-0.390531822862598,-0.286473898513052,-0.234156346491316,-0.040839478474281,-0.267483712504073,-0.544780808865933,-0.680448118188856,-0.469081360091197,-0.658213136088224,0.117347227273123,-0.580123751382127,-0.229817448097441,0.00730269556883409,-0.187671779440499,-0.727559267336106,0.289905984807684,-0.594873350183909,-0.333917274416799,-0.147026536357791,0.140254322282107,-0.0350283315303414,-0.757120803983012,-0.701663704270264,-0.640026377635832
"X_Geranium_molle",-0.0949369283081291,-0.136955597532489,-0.714332184382962,-0.268468950929032,-0.0278735762757939,-0.169534144362614,-0.667520553129141,-0.0856857378855507,-0.434633167653597,-0.210085363739001,-0.441831963196293,-0.409466403558235,0.183136615361591,-0.25589195163948,0.179114873186978,-0.0481390190659311,-0.103741022704972,0.00130780946208434,0.161759352606177,0.166733092010797,1,-0.00539727925985968,0.0488036403043333,-0.0463137789007312,-0.0607875175348271,0.252051510002662,0.180970396246817,-0.858585586760539,-0.0498794328079379,-0.511360122788621,-0.365661012474105,-0.0042564970185065,-0.0538185765615161,-0.0110465448120361,-0.0258975383226311,0.00929553041729662,-0.364202582380037,-0.654461054778953,-0.194616503900678,-0.548340821745833,-0.103884145056505,-0.0103414025890345,-0.260475695140199,-0.0420284372210291,-0.0269428695270234,-0.0573749925508322,-0.209095723780196,-0.0260943014721932,-0.200595696743947,-0.711619066645216,-0.181972648259631,0.270084981334316,-0.541303858697489,-0.584785185611829,-0.318589544969502,-0.195854007028298,-0.104889963403509,0.160011807766747,-0.512660664218268,-0.640635780267765,-0.0852379556661166,-0.750589188625363,-0.29877061431174,-0.0536180764782297,0.0726654700134725,-0.382109757482571,-0.348765547872547,-0.372657702467969,-0.0843166851187973,-0.151490529183599,-0.500686378109751,-0.50718391897885,-0.576341800670335,-0.693794215848539,0.13173207251544,-0.657934257321212,-0.456543417739409,-0.0511211841346261,-0.300199792385956,-0.685390765156294,0.338590671354757,-0.590382289161614,-0.403446060583676,0.0121128340239235,0.0871255823610996,-0.0416868878011279,-0.802539687003059,-0.665951157785431,-0.73316244805229
"X_Heliophila_pusilla",-0.0870749197518803,-0.177476835580978,-0.559081326352665,-0.327185060160263,-0.020187088497169,-0.185262426192714,-0.379159298548838,-0.110897399693252,-0.389153445183454,-0.033780924590685,-0.238099437601853,-0.222933054862463,0.0252104636801839,-0.220731721769141,0.0243676948669236,-0.031437534482166,-0.0836911974440241,-0.0733030915874416,0.0293747085244309,0.00273231224375099,-0.00539727925985968,1,-0.029812211925758,-0.0176880555848652,-0.0632809390351448,0.0251434446401822,-0.0548568261496567,-0.575218637275984,-0.00204063366567232,-0.292021496708138,-0.0770547215759046,-0.060085012964949,-0.0234331138434063,-0.0736703550921139,-0.0214741963033959,-0.00245991424502665,-0.217284122198529,-0.399691594862645,-0.115611896094798,-0.343379328817204,-0.0313722361691388,-0.0743101683660499,-0.259833108645327,-0.0569423531614071,-0.0120948208145803,-0.0694950056901089,-0.0331002175948954,-0.00555845897370615,-0.26007784846116,-0.440756427657932,-0.0235199175485729,0.00503573446941811,-0.123554288755034,-0.197626957834552,-0.0591280766707304,-0.0563428828663283,-0.219660835925748,0.0258320958372326,-0.421063127508048,-0.344132038200345,-0.113061321874603,-0.45798445375825,-0.335021295573253,-0.0111044483343503,0.0135627782119251,-0.149208951794399,-0.110048810906412,-0.0752537168594784,-0.0153499726310239,-0.197654853591429,-0.389383437583803,-0.456853313668479,-0.211893546876932,-0.390174640857699,-0.0152344441969039,-0.291078214536142,-0.0980686114312626,-0.00324994613438009,-0.0704263958661813,-0.378079662102592,0.0120658429812593,-0.389506907228779,-0.134237556463941,-0.102993959535589,0.00816239839492851,-0.0616659854369416,-0.415692423125107,-0.45518460862365,-0.395942593482607
"X_Hordeum_leporinum",-0.0639035562368807,-0.126380110428117,-0.709026105331953,-0.223904799423194,-0.0270052943866715,-0.154067234441806,-0.610343256616204,-0.0686357272771921,-0.414147694930055,-0.194017471711904,-0.413305761894651,-0.391323748431232,0.0258723668625073,-0.229606315918007,-0.0151244255966791,-0.0486166245823087,-0.10754391601646,-0.0109993756072173,0.0252533468070297,0.0136979078887168,0.0488036403043333,-0.029812211925758,1,-0.0414585842577893,-0.0580562208997578,0.0419355879997995,0.0688220624981328,-0.866478823856332,-0.114470636433088,-0.468194649351383,-0.348145797483589,-0.0209022071694607,-0.0426372374765745,-0.0119821238343341,-0.0251300925413834,-0.00600853019867363,-0.304435723433555,-0.621731131915912,-0.171981627022054,-0.507783804016012,-0.081722681349852,-0.0247049046366086,-0.221254287818211,-0.0381609964200236,-0.0206135764888783,-0.0330229151528065,-0.272830256299399,-0.0203895991163118,-0.132958625281336,-0.646633055254626,-0.198730817031656,0.0749456995088471,-0.54008131785219,-0.606411751172695,-0.363843173210022,-0.197129835884767,-0.0918677513169401,0.00768435498267269,-0.509957226820612,-0.562269515144614,-0.0492967473579416,-0.737147545953741,-0.260249011461742,-0.0494161980425045,-0.0115562670478476,-0.372268361681928,-0.347335113653673,-0.415236094416768,-0.0981644360804642,-0.094973761672212,-0.498352695569441,-0.442850574612236,-0.582200453649926,-0.674927119343562,0.0435561955628137,-0.674041702799393,-0.473755659509436,-0.0674227392552836,-0.351251488345585,-0.549615332070567,0.0754552689567756,-0.543980899930635,-0.348982082193754,-0.0215658539950094,-0.00732925127260167,-0.0939510782690122,-0.794419714965077,-0.637667663411076,-0.748855968539523
"X_Hypochaeris_glabra",-0.054103064260367,-0.0998665386044291,-0.35638951475733,-0.211940081829663,-0.0169287038615822,-0.142085721161288,-0.274365457332557,-0.0642145657259684,-0.221160147530991,-0.0461151898829883,-0.167170744181671,-0.142062045882033,-0.0391345641448826,-0.136745538628117,-0.03888228039214,-0.0190753428520183,-0.0618951258220268,-0.0510342471714079,-0.0392658518925316,-0.0419602313210837,-0.0463137789007312,-0.0176880555848652,-0.0414585842577893,1,-0.0440707044054416,-0.0373924766522513,-0.08407941188787,-0.374177836507422,-0.0532429911851528,-0.193869762594995,-0.087642801154523,-0.0619024148613877,-0.0158907502704555,-0.0567074320380681,-0.0226045221406811,-0.0204613610629816,-0.161108611732201,-0.259366769743806,-0.0747977376216668,-0.207959554396717,-0.0283523283178902,-0.0579376519989528,-0.122696242578303,-0.0428221130926061,-0.0225776965887618,-0.0409006155363752,-0.0658730787952384,-0.0146833435165752,-0.171865726465124,-0.264867724963428,-0.0460693563937922,-0.0468095968828698,-0.147767704241455,-0.210731430697245,-0.10338220948399,-0.0526200304200686,-0.173029058550494,-0.047059220519475,-0.266676516508042,-0.203814100605631,-0.0589301175315652,-0.328634463349531,-0.197926621975674,-0.0200247174882911,-0.0344917572469968,-0.117246109559201,-0.11473257162988,-0.10748134951258,-0.0208141889107569,-0.13463303112755,-0.243063192537175,-0.272873088208056,-0.21485968501746,-0.241551439035624,-0.0478692757867607,-0.241863423934022,-0.129263223970483,-0.0275197424899167,-0.0629275838567351,-0.245110052721647,-0.0520954298355846,-0.248684625855768,-0.0942807035325466,-0.0812618920821561,-0.0451309160433417,-0.0565133776092741,-0.322490149194531,-0.306672173434352,-0.285415100485518
"X_Lactuca_serriola",-0.045925217138897,-0.103309653826434,-0.571404396214704,-0.255905322716894,-0.0458252383655022,-0.12994527641358,-0.481945911902542,-0.0597535504062522,-0.331153758021378,-0.189640679554729,-0.286108997197867,-0.243171171485318,-0.117256460334139,-0.161139352581812,-0.155813540278379,-0.0317645646337426,-0.102217802727148,-0.0423037651050133,-0.130576946206958,-0.0828643882853437,-0.0607875175348271,-0.0632809390351448,-0.0580562208997578,-0.0440707044054416,1,-0.10240646342855,-0.0539009079797522,-0.691771743030362,-0.209227598961908,-0.274587423001897,-0.282372597983952,-0.0577625645852784,-0.0320088809556857,-0.0467049026995321,-0.0399914456775315,-0.0602186842897094,-0.205269393246452,-0.455652813402259,-0.104879029983093,-0.389132634447979,-0.077738668688834,-0.0443054679558679,-0.176465034393878,-0.0478556812094409,-0.0652988940865819,-0.0352493430597953,-0.291589517445272,-0.0666346572943234,-0.183296471685397,-0.464347217207603,-0.179334029527952,-0.0766331116893988,-0.54858179633584,-0.595439314670443,-0.415617358935471,-0.149580594763358,-0.161314883413334,-0.145136314039649,-0.43110088959012,-0.374831255086495,-0.05241873264218,-0.64352329388109,-0.255404701108675,-0.0733187391131031,-0.114692153341403,-0.22595168796156,-0.274660977186942,-0.39761206901546,-0.108218223555713,-0.0922358673390336,-0.378621676399412,-0.363009207472595,-0.510019301772087,-0.518185101819297,-0.0533439372015725,-0.612663964704254,-0.478340977475613,-0.11713943069468,-0.271629254424398,-0.362990560653211,-0.0689724024693261,-0.419786955146019,-0.215919495372169,-0.0649311085538096,-0.100536711085761,-0.0851440936685933,-0.714473543714482,-0.471232380293178,-0.635538720032134
