"","X_Aira_caryophyllea","X_Briza_maxima","X_Ehrharta_calycina","X_Hypochaeris_glabra","X_Poa_annua","X_Sonchus_oleraceus","X_Ursinia_anthemoides","Adenanthos_cygnorum","Aotus_gracillima","Astartea_scoparia","Austrostipa_compressa","Banksia_attenuata","Banksia_ilicifolia","Banksia_menziesii","Baumea_articulata","Beaufortia_elegans","Caladenia_flava","Comesperma_virgatum","Dasypogon_bromeliifolius","Dielsia_stenostachya","Dryandra_sp_","Hibbertia_sp_","Hibbertia_subvaginata","Hypolaena_exsulca","Isolepis_cernua","Kunzea_glabrescens","Melaleuca_preissiana","Microtis_sp_","Patersonia_occidentalis","Podotheca_gnaphalioides","Pteridium_esculentum","Pterostylis_sp_","Pultenaea_reticulata","Regelia_inops","Restionaceae_sp_","Rhodanthe_chlorocephala_subsp__rosea","Schoenus_sp_","Stylidium_repens","Thysanotus_manglesianus","Trachymene_pilosa","Xanthorrhoea_preissii"
"Austrostipa_compressa",0.0814602578940417,0.115323448782,0.153584619238401,0.164485474911292,0.0942784074240709,0.0910374711950146,0.207100801975934,0.207109305127781,0.165296566119147,0.158811803767586,0,0.205931966765807,0.193233188374076,0.236216141852633,0.169866814959767,0.141001359208726,0.0779099969314984,0.108700142833168,0.22866399495076,0.0917793717859894,0.0889794311986153,0.204844198958304,0.187107321968511,0.0859421371515163,0.215612864516711,0.143709932442651,0.175286738558757,0.0933892877511664,0.116027963501509,0.144971724609737,0.154828266020712,0.117703726681403,0.146147605142835,0.172117768890879,0.14683073066798,0.101766977263876,0.090228211297662,0.171419904778214,0.170511506561356,0.143094009190509,0.120244582918187
"Banksia_attenuata",0.145890998698367,0.223715850598343,0.157975263528053,0.187585856660412,0.159853912574822,0.183094725035956,0.340512189667009,0.270210919134868,0.152490699264817,0.252139059495837,0.205931966765807,0,0.262549206500109,0.288558335016994,0.252965301708493,0.195011711138027,0.135754298436485,0.180431470038047,0.206730054646623,0.174703432968787,0.145565795812898,0.273125207709731,0.313273818887512,0.153642436268134,0.242688338309204,0.202584790746362,0.19562409308135,0.177018697050596,0.211796827148629,0.207177320671662,0.206729597127246,0.193939884393134,0.218444632214458,0.245429118112427,0.253596651805557,0.179854959337239,0.177962448967909,0.266081862827881,0.296788758759092,0.203350345063863,0.218591508758887
"Banksia_ilicifolia",0.109968966584711,0.14582356590048,0.16157382011043,0.219968273542322,0.123509647804821,0.12848726300064,0.23885991322565,0.253653103293961,0.223863129908512,0.198559538410899,0.193233188374076,0.262549206500109,0,0.279105200934271,0.201226384877332,0.186959882092056,0.101865570831338,0.148505517654101,0.276768576632496,0.112601931577151,0.0995206365179692,0.25539653113053,0.219026281671942,0.109434129961324,0.224436658586067,0.183948305790065,0.218900932319961,0.129434476403116,0.149862630114786,0.189586816074385,0.188270970628526,0.154924041453812,0.185050873432968,0.217849894938035,0.203362407045447,0.127391978131786,0.120394199542956,0.211340258886918,0.225393729399684,0.199223452984852,0.146858707397079
"Banksia_menziesii",0.146132983175633,0.216961433582947,0.211356114823293,0.250768759612637,0.167757114364468,0.177641094616597,0.326533438076966,0.266686170628924,0.240228902560517,0.219213642594078,0.236216141852633,0.288558335016994,0.279105200934271,0,0.244385452577311,0.199705291101201,0.144422421789185,0.173549694454297,0.265240439126405,0.160651848367598,0.154887935599831,0.266653023233104,0.306409539548059,0.160541384429137,0.272342327416629,0.202021411295465,0.179256111830829,0.161661479937941,0.20909875629016,0.22661758605825,0.234091105211694,0.206339647766953,0.188571595792196,0.286277628804151,0.265383705021203,0.191483292371346,0.145381899071375,0.276284770169593,0.322157658765138,0.243327125417657,0.213123472775371
"Baumea_articulata",0.102866214398815,0.161770274858237,0.143363111528701,0.21687007545123,0.108237503710599,0.135381264294992,0.238085465789122,0.235964504103357,0.228874184725437,0.177918960605242,0.169866814959767,0.252965301708493,0.201226384877332,0.244385452577311,0,0.188031905888428,0.093133062997541,0.122381519093819,0.253767882963687,0.12604769003273,0.105584443152339,0.223650401188941,0.21993936585337,0.101112668897224,0.193972396795987,0.185229057476867,0.196152069307851,0.128267137845078,0.165951209103528,0.181682295998137,0.185513074896996,0.133169745968875,0.183347471488031,0.217769471652959,0.201471488883953,0.132085951238627,0.129503546290699,0.21898368581368,0.220814730068435,0.20768188063599,0.169994587437025
"Beaufortia_elegans",0.103484706804667,0.143307489654963,0.134379091746412,0.183391303462933,0.123133889574539,0.145245165280848,0.223624906415944,0.178377128002734,0.189208969578035,0.16727612700498,0.141001359208726,0.195011711138027,0.186959882092056,0.199705291101201,0.188031905888428,0,0.11816027125949,0.172738611561333,0.201904352216968,0.118586267139511,0.0932296802660843,0.183045148590423,0.222452981614548,0.116876579933576,0.166016905736491,0.188492852031039,0.158923706656126,0.139577051759394,0.137951172494839,0.176077369171699,0.135583872494012,0.145076875558298,0.148570409999617,0.191071975871792,0.173472486665522,0.132992840043738,0.157252160145882,0.179909565850333,0.204330974551258,0.184652835121073,0.143839660220519
"Caladenia_flava",0.0500284575883217,0.0704729829676071,0.0699122878021381,0.120014128210906,0.0684770418510055,0.0705844435712343,0.121544000196975,0.13580017372171,0.129455433841099,0.105422995906693,0.0779099969314984,0.135754298436485,0.101865570831338,0.144422421789185,0.093133062997541,0.11816027125949,0,0.0785673857747011,0.131537270136844,0.0553129203761476,0.0504374097916446,0.139258753080584,0.107788459877614,0.0557214624273892,0.0990056074394423,0.0893855149014499,0.105103087436947,0.0656339034156456,0.0694443167466466,0.107944786206616,0.0856138128400005,0.0733895445740174,0.104789300368529,0.104348152434248,0.114342785889427,0.0667269230444344,0.0681737488389055,0.102400974157982,0.104462020044787,0.1127065202014,0.06659541942484
"Comesperma_virgatum",0.0693566749817615,0.0996399438695208,0.101055957250232,0.156884147339475,0.0855252038579001,0.101997952910077,0.168575099322681,0.168827532523549,0.172617290940576,0.124679023662813,0.108700142833168,0.180431470038047,0.148505517654101,0.173549694454297,0.122381519093819,0.172738611561333,0.0785673857747011,0,0.169104370417414,0.0824484488476754,0.0640141285177645,0.180274361479894,0.150348562263829,0.0793153814504561,0.128080094464622,0.130431005212688,0.125387368614594,0.101359991541545,0.0998663786255554,0.140280001412898,0.111028959123548,0.10416861432046,0.15952458100998,0.143881213033843,0.149834795196486,0.0940599655227574,0.108617578288244,0.147053613707494,0.148972410171972,0.151372421845252,0.1024806790718
"Dasypogon_bromeliifolius",0.143748949772018,0.237912060271937,0.18113193552498,0.17738572344839,0.165591783251988,0.185812881742928,0.344657065278782,0.260375741089912,0.156785491953701,0.242430977154988,0.22866399495076,0.206730054646623,0.276768576632496,0.265240439126405,0.253767882963687,0.201904352216968,0.131537270136844,0.169104370417414,0,0.178218514147277,0.155441686586884,0.272115013961282,0.321142583586357,0.159846983546931,0.265737852597501,0.18885191098949,0.176765640976514,0.171640697325708,0.226104915286894,0.215936199686539,0.220084412464491,0.202244302312065,0.224115419514422,0.259442344595362,0.25742800237017,0.183266050197887,0.166521987900621,0.276655668566192,0.315667820719499,0.202818381476898,0.232213043251886
"Dielsia_stenostachya",0.0569129514978393,0.0880949161821891,0.0708833337564055,0.150320246953254,0.0621150378886595,0.0758833126188083,0.136374237082309,0.14800044298777,0.159960469379712,0.118157494951132,0.0917793717859894,0.174703432968787,0.112601931577151,0.160651848367598,0.12604769003273,0.118586267139511,0.0553129203761476,0.0824484488476754,0.178218514147277,0,0.0642450867918561,0.14010007944014,0.124203571992871,0.0543669955087072,0.105982158929222,0.119388651013554,0.135323405220289,0.0829619279712029,0.0901093138615827,0.104619099604086,0.0957046196478443,0.0861017500888184,0.104534892153224,0.133006330138891,0.129431945514163,0.0740061220111576,0.0762995229454554,0.133153314913905,0.124575533615868,0.13428888647663,0.0876664606022902
