"","X_Aira_caryophyllea","X_Briza_maxima","X_Ehrharta_calycina","X_Hypochaeris_glabra","X_Poa_annua","X_Sonchus_oleraceus","X_Ursinia_anthemoides","Adenanthos_cygnorum","Aotus_gracillima","Astartea_scoparia","Austrostipa_compressa","Banksia_attenuata","Banksia_ilicifolia","Banksia_menziesii","Baumea_articulata","Beaufortia_elegans","Caladenia_flava","Comesperma_virgatum","Dasypogon_bromeliifolius","Dielsia_stenostachya","Dryandra_sp_","Hibbertia_sp_","Hibbertia_subvaginata","Hypolaena_exsulca","Isolepis_cernua","Kunzea_glabrescens","Melaleuca_preissiana","Microtis_sp_","Patersonia_occidentalis","Podotheca_gnaphalioides","Pteridium_esculentum","Pterostylis_sp_","Pultenaea_reticulata","Regelia_inops","Restionaceae_sp_","Rhodanthe_chlorocephala_subsp__rosea","Schoenus_sp_","Stylidium_repens","Thysanotus_manglesianus","Trachymene_pilosa","Xanthorrhoea_preissii"
"Banksia_ilicifolia",0.121823696380918,0.213920171541739,0.142518437066516,0.283762882797958,0.0193764686804653,0.0847341863897432,0.427668087059265,0.0118967046255386,0.0569612004746597,0.384523072193124,0.0619637419253787,0.513130398009439,1,0.263417486239841,0.0200345032132468,0.0486432711772718,0.340916836151847,-0.0144546828898069,0.322934787806846,0.124981907808614,0.212052772343398,0.149783384463248,0.477802643500684,0.124385924117205,0.319176501614758,0.183813162183417,0.24346170248235,0.00673779639403805,0.185742229573046,0.0960275689803594,0.0203362449790994,0.0151596472596109,0.0551414446600337,0.54221819636084,0.0909859914932707,0.137443745569043,0.000903011131735538,0.368029060266571,0.410490675000674,0.109359056479247,0.061188260933344
"Banksia_menziesii",0.192881875652551,0.13213738118783,0.039527584602231,0.147929630085811,0.0463006215147203,0.0317618895059205,0.144250595019347,0.165076561775588,0.0848566237358015,0.268789531683316,0.0841594835445582,0.341195343650515,0.263417486239841,1,0.135173197036508,0.0543475399060668,0.332673329357872,0.0102259416657666,0.235429337723128,0.0970976901113062,0.271464681147263,0.202437095555478,0.32332456476695,0.0703959564937803,0.0896385541959816,0.251904075309064,0.123747077996701,0.0217475701054551,0.124596576576816,0.00155665700776847,0.0687595668608859,0.0506889379941447,0.108278886117194,0.314981672951484,0.0530147786127365,0.0165949358293463,0.0326617590856938,0.310002290116394,0.201751656805264,0.0944353417536789,0.0903099141339348
"Baumea_articulata",0.0117287740533745,-0.00302248763887127,-0.00149131596106569,0.0295306746659584,0.0568220763323832,0.0380547457685637,0.014157854274621,0.186122035493322,0.106055837815525,0.000950271989659106,0.0184528472335865,0.0106059694436642,0.0200345032132468,0.135173197036508,1,0.0256268187711817,0.0301779593220803,0.0340795451870124,0.00653635109116674,0.0191270162503331,0.0456078552213386,0.130727504204463,0.0113562303405034,0.00313664738629537,0.000575381477411767,0.126967487042819,0.055620699124001,0.0219619787453251,0.010477880172507,0.0196184082434719,0.0472298575857603,0.0412304077279212,0.079459161737221,0.0171980062202267,0.000287671574953052,0.00833148783804027,0.025542219809589,-0.00114484161313127,-0.00067901926964554,0.081849708934257,0.00637914398474911
"Beaufortia_elegans",0.0177898106372649,0.0428643011572875,0.0418854305612407,0.063530942769701,0.0167622854267309,0.0474775383558397,0.087636718960253,0.0273491800673127,0.0150447171871387,0.0552447943974943,0.0205309432579329,0.0675184174059477,0.0486432711772718,0.0543475399060668,0.0256268187711817,1,0.0361015048341518,0.0272696118422805,0.0383878165823302,0.0479206553419793,0.00293052515996227,0.0331235809553895,0.141345143431051,0.0169571862839963,0.0825424108426163,0.100140180490476,0.110988867716953,0.0276781044475692,0.0468290195821753,0.0336697489493985,0.0185584067834593,0.0455881450570776,0.0712148159105443,0.0347744624716121,0.0194926492174121,0.00961543177093223,0.0202843145951961,0.0287657243426383,0.0456419776371244,0.0880659348928211,0.00601416878802874
"Caladenia_flava",0.220498374042238,0.171763077719163,0.0944042761131966,0.224092233848488,0.0317468775686247,0.0228055556710142,0.454052717026128,0.0344790429055521,0.0522572369304116,0.437998089565161,0.0919187964537779,0.538520629673916,0.340916836151847,0.332673329357872,0.0301779593220803,0.0361015048341518,1,-0.0103034056458746,0.334575302873223,0.128337727979576,0.295344978405496,0.186717135364494,0.485241658484062,0.124870621683234,0.202431911377935,0.305053269721538,0.250380370821916,0.0102400111519505,0.174882104165665,0.0243604561049343,0.0551260065993642,0.00353161320665196,0.0205081047782549,0.47568351014199,0.12522532968846,0.0372402562173191,0.0423504377443022,0.403850444489869,0.361789631472128,0.109537739633096,0.0997123745069882
"Comesperma_virgatum",-0.00102487259542533,-0.0125461991880906,0.00268976390334275,0.0319251375575772,0.0242433066331956,0.0531394818089109,-0.00738132032076059,0.0626202256299879,0.036507961434965,0.0150868002237315,0.00246703544802381,0.00669350729265878,-0.0144546828898069,0.0102259416657666,0.0340795451870124,0.0272696118422805,-0.0103034056458746,1,0.000650907891194861,0.0324433363130755,0.0071424243258838,0.0585588258940633,0.00726210935186257,-0.000858612059458881,-0.00203282066011618,0.0060966115717561,-0.0464131584874116,0.0503349999403078,0.0536935656190329,0.0671677942739098,0.0405704198392466,0.0326278671424758,0.0638490763553856,-0.000409874223571399,0.00254946708638357,0.0146570888644986,0.0251247767944484,-0.00629672415947066,-0.00381977154191892,-0.0125271606141949,0.00647123688665443
"Dasypogon_bromeliifolius",0.151259298095696,0.297307036251589,0.114591793491827,0.366472443956273,0.0477845123133544,0.0496201618384449,0.505423463466718,0.0107223887537449,0.022757522050965,0.477582712738456,0.0644891876004384,0.578426295947409,0.322934787806846,0.235429337723128,0.00653635109116674,0.0383878165823302,0.334575302873223,0.000650907891194862,1,0.118491417892581,0.224153114683111,0.136145946344175,0.470624380039972,0.132510135085639,0.254225090242762,0.34744027972081,0.388054019705695,0.00478950584545405,0.172658379977282,0.140182798972671,0.022904292163552,-0.00950902653412092,0.0194353363484412,0.600960885368242,0.0981896180878568,0.0738932584577553,0.0191535930595695,0.358930740343175,0.511357555974823,0.152966024107856,0.0812132707337217
"Dielsia_stenostachya",0.0495899567899541,0.0804419715651811,0.0443496276306436,0.0974193671688835,0.00317156354556297,0.0156681326341011,0.145347607115807,0.0124685978630692,0.0292032382607665,0.140110682252047,0.0244300134455986,0.184123717398942,0.124981907808614,0.0970976901113062,0.019127016250333,0.0479206553419793,0.128337727979576,0.0324433363130755,0.118491417892581,1,0.0809073053085279,0.0627726589606636,0.170126455785182,0.0317424291145963,0.10197441186149,0.0821095111695431,0.0841100857031256,0.0296817857500574,0.0638351434012005,0.0171804959101587,0.00979190325419422,0.00585678291070651,0.0589037288971576,0.19075548891605,0.0308931041556693,0.0103790923831001,0.0224321587137896,0.132720241833475,0.143955111777323,0.044943081125133,0.0236652065340867
"Dryandra_sp_",0.182248102589276,0.118952771638756,0.0214138740308594,0.11176296273605,0.0265667798920906,0.00364155887660416,0.154894774737754,0.060325946514006,0.0310581480418059,0.24396431276756,0.069108848821222,0.303338169969339,0.212052772343398,0.271464681147263,0.0456078552213386,0.00293052515996227,0.295344978405496,0.00714242432588381,0.224153114683111,0.0809073053085279,1,0.156769487476209,0.268919733513189,0.0666781720831636,0.0523772694532134,0.165988011434882,0.143742972717091,0.00455616715505096,0.109773252181945,0.00601236596995303,0.0576996277681075,0.00906931245475195,0.0159431011055602,0.268676249624844,0.0424476232899951,0.0244376468953125,0.019339633562548,0.265288528412241,0.18066675004144,0.0210181917582413,0.0832872737929198
"Hibbertia_sp_",0.107795853631469,0.075240426461402,0.0229198898372089,0.0680957959513268,0.0538106339932535,0.0508085990170155,0.0781332276341072,0.14970940784544,0.0751228358733308,0.154108739954676,0.048822313876817,0.192084459358916,0.149783384463248,0.202437095555478,0.130727504204463,0.0331235809553895,0.186717135364494,0.0585588258940633,0.136145946344175,0.0627726589606636,0.156769487476209,1,0.183321963369833,0.0393638890480227,0.0527903046183402,0.0998952940823827,0.0651613949238811,0.0279425961017395,0.0737121557899478,0.042788852149299,0.0451858387334339,0.0379725705499791,0.0726242528725834,0.174398584597499,0.0304639927208969,0.0118855836617054,0.0271649618818189,0.176614127119436,0.113777154128702,0.0139464327577805,0.0527062975004908
"Hibbertia_subvaginata",0.150889611637397,0.401069235825193,0.186682644445285,0.475404897916842,0.0435437632480826,0.0604771621000054,0.703131819671063,0.0114776695470528,0.0239967142570053,0.62623653684043,0.0880385796837747,0.747143511650703,0.477802643500684,0.32332456476695,0.0113562303405034,0.141345143431051,0.485241658484062,0.00726210935186257,0.470624380039972,0.170126455785182,0.268919733513189,0.183321963369833,1,0.26577683091451,0.427200763652523,0.414863724650444,0.42408136777387,0.0146131772872947,0.243232091799256,0.0163521186118118,0.0250962501933449,0.0498541209565738,0.0401383524340238,0.759138424900489,0.19970590996363,0.0514176067801724,0.0254079774355428,0.496774623082413,0.617358473625275,0.281275088978748,0.110975752167992
"Hypolaena_exsulca",0.0539474917992377,0.0994500108236238,0.050337876458215,0.109043010598176,0.0309606455850738,0.0157558583905655,0.308950385949457,0.000967498600406184,0.010489964814804,0.21323102624753,0.0260107167281826,0.263946000018155,0.124385924117205,0.0703959564937803,0.00313664738629537,0.0169571862839963,0.124870621683234,-0.000858612059458882,0.132510135085639,0.0317424291145963,0.0666781720831636,0.0393638890480227,0.26577683091451,1,0.0526880917175639,0.129197265347062,0.163964909372848,0.00868392161830431,0.16657117563315,0.0752120396593709,0.0117792122731783,0.0072126559293621,-0.00293119797609707,0.207176968671784,0.101311025739534,0.0290032489355572,0.0100335635444742,0.168010411060424,0.206064679767786,0.0808606211752475,0.0547021586026896
"Isolepis_cernua",0.00318211157592707,0.152522722642653,0.205456989084277,0.351768553986755,0.0404649644217229,0.0609076443871659,0.571498160784232,0.00552220569065291,0.00892358485871884,0.320604317187678,0.0117950899315512,0.460764655061239,0.319176501614758,0.0896385541959816,0.000575381477411767,0.0825424108426163,0.202431911377935,-0.00203282066011618,0.254225090242762,0.10197441186149,0.0523772694532134,0.0527903046183402,0.427200763652523,0.0526880917175639,1,0.109374337188696,0.142545975777225,0.00549698086591546,0.162534597774762,0.0451240164940278,0.0024897892412218,0.0195434086894675,0.010450071349331,0.563836099081119,0.0862578684334236,0.044401238898217,-0.00144140711688912,0.270394060142718,0.464047551682243,0.108994970591118,0.0119105120505949
"Kunzea_glabrescens",0.128564205973659,0.251096134593243,0.0387628237834509,0.375995937049765,0.0633496055035811,0.0625664176654237,0.490133998439732,0.0831180682559387,0.0908927173655318,0.447323702645271,0.0541605677386225,0.524014135811457,0.183813162183417,0.251904075309064,0.126967487042819,0.100140180490476,0.305053269721538,0.0060966115717561,0.34744027972081,0.0821095111695431,0.165988011434882,0.0998952940823827,0.414863724650444,0.129197265347062,0.109374337188696,1,0.344792062214344,0.0238408691219002,0.122397732853553,-0.00742752256403676,0.078306572776071,0.0954525816940821,0.16635503557437,0.480938301194751,0.1192748134215,0.041062617929647,0.0691784579790145,0.261633548922959,0.449791228257774,0.253246949767099,0.0777198476214798
"Melaleuca_preissiana",0.140897395264836,0.302264254940028,0.0648541619744651,0.358753993063111,0.0370842305172851,0.0895360215992517,0.483414771136664,0.0917750763047331,0.0915626336086605,0.447161856452645,0.0366847996951089,0.526185004225673,0.24346170248235,0.123747077996701,0.055620699124001,0.110988867716953,0.250380370821916,-0.0464131584874116,0.388054019705695,0.0841100857031256,0.143742972717091,0.0651613949238811,0.42408136777387,0.163964909372848,0.142545975777225,0.344792062214344,1,0.0121584520690881,0.13079799106403,0.0565519961034798,0.0414445712331384,0.0108617570294477,0.0507199648735363,0.522874356039066,0.0846955473070933,0.107791129422423,0.0259695213687882,0.26653432209284,0.466645063241025,0.235645413263976,0.0625012535339949
"Microtis_sp_",0.00204613266069107,0.00363796350972505,0.00288417992311634,0.00396713208065744,0.0205499017957802,0.0330084788895188,0.0163708984722602,0.0250935464153636,0.0295829189090988,0.0214440020237174,0.00311660691818877,0.0189297530107062,0.00673779639403805,0.0217475701054551,0.0219619787453251,0.0276781044475692,0.0102400111519505,0.0503349999403078,0.00478950584545405,0.0296817857500574,0.00455616715505096,0.0279425961017395,0.0146131772872947,0.00868392161830431,0.00549698086591546,0.0238408691219002,0.0121584520690881,1,0.0514156936790537,0.0335984879319822,0.0148295430264746,0.0344203974489124,0.0590353124049474,0.0101412378765154,0.00331594852673699,0.00279212332796233,0.0224230947351594,0.00308141936537663,0.00819707512203792,0.0110119682734158,0.00778486056938629
"Patersonia_occidentalis",0.0679692535114171,0.111119508756856,0.0745540421800127,0.150706449132744,0.0149712921886875,0.0753259236130536,0.229697513552063,0.0096586030748721,0.0236527076601581,0.202341578027028,0.0279472140366528,0.269237386701795,0.185742229573046,0.124596576576816,0.010477880172507,0.0468290195821753,0.174882104165665,0.0536935656190329,0.172658379977282,0.0638351434012005,0.109773252181945,0.0737121557899478,0.243232091799256,0.16657117563315,0.162534597774762,0.122397732853553,0.13079799106403,0.0514156936790537,1,0.0915285981337044,0.00814000647600929,0.0475018393532282,0.0945429096726598,0.287348331076064,0.0470200682702681,0.0225377901652983,0.021330522440277,0.189616228725524,0.220808852038697,0.0544595788113368,0.0369303617250728
"Podotheca_gnaphalioides",-0.000504044626654383,0.162853687952018,0.110708811227243,0.0556950019820092,0.0361955073127209,0.050045201500772,0.0463410089209507,0.0250150334695059,0.0286303259151538,0.200101803266989,0.00169787481611851,0.13375140228357,0.0960275689803594,0.00155665700776847,0.0196184082434719,0.0336697489493985,0.0243604561049343,0.0671677942739098,0.140182798972671,0.0171804959101587,0.00601236596995303,0.042788852149299,0.0163521186118118,0.0752120396593709,0.0451240164940278,-0.00742752256403676,0.0565519961034798,0.0335984879319822,0.0915285981337044,1,0.0114554853915231,0.0381350003393595,0.0645124136179955,0.0324289504173086,0.0501349955699555,0.0147126941389961,0.00835762487179026,0.109578650780844,0.229813932590491,0.00918864539055133,0.118234415517748
"Pteridium_esculentum",0.0523282669952123,0.0270107615494052,0.000242741800667913,0.0512372510955687,0.0356121763328016,0.0269046111241766,0.0183779941026877,0.113425505300944,0.0669555258794148,0.0224382297845393,0.0198592144334872,0.0208008387351675,0.0203362449790994,0.0687595668608859,0.0472298575857603,0.0185584067834593,0.0551260065993642,0.0405704198392466,0.022904292163552,0.00979190325419422,0.0576996277681075,0.0451858387334339,0.0250962501933449,0.0117792122731783,0.0024897892412218,0.0783065727760711,0.0414445712331384,0.0148295430264746,0.00814000647600929,0.0114554853915231,1,0.0133104006249181,0.0507237144464357,0.025130147706263,0.00598121188938796,0.0100636556835934,0.015635621054352,0.0426043807347201,0.0256893649565247,0.0295474060352945,0.0245807787760394
"Pterostylis_sp_",0.00492386647184689,0.0139224813506492,0.0117827460206977,0.0549459144082898,0.0142660415044888,0.0317056006624547,0.0160655225771096,0.027884082751779,0.0247686039406647,0.0215786196548475,0.00928838392452807,0.010139586335991,0.0151596472596109,0.0506889379941447,0.0412304077279212,0.0455881450570776,0.00353161320665196,0.0326278671424758,-0.00950902653412092,0.00585678291070651,0.00906931245475195,0.0379725705499791,0.0498541209565738,0.0072126559293621,0.0195434086894675,0.0954525816940821,0.0108617570294477,0.0344203974489124,0.0475018393532282,0.0381350003393595,0.0133104006249181,1,0.0427080845921028,0.0278511772843928,0.006918594330202,0.0101908190357467,0.0200876352254788,0.00327538720268122,0.00366951725443241,0.0271314093213008,0.00628206874951227
