"","coefficient","posterior.mean","lower","upper","sd","coefVar","qcd","qcd2","gini","model","species"
"14","meanGW","-3.51996520876001","-6.16919555469206","-1.3722864973205","NaN","NaN","NaN","NaN","NaN","boral","X_Cyperus_tenuiflorus"
"15","intercept","-0.262750643626768","-0.588049013992254","0.100994085823111","0.22348943931206","-0.850576182144478","-0.545759181612213","-1.41471333101074","-0.448231912533723","boral","X_Ehrharta_calycina"
"16","meanGW","-10.7118280065746","-14.7921693185179","-5.17953017781028","NaN","NaN","NaN","NaN","NaN","boral","X_Ehrharta_calycina"
"17","intercept","-0.210187465784478","-0.997704973636169","0.965740188228892","0.805092612528597","-3.83035500962804","-4.48032725296442","-61.4252571024017","-1.96276687538394","boral","X_Fumaria_capreolata"
"18","meanGW","-11.6704764617205","-19.6896861064604","-7.78368887049705","NaN","NaN","NaN","NaN","NaN","boral","X_Fumaria_capreolata"
"19","intercept","0.357763339935862","-1.28094010811524","1.60299211280668","1.03434676528949","2.89114800156696","1.56350391077484","8.95486498736461","1.5350614110247","boral","X_Hypochaeris_glabra"
"20","meanGW","-9.07345228836449","-16.9896358739386","2.02604373599597","NaN","NaN","NaN","NaN","NaN","boral","X_Hypochaeris_glabra"
"21","intercept","-1.4643834296819","-2.51945349484881","-0.691074144493031","0.620278916907085","-0.423576847657873","-0.271494917245695","-0.569494972711276","-0.22454378706468","boral","X_Isolepis_prolifera"
"22","meanGW","-0.986486570178857","-4.8055152094106","2.83535172762383","NaN","NaN","NaN","NaN","NaN","boral","X_Isolepis_prolifera"
"23","intercept","-2.23757771657137","-3.97386387406224","-0.955682824391524","0.996755904565919","-0.445462026719342","-0.275722838063596","-0.612263405602267","-0.233037800785304","boral","X_Lactuca_serriola"
"24","meanGW","-5.0384292610171","-9.13907554744425","-0.914276948378793","NaN","NaN","NaN","NaN","NaN","boral","X_Lactuca_serriola"
"25","intercept","-1.18307632626919","-2.62831503456791","0.073614575188466","0.904543528913393","-0.764569038217388","-0.470458345173631","-1.05763069006246","-0.402767632262154","boral","X_Lotus_subbiflorus"
"26","meanGW","-9.64214499494939","-15.7135190259444","-6.33273721616508","NaN","NaN","NaN","NaN","NaN","boral","X_Lotus_subbiflorus"
"27","intercept","-1.23302747868993","-2.06643536207512","-0.231405722461395","0.625373551129201","-0.507185413088805","-0.310386417979859","-0.798588576017152","-0.270310072199468","boral","X_Lysimachia_arvensis"
"28","meanGW","-6.54630631423266","-11.3095227681104","-1.16591858119566","NaN","NaN","NaN","NaN","NaN","boral","X_Lysimachia_arvensis"
"29","intercept","-1.46944985344331","-2.68457502068574","0.0232308531695933","0.831657487208019","-0.565965204773217","-0.186609955155067","-1.01745798491841","-0.286504974344135","boral","X_Moraea_flaccida"
"30","meanGW","-9.42831583633535","-14.7903782760493","-4.02980248720601","NaN","NaN","NaN","NaN","NaN","boral","X_Moraea_flaccida"
"31","intercept","1.18985092081115","0.817898059406578","1.38315224748303","0.186076158112903","0.156386110947454","0.0628400371370066","0.256811117086748","0.0745995087903271","boral","X_Paspalum_distichum"
"32","meanGW","0.670631737057971","-0.298427567917266","1.73026259602668","NaN","NaN","NaN","NaN","NaN","boral","X_Paspalum_distichum"
"33","intercept","0.406391804012587","0.0225661164497672","1.17106201588183","0.393864588141102","0.969174536130417","0.576422493210224","0.962189033856487","0.487118583540712","boral","X_Pelargonium_capitatum"
"34","meanGW","-8.50618274632627","-16.5076250945319","-4.53821799023328","NaN","NaN","NaN","NaN","NaN","boral","X_Pelargonium_capitatum"
"35","intercept","-0.202700094402477","-0.507962796499736","0.119484389302683","0.241516471426731","-1.19149659075728","-1.02632105573385","-1.61514044069932","-0.640868663069932","boral","X_Phyla_nodiflora"
"36","meanGW","1.58033220065566","-0.177465351207044","2.76498710571444","NaN","NaN","NaN","NaN","NaN","boral","X_Phyla_nodiflora"
"37","intercept","-0.0553896054565775","-0.684942670206913","0.879966780907956","0.575914855054493","-10.3975258589986","-16.9069356406924","8.02418452513163","-5.4402138761182","boral","X_Rumex_crispus"
"38","meanGW","-4.86022058703392","-6.99387085932564","-3.42626941849738","NaN","NaN","NaN","NaN","NaN","boral","X_Rumex_crispus"
"39","intercept","-0.848266064884523","-1.35714954452354","-0.285841793142954","0.384224245556746","-0.452952512734376","-0.356443444464509","-0.652047108721914","-0.2410942491092","boral","X_Schinus_molle"
"40","meanGW","-3.20575755211213","-5.34575010335148","-1.76109403327387","NaN","NaN","NaN","NaN","NaN","boral","X_Schinus_molle"
"41","intercept","-1.61887916346147","-2.62345963504737","-0.462210248163643","0.81862806667592","-0.505675831249527","-0.391933903424759","-0.70041497265893","-0.27201791722881","boral","X_Setaria_palmifolia"
"42","meanGW","-11.250109557319","-19.5161394587183","-3.76875095164632","NaN","NaN","NaN","NaN","NaN","boral","X_Setaria_palmifolia"
"43","intercept","-0.646069491997356","-1.73879698881819","0.77748698082596","0.888865574654997","-1.37580490282404","-0.912108394512566","-2.61755723827281","-0.735854372774407","boral","X_Solanum_nigrum"
"44","meanGW","-8.35483308360821","-10.8248435310597","-5.35257303703841","NaN","NaN","NaN","NaN","NaN","boral","X_Solanum_nigrum"
"45","intercept","0.293099528729423","-0.322392300202437","1.13810534571832","0.49024395615367","1.6726193940975","0.742386271043015","1.79045517777283","0.865127156357661","boral","X_Sonchus_oleraceus"
"46","meanGW","-11.0693102279393","-16.7622879006858","-4.93473047861727","NaN","NaN","NaN","NaN","NaN","boral","X_Sonchus_oleraceus"
"47","intercept","-1.07847540277689","-1.96589882733935","-0.40294598582005","0.541886891081275","-0.5024564210607","-0.372333274510743","-0.659795370653574","-0.267619577517586","boral","X_Sparaxis_bulbifera"
"48","meanGW","-13.8162034326457","-18.0006224270211","-9.68901490926984","NaN","NaN","NaN","NaN","NaN","boral","X_Sparaxis_bulbifera"
"49","intercept","-0.600617514717372","-2.19343553148141","1.11897468552367","1.20564231461452","-2.00733792317371","-1.8222415490926","-3.08285800219412","-1.07892406119047","boral","X_Stachys_arvensis"
"50","meanGW","-3.8411541840971","-12.4817701931619","2.51456424456608","NaN","NaN","NaN","NaN","NaN","boral","X_Stachys_arvensis"
"51","intercept","-0.624209016739129","-1.14790533163919","-0.185212764515653","0.379082922612756","-0.607301260390449","-0.56143593462412","-0.722135998228711","-0.32476654600344","boral","Symphyotrichum_squamatum"
