"","coefficient","posterior.mean","lower","upper","sd","coefVar","qcd","qcd2","gini","model","species"
"1","intercept","-0.0604801267351814","-1.06500161721678","0.875012930319811","0.60550019770595","-10.0115563639143","25.4883351239759","-10.2112108843019","-5.15200828602145","boral","X_Aira_sp_"
"2","meanGW","0.195131090171566","0.0391815628289366","0.349172391339811","NaN","NaN","NaN","NaN","NaN","boral","X_Aira_sp_"
"3","intercept","-0.605775306949456","-1.87990167158895","0.860405116852608","1.0040490593604","-1.65746118708034","-1.55765014129625","-2.6879019607381","-0.887696388287989","boral","X_Bromus_diandrus"
"4","meanGW","0.210780834778118","-0.0187824966114185","0.612668024118445","NaN","NaN","NaN","NaN","NaN","boral","X_Bromus_diandrus"
"5","intercept","0.491824021357009","-0.413224051061062","1.19283152030552","0.553135344965672","1.12466110020307","0.609315371847379","2.0600823295383","0.601616700679571","boral","X_Carpobrotus_edulis"
"6","meanGW","0.367122740665725","0.145299021669711","0.617409049428745","NaN","NaN","NaN","NaN","NaN","boral","X_Carpobrotus_edulis"
"7","intercept","-0.960188376890572","-1.73226254688283","-0.0168888655782687","0.601565586097989","-0.626507881761775","-0.442994582162524","-0.980689075333386","-0.335433126685319","boral","X_Cerastium_glomeratum"
"8","meanGW","0.314470001935003","0.056514048873151","0.47987243034161","NaN","NaN","NaN","NaN","NaN","boral","X_Cerastium_glomeratum"
"9","intercept","-0.572751420487745","-1.32775946963428","0.729407963664566","0.683119441004161","-1.19269794289193","-0.528829464906113","-3.4380584201337","-0.603615167581877","boral","X_Conyza_parva"
"10","meanGW","0.231612579913301","-0.0186368543781254","0.488093563215519","NaN","NaN","NaN","NaN","NaN","boral","X_Conyza_parva"
"11","intercept","0.625530132013306","0.115769574212069","1.14528830616166","0.397876797723968","0.636063360278709","0.588465107596469","0.816392925314802","0.342956339337685","boral","X_Conyza_sp2"
"12","meanGW","0.157257480439768","-0.000940999564716312","0.308583148173556","NaN","NaN","NaN","NaN","NaN","boral","X_Conyza_sp2"
"13","intercept","-1.05504817343958","-2.45445686915034","0.256216447015722","1.1089911490346","-1.0511284479259","-0.963421867998514","-1.23311048640159","-0.555090875589305","boral","X_Cortaderia_selloana"
"14","meanGW","0.279247117826541","-0.0641881028915611","0.517207567894356","NaN","NaN","NaN","NaN","NaN","boral","X_Cortaderia_selloana"
"15","intercept","-0.748734216626328","-2.05181507705059","1.29180633322826","1.19719100865203","-1.59895324945395","-1.11099627222644","-4.39945123981427","-0.834536915786458","boral","X_Crassula_sp_"
"16","meanGW","0.316007324449009","-0.0977601827794425","0.995391311964141","NaN","NaN","NaN","NaN","NaN","boral","X_Crassula_sp_"
"17","intercept","-0.79318653904489","-2.34049373283334","0.843301102403417","1.10117615765528","-1.38829405625221","-1.02346003455361","-2.12650982280251","-0.740320425646697","boral","X_Ehrharta_longiflora"
"18","meanGW","0.273141998793662","0.0564777328710038","0.497336433006352","NaN","NaN","NaN","NaN","NaN","boral","X_Ehrharta_longiflora"
"19","intercept","-0.831343155258209","-1.94465829274972","0.8461929211381","1.01837319748955","-1.22497333507636","-1.0273887398578","-2.54068201512188","-0.640361399646027","boral","X_Exotic_sp1"
"20","meanGW","0.29013592081021","0.0613964296790961","0.470479825503442","NaN","NaN","NaN","NaN","NaN","boral","X_Exotic_sp1"
"21","intercept","1.13630163146192","0.738093338805498","1.41383035553104","0.217321013530956","0.191252927491936","0.0822172756458978","0.314015324290519","0.0995535491115639","boral","X_Hypochaeris_glabra"
"22","meanGW","0.0465521155593574","-0.00994342824179853","0.110762838127203","NaN","NaN","NaN","NaN","NaN","boral","X_Hypochaeris_glabra"
"23","intercept","-1.49257084056273","-2.57111663242984","-0.369420455994488","0.724553291845372","-0.485439801016213","-0.283303625555878","-0.748739468412935","-0.256471350541201","boral","X_Lactuca_serriola"
"24","meanGW","0.217356312095792","-0.024603374193276","0.401446057935514","NaN","NaN","NaN","NaN","NaN","boral","X_Lactuca_serriola"
"25","intercept","-1.91452958148926","-3.38829119051342","-1.06052582827846","0.768174271178571","-0.401233952510166","-0.227158240803437","-0.523232435140047","-0.20059138330547","boral","X_Lotus_angustissimus"
"26","meanGW","0.137828081720807","-0.0526912918333972","0.316685933908204","NaN","NaN","NaN","NaN","NaN","boral","X_Lotus_angustissimus"
"27","intercept","-1.21967234663232","-2.25322029002916","-0.324793640880246","0.613959171440534","-0.503380414531621","-0.3041657870694","-0.748028017237538","-0.262339847112884","boral","X_Lysimachia_arvensis"
"28","meanGW","0.125821942092315","-0.125308183381691","0.364642029298487","NaN","NaN","NaN","NaN","NaN","boral","X_Lysimachia_arvensis"
"29","intercept","-1.84939977237196","-3.60237486407571","-0.423507248961771","1.02210324901776","-0.552667554244835","-0.314878734376695","-0.789607724682112","-0.291305762523231","boral","X_Medicago_sp_"
"30","meanGW","0.147105560081459","-0.0377238905048032","0.351736146919716","NaN","NaN","NaN","NaN","NaN","boral","X_Medicago_sp_"
"31","intercept","-0.981737031006152","-2.14103788705745","-0.153424042609007","0.752380611686417","-0.766376929792823","-0.611376114176121","-0.866265776193279","-0.406193798607393","boral","X_Phytolacca_octandra"
"32","meanGW","0.102127644671573","-0.0638416871778724","0.363191719978554","NaN","NaN","NaN","NaN","NaN","boral","X_Phytolacca_octandra"
"33","intercept","-1.1186011456545","-2.35491843243221","0.480567242926567","0.887458408121043","-0.793364472733298","-0.272849467330819","-1.51278249841036","-0.410476539657281","boral","X_Polypogon_monspeliensis"
