"","X_Arctotheca_calendula","X_Briza_maxima","X_Hypochaeris_glabra","X_Lagurus_ovatus","X_Lolium_rigidum","X_Medicago_polymorpha","X_Medicago_sp_","X_Moraea_sp_","X_Ornithopus_compressus","X_Trifolium_sp_","X_Unknown_grass","X_Zantedeschia_aethiopica","Acacia_pulchella","Acacia_saligna","Amphipogon_laguroides","Aotus_gracillima","Astartea_scoparia","Baumea_articulata","Burchardia_umbellata","Caladenia_flava","Caladenia_marginata","Caladenia_sp_","Calothamnus_lateralis","Cassytha_racemosa","Chamaescilla_corymbosa","Conostylis_sp_","Corymbia_calophylla","Dampiera_linearis","Dasypogon_bromeliifolius","Dielsia_stenostachya","Drosera_macrantha","Drosera_pallida","Drosera_sp_","Eriochilus_dilatatus","Euchilopsis_linearis","Gonocarpus_pithyoides","Hibbertia_sp_","Hibbertia_stellaris","Hypocalymma_angustifolium","Hypolaena_exsulca","Jacksonia_sp_","Kunzea_glabrescens","Lagenophora_huegelii","Lepidosperma_longitudinale","Leptocarpus_scariosus","Lepyrodia_glauca","Leucopogon_australis","Leucopogon_sp_","Lomandra_caespitosa","Loxocarya_flexuosa","Macrozamia_reidlei","Melaleuca_preissiana","Orchidaceae_B","Orthrosanthus_laxus","Patersonia_occidentalis","Pericalymma_ellipticum","Platytheca_galioides","Pterostylis_nana","Pultenaea_reticulata","Schoenus_sp1","Sowerbaea_laxiflora","Sphaerolobium_sp_","Stylidium_brunonianum","Stylidium_sp_","Taxandria_linearifolia","Thelymitra_macrophylla","Thysanotus_multiflorus","Trachymene_pilosa","Tricoryne_elatior","Unknown_native_herb","Xanthorrhoea_preissii","Xanthosia_huegelii"
"X_Unknown_grass",0.18701111979279,0.198373919599688,0.257536620885381,0.113047181669174,0.173510584255612,0.176391124674182,0.0922960564728927,0.263028542091637,0.158225016285827,0.171415101316962,0,0.262578127589637,0.228774116122075,0.192567942265991,0.220278349293365,0.181931771010005,0.12279947927725,0.238138914431272,0.122008562845499,0.149012388490536,0.270324810424446,0.0792341468001921,0.183887539199362,0.170275632957644,0.244115303127723,0.251749140823468,0.228774906868327,0.24413258233023,0.229002853307388,0.212739841538517,0.0697668145319423,0.245939857998759,0.0452560392414649,0.256850304570097,0.215667188750734,0.240249981019462,0.188072492292328,0.227233253228102,0.229364482030866,0.218056198943708,0.113624008629992,0.11963223408085,0.245336412203669,0.0984096911392628,0.111422898626208,0.169586587332836,0.145169244091461,0.192643444118966,0.238984572314636,0.137643984670064,0.145177625315654,0.188611654831173,0.0811079489240538,0.149638934564049,0.186678015012571,0.236133408516403,0.206806423648446,0.230442587412269,0.127841471296087,0.0809268926992394,0.114009308006923,0.183775276296856,0.20374207822655,0.0654087900218946,0.176748064576207,0.267165725372553,0.22172368625789,0.230837774417029,0.210329154007807,0.262749507875663,0.225117145483235,0.0996183822286407
"X_Zantedeschia_aethiopica",0.270588888503979,0.214069872418432,0.176937966568499,0.156172943959559,0.243100526165729,0.221453201209445,0.115315046170311,0.128000446444832,0.215059213178667,0.227855192430933,0.262578127589637,0,0.234813639560871,0.255387972335117,0.254913219871248,0.223292163225455,0.133638596191262,0.25401178965684,0.159853387141623,0.181942314460854,0.115331748428631,0.115464460432265,0.231070593224911,0.154049550684753,0.20481172205608,0.216447692851703,0.233273285535768,0.224657239379931,0.197706422299709,0.222319882497303,0.0893459664704268,0.215900874505678,0.0613316962641242,0.161679160995908,0.226689211906284,0.205331240003023,0.225706378669793,0.225814504016672,0.251835035148253,0.186024821235663,0.158938201689516,0.169790330103551,0.2322017627467,0.128983381399169,0.121917766272834,0.233162720901637,0.171354810040477,0.257672472076434,0.224482434650834,0.167108804420431,0.182333620952041,0.212774084426395,0.100772393218899,0.179593452150463,0.229690277023145,0.250669728575124,0.219451664000926,0.258344056387172,0.174777766896669,0.102308488185922,0.166978667229217,0.211455066654926,0.234544054475578,0.0930460759919196,0.223818959886446,0.123632000752237,0.202280239824638,0.222577572928758,0.240330652449415,0.133772497121098,0.222923799874687,0.126695046593283
"Acacia_pulchella",0.165702413935139,0.190012116389185,0.142303655330885,0.217907208628368,0.19276313642421,0.217023935933783,0.157306018627479,0.208312604433404,0.187296239130483,0.218965144166387,0.228774116122075,0.234813639560871,0,0.190212941245958,0.0979255617033715,0.170665931735062,0.0688096948655106,0.0831348135127003,0.228391840491576,0.258901661773887,0.207786691479354,0.152438888678694,0.199741861811166,0.0902800605889403,0.0798911245966255,0.263065740984567,0.0600329364554507,0.0607141483661954,0.128279336846638,0.0601567372730121,0.124388760773911,0.061061166140989,0.0847781139344963,0.263889398220784,0.197864381909577,0.213578638247541,0.245881178512259,0.161133143315672,0.0730540166974391,0.138869140210969,0.146206575321614,0.209815948287131,0.254660364656535,0.0782767000357984,0.0984895053149683,0.153185988628001,0.173984054470595,0.199682261437927,0.237790881680231,0.210899755986516,0.249948583517493,0.0692082113781956,0.117639727106913,0.212079556707884,0.109440062618403,0.0502693586492454,0.159424202767753,0.146035677516504,0.237593089386031,0.130496795744824,0.197387116174315,0.237068216171002,0.204011698600376,0.131406726252156,0.146617670704239,0.231606663783272,0.1078244646784,0.253596167846014,0.258981259001692,0.236624057064231,0.0621946994540874,0.180077806663541
"Acacia_saligna",0.175796097374199,0.182541121062605,0.226747247479302,0.100574211326718,0.163334644320798,0.154746866724037,0.0782122130429062,0.254398913779306,0.13188341152637,0.138834497131457,0.192567942265991,0.255387972335117,0.190212941245958,0,0.19868989385484,0.152712525126211,0.100731334591033,0.202142393647551,0.108086123881594,0.123279072255171,0.253305761193271,0.0790243747601131,0.163845820661217,0.137265499140282,0.209178838896654,0.225785244983233,0.195343044624047,0.208552622177551,0.192354125705222,0.181030646943016,0.0591060689200676,0.209691658680282,0.0400405069504939,0.24318716876052,0.199228798334004,0.237566337456221,0.171431858900587,0.194717374169201,0.201483180496708,0.215275365039911,0.103120239507851,0.0979664161734072,0.233176178540946,0.0814741807848591,0.0900955556301093,0.153166283997732,0.124112765021359,0.184705980836638,0.232775112059693,0.127954322730507,0.127130371119778,0.161361983514324,0.0693883637072375,0.137941951112285,0.163564578529805,0.205511499444061,0.170040907136479,0.19009219747502,0.110323862522196,0.0753611943118539,0.112322046274472,0.164950113651546,0.176149358327883,0.0548424023317095,0.159995188395788,0.245515798999098,0.190360747608153,0.204284709979103,0.180575879312088,0.251898265779662,0.190087387506533,0.0944291036086211
"Amphipogon_laguroides",0.127233643567525,0.178967457547643,0.200221547223107,0.204675942513071,0.194259254212881,0.191784388499381,0.142953536526352,0.220331760933188,0.169026705650907,0.189398953806938,0.220278349293365,0.254913219871248,0.0979255617033715,0.19868989385484,0,0.161384891324578,0.0741898173813904,0.143567984021476,0.236483352004434,0.231621094866685,0.241419337875549,0.135421006885583,0.21678295338848,0.111466658169712,0.131397559815569,0.279649375766422,0.102395565106792,0.117387806788492,0.165043290016018,0.091622886083092,0.12125825360926,0.119920653475525,0.084239166351616,0.286206522109198,0.192035119474304,0.229331183182153,0.252239429121808,0.173887926966019,0.078002313611062,0.136679423219415,0.167768458210095,0.196612912390406,0.259191551166142,0.0706161935746579,0.0929791367015101,0.174780099686117,0.160814816418795,0.221904703647716,0.247296330339253,0.217267421177645,0.238157685436649,0.0795960137887982,0.103388853157772,0.213182224107338,0.088457905863291,0.088971757901247,0.161708016844905,0.157100450807498,0.236894069213286,0.135016437728898,0.201236227809861,0.221082593181055,0.195150515011964,0.131147482870233,0.113516322920152,0.263130683084123,0.147517857001286,0.251878842215637,0.251904904454019,0.250118767303576,0.0987988559400653,0.18338400596059
"Aotus_gracillima",0.125235032503953,0.164522901592962,0.21199431192492,0.167805852992187,0.151374162029822,0.170836632046583,0.11643446848877,0.209483263319967,0.139708758212838,0.158243618437967,0.181931771010005,0.223292163225455,0.170665931735062,0.152712525126211,0.161384891324578,0,0.0883199716896131,0.173346878639772,0.177170741703322,0.195699578908562,0.229291123248618,0.110723411271276,0.182915918084738,0.119801975627657,0.190149212262991,0.237072714280246,0.172866494588647,0.186087043458435,0.188042491766823,0.163278186120606,0.10051409446633,0.185793340669859,0.0663904339064644,0.249402444828331,0.1858300947493,0.203330014329259,0.204123966042741,0.195455519213383,0.169156582940946,0.148762806194619,0.122427616393885,0.158313974924701,0.226380549788703,0.0707687576189086,0.0891150795438485,0.139789827222024,0.14703533552627,0.168411478852308,0.217774144543066,0.168109165109997,0.19512787146707,0.1432926872262,0.0905632460342405,0.178452809548736,0.141266809696639,0.177212129740801,0.177106990654579,0.188223995656575,0.186382874986594,0.103314670051869,0.149437146549711,0.198179557794017,0.194006474540211,0.099194463223966,0.13399550280079,0.24385980072657,0.178055872682558,0.217369015074974,0.217044788884863,0.233166860584576,0.169813064751111,0.139181058255677
"Astartea_scoparia",0.0986877959146452,0.105629753000723,0.10181972654378,0.096487559918555,0.0963796708852122,0.112121885632469,0.0740035291102926,0.123937476861652,0.0984964817374862,0.109304499621478,0.12279947927725,0.133638596191262,0.0688096948655106,0.100731334591033,0.0741898173813904,0.0883199716896131,0,0.0823787019151439,0.100516517407723,0.122182596134495,0.127871432590389,0.0721317966880498,0.0953361650353504,0.0708678454874694,0.0824541949643543,0.137748070227531,0.0702411931249605,0.0768148693634524,0.0868410295334703,0.0653416902157445,0.0553896821160006,0.0802044706948645,0.0372727722439721,0.138183773426489,0.108006496156045,0.122872062790108,0.114302367426895,0.0937588408037623,0.0695935757767656,0.0912390786462287,0.0674531602956645,0.0983087175188555,0.132305748729976,0.0488702513969872,0.0613711590161374,0.0795706229945483,0.087441891035559,0.101821693763888,0.128945522704217,0.0966692190728378,0.113504017685181,0.0590928758343411,0.0584745218211029,0.0941863610759967,0.0695899166748086,0.0695633795718892,0.0909081338115102,0.092725021475606,0.103896154659008,0.059133325374535,0.0891039631868119,0.116473978819234,0.103933388576736,0.056379503954663,0.0839268239546575,0.12520596808168,0.0807264316196334,0.128275395438659,0.124380793907146,0.133882190381597,0.0700871865669639,0.0778732342136726
"Baumea_articulata",0.200726051947172,0.204107879595915,0.138130304398646,0.196336801470253,0.197466463877413,0.220808954481184,0.145524405552463,0.240719587117375,0.192331590393652,0.220904667636938,0.238138914431272,0.25401178965684,0.0831348135127003,0.202142393647551,0.143567984021476,0.173346878639772,0.0823787019151439,0,0.200029664700523,0.242103338343234,0.221875045414539,0.142454798957128,0.200499800438376,0.106396343194794,0.0851592074554682,0.260903562624894,0.0820003860091346,0.0726517671506077,0.117599314659405,0.0756463548044906,0.11120123879424,0.0761449339741112,0.0757043736198673,0.25233703038353,0.22859909309447,0.232658355048931,0.234887926895142,0.15436076393623,0.122333050056736,0.195679982283307,0.137625175514479,0.196027373487303,0.262468568638864,0.089710398357435,0.10498668770059,0.166780306085605,0.164293124582611,0.205568451060925,0.243364408426558,0.198855270857885,0.225372388911522,0.0853878288257334,0.115444127961993,0.192543483081588,0.1337327657734,0.0955126087183945,0.155954699979719,0.152846040104121,0.213582305689523,0.116569207402748,0.1827357645901,0.220291748185994,0.198311622898868,0.116435777287028,0.171476332655111,0.223281159178482,0.104484556443425,0.24752482068419,0.252932772413675,0.254377641172793,0.0775847254408916,0.153505842821396
"Burchardia_umbellata",0.0810958892728988,0.114850357031642,0.190910338673031,0.108701108085147,0.0937018178565856,0.108432309098116,0.0804595807446174,0.152926160736762,0.0893544774813285,0.0927726166376948,0.122008562845499,0.159853387141623,0.228391840491576,0.108086123881594,0.236483352004434,0.177170741703322,0.100516517407723,0.200029664700523,0,0.146547707656008,0.165978115763055,0.0796121625612547,0.15484101453221,0.11582485960972,0.211998044960062,0.161277583084039,0.22827240047202,0.230199769620706,0.193985625382131,0.219045067027297,0.0750670680317119,0.221642352334499,0.0437857133768281,0.167193897826323,0.191580169190756,0.146816956029161,0.19046793865724,0.20781872185034,0.246926440747275,0.149423270352193,0.0892224438564924,0.102620856749815,0.14936939214201,0.0717765922449875,0.0884950551312604,0.0963694040914954,0.128724031411384,0.127146028758501,0.149277815522695,0.134573315473398,0.151170126462685,0.197382888303717,0.0574044162575482,0.156981184972509,0.192442640672926,0.250320311392325,0.20020890570786,0.219899942161378,0.133968865494859,0.0874171382675206,0.104727067128951,0.193486411148464,0.198187668409474,0.0682993158264192,0.161274050329498,0.171449861106836,0.189438887659109,0.152913414664393,0.209120625982731,0.160777948696704,0.222141851465206,0.114642061182095
"Caladenia_flava",0.113543611461815,0.151990427626266,0.244316140124936,0.149195558652124,0.119571011534051,0.149804047555953,0.10375426315019,0.165652765133997,0.119179102321352,0.146910062630923,0.149012388490536,0.181942314460854,0.258901661773887,0.123279072255171,0.231621094866685,0.195699578908562,0.122182596134495,0.242103338343234,0.146547707656008,0,0.199473685984948,0.0978732587145862,0.134269269465848,0.151236304091117,0.261200755050372,0.20585846103945,0.25897540301661,0.271565445250398,0.237531218367411,0.24575646128213,0.0933431182889274,0.269899156723961,0.0483550682382207,0.199753465880562,0.163386643533349,0.159645958207017,0.182020083433437,0.247798584703297,0.254687672019957,0.116536726940045,0.0947061539311317,0.137567506285848,0.170544912753692,0.0858143621807851,0.106004220638886,0.0931576904650439,0.159090411569066,0.120223822616856,0.174795773507601,0.145764228047995,0.177486417462635,0.215992424036248,0.075208114672017,0.172791385656644,0.192990528380331,0.272229676417737,0.231399268273344,0.253825844722398,0.149039173702426,0.0796327947179518,0.113921251410129,0.241659203634,0.220964234841845,0.0744919226513703,0.145201296400342,0.204127111812826,0.235432120992529,0.205684819890081,0.218447939057212,0.184617215212562,0.251992751575862,0.119762395455632
