"","X_Arctotheca_calendula","X_Briza_maxima","X_Hypochaeris_glabra","X_Lagurus_ovatus","X_Lolium_rigidum","X_Medicago_polymorpha","X_Medicago_sp_","X_Moraea_sp_","X_Ornithopus_compressus","X_Trifolium_sp_","X_Unknown_grass","X_Zantedeschia_aethiopica","Acacia_pulchella","Acacia_saligna","Amphipogon_laguroides","Aotus_gracillima","Astartea_scoparia","Baumea_articulata","Burchardia_umbellata","Caladenia_flava","Caladenia_marginata","Caladenia_sp_","Calothamnus_lateralis","Cassytha_racemosa","Chamaescilla_corymbosa","Conostylis_sp_","Corymbia_calophylla","Dampiera_linearis","Dasypogon_bromeliifolius","Dielsia_stenostachya","Drosera_macrantha","Drosera_pallida","Drosera_sp_","Eriochilus_dilatatus","Euchilopsis_linearis","Gonocarpus_pithyoides","Hibbertia_sp_","Hibbertia_stellaris","Hypocalymma_angustifolium","Hypolaena_exsulca","Jacksonia_sp_","Kunzea_glabrescens","Lagenophora_huegelii","Lepidosperma_longitudinale","Leptocarpus_scariosus","Lepyrodia_glauca","Leucopogon_australis","Leucopogon_sp_","Lomandra_caespitosa","Loxocarya_flexuosa","Macrozamia_reidlei","Melaleuca_preissiana","Orchidaceae_B","Orthrosanthus_laxus","Patersonia_occidentalis","Pericalymma_ellipticum","Platytheca_galioides","Pterostylis_nana","Pultenaea_reticulata","Schoenus_sp1","Sowerbaea_laxiflora","Sphaerolobium_sp_","Stylidium_brunonianum","Stylidium_sp_","Taxandria_linearifolia","Thelymitra_macrophylla","Thysanotus_multiflorus","Trachymene_pilosa","Tricoryne_elatior","Unknown_native_herb","Xanthorrhoea_preissii","Xanthosia_huegelii"
"X_Unknown_grass",-0.00722252727840533,0.0082412041960629,0.00447860414053476,-0.0373822167351742,0.00488572702395569,-0.000365984655600937,-0.0260654151567035,0.0214186642311624,0.00799210013610461,-0.00450434678710643,1,0.0202668147925466,-0.02870849675587,-0.00460969540206229,-0.0999963971076572,-0.0571079938054869,-0.00497499665265784,-0.059425894925897,-0.136070857578474,-0.0601287765071476,0.0125300120655179,-0.00612561759017247,-0.032193804018835,-0.0774420537931758,-0.0299101355281653,0.0064102926350864,-0.0171189290317254,-0.00725656451048079,-0.00895206780329492,-0.0104398493488535,-0.0493083698512385,-0.0109163763138059,-0.0160023846219959,-0.0012375469429099,-0.0379713901936777,0.0120702490521126,-0.112959425233167,-0.00158996982221728,-0.0839944359196197,-0.0035237948938796,-0.0214638316271376,-0.0127924643087138,-0.00241576553234986,-0.00730582171888525,-0.0149098998542437,-0.0260621178946804,-0.00741678302423476,-0.054801238495343,0.00732110495107078,-0.0367047856360859,-0.026324925476006,-0.025845826919051,-0.00591431514580906,-0.0641043900344855,-0.0789825579437247,-0.0405172367833138,-0.0322933800722219,-0.0192478483887469,-0.0322158762774053,-0.0551819096680281,-0.0296386560579204,-0.0095449142874335,-0.125125839905444,-0.0151527831525484,-0.13081322409797,0.0124731702721221,-0.00517964576416544,-0.00237341116573846,-0.0208708707763409,0.0123597530216057,-0.003125776816035,-0.0562420493340935
"X_Zantedeschia_aethiopica",-0.0139560594943375,0.0212887416133125,0.0737545997112161,-0.0138007013512548,0.0280837868337946,0.00778231690059461,-0.0400033691905943,0.0336779472695962,0.0328647082399025,0.00242562379824753,0.0202668147925466,1,-0.0408003950854732,-0.0067164180648304,-0.145667801489841,-0.120948635880689,-0.0282670868376221,-0.172779725055105,-0.177339818643921,-0.149358590589289,0.00877341039428262,0.000282164282104791,-0.0995021424257255,-0.291963235029065,-0.0282177820184498,0.00536449403456224,0.0111819857964672,-0.00324438349907863,-0.00613198231552546,-0.06815308021397,-0.0562915914515078,-0.0228775459304341,-0.0353004582020365,-0.0394142772771827,-0.0515305024153978,0.0221958534782293,-0.297925140990586,0.00045065794134003,-0.0665478661876053,0.00456911752310618,-0.0816000771322082,-0.0471475331861342,-0.0345176345971547,-0.0219918957118874,-0.128907237809998,-0.0455933365879304,-0.00969450232724469,-0.167306577494121,-0.00263311123059191,-0.0849182292299504,-0.0480436556344856,-0.0122683313280184,0.0165349188105892,-0.0702402898039762,-0.191967695219577,-0.0389018154349236,-0.000311897739952466,-0.0931602680051395,-0.0637223230580307,-0.0514117845943416,-0.0446291548728733,-0.0307833028096707,-0.0809087689692491,-0.057397442871883,-0.1231183634008,0.0258178823713252,6.7616246350891e-05,-0.00445519298501369,-0.038869500105305,0.0200389847821462,0.0106737549689223,-0.0910350860632798
"Acacia_pulchella",-0.00796320655458044,-0.0702566080876854,0.0291531870219544,0.00489334619348818,-0.0145440138482726,-0.0221285000078313,-0.022960057560215,-0.025309196039373,-0.0290025619064914,-0.0118172060703727,-0.02870849675587,-0.0408003950854732,1,-0.000667445196532868,0.00281218467465941,-0.011979813349527,-0.210968749958867,-0.39959224474849,-0.00791081555182921,-0.0419726340147726,0.0200926863666814,0.00484749767705358,-0.0834698944393446,-0.307879668836411,-0.019006809436305,0.00385834631385875,-0.00332853425161568,0.0226621941575874,-0.00472900208940415,-0.00776772263589296,-0.00579131031666237,0.0187627494016455,-0.0138778312090573,0.0176875730816502,-0.0015420339024293,-0.0280160927486373,-0.0225666953978386,-0.00112999679555424,-0.059237261182646,-0.123213027596745,-0.0808162963449067,-0.037893348236196,-0.00245010781803452,-0.188523723647934,-0.227176022863957,-0.0323307168775688,-0.00872345802369267,-0.0289259099027836,-0.00285774629964405,-0.0646964554051705,0.00492094827943069,-0.00456921915250747,-0.023088468593549,-0.016157106097811,-0.00613753960018119,-0.0355505858845148,-0.0155220384998824,-0.00980424104749119,-0.0618548402670768,-0.0358654611603006,-0.00660713118884404,-0.018917669842222,0.00444185884443671,-0.00023273235631312,-0.0117070521861325,0.013398269194542,0.00867436582102997,-0.01202076807695,-0.0321379333857794,-0.0836690485561325,0.0044730950783824,-0.00940070728267633
"Acacia_saligna",-0.00311450687434079,-0.00569000538902493,-0.0103982077139172,-0.00317962684320464,-0.00172714903612896,-0.00827983697586927,-0.0127909064246225,-0.00470605706324677,-0.0147671165628202,-0.00174573805847127,-0.00460969540206229,-0.0067164180648304,-0.000667445196532868,1,-0.000841699102163098,-0.00150545189430213,-0.0285681583339187,-0.0792077042259804,-0.0453732853452249,-0.0137378365836643,-0.00411367162753058,-0.000240429969875989,-0.027201378960367,-0.0684119941395452,-0.0043721511815745,-0.00177119759331838,-0.00341709728502004,-0.00362002249520852,-0.00570898921917898,-0.00400459691506448,-0.00443890645344604,-0.00520549361188079,-0.0048988759650561,-0.00395608193101882,-0.00302458429670824,-0.00463842417813774,-0.0360353839446023,-0.0016736321150174,-0.0773057098337162,-0.00134332241446298,-0.0135951840339567,-0.0171849262628278,-0.00370210146261952,-0.0260770484265743,-0.0306270088553498,-0.0111685897857053,-0.00163055559101924,-0.041190396949857,-0.00659730489299222,-0.0353594096434455,-0.000513773035926277,-0.00340254486521705,-0.00126941553126726,-0.0248152422187034,-0.000756470131789858,-0.0676814758525479,-0.00620621095149626,-0.00271692986101688,-0.0156444870100295,-0.0109348223549581,-0.0167127127911032,-0.0150496743795137,-0.00180099493494612,-0.00336561717106211,0.000386004294170404,-0.0040372925311224,-0.00430851354417827,-0.00478008887240002,-0.0110495991276124,-0.00324650187577,-0.00342050751198516,-0.00810966598176031
"Amphipogon_laguroides",-0.0010350248016733,-0.232833020557466,-0.0133954321276065,-0.00420050958732634,-0.0804138639264032,-0.0921163361729279,-0.00173384211443221,-0.21358717563337,-0.0549943443675768,-0.0599121725241381,-0.0999963971076572,-0.145667801489841,0.00281218467465941,-0.000841699102163098,1,-0.00294210679551773,-0.197410938013741,-0.442152823281874,-0.00297740699739436,-0.0038264136375341,-0.0707311988169609,0.0015779261563514,-0.0187187422369391,-0.271456654895369,0.00137573994895308,-0.00368222501539659,-0.00410117555849155,0.000833095825967057,0.00237858673415118,-0.00125817902368197,-0.00536215516260086,-0.00232499767047372,-0.00380983082281009,-0.158876777798458,0.00119161167602166,-0.134572475925236,-0.00454329840873994,0.000799104154677764,-0.017575279032134,-0.253564576667877,-0.0619033079636942,-0.00841490972784687,-0.0623457938590077,-0.238721403072224,-0.211363267155747,-0.0132195560548505,-0.00205934245448611,-0.00396664221569052,-0.0270678526759158,-0.0463114537860639,0.000558964073986262,-0.000202213756561738,-0.031127587972703,-0.0040984415479533,0.000217162812688395,-0.00647985175403074,-0.00671065194787273,-0.00345214633172563,-0.0146824367508579,-0.0381297146473018,-0.0196275586044828,-0.0521506075990385,-0.00245129182739733,-0.00058044840735179,-0.00112159051429622,-0.170721527972094,0.00150737453434157,-0.0221412541654093,-0.00319141920739345,-0.247428217644828,0.00105851090188924,-0.016571684411407
"Aotus_gracillima",-0.00063350657512435,-0.112626596367874,-0.0641682779462276,-0.0114708747535219,-0.0702711100996511,-0.0793344349349587,-0.0122241240159218,-0.095463022308062,-0.0933508287558672,-0.0345231531103865,-0.0571079938054869,-0.120948635880689,-0.011979813349527,-0.00150545189430213,-0.00294210679551773,1,-0.176612616089212,-0.426641806733653,-0.00265423624012945,0.00443617280158657,-0.0146705894444534,-0.0183599744438931,-0.038949041931019,-0.316695344811098,-0.00159722312466666,-0.00983743754829152,-0.00237195864452926,-0.0098250488728151,-0.0473249355939331,-0.00365077458637544,-0.00876140257581612,-0.0054913752010812,-0.0265010390659644,-0.0748921663825413,-0.00629028965643269,-0.125443730541467,0.00288148924217394,-0.00448269822178156,0.00332977816954761,-0.224774595715013,-0.0546286025965599,-0.022003017456662,-0.0415926163430602,-0.223187334351226,-0.191218091892991,-0.0226970940168076,-0.00595636364598757,-0.00178735363727767,-0.0942863379106129,-0.0461029716875131,-0.00811756949911692,-0.000471716277953029,-0.0262346796317532,-0.0228720988066349,-0.00516714551066819,-0.0246144587992477,-0.0155832997595812,-0.00265411574106892,-0.0665233200937162,-0.0695366840481825,-0.0108522510901546,-0.0184446124388564,-0.0530155086354389,-0.00646138085342727,0.000458929486955625,-0.0996898322672423,-0.0159946043295473,-0.0539088450094813,-0.025322819790137,-0.150456764529971,-0.0207835228648484,-0.0163195912137193
"Astartea_scoparia",-0.00560447639344476,0.0032145763691263,-0.161146346254113,-0.0413774367146469,-0.0552570399573614,-0.0916775271196114,-0.031022533135762,-0.0754034984050716,-0.0584110871363008,-0.0270711762541831,-0.00497499665265784,-0.0282670868376221,-0.210968749958867,-0.0285681583339187,-0.197410938013741,-0.176612616089212,1,-0.0117660977538657,-0.14056950966486,-0.0614807311011914,-0.0900883053832664,-0.031318289213749,-0.0575772762204088,-0.0121316371929523,-0.162430382521656,-0.0738623158162403,-0.205137405418698,-0.197871086680431,-0.174016744645923,-0.195293318998736,-0.0473096222591536,-0.185776979518042,-0.0347216464814962,-0.0848779964548105,-0.0448316726256864,-0.0612574889424678,-0.124086282675719,-0.181415012062223,-0.199175711711445,-0.0047352538980744,-0.0237919720293756,-0.0407840964539167,-0.0426813198859028,0.00514501875723718,0.00284509967986813,-0.0142777850080129,-0.125486516133386,-0.076560499333748,-0.0155311245673321,-0.0485078669915562,-0.180529559259946,-0.187342449741933,-0.0455545172146715,-0.0334359059955325,-0.187852869169772,-0.218415664440909,-0.136032682064684,-0.205620511314777,-0.0398705942035529,-0.0711256408791837,-0.0440905994215928,-0.0426501254290759,-0.145880275826445,-0.0482707661753477,-0.114703877625904,-0.0588311613273029,-0.158687579790237,-0.0545420018009359,-0.0891023434463521,-0.0806651618924253,-0.200540257975951,-0.140940264255467
"Baumea_articulata",-0.00180134863637745,-0.0547097567689954,-0.439123356369064,-0.0667662787586515,-0.175402131903945,-0.169165852224922,-0.060199737540942,-0.254477412374454,-0.122972685692159,-0.0898030718170773,-0.059425894925897,-0.172779725055105,-0.39959224474849,-0.0792077042259804,-0.442152823281874,-0.426641806733653,-0.0117660977538657,1,-0.153310219163664,-0.124170036569839,-0.386035329026183,-0.0670844989104168,-0.104973989622739,-0.00137101665631526,-0.430853566370534,-0.214527640112073,-0.438310411949497,-0.421799471243115,-0.409818785101335,-0.438870611170405,-0.092184659911191,-0.445886638433605,-0.071420329657775,-0.324613651507839,-0.0781158504878437,-0.248697618884327,-0.167328401757164,-0.448759804764663,-0.444607787810392,-0.0177259629485217,-0.0343825718672531,-0.0931035971726269,-0.0822954857206182,-0.0212776030908928,-0.00792141921633146,-0.0223070581685611,-0.283336404824614,-0.118857643487664,-0.0533389811671097,-0.0663056662447797,-0.334431006028117,-0.39217713395907,-0.114556993839485,-0.0492943592253198,-0.401584547500392,-0.464131028904635,-0.32725669440537,-0.44526969138681,-0.0594874530696398,-0.155851440719893,-0.0543402045202986,-0.117751895937811,-0.293722724976232,-0.108972847561364,-0.220046925287166,-0.171838984066182,-0.427265089268026,-0.148213663442697,-0.118510904550957,-0.239832166797986,-0.430692437385412,-0.331006249506496
"Burchardia_umbellata",-0.00177838812766746,-0.234635234648966,-0.132738093598069,-0.0283603210851051,-0.163933680764298,-0.101220160811797,-0.019953490157844,-0.252470569815323,-0.135897534623227,-0.0233344410248536,-0.136070857578474,-0.177339818643921,-0.00791081555182921,-0.0453732853452249,-0.00297740699739436,-0.00265423624012945,-0.14056950966486,-0.153310219163664,1,0.0197106550025727,-0.216828518011446,-0.0262841351336952,-0.0444845867964133,-0.118775441104798,-0.0801043256508274,-0.0435228841227552,-0.0250305361241449,-0.0147761781486181,-0.0716210663584989,-0.00340819544675546,-0.0131106752288161,-0.0256328302192098,-0.039887949368732,-0.163420539229804,-0.00749181445221043,-0.28226647498735,-0.0331303891732612,-0.0362357207858703,-0.0551862830528711,-0.121463235663823,-0.026863345886034,-0.0369659281829561,-0.0863840713289614,-0.160505675781822,-0.154655499741152,-0.00222265353824745,-0.0381405666732812,0.00279077958252444,-0.12862028805501,-0.0608649989738721,0.0122151077039691,0.00552726588011994,-0.0591725733719331,-0.0323790950443569,0.0262425578746721,-0.0375493262410939,-0.0312544300905938,0.0274453354670621,-0.0436470559470973,-0.0922745537972841,-0.0230922418541929,-0.0123114997379199,-0.0709671756309381,0.00966342014329346,0.017239986818406,-0.289373997650582,-0.112923806175644,-0.0918663297270933,-0.00747009419908542,-0.16583193111347,-0.0228298835653596,-0.050194275987068
"Caladenia_flava",-0.00122632656589221,-0.0697629948400605,-0.218276763167619,-0.0485260760271315,-0.101160972875498,-0.0606093536466737,-0.0111904379764664,-0.149678872406367,-0.159026611901383,-0.0263969747787474,-0.0601287765071476,-0.149358590589289,-0.0419726340147726,-0.0137378365836643,-0.0038264136375341,0.00443617280158657,-0.0614807311011914,-0.124170036569839,0.0197106550025727,1,-0.0434750661164754,-0.023975783953559,-0.0241739263737237,-0.0978989775955497,-0.0202607411523083,-0.0330354640594376,-0.0488307324626514,-0.072848510590777,-0.077710266798391,0.00318286825137582,-0.0084070494000785,-0.0697634691919606,-0.0284609199612664,-0.061964843606107,-0.00809236736226225,-0.0636333033720519,0.00250594667498407,-0.0283134451667109,-0.0145144754565425,-0.0621825413110631,-0.0117977303009936,-0.0449143754312632,-0.0270132475120948,-0.100761786501072,-0.0638518616271921,-0.00430860290195603,-0.0289396556591192,0.00145345425966329,-0.142751500226306,-0.0336758432123267,0.0144127706247466,-0.00282287878077559,-0.0329601290331969,-0.0160300835988361,0.0164342331106325,0.00472812266462235,-0.0204583553107149,0.0227353632980317,-0.0465829969019579,-0.0746769304154446,-0.0273869175840484,-0.000803205252157514,-0.0630642088557941,0.003238633503019,0.0200347043043743,-0.0862221485033472,-0.0499060279112384,-0.0688425766897481,-0.0108821799276833,-0.039165049334685,-0.0429260508230156,-0.0413034606342475
"Caladenia_marginata",-0.014529494745286,0.00150578192317439,0.0114116334761575,-0.00706283751182572,0.00910978798241513,-0.0285417428933611,-0.0319586357045936,0.017085888846084,0.00220566968620872,-0.00249592590383122,0.0125300120655179,0.00877341039428262,0.0200926863666814,-0.00411367162753058,-0.0707311988169609,-0.0146705894444534,-0.0900883053832664,-0.386035329026183,-0.216828518011446,-0.0434750661164754,1,0.000595581620948507,-0.140087489275372,-0.356474765878994,-0.0128429512976661,0.0120960289850652,-0.0181756638879913,0.0281720698664045,-0.00442046755059434,-0.0104872317935916,-0.0498225369986841,0.00867363100339599,-0.0283374240223807,0.037917754265216,-0.0475168145769095,0.0285803527893014,-0.239713870882974,-0.00336123100340286,-0.164059104121443,0.00702043113517562,-0.0887278567589478,-0.0532145929053287,0.0188067310950354,-0.0436493758235201,-0.10621323772013,-0.0742885329313114,-0.0122759284381231,-0.121309367054242,0.0236926330169957,-0.0885610991672598,0.0248660733949827,-0.00412072002894375,-0.00291038489946713,-0.0704497078492811,0.00787118118907263,-0.141351803673749,-0.030004536877925,0.00503355044801752,-0.130474500678614,-0.0324202357192569,-0.0673533542985367,-0.0338939226167497,-0.00710424956256959,-0.0133362687350846,-0.003396113764086,0.0177026808467955,0.0372540458567089,-0.0220468745445776,-0.0766595427934296,0.0203521514950703,0.0156854476760631,-0.050825124052578
"Caladenia_sp_",-0.0045350668716388,-0.00725251381307944,0.0295510530960518,0.000458609581315949,-0.0056287848176262,-0.0179259441381835,-0.00856859869375463,-0.026134938819264,-0.0151536517306103,-0.00107225540554106,-0.00612561759017247,0.000282164282104791,0.00484749767705358,-0.000240429969875989,0.0015779261563514,-0.0183599744438931,-0.0313182892137489,-0.0670844989104168,-0.0262841351336952,-0.023975783953559,0.000595581620948507,1,-0.0145215806486091,-0.0570108501347415,-0.00858223712621026,-0.00444392671314036,0.0048262567439169,0.000404343238241991,0.000501085061551629,-0.0123641840983649,-0.00203848414505726,-0.000532946511754808,-0.010188525463879,-0.0065137161871083,-0.00100726448660554,-0.00192581588226439,-0.0203928966599791,-0.000286491342597086,-0.0428276068691728,-0.0163602068242663,-0.0199085259002506,-0.0056901871880753,-0.0159055527636263,-0.0413531796486369,-0.0334901121352136,-0.00795109209525043,-0.00584074899619438,-0.0133310910669286,-0.0132392697298826,-0.0121103227999329,-0.0216406459722191,-0.000329747964160755,-0.000678099905137033,-0.00883679186559829,-0.0275407401438512,-0.0127328148930535,-0.0131435069032774,-0.02168168770203,-0.00409593209711817,-0.0124397092926514,-0.00304091110136092,-0.0132852522720327,0.00738603488396305,-0.0124646056211534,-0.011866424926651,-0.00538774021348822,0.000404869438853965,-0.0103064310853191,-0.0129062750450239,0.00769904398697438,0.00134170908051382,-0.0135587265008462
"Calothamnus_lateralis",0.000711956745527857,-0.0757835132945075,-0.149599950660571,-0.0186882888057097,-0.0902990274318436,-0.0538100241125334,-0.00610800711772426,-0.142700548063104,-0.0758140490714085,-0.0202946818231049,-0.032193804018835,-0.0995021424257255,-0.0834698944393446,-0.027201378960367,-0.0187187422369391,-0.038949041931019,-0.0575772762204088,-0.104973989622739,-0.0444845867964133,-0.0241739263737237,-0.140087489275372,-0.0145215806486091,1,-0.0832814503814672,-0.116163364633614,-0.0398550922986978,-0.0875429161160366,-0.110038325651951,-0.121786707486755,-0.0888442100880146,-0.00322798037497521,-0.104761035554579,-0.0151870337099705,-0.130414994732838,-0.00341278727923612,-0.110994415706876,0.0115491755985339,-0.0714884667630643,-0.0530701477287884,-0.0959396947680124,-0.00529928049838934,-0.0163649836636633,-0.0569523244199601,-0.0463216432925855,-0.0586287355948974,-0.00463803140694309,-0.0696372882014579,-0.0168407298454089,-0.0955357592356837,-0.0146200138854855,-0.0651080148189562,-0.0717603396065074,-0.0230946224388652,0.000869194925395797,-0.0472071165052245,-0.0680286320760569,-0.047317716534483,-0.08722088036655,-0.0301356913382978,-0.0378913925705985,-0.0117791840323104,-0.017027864919612,-0.0417021473631353,-0.009962837211918,-0.0334857994392556,-0.136100189738992,-0.102404360648814,-0.0535295307581816,-0.000803911364281991,-0.0631505452368895,-0.0974050505158195,-0.0169900098642205
"Cassytha_racemosa",-0.000542436482184752,-0.108863743568227,-0.389017784809905,-0.0471304171579774,-0.191374157178276,-0.124120631196579,-0.0527457858482685,-0.275599682068261,-0.0888684277098422,-0.0805669725099835,-0.0774420537931758,-0.291963235029065,-0.307879668836411,-0.0684119941395452,-0.271456654895369,-0.316695344811098,-0.0121316371929523,-0.00137101665631526,-0.118775441104798,-0.0978989775955498,-0.356474765878994,-0.0570108501347415,-0.0832814503814672,1,-0.383075747880201,-0.188297861232193,-0.341403343907847,-0.353634616208734,-0.355051392675357,-0.346302434589394,-0.0490509596685552,-0.379018465539144,-0.0327490074456537,-0.333406607244948,-0.0357200110598145,-0.274737046250163,-0.0621691714119517,-0.35295168319786,-0.299804104789006,-0.0577953615004746,-0.0349961576733972,-0.0562071535244056,-0.180739968763382,-0.075509508691064,-0.00267623317647487,-0.0294979331749833,-0.228923694705341,-0.0728252345015682,-0.132779028934973,-0.0201114532609961,-0.198955092857597,-0.28727313545418,-0.0898492490129986,-0.00823991948213283,-0.262646336710598,-0.334112571038779,-0.257200704736568,-0.349647613464236,-0.0415206044529377,-0.0873982558906137,-0.0351142752193169,-0.116152765868772,-0.194606513077191,-0.0723407702503735,-0.189521195021174,-0.2064874915584,-0.372815800757745,-0.151567462042136,-0.0692405683415934,-0.22562360283653,-0.364184205384448,-0.20946971968142
"Chamaescilla_corymbosa",-0.0122834213099744,-0.0301444600708082,-0.112196831507395,-0.0266020162600301,-0.0232849302072457,-0.0267060870661769,-0.0312086154256101,-0.0236043098006915,-0.0799475736511934,-0.0116429373598236,-0.0299101355281653,-0.0282177820184498,-0.019006809436305,-0.0043721511815745,0.00137573994895308,-0.00159722312466666,-0.162430382521656,-0.430853566370534,-0.0801043256508274,-0.0202607411523083,-0.0128429512976661,-0.00858223712621026,-0.116163364633614,-0.383075747880201,1,-0.0122090383558951,-0.0315965051425375,-0.0380247372755107,0.00201634488074421,0.00285200939918059,-0.0218022677731558,-0.0393485855854388,-0.00593317795800496,-0.00159371422092755,-0.0135517142590828,-0.0222683320019478,-0.109211782351312,-0.0030597305847483,-0.0974911112744322,0.00202343874646688,-0.0892333014477683,-0.0555995876054484,-0.00385551524845937,-0.147537876413184,-0.190970900575454,-0.057367924814709,-0.00287046835949579,-0.0613966373446881,-0.0475976896205749,-0.0843545646343276,0.0152563904152349,0.00276158971009758,-0.0135626370702603,-0.0415333235489433,0.00958040067530394,-0.082544044777775,-0.011736148398676,0.00597483880749354,-0.0953080500671488,-0.0319642284902774,-0.0234159647797025,-0.0265607726343831,-0.0148849919369193,-0.00559784024417265,0.0115778566599408,-0.0387989174893439,-0.0222387068337594,-0.00778224117572465,-0.0515225283915588,-0.0153588426655243,-0.0163550730765356,-0.0153002027426432
"Conostylis_sp_",-0.0069217257317282,-0.00139086330572316,-0.0270848877564192,-0.00455589917835926,0.00024451680495547,-0.0103759675198347,-0.0159935354538044,0.010313844358061,-0.000170155301136479,-0.00445317298854566,0.0064102926350864,0.00536449403456224,0.00385834631385875,-0.00177119759331838,-0.00368222501539659,-0.00983743754829152,-0.0738623158162403,-0.214527640112073,-0.0435228841227551,-0.0330354640594376,0.0120960289850652,-0.00444392671314036,-0.0398550922986978,-0.188297861232193,-0.0122090383558951,1,-0.0337444172507296,0.00692985268446218,-0.00450279061630367,-0.00403321280469803,-0.00982376981152323,-0.0104063856600543,-0.0158550326959126,0.00922363023088525,-0.0122693849488545,0.00927085123447316,-0.0970727053017443,-0.00310618854265479,-0.0278168116906253,-0.00180530558090436,-0.0437854278263988,-0.0186353015953559,0.00385559937528468,-0.0550732803028299,-0.0858365893574523,-0.0373483555350579,-0.00918418864868327,-0.0449144721283674,0.00869725569331095,-0.0297752357692244,-0.00585235201013479,-0.00903825941112455,0.00369677939426661,-0.0251948100323307,-0.0180695853795282,-0.0197403805785902,-0.00795753704483598,-0.00757813390504152,-0.0412322712004898,-0.00882048123663346,-0.0181600525995732,-0.00978714845152493,-0.0077464418227246,-0.0142051210281442,-0.0203399330594048,0.00404732853038127,-0.00582469989568161,-0.0059822359976096,-0.0255167425546522,0.00816711736027293,0.00548905849232624,-0.00284164286408516
"Corymbia_calophylla",-0.00568452551989786,-0.0313476742812977,0.0644911667991515,0.00412150008377416,-0.0122185265568095,-0.035270036368535,-0.0232108837676077,-0.00276064031659997,-0.0110025860596039,-0.000243652622761051,-0.0171189290317254,0.0111819857964672,-0.00332853425161568,-0.00341709728502004,-0.00410117555849155,-0.00237195864452926,-0.205137405418698,-0.438310411949497,-0.0250305361241449,-0.0488307324626514,-0.0181756638879913,0.0048262567439169,-0.0875429161160366,-0.341403343907847,-0.0315965051425375,-0.0337444172507296,1,0.00399957711690119,-0.00890319415768682,-0.0186300050178477,-0.0056247148358134,0.0354040727719117,-0.00254019227964558,-0.0326983924705639,-0.00695300070489747,-0.0103518750133242,-0.0387711707463788,-0.000125821231009404,-0.0230365707700184,-0.150957939923783,-0.0816177272693823,-0.0732437632614399,-0.0267663048008734,-0.216365773168787,-0.229821826710354,-0.0369390292716993,-0.00160007422275707,-0.0419245188699386,-0.0390612554845363,-0.0763405533980474,-0.0649994875179939,-0.0134129144655769,-0.0176148811521235,-0.0198213669625555,-0.0513552496687606,-0.0336292382281644,0.00183396773009577,-0.00575712684996546,-0.0690323090205975,-0.0305421682529743,-0.0037461629248621,-0.0123064656271691,-0.0122869604452506,-0.0407654848536675,-0.023179350005807,-0.0170182749122241,0.0213087109581835,0.00549609044442787,-0.0354413973629006,-0.0436367433715465,-0.00420165932336479,-0.00105047923458951
"Dampiera_linearis",-0.0110165986368358,0.00888701618205875,0.0540840840965454,0.00945958158770716,-0.00313072003895072,-0.0126922703983914,-0.0404845586609196,-0.0141606882584348,-0.024201311036604,-0.00347949467824966,-0.00725656451048079,-0.00324438349907863,0.0226621941575874,-0.00362002249520852,0.000833095825967057,-0.0098250488728151,-0.197871086680431,-0.421799471243115,-0.0147761781486181,-0.072848510590777,0.0281720698664045,0.000404343238241991,-0.110038325651951,-0.353634616208734,-0.0380247372755107,0.00692985268446218,0.00399957711690119,1,-0.0119752963343076,-0.00797453035895471,-0.0122768791643695,0.022067191798141,-0.0223920665482695,0.0215915590988162,-0.00784135962518659,0.0178544944045157,-0.0561297573375554,-0.00340309499114923,-0.167282363399488,-0.0274103241333255,-0.087493014473865,-0.0551280225284265,0.00439637278115182,-0.176418329910142,-0.221661300161649,-0.0426908917998186,-0.00801290038354827,-0.0786048186433383,0.00272616991242348,-0.105956758250315,0.00437504424092412,-0.0172612260546551,-0.0124579369706597,-0.0621060957141837,-0.0519440242924841,-0.168802150572434,-0.0118192454419037,-0.00705197678213147,-0.0849642129705854,-0.0538051953860065,-0.0299708743672945,-0.0322335335555924,-0.0174492405324644,0.00252483194717953,-0.0277451633007256,0.0122396669205825,0.0291539744121147,-0.00596478356739469,-0.0469662410161427,-0.0161648462531984,0.0142884393901313,0.00160385092446913
